Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
1978-01-01,55.153,0.039,25.179,16.534,54.88,1.472,7.378,80.433,117.464,77.405,18.001,70.103,6.552,48.499,43.0085,102.918,59.971,25.554,1.291,73.316,67.447,16.629,68.009,77.041,106.873,0.788,67.75649999999999,36.259
1978-04-01,60.461,0.051,25.118,17.409,56.936,1.626,7.601,89.306,138.813,87.439,19.396,76.94,6.973,51.577,46.872,105.893,62.457,27.3,1.42,78.411,72.011,17.17,71.263,80.783,108.258,0.843,72.652,40.269
1978-07-01,62.62,0.06,25.821,17.508,58.717,1.723,7.806,108.833,148.289,94.385,20.054,82.035,7.201,52.022,47.224000000000004,109.375,63.385,28.039,1.507,81.519,74.433,17.442,72.085,82.317,110.93,0.902,75.46600000000001,39.557
1978-10-01,65.273,0.07,27.093,17.9445,58.928,1.816,8.074,114.854,163.219,94.157,20.702,85.513,7.417,54.143,47.6145,108.103,64.27,28.653,1.593,82.648,75.617,17.768,71.949,81.555,109.44,0.97,76.9865,40.057
1979-01-01,63.424,0.076,29.306,18.345,61.608,1.899,8.36,121.674,156.235,96.698,21.178,85.084,7.712,53.629,47.3445,103.862,64.317,28.906,1.665,81.395,74.347,18.064,70.202,79.618,103.799,1.012,75.83949999999999,42.47
1979-04-01,70.821,0.082,30.052,18.6945,60.92,1.926,8.546,120.665,134.317,106.356,21.158,86.333,7.692,53.521,48.6025,100.849,64.834,28.738,1.697,80.922,74.008,18.295,68.964,77.725,98.142,1.066,75.733,40.189
1979-07-01,76.256,0.093,30.191,19.3515,60.691,2.028,8.725,119.927,150.042,111.998,21.783,90.374,7.969,53.596,49.263999999999996,99.654,65.283,29.241,1.786,82.198,74.968,18.661,68.123,76.752,95.524,1.116,77.143,41.75
1979-10-01,79.78,0.106,28.862,19.2095,62.642,2.141,8.832,121.169,164.141,116.58,21.843,93.143,8.227,49.545,48.801500000000004,94.538,65.052,28.97,1.884,82.087,74.341,19.098,65.4,74.271,88.464,1.17,77.0155,38.593
1980-01-01,82.911,0.11,28.498,19.1645,61.152,2.239,8.958,111.546,177.557,112.554,22.081,94.581,8.62,52.666,48.7555,82.181,66.625,28.59,1.966,79.684,71.796,19.449,60.367,68.693,74.569,1.207,75.06700000000001,36.786
1980-04-01,79.839,0.128,27.132,18.112000000000002,58.714,2.268,8.951,105.278,184.917,95.216,21.06,92.534,8.407,45.635,44.168000000000006,64.655,65.892,26.246,1.997,71.778,64.128,19.541,49.174,55.963,57.282,1.25,68.27850000000001,31.692
1980-07-01,77.483,0.157,25.942,18.3005,57.23,2.392,9.019,94.253,229.524,86.742,21.198,93.041,8.51,44.405,44.907,62.443,64.936,26.564,2.105,71.661,65.217,19.765,50.684,55.359,56.407,1.312,69.274,32.516
1980-10-01,79.006,0.169,25.733,18.573,58.194,2.421,9.249,93.295,257.654,91.926,21.641,95.807,8.457,46.315,45.967,70.958,64.517,27.568,2.142,76.305,69.134,20.319,55.412,61.602,65.481,1.379,73.013,32.072
1981-01-01,83.658,0.19,30.48,18.887500000000003,58.0,2.541,9.704,106.044,209.486,102.063,22.081,95.767,8.697,47.522,44.4725,73.571,66.737,27.824,2.243,76.196,68.245,20.662,54.057,61.49,66.5,1.42,72.2715,33.295
1981-04-01,85.401,0.197,32.533,18.682,57.92,2.624,9.928,111.538,235.16,98.934,22.53,99.397,8.968,49.164,43.682,70.117,66.923,28.046,2.314,76.585,68.569,20.819,52.335,59.227,63.032,1.459,73.078,32.051
1981-07-01,87.029,0.221,32.393,18.963,58.044,2.739,10.118,123.007,235.418,89.625,23.053,101.896,9.162,49.975,43.638,61.811,67.163,28.058,2.414,75.244,67.066,21.269,48.273,54.623,55.053,1.514,72.122,32.972
1981-10-01,89.374,0.269,34.183,18.762999999999998,57.588,2.872,10.367,118.577,307.74,81.03,23.59,109.393,9.12,47.46,40.961,52.968,67.865,27.968,2.531,75.74,66.946,21.415,43.233,49.118,46.274,1.592,73.0,31.077
1982-01-01,91.703,0.287,32.994,18.209000000000003,55.58,2.962,10.53,117.815,273.113,78.506,23.097,105.886,9.314,43.367,40.018,49.1,66.649,27.194,2.624,72.647,64.171,21.787,40.739,46.246,42.154,1.699,70.09700000000001,30.606
1982-04-01,94.627,0.254,32.48,17.9315,53.897,2.808,10.633,115.922,240.851,73.37,22.377,102.413,9.046,42.227,38.879999999999995,47.812,65.002,26.341,2.519,70.317,62.063,22.071,39.422,44.812,41.702,1.741,67.791,28.76
1982-07-01,95.175,0.262,32.394,17.7485,52.206,2.828,10.711,106.862,204.391,74.4,21.734,96.76,9.041,42.427,38.0075,49.308,63.011,25.715,2.533,67.577,59.87,22.35,39.384,44.504,43.278,1.742,65.1325,26.696
1982-10-01,94.849,0.261,32.741,17.6625,49.84,2.766,10.718,102.649,194.641,76.667,21.359,94.567,8.793,39.937,39.536500000000004,55.239,59.044,25.73,2.483,68.097,60.877,22.352,42.503,47.383,49.968,1.728,65.7305,28.586
1983-01-01,90.486,0.329,32.99,18.1725,47.183,2.978,10.915,88.515,200.47,87.907,21.04,90.774,8.939,36.859,40.6035,68.061,56.353,26.31,2.666,70.747,63.745,22.572,49.811,55.586,63.053,1.827,67.70400000000001,28.521
1983-04-01,86.714,0.382,33.764,18.896,47.295,3.198,11.271,81.643,176.322,98.314,21.332,86.495,9.308,39.659,43.266,78.538,54.337,27.302,2.861,72.624,65.607,23.11,55.611,62.642,73.48,1.953,68.696,29.82
1983-07-01,93.03,0.437,34.822,19.8285,49.441,3.349,11.662,81.502,183.028,109.42,22.23,88.514,9.384,40.93,43.981,88.71,52.039,28.833,3.014,77.092,69.648,23.555,61.041,69.216,83.377,2.12,72.444,33.046
1983-10-01,95.048,0.466,36.149,20.7835,50.814,3.675,12.108,69.021,196.154,119.163,23.574,90.986,10.41,44.398,46.819500000000005,93.881,55.481,30.441,3.288,79.867,72.142,24.294,63.618,72.275,87.465,2.245,74.92599999999999,37.708
1984-01-01,101.601,0.535,37.987,21.2845,53.765,3.799,12.489,78.667,210.85,121.9,24.324,96.131,10.305,44.896,48.572,96.327,54.088,31.397,3.407,83.138,75.229,24.761,65.524,74.056,89.828,2.356,78.3135,36.144
1984-04-01,111.106,0.615,38.544,22.1015,55.0,4.1,12.883,81.908,208.76,123.208,25.458,100.926,10.823,45.484,50.182500000000005,97.665,55.748,32.624,3.661,86.13,77.714,25.519,66.669,75.617,91.163,2.474,81.142,38.507
1984-07-01,113.44,0.704,38.514,22.5395,56.284,4.302,13.231,85.757,222.023,131.247,26.239,104.087,10.918,46.323,50.5185,96.817,56.677,33.272,3.852,87.317,78.417,26.069,65.889,75.212,88.276,2.643,82.214,39.42
1984-10-01,118.492,0.787,38.494,22.981,57.817,4.556,13.632,85.383,217.775,130.591,26.856,105.135,11.273,46.575,50.3655,95.985,56.433,33.867,4.086,87.853,78.848,26.751,65.954,75.341,87.404,2.825,82.7415,39.706
1985-01-01,125.783,0.769,37.473,23.0865,57.378,4.491,13.832,92.648,219.933,127.408,27.157,109.531,11.162,46.729,52.085,95.55,55.415,34.172,4.063,89.287,80.586,27.266,66.111,74.401,87.601,2.929,84.8935,39.231
1985-04-01,129.083,0.844,37.698,23.662,58.766,4.622,14.116,93.003,193.273,124.0,27.546,109.455,11.148,46.835,54.491,94.977,54.904,34.611,4.189,89.571,80.877,27.746,66.67,74.988,87.688,3.046,85.13300000000001,40.242
1985-07-01,127.959,0.809,38.142,23.778,57.637,4.551,14.305,92.754,177.808,122.565,27.233,107.348,11.121,45.247,54.783,94.744,54.716,34.47,4.144,88.766,80.774,28.168,67.912,75.23,87.735,3.076,84.703,40.713
1985-10-01,130.617,0.893,39.486,24.4525,59.376,4.734,14.684,92.706,174.678,119.872,27.726,108.543,11.268,46.216,56.165,96.536,55.384,35.125,4.307,90.484,82.145,28.754,69.393,77.404,90.572,3.183,86.069,39.619
1986-01-01,127.452,0.945,40.745,24.689,58.267,4.82,14.936,84.58,162.738,125.093,27.451,105.873,11.275,46.053,55.992999999999995,101.106,59.793,35.225,4.392,91.376,82.856,29.011,72.211,81.18,94.97,3.27,86.2465,37.667
1986-04-01,119.162,0.991,42.265,24.8345,57.418,4.957,15.171,76.533,102.797,132.668,26.894,95.923,11.501,45.992,55.6195,106.189,60.802,35.233,4.526,89.448,81.752,29.011,76.359,85.651,99.439,3.4,83.74199999999999,38.735
1986-07-01,115.463,0.921,42.792,25.039,58.3,4.881,15.32,73.529,88.496,126.682,26.585,92.514,11.605,44.322,55.243,109.585,58.834,35.077,4.486,88.913,81.13,29.166,77.403,87.391,105.044,3.465,82.6695,39.24
1986-10-01,114.739,0.955,42.934,25.292,58.086,5.092,15.477,77.128,94.612,124.052,26.842,93.073,12.141,45.292,56.498999999999995,109.317,55.845,35.349,4.664,88.763,81.466,29.369,77.613,86.664,105.328,3.549,83.03399999999999,38.058
1987-01-01,111.452,1.091,42.35,24.938000000000002,56.675,4.973,15.577,69.568,96.241,108.888,26.208,90.9,11.061,44.654,57.799499999999995,107.682,54.005,34.738,4.604,87.689,80.602,29.447,77.48,86.419,106.918,3.666,81.946,34.973
1987-04-01,112.607,1.166,41.654,25.2955,55.941,5.072,15.701,72.992,93.882,100.529,26.736,91.968,11.038,45.856,58.9965,107.616,52.68,35.27,4.716,88.448,81.161,29.517,77.746,86.935,108.818,3.818,82.58,38.332
1987-07-01,116.19,1.263,41.035,26.0545,57.086,5.312,15.883,81.377,117.96,95.309,27.479,95.787,11.377,48.002,58.1955,107.817,51.525,35.88,4.934,90.294,82.11,29.74,77.104,87.261,110.292,3.978,84.007,37.664
1987-10-01,119.323,1.271,40.911,26.092,56.592,5.259,16.134,79.977,130.504,96.444,27.445,97.614,11.178,48.257,58.176500000000004,108.798,51.066,35.865,4.935,91.45,82.832,30.082,77.23,87.907,111.231,4.137,84.90950000000001,35.179
1988-01-01,116.636,1.283,42.068,26.229,56.676,5.386,16.373,76.15,121.46,89.137,27.664,93.926,11.53,48.73,56.9,103.905,49.571,35.886,5.056,88.278,80.645,30.261,75.855,85.096,106.928,4.246,82.483,38.737
1988-04-01,120.33,1.357,41.225,26.774,59.002,5.639,16.667,80.387,126.71,83.424,28.283,95.831,12.018,48.457,57.602000000000004,103.691,48.316,36.588,5.282,88.961,81.922,30.92,76.794,84.833,108.009,4.402,83.86699999999999,38.753
1988-07-01,119.243,1.406,40.639,26.929,60.89,5.722,17.038,79.911,119.058,84.075,28.46,94.529,12.076,49.173,56.601,103.318,49.844,36.759,5.399,88.353,81.477,31.581,76.839,84.763,107.397,4.619,83.28399999999999,37.836
1988-10-01,117.068,1.428,43.7,27.2605,61.084,5.759,17.714,84.19,113.877,85.69,28.856,94.112,12.106,49.425,56.827,105.478,49.646,37.194,5.492,88.778,81.688,32.286,77.336,85.858,109.675,4.876,83.42,39.424
1989-01-01,118.769,1.518,43.15,27.3945,63.16,5.903,18.182,87.631,99.992,86.513,29.318,95.768,12.194,52.807,56.9925,105.89,52.422,37.526,5.688,89.52,81.771,32.847,76.588,85.891,109.989,5.234,83.741,35.939
1989-04-01,113.183,1.678,43.583,27.6475,63.676,6.173,18.658,95.069,109.273,87.931,29.715,94.744,12.409,54.126,55.0445,102.561,51.958,37.574,5.984,87.822,79.871,33.163,74.187,83.639,105.582,5.618,81.985,35.617
1989-07-01,118.743,1.721,43.885,27.5,64.636,6.305,19.176,101.18,113.659,87.306,30.47,98.093,12.652,56.359,56.531,100.046,50.137,38.231,6.184,88.314,80.892,33.575,73.844,81.881,102.645,6.032,83.381,35.538
1989-10-01,116.595,1.738,44.611,27.348,62.754,6.314,19.713,100.305,112.231,79.713,30.163,97.532,12.621,55.244,56.595,97.613,50.431,37.734,6.278,87.104,79.677,34.125,72.275,80.139,101.375,6.388,82.27199999999999,32.412
1990-01-01,117.1,1.718,44.986,27.462,62.331,6.359,20.122,109.912,123.283,77.489,30.55,99.717,12.833,53.788,57.666,100.257,46.345,38.18,6.361,88.606,80.855,34.784,72.915,81.12,105.09,6.591,83.603,34.243
1990-04-01,113.875,1.641,45.014,26.755000000000003,59.563,6.25,20.472,111.36,126.886,75.714,30.152,99.252,12.776,52.592,57.066500000000005,95.719,46.737,37.424,6.325,86.709,78.905,35.391,70.04,78.058,99.951,6.775,81.9,32.666
1990-07-01,112.889,1.556,45.417,26.637500000000003,59.758,6.165,20.559,110.398,125.163,74.079,30.365,98.896,12.809,52.497,56.228,88.776,47.849,37.117,6.238,83.793,76.445,35.825,66.274,73.058,91.855,6.677,79.7895,36.042
1990-10-01,104.917,1.662,46.032,26.171,57.873,6.255,20.94,103.514,127.455,70.618,29.888,94.487,12.719,51.378,53.447500000000005,82.076,49.745,36.161,6.375,79.74,72.454,36.118,62.45,69.224,84.451,6.965,75.738,34.681
1991-01-01,95.007,1.612,45.46,25.612000000000002,56.953,6.092,21.284,106.664,135.474,66.221,29.289,92.464,12.398,46.089,52.6875,74.235,53.698,35.165,6.28,76.01,69.679,37.044,59.159,64.061,75.858,7.074,73.09,34.481
1991-04-01,91.295,1.67,45.399,25.878,56.066,6.259,21.764,102.847,133.357,58.008,29.141,89.964,12.689,45.272,52.0445,75.23,56.261,35.27,6.436,75.237,69.861,38.223,60.98,64.661,78.878,7.201,72.8395,33.015
1991-07-01,84.06,1.824,45.95,25.6385,56.07,6.496,21.841,94.293,109.365,52.654,28.89,84.157,12.897,44.271,50.724000000000004,81.823,57.627,35.313,6.637,74.783,69.03,38.071,63.042,68.483,88.104,7.3,71.20349999999999,34.038
1991-10-01,78.318,2.038,46.551,25.4,55.092,6.692,22.441,96.976,113.3,52.692,28.874,82.458,12.84,44.036,49.905,84.486,58.928,35.466,6.845,75.103,69.191,39.13,64.289,70.411,91.346,7.554,71.05449999999999,32.332
1992-01-01,79.323,2.072,47.345,25.8745,54.915,6.783,22.724,96.882,99.861,50.022,28.761,81.378,12.996,43.784,51.0145,87.886,58.781,35.854,6.989,76.203,71.061,39.039,67.966,73.252,96.096,7.865,72.436,30.527
1992-04-01,79.92,2.409,47.951,26.5625,56.084,7.188,23.011,92.117,95.876,56.283,29.691,81.376,13.214,43.608,51.9525,93.399,59.72,37.032,7.371,78.216,72.515,39.001,70.292,76.889,101.426,8.189,73.648,35.643
1992-07-01,81.336,2.614,48.132,26.869,57.471,7.62,23.149,89.444,101.094,46.281,30.145,82.106,13.862,45.368,52.5525,92.425,60.21,37.457,7.776,78.898,72.805,38.626,70.321,77.542,102.472,8.517,74.01150000000001,33.414
1992-10-01,83.486,2.678,48.797,27.6435,59.805,7.667,23.528,89.582,110.015,42.511,30.935,83.168,13.838,45.951,53.010000000000005,94.531,61.429,38.552,7.912,80.62,74.859,38.662,73.006,79.811,105.879,8.942,75.89750000000001,37.349
1993-01-01,83.733,2.906,49.788,27.801000000000002,60.32,7.897,23.824,73.422,114.8,38.537,31.242,82.065,13.919,47.929,53.2455,95.373,63.785,38.841,8.134,80.815,74.493,38.862,73.056,81.029,107.778,9.143,75.412,36.962
1993-04-01,84.196,2.992,50.427,28.384,60.668,8.065,24.064,69.155,112.637,37.704,31.856,80.677,14.166,48.482,56.32,95.451,55.895,39.539,8.312,80.694,74.602,38.95,74.031,81.899,108.046,9.358,75.273,42.273
1993-07-01,83.002,3.286,50.984,28.7165,61.475,8.58,24.199,73.002,116.598,40.962,32.113,80.847,14.855,48.88,58.6965,98.361,52.968,40.161,8.754,82.132,76.4,38.705,76.801,84.352,110.873,9.592,76.794,39.236
1993-10-01,86.198,3.341,51.398,29.165999999999997,65.191,8.737,24.205,73.439,128.781,40.086,33.271,83.28,15.136,50.359,59.327999999999996,103.888,56.381,41.773,8.916,85.472,79.778,38.231,80.739,88.453,117.779,9.773,80.0025,44.678
1994-01-01,82.263,3.558,51.942,29.427,65.644,9.019,24.432,75.231,113.656,42.425,33.623,80.669,15.41,51.509,58.2235,107.873,56.423,42.267,9.193,85.679,79.595,38.198,81.945,90.867,122.118,10.044,79.41,46.908
1994-04-01,90.803,3.725,52.776,29.799,66.146,9.248,24.782,85.346,111.626,48.416,34.147,83.963,15.648,52.406,59.256,112.537,50.748,43.121,9.418,88.747,82.455,38.562,84.596,93.803,126.514,10.265,82.34049999999999,45.279
1994-07-01,89.961,3.915,53.766,30.1725,67.98,9.538,25.254,87.824,114.241,54.61,34.73,83.382,15.991,53.115,57.677,111.088,50.009,43.478,9.691,88.156,81.465,39.227,83.35,93.193,123.452,10.497,81.423,46.445
1994-10-01,89.738,4.366,54.849,31.5015,69.973,10.063,25.6,93.674,120.02,57.772,36.085,84.521,16.429,54.386,57.1635,108.617,50.519,44.528,10.123,88.031,81.051,39.631,82.067,92.072,119.793,10.665,81.273,52.6
1995-01-01,92.743,4.837,56.183,32.193,73.062,10.662,25.916,95.877,105.532,60.702,37.419,86.862,17.021,55.987,58.435,105.274,53.533,45.47,10.608,87.846,80.743,39.891,80.203,89.903,115.131,10.832,81.4125,55.843
1995-04-01,94.07,5.61,57.567,31.924,74.195,11.274,26.515,103.721,96.006,60.231,37.777,88.942,17.17,55.584,59.346000000000004,99.317,55.348,45.439,11.134,86.943,79.969,40.707,77.731,86.648,108.004,11.125,81.12299999999999,50.264
1995-07-01,93.844,6.055,58.519,32.1415,74.724,11.455,27.046,102.994,94.178,64.754,38.018,89.217,16.887,55.331,63.07300000000001,101.376,53.284,46.073,11.364,87.97,81.863,41.262,80.609,88.279,109.567,11.504,82.74,49.142
1995-10-01,93.032,6.968,58.719,32.5635,74.078,12.209,27.717,100.759,94.396,66.21,38.755,88.436,17.243,55.897,64.4765,105.132,49.713,46.968,12.018,89.073,82.567,42.366,82.175,90.884,113.819,11.899,83.19800000000001,50.387
1996-01-01,93.337,7.54,60.685,32.7335,75.829,12.919,28.603,106.153,98.127,69.202,39.737,90.034,18.043,56.391,66.5925,108.841,48.011,48.168,12.655,91.21,84.515,43.547,84.313,93.477,117.696,12.357,85.0865,49.698
1996-04-01,99.317,8.111,61.651,33.6135,77.261,13.492,29.315,103.921,105.285,74.901,40.796,91.959,18.553,57.115,68.031,114.81,45.523,49.662,13.208,94.149,87.505,44.355,87.989,97.258,123.753,12.878,87.8945,51.199
1996-07-01,102.512,8.838,62.853,34.031,76.533,14.164,30.17,101.809,105.467,66.28,42.079,93.033,19.092,58.63,69.5335,113.824,43.471,50.79,13.851,94.439,87.815,45.394,87.805,96.932,124.355,13.463,88.337,55.925
1996-10-01,107.361,9.4,62.552,34.431,77.422,14.514,31.083,112.214,106.855,68.126,43.147,97.916,19.162,59.153,70.905,112.209,45.279,51.6,14.333,96.111,88.989,46.491,86.807,96.093,122.009,14.301,90.13,55.634
1997-01-01,111.989,10.459,62.286,34.4395,77.049,15.162,32.539,101.555,120.531,73.324,44.149,98.456,19.308,60.566,72.17150000000001,111.955,41.572,52.565,15.249,96.37,89.497,47.663,87.251,96.132,120.616,15.934,90.646,55.688
1997-04-01,107.462,11.678,63.45,35.17,78.519,16.052,33.213,97.989,124.419,76.102,45.066,97.569,19.814,61.557,74.17349999999999,113.399,42.264,53.567,16.116,96.553,89.919,47.776,88.472,97.164,121.787,16.767,90.848,56.783
1997-07-01,113.38,13.184,63.836,36.338,78.957,17.377,34.054,104.453,121.23,72.99,47.048,101.655,20.924,65.379,75.748,112.377,45.655,55.466,17.339,98.145,91.954,48.249,89.329,96.791,121.197,17.773,93.209,59.602
1997-10-01,111.985,13.822,65.44,36.376,79.147,17.852,34.94,101.065,122.841,77.635,47.349,100.98,21.241,66.142,78.0765,114.388,46.21,55.876,17.979,98.503,92.739,48.483,90.272,97.978,122.647,18.834,93.95349999999999,55.684
1998-01-01,113.279,15.813,64.781,37.7575,83.145,19.306,35.865,106.781,111.307,75.459,48.886,101.339,22.233,68.899,76.41550000000001,117.105,46.64,57.525,19.205,99.504,93.588,49.958,92.143,99.511,126.421,19.552,94.53999999999999,56.51
1998-04-01,119.219,17.27,66.446,38.9445,82.422,20.201,36.794,106.052,111.058,72.054,50.538,106.74,22.687,70.85,80.50649999999999,121.025,53.812,59.481,20.044,103.2,97.576,50.863,95.336,101.878,131.961,20.29,98.75399999999999,58.868
1998-07-01,117.708,18.197,67.502,39.5635,80.731,20.696,37.986,103.412,108.496,74.059,51.337,106.49,22.87,70.479,81.952,126.498,55.433,60.621,20.712,104.934,99.221,52.066,98.124,105.248,138.205,21.367,100.113,62.124
1998-10-01,122.298,20.158,68.265,40.9535,81.026,21.984,38.942,102.456,96.848,75.122,52.834,106.151,23.723,69.348,83.168,130.417,50.415,62.302,22.004,106.226,100.544,52.266,100.428,107.881,142.764,22.709,101.1935,68.805
1999-01-01,121.369,22.875,68.134,42.1115,80.878,23.277,40.016,95.512,87.278,77.522,54.005,105.857,24.121,71.748,82.515,131.761,59.095,63.394,23.246,106.66,100.679,53.261,100.815,108.908,143.873,23.891,101.274,69.477
1999-04-01,122.407,25.586,67.676,43.5735,82.043,25.039,41.554,87.256,92.705,78.966,55.438,104.787,25.338,70.689,84.1755,131.564,56.024,64.903,25.004,106.199,101.23,54.575,102.385,108.928,143.312,25.691,101.57050000000001,71.787
1999-07-01,122.909,26.693,69.149,44.942499999999995,83.125,26.046,43.252,85.223,86.554,82.638,57.026,104.744,26.311,71.491,82.657,132.65,62.541,66.415,26.15,106.627,101.684,56.461,103.154,109.737,143.829,27.136,101.9525,75.973
1999-10-01,123.043,26.346,70.135,44.8875,83.297,25.885,44.139,81.25,95.407,81.097,57.279,105.838,26.255,73.016,82.5975,135.856,65.698,66.761,26.353,108.298,102.578,57.164,103.907,111.892,148.086,28.035,102.887,73.351
2000-01-01,123.944,27.806,71.867,46.5945,87.269,28.154,45.553,84.599,100.584,78.648,59.378,108.036,29.036,75.09,84.252,137.409,65.985,68.672,28.157,109.684,103.74,59.037,104.422,112.646,150.526,28.983,104.2325,72.799
2000-04-01,129.646,30.87,73.416,47.710499999999996,89.57,30.023,46.109,92.342,111.528,80.003,61.232,112.531,30.291,76.838,85.451,135.73,65.534,70.19,29.585,111.003,105.112,59.159,103.886,111.45,148.173,29.616,106.124,73.549
2000-07-01,133.82,31.936,73.356,47.852000000000004,91.175,30.883,46.375,91.137,117.255,76.397,61.898,116.467,31.062,75.599,86.02000000000001,131.412,73.58,70.496,30.037,111.358,105.604,60.332,102.271,108.946,143.696,29.339,107.1845,70.939
2000-10-01,135.13,32.467,72.756,48.0135,89.774,31.918,47.037,92.115,122.384,79.789,62.131,116.899,32.393,75.545,84.1665,131.586,75.525,70.71,31.002,111.459,105.825,60.833,102.376,108.775,143.159,30.22,107.43950000000001,67.373
2001-01-01,133.999,33.754,71.262,47.7655,89.976,31.72,47.197,98.187,132.81,81.2,61.575,113.646,31.448,76.642,81.4945,133.382,62.442,70.297,30.999,110.544,104.909,61.02,102.818,109.715,145.045,30.588,106.155,64.833
2001-04-01,129.021,31.663,70.213,46.6315,83.59,29.999,46.956,92.606,136.549,81.61,60.301,114.253,29.869,74.526,82.464,135.763,74.141,69.472,29.701,111.64,106.155,61.576,104.412,111.216,147.86,29.988,107.3105,64.948
2001-07-01,120.423,29.456,70.309,46.031,80.07,28.866,46.767,88.813,141.726,81.915,59.588,110.89,29.21,75.867,90.134,136.37,74.217,68.974,28.956,110.557,106.894,61.228,105.063,111.953,148.535,29.877,108.076,63.071
2001-10-01,113.776,31.276,70.768,46.33,77.769,28.942,46.068,70.587,121.564,83.748,57.876,104.181,28.497,73.723,81.765,133.767,78.668,67.4,28.668,107.119,102.4,60.681,104.388,111.097,144.964,28.976,102.56700000000001,65.031
2002-01-01,111.69,32.935,72.705,45.923,78.441,28.429,45.908,59.172,95.932,85.66,56.488,98.633,27.025,72.809,82.12049999999999,135.912,80.637,66.818,28.434,105.707,102.455,59.466,107.811,113.015,147.161,29.189,101.753,60.411
2002-04-01,106.595,32.309,73.322,45.947500000000005,76.416,28.206,46.383,52.962,92.815,87.394,55.851,93.284,26.96,75.345,82.52199999999999,140.228,71.755,66.745,28.541,104.95,102.065,59.567,110.485,115.998,152.047,29.836,100.587,59.386
2002-07-01,102.853,33.874,74.819,45.962,77.324,29.116,46.711,46.687,101.02,86.921,55.669,88.968,27.609,75.187,80.1765,141.626,64.229,66.648,29.328,103.802,100.616,59.142,110.809,117.433,153.856,30.438,98.68299999999999,58.239
2002-10-01,99.97,33.309,75.778,45.6155,76.901,28.58,46.497,45.642,99.83,85.837,54.92,87.808,27.077,75.063,80.9395,143.234,65.832,66.368,28.597,103.866,101.387,59.982,112.802,118.496,156.057,29.375,99.1485,55.202
2003-01-01,96.408,34.776,77.782,45.6725,76.621,29.762,47.19,44.116,104.243,87.505,55.192,87.173,28.166,76.891,81.0565,146.261,69.427,66.97,29.582,104.533,102.463,60.258,114.88,120.22,159.388,30.067,99.963,51.061
2003-04-01,97.51,35.491,80.166,47.528999999999996,79.702,30.674,47.652,48.134,112.17,87.41,56.719,89.469,29.174,77.726,83.9645,148.228,66.824,68.58,30.29,106.553,104.439,60.286,116.71,122.042,161.809,30.471,101.995,55.525
2003-07-01,99.935,37.843,80.489,49.36,77.867,33.245,48.611,48.466,112.923,90.231,57.921,89.085,31.872,81.394,86.366,156.161,62.366,70.807,32.581,109.3,108.389,59.878,123.399,127.364,170.866,32.39,105.261,55.02
2003-10-01,100.662,40.506,80.468,50.391999999999996,76.162,35.272,49.182,48.72,115.832,89.786,58.65,89.151,33.666,82.73,85.7565,165.233,61.469,72.093,34.243,112.251,110.691,59.703,127.072,132.692,182.0,33.545,107.2235,54.222
2004-01-01,99.176,39.842,79.584,50.681,73.142,35.192,49.273,47.131,115.058,90.576,58.07,87.209,33.82,82.021,86.364,166.238,58.053,71.896,34.365,111.75,110.899,59.541,128.549,133.346,183.051,33.981,107.11250000000001,53.84
2004-04-01,103.047,41.057,79.535,52.345,75.02,36.155,49.745,45.487,116.808,94.158,59.522,87.619,34.692,83.971,89.4365,171.688,50.991,73.86,35.109,113.607,113.595,60.155,132.624,136.395,188.918,34.416,109.4675,59.735
2004-07-01,102.83,42.751,81.004,53.747,77.447,36.757,51.089,47.123,119.818,98.47,61.223,88.867,34.862,86.975,89.72800000000001,174.543,53.799,75.431,36.091,115.116,114.705,61.053,133.57,138.136,191.481,35.992,110.63149999999999,63.681
2004-10-01,99.222,45.1,83.559,55.192,79.028,37.171,52.005,55.248,120.81,99.281,62.48,88.749,34.523,88.943,91.2825,174.7,54.43,76.806,36.762,115.562,115.839,61.323,135.413,139.036,191.498,37.059,111.5935,68.656
2005-01-01,100.915,44.475,85.718,55.4825,80.76,38.176,53.265,56.32,127.61,101.804,63.387,89.8,36.167,90.445,91.10749999999999,179.681,55.414,78.153,37.46,117.953,118.258,63.647,138.61,142.544,197.015,37.305,113.8185,66.164
2005-04-01,100.492,46.062,87.144,56.4895,79.834,39.167,54.152,54.164,130.634,105.178,64.412,89.29,36.948,94.257,91.1435,182.7,56.486,79.478,38.582,118.762,119.658,63.756,141.169,144.459,199.982,38.643,114.952,68.674
2005-07-01,99.115,48.397,88.248,57.547,83.366,41.111,54.912,55.043,130.4,106.887,65.755,88.781,38.764,94.624,91.79650000000001,185.119,56.023,80.868,40.006,119.343,120.439,64.468,142.716,145.977,202.576,39.348,115.56450000000001,71.666
2005-10-01,100.2,52.255,89.618,58.622,86.881,42.363,54.679,56.024,128.392,106.763,66.263,89.55,39.087,95.518,91.1875,188.174,57.181,81.231,40.797,120.858,120.598,63.382,142.436,148.166,206.337,39.51,115.8425,69.465
