Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1950-07-01,134.2,50.2,10.7,-11.0,31.6,74.7,-6.3,16.4,39.1,132.0,1.6,26.4,-70.9,7.1,37.6,22.2,23.7,8.133333333333333,0.3,25.3
1950-10-01,-41.1,-6.0,36.5,59.6,-7.7,3.6999999999999997,31.4,7.9,61.3,0.8,-3.9,71.4,18.2,-8.6,-0.6,-11.5,-17.4,23.400000000000002,0.1,10.7
1951-01-01,13.2,-15.9,21.6,97.3,-13.7,6.466666666666666,49.8,5.5,-35.0,0.0,-10.6,145.7,-33.1,7.5,-10.0,10.0,-19.1,28.833333333333332,-3.9,1.3
1951-04-01,-46.2,0.6,45.6,107.1,-16.7,3.633333333333334,64.9,7.1,9.6,-12.6,-4.0,122.5,38.1,-5.7,4.9,-10.8,-43.7,15.333333333333334,6.9,14.3
1951-07-01,-7.1,8.9,10.2,82.2,-5.8,-10.033333333333333,51.7,8.5,-26.3,-29.8,8.0,101.7,-8.6,8.7,4.8,4.7,-22.9,23.066666666666666,2.0,-2.4
1951-10-01,-1.2,-3.8,-3.8,34.2,-3.0,-10.066666666666666,22.9,0.9,-28.3,-10.0,17.6,37.9,9.3,4.8,-6.4,2.3,3.9,23.733333333333334,-0.6,-14.5
1952-01-01,2.3,2.3,23.1,17.5,6.3,29.099999999999998,12.4,4.3,10.8,55.1,38.6,13.2,54.6,-3.3,3.9,0.9,10.9,18.13333333333333,1.1,0.5
1952-04-01,8.0,5.6,-37.2,16.7,6.9,-9.0,14.3,0.8,-26.9,-2.0,30.8,22.5,-19.6,9.6,6.5,8.1,7.6,-10.133333333333333,8.8,2.9
1952-07-01,-21.7,-47.3,-28.1,10.3,-20.0,-3.733333333333333,4.1,2.9,23.3,26.8,29.0,9.1,20.0,7.2,-27.7,1.9,-3.8,10.166666666666666,-10.4,3.4
1952-10-01,89.0,60.5,2.8,5.9,34.1,19.233333333333334,6.8,13.8,32.1,40.9,33.2,6.6,0.4,6.0,40.5,14.9,23.4,22.0,9.5,16.2
1953-01-01,14.1,31.6,-6.6,15.0,17.3,-5.033333333333333,13.3,7.7,8.9,-9.5,19.0,11.8,42.2,2.5,23.5,4.8,6.6,6.3999999999999995,8.9,12.6
1953-04-01,-2.3,-0.6,2.5,12.0,3.1,11.066666666666668,8.5,3.1,2.3,22.5,19.7,3.2,95.2,1.8,4.0,2.4,1.3,1.8333333333333333,-0.7,7.9
1953-07-01,-2.5,14.2,17.1,-9.3,0.7,2.233333333333333,-4.2,-2.2,-8.1,-1.6,7.7,-4.2,-36.5,-3.6,9.2,-0.9,-14.1,8.9,11.0,2.2
1953-10-01,-10.7,-11.1,-12.6,-5.0,-3.4,-15.266666666666666,-1.0,-5.9,-25.9,-18.2,4.8,-6.9,8.7,0.6,-3.6,-2.7,-3.2,0.2333333333333331,9.9,7.2
1954-01-01,-11.8,-20.5,-16.8,-18.6,-5.5,-11.866666666666667,-10.0,-1.9,-2.9,-21.2,3.9,-22.5,11.8,3.9,-10.1,1.5,4.5,-8.799999999999999,15.0,4.1
1954-04-01,20.7,-8.6,71.2,-18.5,6.5,47.9,-12.9,0.4,-0.9,41.2,2.3,-15.1,-36.9,-1.1,-3.5,5.3,28.7,12.5,1.6,2.8
1954-07-01,1.8,20.3,-12.3,-16.4,16.1,-14.699999999999998,-8.4,4.6,20.7,-22.1,3.9,-16.8,-13.9,5.1,10.6,5.5,26.7,9.666666666666668,11.5,-0.9
1954-10-01,27.0,-0.9,19.8,-4.3,9.0,10.9,-2.4,8.1,18.8,3.8,6.2,-12.2,60.8,6.9,-0.6,8.6,27.5,8.766666666666667,1.8,-1.7
1955-01-01,41.1,3.7,15.7,-7.5,16.3,26.666666666666668,0.2,11.9,46.3,25.8,4.0,-0.9,-38.6,4.2,7.1,9.3,32.8,1.2,17.7,13.0
1955-04-01,23.5,40.5,-9.1,-8.2,17.8,1.233333333333333,-3.9,6.7,26.6,24.7,13.1,-12.7,24.1,7.6,26.1,7.9,5.9,29.633333333333336,5.3,10.3
1955-07-01,13.6,27.5,29.0,4.3,9.4,11.833333333333334,2.6,5.5,6.3,6.9,15.1,4.4,3.6,2.7,21.3,5.0,-8.3,17.7,-0.6,13.9
1955-10-01,-10.2,12.2,1.8,-12.7,1.6,16.966666666666665,-7.7,2.4,9.6,15.4,22.1,-11.2,-20.8,8.4,12.5,5.1,-15.8,-5.466666666666666,2.4,10.3
1956-01-01,-17.0,-18.4,20.4,-2.4,-6.5,12.866666666666667,-0.1,-1.5,-10.9,17.8,20.0,-1.5,-8.2,4.6,-4.8,0.7,-9.8,10.4,4.3,13.0
1956-04-01,0.5,0.8,29.8,10.1,4.2,5.833333333333333,8.3,3.3,-3.1,-2.1,16.4,10.3,9.3,-1.0,7.3,1.4,-2.1,18.0,5.1,15.0
1956-07-01,-6.8,4.1,14.1,-6.4,0.2,3.266666666666667,-3.5,-0.3,-3.6,3.6,9.6,-1.1,-35.2,0.3,4.1,0.9,-7.3,10.4,2.0,2.6
1956-10-01,13.5,-1.0,19.1,14.4,-1.8,9.633333333333333,10.6,6.8,-3.6,-17.1,9.2,12.7,26.3,3.2,0.1,5.6,-5.8,-8.0,4.1,-0.9
1957-01-01,7.6,7.4,28.7,8.1,-0.3,14.6,8.9,2.6,-6.1,35.8,-4.0,3.7,43.0,2.4,2.1,2.8,-5.4,44.86666666666667,10.3,-3.4
1957-04-01,-9.2,-1.5,-11.4,-4.9,-3.4,-2.8000000000000003,-2.1,-0.9,-0.4,3.1,0.8,3.3,-47.0,1.5,-0.8,0.7,-9.1,-1.2999999999999998,3.3,-0.3
1957-07-01,-2.7,14.9,-10.7,2.1,4.1,-5.366666666666667,3.5,4.0,9.5,-7.4,4.9,3.7,-9.3,5.7,8.3,3.2,-5.2,-1.9666666666666666,5.8,0.1
1957-10-01,-4.6,-14.9,-11.4,4.8,-6.5,-1.8333333333333333,6.7,-4.1,-27.4,1.3,1.9,-4.5,104.0,-2.6,-8.9,0.2,-0.5,12.033333333333331,10.2,-2.3
1958-01-01,-24.0,-36.2,-34.1,-11.3,-20.7,-17.5,-3.4,-10.0,-24.4,6.1,1.2,-3.0,-52.9,-3.5,-23.1,-5.4,-14.8,4.7,11.8,-7.3
1958-04-01,-6.0,-19.0,1.8,13.2,-9.5,1.9333333333333333,10.4,2.7,-7.8,18.3,5.8,4.5,98.6,3.7,-13.9,3.4,1.4,24.400000000000002,5.7,-12.6
1958-07-01,8.5,-4.1,1.3,-1.4,6.1,5.033333333333333,2.3,9.6,34.4,-5.9,10.7,0.0,-9.8,7.5,-4.1,6.8,32.1,-6.766666666666667,8.8,-8.8
1958-10-01,15.5,23.4,-1.5,9.0,25.9,12.633333333333333,8.3,9.7,38.7,22.8,14.7,3.0,56.3,5.6,15.8,5.5,48.6,6.233333333333333,7.1,6.3
1959-01-01,23.6,23.9,32.3,-7.7,25.7,4.5666666666666655,-4.0,7.9,23.6,11.0,12.8,-11.9,19.7,5.3,13.1,7.5,53.4,167.9,2.4,-1.4
1959-04-01,15.9,12.6,-3.2,7.6,12.9,15.300000000000002,5.0,9.3,34.9,20.9,7.2,-5.2,102.5,3.4,12.0,6.3,14.7,-6.833333333333333,0.9,13.0
1959-07-01,8.0,13.7,44.5,5.5,4.3,17.633333333333333,3.5,0.3,-23.4,3.9,-2.0,6.7,0.2,1.5,11.2,4.2,-7.3,16.466666666666665,0.2,12.4
1959-10-01,-17.8,-0.8,-18.4,-3.9,-4.6,-11.4,-3.2,1.1,13.7,-9.8,3.1,-3.2,-7.1,2.5,-1.1,0.5,-10.9,-5.566666666666667,-2.0,-3.0
1960-01-01,13.5,14.6,62.3,-14.2,14.0,31.099999999999998,-6.6,9.3,46.7,15.9,6.5,-5.5,-47.5,1.0,14.6,3.9,12.9,19.266666666666666,6.9,17.8
1960-04-01,9.4,6.9,12.0,1.0,-7.1,10.799999999999999,4.6,-2.1,-32.4,3.1,5.2,-2.7,22.8,4.4,6.0,5.1,-28.9,-3.1,10.4,4.8
1960-07-01,-3.1,-16.2,9.0,12.9,-8.3,-5.1,10.2,2.0,-1.0,-11.3,17.8,13.1,11.9,-2.3,-6.8,-1.6,-11.4,7.7,6.1,0.8
1960-10-01,-9.6,-13.4,2.2,1.6,-0.8,-6.533333333333334,2.8,-5.0,-37.5,-17.6,9.3,-3.9,33.5,0.3,-0.9,0.5,-0.4,-2.1333333333333333,4.7,16.1
1961-01-01,-20.2,-12.4,-2.7,1.4,-3.3,-1.7,6.1,2.7,10.8,-1.9,12.0,11.1,-36.0,2.4,-5.6,-0.1,1.6,-4.033333333333334,13.5,-1.8
1961-04-01,8.5,20.6,-17.3,3.6,6.7,-3.8333333333333335,1.0,7.0,31.1,5.0,13.5,-1.5,34.0,5.5,9.3,6.1,1.6,6.1000000000000005,-2.7,-6.5
1961-07-01,10.2,5.5,19.3,12.6,9.9,24.866666666666664,8.8,7.9,34.9,29.2,7.7,13.0,10.8,0.3,3.9,2.0,23.7,2.6999999999999997,3.4,0.2
1961-10-01,20.9,26.4,6.7,7.7,13.3,8.833333333333334,9.1,8.1,6.8,9.8,4.6,7.7,7.2,5.6,12.8,8.3,14.3,7.2,11.2,-2.1
1962-01-01,9.0,10.8,-2.3,15.7,7.9,5.1000000000000005,7.9,7.3,23.4,12.8,0.6,15.2,18.2,3.4,8.2,4.3,7.2,5.7,-2.9,7.7
1962-04-01,11.1,10.5,25.0,1.6,11.8,15.266666666666666,2.0,3.7,-3.1,9.0,4.4,-3.8,31.3,1.6,11.3,5.0,13.0,7.233333333333333,2.7,15.4
1962-07-01,3.0,1.4,-0.7,12.6,3.3,3.733333333333333,9.6,5.0,7.0,5.1,4.7,7.0,40.6,3.1,5.1,3.3,-0.3,-0.19999999999999996,5.1,11.0
1962-10-01,18.8,1.2,-12.3,1.9,-1.2,-4.533333333333333,2.8,1.3,-11.2,5.0,9.4,0.3,8.8,2.3,-1.5,5.8,-0.6,11.433333333333332,4.2,-9.3
1963-01-01,8.2,7.6,6.2,-12.9,5.3,0.033333333333333215,-5.3,4.4,22.8,-8.9,13.7,-13.7,-9.6,2.2,0.9,2.8,14.9,2.0,7.6,-13.2
1963-04-01,8.9,8.3,36.0,-1.8,19.1,22.03333333333333,0.3,4.6,6.5,9.7,14.5,-2.3,0.6,1.4,13.0,3.8,31.9,3.8000000000000003,3.4,20.3
1963-07-01,5.0,18.4,-2.0,24.6,10.2,7.366666666666667,19.0,9.1,12.9,10.5,7.3,17.0,59.3,3.7,11.4,5.5,7.9,-2.833333333333334,11.0,2.8
1963-10-01,6.5,16.6,16.5,-10.0,12.5,6.966666666666666,-4.1,2.6,5.0,-1.2,4.9,-10.5,-8.3,-0.5,12.2,3.4,13.2,2.933333333333333,5.4,8.4
1964-01-01,16.5,10.2,21.9,-1.9,14.6,8.666666666666666,1.3,8.7,15.8,-0.4,-1.6,-5.9,14.2,7.0,8.7,8.1,26.9,14.0,6.1,10.8
1964-04-01,10.8,8.5,-1.6,-0.2,-0.7,7.666666666666667,3.6,4.4,-1.4,9.3,4.0,-4.8,17.5,7.8,9.7,7.3,-18.5,-0.4333333333333334,9.4,14.2
1964-07-01,13.9,14.9,13.1,-2.2,6.7,12.466666666666667,0.5,6.4,9.7,11.2,7.6,-0.9,-6.6,8.1,13.5,7.6,-6.2,8.1,4.4,13.8
1964-10-01,-11.7,12.4,8.3,-3.3,3.5,6.633333333333333,-0.2,1.2,3.8,11.3,8.8,-5.5,4.8,0.8,8.8,1.2,-6.9,5.933333333333334,4.2,3.2
1965-01-01,42.7,34.1,-39.0,-3.4,19.3,-16.733333333333334,-0.5,10.0,43.9,-13.7,18.8,-6.8,8.4,3.9,28.0,9.2,2.0,-2.8666666666666667,3.6,22.2
1965-04-01,0.7,7.4,85.7,0.7,11.8,60.53333333333334,4.8,5.2,1.1,56.3,13.8,-1.8,8.9,3.9,15.6,4.5,3.5,23.366666666666664,10.5,30.9
1965-07-01,14.4,23.2,-8.6,15.7,11.3,0.20000000000000004,13.9,9.2,14.7,1.7,14.0,12.8,25.2,6.1,15.3,7.1,1.9,0.9999999999999999,11.7,4.3
1965-10-01,17.9,16.4,26.7,9.2,9.6,25.333333333333332,7.8,9.5,2.7,21.0,14.3,11.9,1.4,15.7,17.3,11.7,-7.6,7.966666666666666,5.9,19.7
1966-01-01,20.4,23.9,-9.5,9.8,15.8,4.966666666666667,7.7,10.1,36.0,10.7,14.5,14.6,-4.1,2.9,17.9,6.0,10.4,-4.033333333333334,4.8,9.8
1966-04-01,-15.1,14.8,12.6,11.4,-3.9,-0.6,7.8,1.4,-5.8,10.4,12.4,9.0,19.7,3.8,6.7,1.0,-27.7,42.03333333333334,3.1,-7.5
1966-07-01,13.8,1.8,-4.7,16.5,0.4,12.0,11.4,3.4,-2.9,24.4,11.3,26.2,-10.7,2.9,5.4,4.7,-12.6,-1.1333333333333329,4.7,9.2
1966-10-01,-0.2,5.9,10.3,4.6,-10.2,4.366666666666666,7.1,3.3,2.4,4.6,10.5,10.7,-14.9,-1.1,0.0,1.7,-35.8,7.566666666666666,10.6,-12.9
1967-01-01,-7.4,-15.0,5.0,28.5,-7.3,0.26666666666666666,18.0,3.6,-9.5,6.4,7.2,24.7,43.3,4.6,-6.3,2.3,-10.6,17.099999999999998,5.0,4.2
1967-04-01,18.3,4.4,-5.2,-4.3,10.2,-1.6666666666666667,-1.6,0.2,-13.7,-3.2,2.9,0.6,-20.5,3.0,-1.0,5.6,54.7,1.6666666666666667,2.1,-10.9
1967-07-01,-3.1,-5.4,-3.2,6.8,4.9,-1.5333333333333334,4.5,3.8,12.2,5.4,7.0,9.5,-3.4,-0.4,-0.7,2.1,23.0,7.8999999999999995,1.5,4.3
1967-10-01,1.0,13.3,7.8,0.2,12.6,17.433333333333334,3.1,3.1,8.9,22.8,7.2,-3.6,16.5,1.8,8.3,2.5,25.3,-0.7333333333333331,7.1,0.6
1968-01-01,27.3,16.1,11.7,7.2,9.2,21.166666666666668,7.3,8.4,8.3,25.7,7.6,9.2,-0.3,8.1,12.3,9.9,1.2,4.7,7.5,8.0
1968-04-01,8.8,-9.3,6.9,-2.2,-1.0,7.533333333333332,2.1,6.9,16.2,6.2,10.6,-0.4,-8.9,5.0,-4.8,6.2,10.1,3.8333333333333335,8.1,-3.4
1968-07-01,19.2,10.3,31.6,-2.3,6.4,23.833333333333332,1.2,3.1,-10.5,26.4,6.9,-6.6,16.5,6.5,5.6,7.7,8.3,18.3,5.9,-2.6
1968-10-01,-2.3,14.6,-8.6,-1.9,9.8,-5.333333333333333,0.3,1.6,4.4,-3.4,5.9,-3.3,3.5,0.1,11.4,1.8,5.7,0.9333333333333332,3.4,8.4
1969-01-01,7.8,15.4,-39.0,-1.3,11.6,-26.96666666666667,0.9,6.4,25.7,-32.7,2.8,-3.3,6.4,4.5,10.6,4.5,14.1,-6.566666666666666,3.7,6.3
1969-04-01,-1.1,4.2,121.0,-4.9,2.1,104.5,-1.3,1.2,-2.3,105.5,8.0,-7.4,4.3,0.9,4.5,2.6,-3.7,21.5,3.4,3.2
1969-07-01,-1.1,5.3,-6.5,0.7,5.8,-5.666666666666667,0.8,2.7,8.4,-5.1,3.0,0.0,3.5,1.5,9.4,2.0,-3.1,3.5666666666666664,0.9,20.2
1969-10-01,-1.5,-3.3,10.8,-8.8,-8.6,2.133333333333333,-5.3,-1.9,-18.0,-4.3,4.3,-7.4,-13.5,2.7,-2.1,3.2,-24.8,5.866666666666667,-0.9,-2.8
1970-01-01,-6.0,-2.8,5.4,-6.6,-2.0,2.5,-1.9,-0.6,-11.4,-1.3,-1.9,-9.7,4.8,3.5,-2.8,2.5,0.2,0.16666666666666666,3.9,-3.1
1970-04-01,4.7,-1.7,16.4,-10.1,-8.0,5.3,-4.6,0.6,0.9,8.1,-2.7,-15.9,11.2,-0.3,-2.6,1.8,-22.3,19.333333333333332,2.2,-4.0
1970-07-01,1.4,2.5,1.6,-4.8,6.9,0.6666666666666666,1.7,3.7,6.7,-0.9,-2.7,-5.5,-2.7,2.9,1.4,3.6,25.1,2.933333333333333,9.4,1.5
1970-10-01,-24.0,-19.5,0.8,-1.5,-0.1,4.166666666666667,0.2,-4.2,-19.6,6.3,-6.3,-2.8,2.6,4.8,-13.0,-1.1,46.8,-5.3,2.0,-4.6
1971-01-01,50.4,6.9,3.7,-12.3,8.5,1.7666666666666666,-5.7,11.3,55.4,-4.6,0.4,-15.5,-1.7,1.6,3.3,7.9,22.4,10.033333333333333,1.7,-1.0
1971-04-01,9.4,10.1,-2.9,-4.6,15.9,15.733333333333334,-0.9,2.2,11.8,33.7,4.6,-12.9,23.3,0.9,5.6,3.7,44.3,0.7333333333333331,3.0,-1.0
1971-07-01,11.1,2.8,21.5,-1.7,7.1,15.933333333333335,-0.2,3.3,4.9,9.1,5.3,-7.4,14.9,-0.8,1.8,3.2,19.7,-1.1666666666666667,1.4,-1.4
1971-10-01,18.2,14.5,-32.1,-10.2,10.9,-22.266666666666666,-2.8,0.9,-10.3,-24.5,9.1,-9.9,-10.9,2.7,8.4,6.8,16.3,4.633333333333334,5.1,-1.0
1972-01-01,9.5,16.0,53.8,3.3,18.2,58.6,2.2,7.6,29.1,72.5,9.2,-4.0,24.5,1.3,13.4,5.4,28.8,11.366666666666667,1.1,10.9
1972-04-01,10.4,9.4,-11.1,3.9,7.1,-5.000000000000001,1.6,9.4,24.7,-13.5,7.0,3.4,5.2,11.3,6.7,7.8,7.8,-4.3,-0.7,2.3
1972-07-01,10.7,9.9,26.3,-17.1,4.6,16.46666666666667,-7.4,3.8,5.8,8.6,3.3,-22.4,-2.5,5.6,6.0,6.3,1.8,6.833333333333335,3.3,0.9
1972-10-01,22.9,34.3,18.1,1.0,18.7,21.099999999999998,3.4,6.9,2.5,19.3,5.4,1.8,-0.8,7.8,20.6,9.7,14.9,3.4666666666666663,5.6,6.5
1973-01-01,28.0,23.9,32.6,5.3,16.6,24.3,3.5,10.3,25.6,19.8,4.7,5.7,4.3,2.4,17.9,7.5,14.0,8.566666666666666,1.8,13.7
1973-04-01,-4.6,19.8,20.7,-6.3,3.1,4.133333333333333,-2.8,4.4,18.2,-11.0,5.9,-7.9,-2.4,-3.3,15.7,-0.2,-19.2,-2.966666666666667,0.6,13.1
1973-07-01,-3.5,5.0,1.4,-13.4,-1.2,-2.1333333333333333,-4.6,-2.1,-13.7,-10.6,4.5,-18.7,0.4,1.9,6.3,1.4,-16.1,-4.933333333333334,4.3,9.4
1973-10-01,-9.0,6.6,21.1,0.9,-3.4,11.333333333333334,3.0,3.9,15.0,3.0,5.2,2.9,-3.5,-1.6,3.0,-1.2,-16.9,-6.033333333333334,5.0,-3.6
1974-01-01,-9.0,0.3,5.3,10.0,-7.7,-7.533333333333334,7.4,-3.4,-21.0,-12.9,0.9,6.8,17.6,-5.3,-0.4,-3.5,-23.6,10.933333333333335,5.1,-2.2
1974-04-01,2.2,-0.7,21.0,-1.4,-4.9,14.9,2.0,1.0,-1.6,22.9,1.7,4.3,-13.4,-2.6,-0.7,1.4,-15.2,12.666666666666666,5.0,-1.6
1974-07-01,2.4,1.9,-19.9,2.6,-6.4,-9.0,0.8,-3.7,-19.2,-6.8,3.9,-7.2,29.0,0.9,-4.0,1.7,-12.7,-5.8999999999999995,-0.7,-16.2
1974-10-01,-33.0,-15.3,10.9,4.0,-19.8,-5.033333333333334,1.9,-1.5,2.4,-3.9,-0.1,1.6,9.6,-6.9,-10.1,-5.7,-42.8,14.633333333333333,0.1,-4.7
1975-01-01,8.8,-26.1,2.8,-4.1,-20.8,-12.299999999999999,4.4,-4.8,-50.5,-34.5,-2.3,-3.6,-5.3,0.8,-21.0,3.4,-20.7,4.266666666666667,12.4,-19.0
1975-04-01,8.0,-8.1,-11.1,-3.9,-4.5,-13.166666666666666,-3.3,2.9,-11.4,-28.4,-2.3,-7.6,4.4,9.2,-9.3,6.7,11.8,2.5,-2.8,-14.2
1975-07-01,27.4,5.1,-6.6,10.7,10.2,22.166666666666668,7.7,7.0,34.8,37.6,5.9,15.7,1.0,4.0,4.3,5.8,29.1,-15.466666666666667,5.2,2.3
1975-10-01,12.1,6.1,24.6,1.3,8.2,17.633333333333333,3.6,5.5,11.6,23.1,10.4,-0.8,6.0,-1.0,4.9,4.4,18.3,14.366666666666665,5.5,0.3
1976-01-01,21.6,5.3,-2.7,-3.9,17.4,13.200000000000001,0.6,9.3,44.6,27.4,17.9,-5.3,-0.8,8.3,8.8,8.2,43.7,6.800000000000001,4.6,11.2
1976-04-01,1.8,7.7,4.1,-1.4,6.8,9.666666666666666,-4.4,3.0,16.8,18.5,11.1,-1.8,-0.3,6.3,5.4,3.7,10.2,6.266666666666667,-6.8,-1.2
1976-07-01,4.6,11.4,12.1,0.6,4.6,11.166666666666666,-1.2,2.2,1.4,17.4,10.6,0.5,0.8,3.1,9.0,4.3,-6.1,10.966666666666667,-2.6,4.1
1976-10-01,6.5,11.8,4.1,0.9,20.4,9.1,-0.2,2.9,3.0,14.0,7.8,-1.4,5.8,4.3,8.0,5.3,57.9,2.1999999999999997,-1.2,1.3
1977-01-01,16.0,28.3,-6.3,2.8,14.5,6.8,3.4,4.8,19.8,20.1,4.5,3.7,0.8,-0.3,15.4,4.8,12.4,2.966666666666667,4.0,-1.4
1977-04-01,9.8,10.6,11.2,5.2,22.5,5.6000000000000005,3.7,8.0,31.9,3.9,6.8,3.5,8.7,0.0,11.5,2.2,51.7,7.466666666666666,2.5,15.8
1977-07-01,6.0,10.3,3.1,4.1,5.2,0.16666666666666666,1.6,7.4,21.8,-5.4,4.1,2.2,8.0,2.0,8.2,3.8,-1.2,1.333333333333334,-0.4,6.2
1977-10-01,8.7,20.3,-12.2,-2.7,7.1,-0.29999999999999954,-1.0,0.0,-9.7,5.8,3.8,-8.5,9.9,8.9,12.7,6.2,-4.7,3.966666666666667,0.6,2.9
1978-01-01,-10.2,5.8,9.8,0.3,3.7,11.700000000000001,0.1,1.3,8.0,29.6,3.2,1.0,-1.2,1.7,3.5,2.3,3.8,17.666666666666668,-0.1,-0.8
1978-04-01,33.3,35.3,48.7,8.0,30.3,25.8,10.4,16.4,28.6,1.2,12.6,6.4,11.1,3.1,34.8,8.8,20.6,2.3,12.6,45.2
1978-07-01,-5.3,8.0,4.4,2.6,11.3,2.3666666666666667,3.7,4.1,12.2,5.3,11.2,2.0,3.9,3.1,14.3,1.7,4.7,8.833333333333334,4.7,29.1
1978-10-01,3.2,11.1,16.8,3.4,9.1,8.8,3.6,5.5,9.6,5.6,14.5,2.3,5.7,5.3,13.6,3.3,-0.8,9.166666666666666,3.8,17.8
1979-01-01,-4.7,15.2,0.3,-0.6,3.6,-0.6333333333333333,-3.9,0.7,0.7,-1.1,14.9,0.4,-2.5,1.8,9.5,2.1,-9.4,2.3666666666666667,-6.6,-2.2
1979-04-01,-8.7,-5.6,1.0,4.1,-2.3,0.13333333333333344,4.0,0.4,-0.4,2.2,9.2,6.1,0.3,-0.8,-0.4,-0.3,-6.9,1.1666666666666667,3.8,5.9
1979-07-01,11.6,9.1,15.2,0.9,7.2,6.533333333333334,1.2,3.0,-6.6,-6.0,8.6,0.2,2.4,4.8,12.3,4.0,-4.8,-0.9,1.4,20.0
1979-10-01,-9.9,-6.1,27.7,0.4,-3.7,13.566666666666668,2.7,1.0,-6.9,9.0,5.0,3.0,-4.5,2.1,1.1,1.0,-15.1,4.8999999999999995,4.6,12.8
1980-01-01,-6.1,3.0,11.6,11.1,-5.1,4.866666666666667,6.0,1.3,-2.7,0.3,5.8,9.8,13.8,-0.2,4.4,-0.6,-27.4,-2.5,1.9,6.3
1980-04-01,-36.7,-25.7,7.8,8.1,-29.0,-12.733333333333334,0.8,-8.0,-29.9,-26.0,-0.3,-1.0,28.7,-5.3,-17.3,-8.7,-56.0,1.3666666666666671,-5.2,-8.5
1980-07-01,19.0,3.0,-0.9,-4.5,4.9,-9.433333333333332,-5.3,-0.5,-23.9,-25.8,3.1,0.8,-14.2,-1.0,2.6,4.5,12.9,3.733333333333333,-6.1,2.0
1980-10-01,12.8,5.9,-2.4,2.0,16.0,8.933333333333334,-0.1,7.7,42.8,23.2,10.6,5.7,-5.0,1.6,8.6,5.5,42.9,6.633333333333333,-1.9,12.3
1981-01-01,11.9,11.2,7.7,8.1,3.8,9.0,5.5,8.1,42.5,18.2,21.2,9.3,5.7,3.6,8.4,1.3,-9.4,15.9,3.2,-0.2
1981-04-01,-14.7,3.4,2.2,10.7,3.2,-0.4000000000000001,0.8,-2.9,-15.6,0.6,9.6,10.1,11.8,1.8,8.4,0.0,-12.1,3.133333333333333,-7.4,15.9
