Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Personal consumption expenditures (PCE),Recreation services,Recreational goods and vehicles,Services,Transportation services
1978-07-01,11.7,5.4,1.2,4.8,4.6,-0.3,7.1,5.5,0.9,4.6,6.2,3.9,4.8,5.5,4.6,6.6,,,5.9,4.2,3.8,8.7,5.9,5.9,6.0,4.8,4.7,4.6,5.0,4.8,1.7
1978-10-01,8.9,4.0,1.3,2.8,2.5,-0.8,8.3,4.2,-0.1,3.5,5.0,4.2,4.4,5.7,5.2,5.7,,,4.6,3.3,-2.2,8.8,3.1,5.1,5.0,4.0,4.0,2.8,6.2,4.4,0.8
1979-01-01,7.7,5.6,2.4,6.2,2.0,-0.4,7.0,5.6,1.7,4.0,4.2,3.0,3.8,4.7,4.5,3.6,,,7.0,3.3,-1.3,7.8,1.2,4.8,4.9,3.5,3.9,4.4,6.6,3.8,3.7
1979-04-01,4.5,-4.0,-1.8,4.9,3.5,1.4,2.6,2.4,-3.8,0.3,2.8,2.8,2.9,4.1,3.7,2.2,,,-13.6,2.3,-0.9,6.1,0.2,2.1,1.6,2.6,1.7,5.3,6.9,2.9,3.0
1979-07-01,6.5,0.1,-3.0,0.8,4.2,2.2,0.7,5.5,-4.2,1.9,1.8,3.7,2.6,3.9,3.1,2.1,,,-6.3,2.7,-0.4,5.3,0.5,2.8,2.6,2.4,2.3,4.6,6.4,2.6,2.6
1979-10-01,4.6,-3.3,-3.5,1.6,2.8,2.4,2.3,2.9,-5.3,0.3,2.5,4.0,2.9,3.6,2.9,2.8,,,-9.6,2.0,-2.7,4.2,1.7,2.1,1.8,2.9,1.7,5.2,1.1,2.9,2.8
1980-01-01,4.0,-3.7,-7.3,0.0,4.2,3.6,0.1,0.9,-10.2,-0.1,2.2,3.5,2.1,3.8,2.8,2.9,,,-7.8,1.5,-1.3,4.0,0.4,1.5,1.0,1.7,1.0,4.1,-2.7,2.0,-2.5
1980-04-01,2.9,-12.1,-5.5,0.8,-2.2,2.6,0.3,-5.0,-8.9,-3.4,0.9,1.3,0.7,3.8,3.3,0.9,,,-19.3,0.3,-12.1,1.0,-0.2,-1.4,-2.5,-0.4,-1.2,2.2,-8.4,0.7,-7.4
1980-07-01,2.0,-10.7,-3.6,10.3,-0.2,0.1,0.2,-7.6,-8.9,-4.0,4.6,2.7,1.3,3.5,4.0,2.9,,,-14.7,-1.1,-13.8,0.4,-1.8,-1.0,-1.9,0.4,-1.1,2.5,-5.2,1.5,-6.7
1980-10-01,3.5,-5.5,-2.6,10.0,4.0,-2.1,-0.4,-3.5,-7.3,-2.5,4.4,3.9,2.0,3.3,3.8,2.7,,,-9.9,-1.3,-6.5,1.6,-0.6,0.7,0.2,1.5,0.0,4.8,0.8,2.2,-7.1
1981-01-01,6.9,-1.3,-4.0,8.8,-0.4,-2.8,1.5,-1.9,-4.2,-0.6,4.2,4.8,1.2,2.8,1.5,2.8,,,-1.2,-0.3,-3.9,1.8,-1.9,1.6,1.4,1.4,0.5,5.5,1.2,1.5,-4.9
1981-04-01,8.0,6.4,-0.2,7.6,1.5,-1.0,2.5,1.3,-1.2,2.8,5.8,7.4,2.7,2.5,2.3,5.2,,,11.3,1.5,6.0,3.3,-1.6,3.9,4.2,3.0,2.8,9.8,5.9,2.8,-3.3
1981-07-01,6.5,4.9,-0.7,7.0,-1.2,0.2,1.1,-0.3,0.2,2.8,3.5,5.2,1.5,2.1,1.2,2.4,,,8.1,2.0,6.6,3.1,-1.6,2.9,3.0,1.8,2.2,11.0,5.7,1.6,-3.2
1981-10-01,4.2,-5.5,-0.9,9.9,-1.7,2.4,-1.1,-6.6,0.1,-0.2,3.1,2.1,0.0,1.8,0.9,1.1,,,-7.7,1.9,-1.9,0.9,-3.5,-0.1,-0.6,0.0,0.1,7.7,-1.8,0.3,-3.5
1982-01-01,2.5,-5.1,3.4,14.4,4.5,1.9,-2.2,-7.8,0.6,-0.6,3.6,0.4,1.0,1.2,2.4,0.6,,,-6.4,1.2,-2.1,-0.3,-0.7,0.0,-0.3,0.9,0.5,8.0,-0.5,1.4,-4.7
1982-04-01,0.3,-0.9,0.4,19.3,6.6,1.2,-0.4,-6.3,1.1,0.2,4.2,-0.6,0.8,0.5,0.2,0.1,,,2.4,0.6,0.1,-0.5,1.2,0.8,0.9,1.8,0.8,5.3,0.3,1.3,-2.6
1982-07-01,0.9,-3.1,-0.5,18.6,9.6,2.1,1.9,-4.3,-0.4,-0.3,4.5,-0.4,1.6,0.5,0.3,0.6,,,-3.7,0.8,-0.7,-0.5,2.7,1.0,1.1,2.9,1.0,4.0,-1.4,2.1,-2.2
1982-10-01,3.0,9.2,-1.1,17.0,13.2,2.6,3.4,1.0,-0.6,3.6,4.9,1.6,3.0,0.6,0.2,1.6,,,21.0,1.5,3.5,-0.1,5.1,4.2,5.0,5.0,3.5,5.2,3.8,3.4,0.9
1983-01-01,2.7,6.9,-2.1,17.0,15.1,2.4,4.4,5.5,0.4,3.1,5.0,3.0,3.9,1.0,-0.3,1.6,,,6.0,1.6,7.6,0.3,6.0,4.7,5.5,6.5,3.8,5.9,10.1,4.3,5.2
1983-04-01,7.9,14.2,0.7,14.4,15.8,2.6,3.0,7.0,-0.2,6.1,3.9,3.4,4.8,1.3,1.5,0.9,,,22.4,3.0,6.6,2.2,6.9,6.6,7.8,6.8,5.6,8.4,13.2,5.1,6.5
1983-07-01,7.3,17.7,5.2,15.5,16.0,3.3,3.3,10.4,3.6,7.9,3.3,3.1,5.5,2.2,3.2,0.0,,,25.3,4.1,9.9,3.4,6.6,7.5,8.7,7.1,6.7,9.6,17.8,5.8,8.7
1983-10-01,9.4,18.1,6.2,17.2,9.0,1.9,2.4,11.2,5.0,8.3,3.1,2.4,4.9,3.0,4.0,-0.8,,,22.9,4.3,11.7,4.2,6.6,7.3,8.3,5.9,6.6,10.1,21.6,5.3,9.8
1984-01-01,10.2,21.3,3.2,14.6,2.0,1.5,3.1,11.2,1.9,9.2,3.0,2.3,4.1,3.4,3.8,-0.3,,,31.5,4.2,10.6,5.7,5.8,7.5,8.4,4.7,6.4,8.7,22.0,4.4,10.5
1984-04-01,10.3,15.7,3.9,17.8,0.3,2.8,2.4,12.4,4.0,8.4,3.2,1.2,3.4,4.0,4.0,-0.7,,,17.1,5.3,12.4,6.4,3.7,6.4,6.9,3.7,5.7,6.5,19.0,3.8,12.5
1984-07-01,7.4,11.5,0.2,17.0,-0.3,1.8,2.8,9.0,2.5,6.1,3.8,1.4,3.2,4.1,2.9,0.1,,,11.3,3.8,10.8,5.0,5.4,5.5,5.8,3.9,4.6,5.8,15.4,3.6,11.9
1984-10-01,5.4,9.7,0.0,16.3,0.4,1.9,2.8,7.7,2.4,5.3,3.9,1.5,3.2,4.1,2.8,0.5,,,8.5,3.3,11.7,4.6,5.2,5.1,5.4,4.1,4.3,5.8,13.7,3.6,12.0
1985-01-01,4.7,9.3,5.1,12.3,8.4,3.0,1.4,5.8,3.2,5.5,3.4,1.7,4.8,4.0,4.7,0.9,,,10.2,3.7,9.4,4.4,6.3,5.6,5.9,5.2,5.2,6.5,12.0,5.0,11.9
1985-04-01,2.6,8.1,-0.5,10.2,10.0,2.2,2.9,3.8,2.1,4.1,3.1,2.5,5.0,4.3,2.9,1.1,,,10.0,2.3,6.0,2.1,8.3,5.6,5.9,6.3,4.7,7.5,11.1,5.2,11.6
1985-07-01,5.6,15.0,1.9,7.4,10.3,2.9,0.7,5.7,1.7,6.8,3.7,3.6,5.2,4.2,3.9,2.7,,,24.6,3.0,7.9,2.0,7.8,6.7,7.3,5.9,5.9,7.3,10.6,5.3,10.3
1985-10-01,5.0,7.6,2.5,2.5,10.1,3.7,0.4,6.2,0.8,4.6,3.6,4.5,5.1,4.0,4.2,4.0,,,7.1,3.1,6.9,2.3,5.5,5.2,5.4,5.3,4.8,7.6,11.0,5.0,8.3
1986-01-01,6.8,6.1,-1.3,9.3,5.0,4.3,2.0,8.1,2.8,4.5,5.0,4.1,3.3,3.6,2.0,3.8,,,2.5,3.8,8.8,1.4,3.1,4.4,4.6,4.3,4.0,6.0,10.3,3.5,6.2
1986-04-01,8.8,8.5,3.6,14.0,3.7,2.7,2.0,8.6,4.5,5.4,5.9,3.5,2.9,3.1,3.2,3.5,,,6.5,3.9,10.0,1.9,0.4,4.4,4.6,3.3,4.1,4.4,12.3,3.2,3.8
1986-07-01,7.9,10.7,3.0,14.7,2.0,0.8,2.9,8.7,5.8,5.9,4.7,2.6,2.3,2.8,2.5,1.9,,,8.7,3.3,9.4,2.6,-0.1,4.5,4.9,2.8,4.0,3.9,18.9,2.7,4.2
1986-10-01,6.6,12.8,3.3,16.1,3.7,0.4,4.7,7.4,7.3,6.5,4.2,2.3,2.6,2.5,1.9,0.9,,,11.3,3.2,17.2,3.0,1.1,5.0,5.6,3.5,4.4,4.2,21.0,3.0,3.3
1987-01-01,5.6,4.0,2.9,11.7,7.5,-1.1,4.7,5.8,3.6,2.7,3.7,3.0,4.0,2.5,2.6,1.4,,,-3.9,2.1,9.1,3.5,5.6,4.3,4.7,5.0,3.6,4.4,17.0,4.2,3.1
1987-04-01,2.7,4.6,4.6,6.3,6.5,-0.8,4.9,5.0,4.0,2.9,3.4,4.1,4.6,2.2,2.8,2.6,,,-1.5,1.9,7.6,4.6,7.6,4.5,5.0,5.5,3.9,4.7,16.6,4.6,4.6
1987-07-01,3.7,0.4,2.0,6.9,5.7,0.1,5.0,3.5,0.0,1.3,4.5,4.9,4.6,2.5,2.8,3.8,,,-6.4,1.8,3.5,3.8,7.4,3.8,4.0,5.5,3.2,4.8,11.4,4.7,4.2
1987-10-01,2.8,-0.8,1.2,7.2,3.6,-0.7,6.3,2.8,0.2,0.4,4.6,4.6,4.5,2.9,2.8,3.8,,,-4.0,1.1,-4.7,2.9,7.4,3.4,3.5,5.3,2.8,4.4,4.3,4.5,4.4
1988-01-01,2.6,10.5,5.1,11.5,0.4,1.4,4.4,3.1,2.6,4.9,5.3,4.6,4.1,3.0,3.8,3.6,4.6,5.0,18.3,2.1,2.4,2.4,5.3,4.9,5.3,4.5,4.6,6.8,9.0,4.3,5.1
1988-04-01,1.5,6.2,1.9,14.2,1.0,2.8,5.5,3.6,1.4,3.5,5.3,4.2,3.9,3.4,3.2,2.8,4.0,4.3,7.1,2.1,2.7,1.8,3.5,4.2,4.4,4.6,3.9,9.3,9.2,4.2,5.2
1988-07-01,2.3,0.6,4.5,16.1,2.8,3.0,7.6,2.8,3.9,2.0,5.6,3.7,4.5,3.2,3.4,2.7,3.5,3.5,-4.8,2.7,4.0,2.2,3.8,3.7,3.8,5.4,3.6,10.9,7.9,4.8,5.8
1988-10-01,5.4,6.1,4.2,17.8,3.5,3.4,6.3,5.0,3.5,4.5,5.4,3.2,4.3,2.9,3.2,2.0,4.5,4.7,4.3,3.7,4.3,2.8,3.6,4.8,5.2,5.3,4.6,10.9,11.9,4.7,6.9
1989-01-01,4.3,0.8,2.3,12.9,5.5,2.3,5.8,5.8,2.7,2.2,4.0,2.3,3.7,2.8,2.7,1.5,3.2,3.4,-3.5,3.0,0.5,3.2,2.4,3.5,3.6,4.5,3.3,9.4,4.5,4.0,4.8
1989-04-01,6.3,2.1,0.5,14.3,6.5,0.4,3.2,6.2,0.7,2.3,3.7,1.2,3.1,2.7,2.4,0.7,2.8,3.3,-1.1,2.4,1.0,3.0,3.8,3.5,3.6,3.9,3.0,7.1,4.9,3.5,3.1
1989-07-01,6.3,5.8,-0.1,15.4,5.2,0.9,1.6,5.3,0.6,3.8,3.0,0.2,2.2,2.4,2.0,-0.3,2.9,3.4,7.7,2.7,1.4,3.5,3.3,3.6,3.8,2.9,3.1,5.2,5.4,2.6,1.6
1989-10-01,4.3,0.0,4.5,17.2,5.0,1.4,0.6,3.1,2.4,1.8,3.8,0.9,2.3,2.2,2.9,0.2,2.1,2.0,-3.6,2.8,2.1,3.7,2.9,2.3,2.3,2.6,2.4,3.5,2.5,2.7,-0.2
1990-01-01,3.1,4.7,-3.4,19.0,2.1,1.1,3.3,2.7,-0.8,3.0,4.8,1.9,2.0,2.6,1.2,1.0,2.5,3.2,5.0,2.2,4.5,4.2,3.1,3.4,3.5,3.1,2.7,3.8,6.8,2.5,0.2
1990-04-01,0.2,-0.1,0.6,21.5,1.0,3.3,4.4,-1.6,-0.7,1.4,6.1,3.5,2.8,2.7,2.5,2.0,2.3,2.3,-0.6,2.1,0.3,3.1,2.8,2.6,2.6,3.7,2.6,4.7,2.6,3.4,0.4
1990-07-01,-2.2,-3.3,1.5,24.1,1.3,2.7,4.2,-2.6,0.4,-0.3,7.1,4.4,2.9,2.8,2.6,2.6,1.6,1.5,-6.5,1.3,0.1,2.2,2.0,1.9,1.8,3.8,2.0,4.2,0.5,3.5,-0.2
1990-10-01,-3.8,-3.0,-5.6,22.0,2.0,1.2,2.4,-4.0,-6.0,-1.6,6.0,3.7,1.7,2.4,1.2,1.7,0.4,0.8,-4.1,-0.9,-2.7,0.7,-1.0,1.2,0.9,2.8,0.8,4.6,0.0,2.3,-0.9
1991-01-01,-1.9,-9.5,0.6,21.2,5.9,0.8,-0.7,-5.2,-3.3,-3.7,4.7,2.3,1.1,2.0,2.3,0.4,-1.1,-1.5,-18.2,-0.7,-4.3,-0.7,-3.3,-0.6,-1.2,1.4,-0.4,0.8,0.3,1.7,-4.4
1991-04-01,1.1,-5.9,2.0,14.7,8.7,-0.3,0.4,-1.6,-1.1,-2.1,3.5,1.7,1.1,2.0,2.4,0.6,-0.5,-0.7,-14.4,-0.2,-1.3,-0.6,-4.4,0.0,-0.4,1.1,0.1,-1.4,3.0,1.5,-5.2
1991-07-01,1.0,-3.5,0.3,10.6,9.1,-0.2,-0.5,-1.5,-0.8,-1.3,2.7,1.4,0.8,2.2,2.0,0.5,-0.4,-0.4,-8.7,-0.2,-5.2,-0.8,-4.6,0.2,-0.2,0.7,0.2,-1.4,5.7,1.1,-5.4
1991-10-01,0.1,-2.4,0.9,11.4,9.2,-0.8,1.0,-0.9,1.9,-0.8,3.9,2.3,1.7,2.5,1.9,1.9,0.4,0.5,-5.5,-0.1,-6.5,-0.1,-2.1,1.1,0.8,1.9,0.9,-0.7,4.5,2.0,-3.9
1992-01-01,3.1,4.3,1.7,16.7,8.6,-0.2,4.4,1.5,3.7,2.3,5.3,3.2,3.3,2.7,2.1,2.3,2.9,3.4,7.4,1.4,-2.0,1.4,1.3,3.7,3.9,4.3,3.2,4.7,6.0,3.7,1.3
1992-04-01,3.3,4.5,0.4,21.4,6.0,-0.9,0.2,1.1,4.2,2.3,5.7,3.4,2.9,2.8,1.6,1.6,2.6,3.2,9.4,1.2,-1.6,1.6,3.4,3.7,3.9,4.2,3.0,6.3,3.8,3.5,3.6
1992-07-01,5.7,5.1,0.9,22.2,6.0,-1.1,1.1,4.5,3.3,2.8,5.8,3.3,3.6,2.6,1.8,1.6,3.2,3.9,5.8,1.6,4.4,2.1,5.3,4.4,4.8,5.0,3.6,7.3,5.1,4.1,8.1
1992-10-01,9.3,9.0,4.5,22.5,6.6,0.7,4.5,6.5,4.8,5.3,4.8,2.1,4.1,2.6,2.7,0.3,4.4,4.9,10.4,3.6,7.7,3.1,5.9,5.4,6.0,5.4,4.9,8.2,10.2,4.7,7.3
1993-01-01,4.6,5.9,4.7,14.2,6.2,0.3,1.0,5.4,2.9,3.4,3.7,1.4,3.0,2.3,2.9,0.9,2.9,3.1,3.2,2.1,4.5,2.6,3.0,3.6,3.9,3.5,3.4,6.0,12.5,3.4,5.6
1993-04-01,4.9,8.6,1.7,8.5,7.6,0.7,3.8,6.0,1.7,4.5,2.5,0.5,2.9,2.2,2.2,0.9,3.2,3.7,6.8,2.5,5.3,3.6,1.9,4.1,4.5,3.5,3.6,6.3,17.0,3.1,5.7
1993-07-01,3.8,7.5,5.1,6.8,8.2,1.2,4.1,5.2,3.2,4.4,2.1,0.0,3.1,2.2,3.0,0.9,3.2,3.4,5.0,2.9,6.0,4.3,1.7,3.8,4.2,3.3,3.6,7.4,15.9,3.2,3.8
1993-10-01,3.8,7.9,3.0,4.0,8.3,1.1,0.1,4.0,2.2,4.4,1.6,0.2,2.7,2.3,2.7,1.1,2.9,3.2,7.2,2.6,4.4,4.0,2.1,3.6,3.9,2.8,3.3,5.5,16.0,2.7,6.4
1994-01-01,6.6,9.5,3.6,7.1,5.9,2.1,1.0,3.4,3.7,5.7,1.7,0.2,3.0,3.1,3.2,0.3,3.7,3.9,11.9,3.9,5.2,4.4,4.2,4.4,4.6,3.2,4.1,5.0,14.1,3.2,8.5
1994-04-01,4.4,7.2,4.5,9.5,3.2,3.2,1.6,4.5,2.0,5.0,2.2,0.7,3.2,3.4,4.0,0.2,3.7,3.7,5.1,3.9,4.4,5.1,4.1,4.0,4.1,3.2,4.0,5.3,15.4,3.4,9.1
1994-07-01,4.9,7.1,-0.5,9.4,0.8,2.8,1.5,5.3,0.6,4.9,2.2,0.9,2.7,3.8,3.0,0.2,3.5,3.9,4.8,3.7,2.9,5.3,4.0,4.0,4.0,2.8,3.6,4.8,15.8,2.9,9.7
1994-10-01,6.4,8.2,-1.8,9.1,-0.3,3.1,2.1,8.0,0.1,5.5,2.6,1.4,2.6,3.9,2.9,0.8,3.9,4.4,3.6,4.1,5.8,5.5,3.3,4.3,4.3,2.8,3.8,5.3,18.7,2.8,9.7
1995-01-01,3.6,3.5,-1.7,7.0,0.3,1.9,1.4,6.4,1.3,3.3,1.8,1.8,2.5,3.6,2.5,0.4,2.9,3.3,-4.0,3.1,2.9,4.9,2.7,3.3,3.2,2.8,2.9,6.8,15.5,2.7,8.4
1995-04-01,5.0,3.5,0.3,5.3,3.0,0.3,0.3,4.9,2.7,3.0,1.4,2.0,2.9,3.7,2.9,0.4,3.0,3.5,-2.4,2.8,3.2,4.6,2.7,3.5,3.4,3.0,3.0,7.8,13.1,3.0,7.1
1995-07-01,5.3,5.3,3.2,3.0,4.7,0.1,-0.3,4.4,1.2,3.3,1.0,2.3,3.0,3.3,3.6,0.4,3.2,3.6,0.7,2.3,2.2,3.5,0.9,3.5,3.5,2.8,3.1,7.4,16.4,3.0,6.8
1995-10-01,2.6,3.5,3.8,4.0,4.6,-0.2,-0.7,2.8,2.4,2.3,1.1,2.2,3.0,2.9,3.2,0.3,2.8,3.1,-0.5,1.7,1.1,3.3,1.4,3.0,3.0,2.9,2.8,8.3,12.6,3.0,6.6
1996-01-01,3.7,6.8,6.0,6.8,5.0,0.4,0.1,2.7,1.3,3.7,1.8,1.6,3.2,2.5,3.7,0.3,3.5,3.7,5.2,2.0,4.5,3.2,2.5,3.6,3.8,3.1,3.4,6.1,14.9,3.3,8.0
1996-04-01,5.1,9.1,2.8,6.9,3.4,1.4,0.4,5.5,1.1,5.0,2.5,2.1,2.7,2.1,2.5,1.3,3.9,4.2,6.9,2.8,6.8,3.8,2.3,3.9,4.3,3.0,3.6,4.5,17.7,2.9,8.6
1996-07-01,5.0,6.9,-0.8,7.1,2.3,1.2,0.4,4.0,2.3,4.5,2.8,1.9,2.5,1.9,1.2,1.5,3.2,3.7,4.1,3.2,7.1,4.9,5.5,3.8,4.2,3.3,3.3,4.5,14.2,2.7,8.2
1996-10-01,5.6,7.1,1.6,2.1,2.8,1.1,1.5,5.1,1.7,4.8,3.1,2.7,2.7,1.9,1.9,3.4,3.6,4.1,3.2,3.5,8.0,5.8,3.1,3.8,4.2,3.0,3.4,3.1,15.2,2.7,7.9
1997-01-01,4.9,8.8,-2.2,-7.1,3.0,1.3,2.5,6.3,1.0,5.3,2.0,3.2,2.9,2.1,1.1,4.7,3.8,4.5,6.7,3.4,6.4,6.0,4.2,4.2,4.6,3.2,3.6,3.8,16.0,2.6,8.2
1997-04-01,1.5,5.1,-0.4,-9.0,4.0,0.3,1.9,3.0,1.8,3.2,1.1,2.7,3.2,2.4,1.7,4.1,3.0,3.5,1.5,2.2,3.1,5.0,5.4,3.4,3.6,3.2,2.9,3.5,14.5,2.8,7.8
1997-07-01,3.1,9.0,1.9,-9.8,7.1,1.1,2.9,5.2,2.2,5.2,1.4,3.4,3.9,2.8,2.6,4.7,4.3,4.8,8.4,3.1,4.9,5.7,4.7,4.5,4.9,3.7,4.1,2.3,15.9,3.4,7.7
1997-10-01,3.7,9.7,3.3,-5.9,7.5,0.8,1.3,4.3,3.0,5.3,1.3,3.1,4.3,3.1,3.1,3.4,4.3,4.8,10.4,3.0,5.6,5.0,8.7,4.9,5.3,4.3,4.5,3.1,15.8,4.0,5.9
1998-01-01,5.9,7.6,2.5,3.5,7.3,0.0,1.4,6.7,2.9,4.7,3.9,3.8,4.3,3.3,3.1,4.1,4.2,4.8,2.6,3.1,7.4,5.0,7.9,5.0,5.3,4.7,4.4,3.3,17.6,4.3,4.2
1998-04-01,8.7,13.4,4.1,8.1,9.6,1.5,2.7,8.0,2.7,7.5,4.7,3.8,4.7,3.3,3.5,3.8,5.6,6.2,14.4,4.3,11.2,5.5,7.5,6.3,7.0,5.3,5.8,2.6,18.3,4.8,4.5
1998-07-01,4.4,11.7,4.9,12.6,9.0,1.6,2.1,8.1,2.9,6.4,5.2,3.2,4.6,3.3,3.7,3.3,5.0,5.4,8.8,3.4,10.6,4.9,7.8,5.8,6.3,5.2,5.4,3.4,20.7,4.8,4.2
1998-10-01,5.5,15.3,-1.3,15.1,9.0,2.4,4.2,10.1,2.7,8.1,5.3,2.3,3.9,3.3,2.2,2.6,5.4,6.1,15.8,4.1,10.1,5.6,5.6,6.3,7.0,5.1,5.6,3.3,21.9,4.3,5.2
1999-01-01,7.0,14.7,1.9,12.2,9.7,3.7,2.7,10.4,2.7,8.6,4.0,1.2,3.7,3.3,3.0,1.8,5.6,6.0,13.7,5.3,12.3,6.8,4.6,6.0,6.6,4.4,5.7,3.0,21.6,4.0,5.5
1999-04-01,6.2,14.4,1.2,9.5,8.8,3.8,2.0,11.3,3.5,8.4,3.6,1.1,3.6,3.3,2.7,1.9,5.3,5.7,13.1,5.0,10.0,6.0,4.8,5.8,6.3,4.2,5.4,4.6,21.5,3.8,5.2
1999-07-01,7.6,13.9,1.3,6.2,8.9,4.0,2.1,12.4,1.5,8.0,3.0,1.5,3.6,3.2,3.0,2.0,5.3,5.7,11.9,4.7,11.1,4.9,2.7,5.5,6.0,3.9,5.2,5.6,20.0,3.7,6.2
1999-10-01,5.5,8.8,2.3,3.8,11.2,4.8,3.0,12.3,1.6,6.6,3.0,2.4,4.5,3.1,3.1,2.8,5.2,5.5,-0.6,5.4,14.3,7.1,4.8,5.4,5.9,5.0,5.2,5.8,20.1,4.5,6.0
2000-01-01,3.5,14.6,-2.0,6.5,14.3,2.6,5.1,11.8,-2.8,6.9,3.2,2.8,5.0,3.0,2.4,2.2,5.4,6.2,13.1,2.6,10.3,3.9,5.6,6.5,7.2,6.1,5.7,4.8,22.0,5.1,6.0
2000-04-01,4.8,7.4,-0.8,6.2,11.8,3.1,5.4,11.3,-3.2,5.0,3.7,3.7,5.2,3.0,2.8,2.9,4.9,5.5,-2.0,3.6,12.3,5.8,6.5,5.6,6.2,6.1,5.1,4.1,18.0,5.2,6.0
2000-07-01,5.2,6.7,-0.9,9.4,9.8,2.4,5.3,9.2,-1.6,4.9,4.0,3.6,4.8,3.2,2.7,2.3,4.6,5.2,-0.5,3.8,9.7,6.4,8.1,5.5,6.0,5.8,5.0,2.0,15.2,5.0,4.5
2000-10-01,5.9,6.1,3.8,11.3,6.4,1.8,2.5,6.5,-2.7,4.0,4.3,3.7,4.3,3.5,4.4,2.0,4.1,4.4,2.8,2.7,3.7,3.9,6.4,4.6,4.8,4.5,4.3,0.7,12.5,4.5,3.6
2001-01-01,2.5,2.2,5.4,8.3,-0.9,2.4,1.6,5.4,1.4,2.7,4.5,4.6,3.2,3.8,4.5,3.3,3.3,3.2,-2.6,3.0,1.7,4.5,4.9,3.1,3.0,3.0,3.2,1.6,7.5,3.4,2.2
2001-04-01,1.0,4.0,-2.0,10.1,-2.4,1.6,-0.2,4.4,-1.8,2.4,4.6,4.4,2.1,3.9,3.0,2.8,2.4,2.8,3.2,1.5,-3.8,2.8,4.3,2.7,2.5,2.1,2.4,-0.3,9.0,2.4,0.4
2001-07-01,-0.2,3.4,-1.7,7.9,-4.4,1.1,-1.1,4.0,-0.4,2.1,4.9,5.2,1.4,3.4,2.5,3.9,2.0,2.3,2.6,1.3,-5.0,2.8,2.7,2.0,1.8,1.3,1.8,-1.0,8.6,1.6,-2.4
2001-10-01,0.6,11.3,-4.6,6.9,-4.0,0.3,-1.0,6.5,0.5,4.9,5.1,5.8,1.0,2.4,0.8,4.4,2.6,3.3,17.7,1.2,-1.4,2.5,3.4,3.1,3.3,1.5,2.5,-0.9,11.6,1.3,-4.7
2002-01-01,3.4,8.3,-4.7,8.3,-2.4,0.3,-0.1,8.3,-0.1,4.4,5.7,6.3,1.0,1.1,-0.2,4.8,2.4,3.1,6.7,2.2,2.6,4.3,2.1,3.0,3.4,1.9,2.4,-1.0,13.7,1.3,-4.2
2002-04-01,2.8,9.1,3.1,9.1,-1.1,-0.2,1.6,8.2,2.4,4.5,6.4,6.6,1.5,0.0,0.5,5.4,2.9,3.2,8.2,1.8,7.0,3.2,0.5,3.0,3.6,2.3,2.7,0.2,12.3,1.8,-4.5
2002-07-01,2.3,11.1,3.3,11.6,0.9,0.5,2.3,7.1,0.8,5.0,6.3,6.0,1.6,-0.4,0.4,4.4,3.2,3.5,13.8,1.5,8.7,2.3,-0.6,3.3,4.1,2.7,3.1,1.0,11.4,2.0,-2.5
2002-10-01,3.7,1.6,5.0,11.9,0.5,1.2,2.4,5.7,0.2,1.7,5.3,4.9,1.7,-0.3,1.0,3.0,2.0,1.9,-5.9,1.9,7.5,2.2,-0.6,1.9,2.4,2.6,2.0,2.2,8.5,2.1,-0.3
2003-01-01,2.2,2.8,4.9,10.5,0.3,2.3,1.7,2.1,-0.5,2.5,3.8,3.5,1.8,0.5,1.7,1.5,2.1,2.0,0.2,2.3,5.0,3.1,1.8,2.2,2.5,2.3,2.3,1.3,6.6,2.2,-0.3
2003-04-01,4.9,6.8,0.7,9.8,0.5,1.9,3.1,5.7,-1.2,4.4,2.7,2.5,1.8,1.2,1.4,0.2,2.8,3.0,4.8,3.0,8.1,4.5,2.2,3.1,3.5,2.4,2.9,2.6,10.5,2.1,-0.2
2003-07-01,7.8,8.3,-0.9,6.2,0.2,3.1,4.7,10.2,0.2,6.1,1.6,2.3,2.2,1.8,1.2,0.0,3.6,3.9,1.5,4.7,12.3,6.3,3.4,3.9,4.4,2.7,3.7,4.2,16.4,2.4,1.8
2003-10-01,4.8,10.8,-0.3,3.4,-0.3,2.0,5.9,10.5,1.9,6.6,1.3,2.5,2.3,2.2,1.5,0.6,4.0,4.5,5.4,4.1,13.5,6.5,2.0,4.2,4.6,2.6,3.8,5.0,18.8,2.3,2.4
2004-01-01,7.8,12.7,1.2,4.1,1.9,2.2,5.9,13.0,2.4,7.2,1.6,2.4,2.6,2.4,2.0,0.7,4.5,5.0,6.9,4.0,16.1,4.7,0.8,4.6,5.0,2.9,4.2,7.2,20.1,2.7,2.8
