Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
2006-04-01,65.94,70.747,67.817,93.458,85.124,76.05433333333333,97.111,83.963,85.093,79.667,57.024,100.072,83.71,83.932,70.73,82.105,143.949,74.423,99.631,93.571
2006-07-01,67.254,69.841,66.503,93.876,84.274,76.12533333333333,96.574,83.866,85.576,80.844,56.98,99.384,85.786,84.439,70.918,82.514,138.921,74.723,98.475,97.173
2006-10-01,72.583,71.73,70.436,93.524,81.242,79.896,97.313,85.682,78.788,80.202,59.22,101.657,81.502,94.508,72.297,86.046,118.26,76.09133333333334,99.918,95.523
2007-01-01,62.973,68.731,68.806,92.878,75.609,74.79566666666666,95.301,82.883,77.992,77.662,59.632,100.066,82.27,82.06,70.299,82.322,98.072,74.923,97.026,91.73
2007-04-01,69.413,73.207,72.382,94.738,83.644,78.46499999999999,98.666,85.344,82.327,81.373,60.834,102.336,83.519,85.732,75.106,84.106,119.131,78.765,101.347,103.896
2007-07-01,70.084,72.334,73.671,97.306,83.34,79.04466666666666,98.983,85.837,83.671,82.76,60.645,104.606,86.536,85.861,76.005,84.473,113.987,80.925,100.239,111.315
2007-10-01,75.909,75.352,77.494,97.506,81.385,83.108,99.833,87.817,78.536,82.456,62.853,105.272,86.036,94.59,78.626,87.8,93.635,80.84633333333333,101.501,113.644
2008-01-01,64.063,70.255,75.065,98.059,74.643,77.33566666666667,97.546,85.305,77.598,77.957,63.079,106.345,85.807,84.055,74.856,84.256,74.772,78.76966666666667,97.43,105.981
2008-04-01,67.763,73.073,79.546,99.803,79.871,80.16966666666667,100.578,86.204,75.819,80.544,63.511,108.268,87.288,85.313,77.72,85.114,89.575,82.20533333333333,101.267,113.325
2008-07-01,65.444,69.648,78.478,103.794,78.086,79.22566666666667,101.724,85.506,76.193,81.42,62.397,112.843,90.406,83.86,76.146,84.169,86.884,83.07833333333333,100.654,115.394
2008-10-01,65.108,62.806,76.189,105.024,72.57,77.68166666666667,102.854,85.253,66.181,77.368,64.217,113.308,92.794,89.525,73.156,85.669,70.756,82.75366666666667,101.725,113.109
2009-01-01,56.305,52.048,66.203,103.018,61.448,66.69366666666667,100.451,81.109,57.393,65.929,60.036,112.295,89.292,79.687,63.208,81.717,54.569,77.90266666666666,99.068,95.123
2009-04-01,59.984,53.17,68.944,108.76,64.371,68.23366666666668,105.647,82.814,54.86,66.745,62.464,116.138,97.878,83.31,64.172,83.292,65.887,82.06433333333332,103.936,93.107
2009-07-01,63.31,54.174,71.224,109.941,65.325,71.12133333333334,105.358,83.68,60.188,71.259,63.298,119.082,96.441,83.563,64.573,83.798,69.208,83.66033333333333,102.732,91.252
2009-10-01,66.72,57.933,77.198,110.297,65.235,76.453,105.685,85.846,61.178,73.29,66.128,118.435,98.291,90.517,66.045,85.973,62.533,83.798,103.043,84.573
2010-01-01,58.375,57.633,74.754,108.865,59.571,72.45666666666666,101.957,82.705,59.917,70.997,61.305,118.161,95.132,80.975,61.609,82.557,51.661,80.567,97.877,70.823
2010-04-01,64.049,65.443,79.108,112.884,67.641,77.68400000000001,105.494,85.431,66.213,78.248,63.654,119.764,102.741,84.446,67.19,84.942,70.18,85.00533333333334,101.124,76.822
2010-07-01,65.341,67.52,80.72,114.248,67.754,79.512,104.761,86.261,72.422,82.647,64.89,121.736,103.206,84.735,68.837,85.46,63.872,87.87966666666667,99.092,78.196
2010-10-01,72.301,70.71,84.857,113.459,69.356,83.35833333333333,104.568,88.039,67.799,81.285,68.987,119.992,103.823,92.229,72.07,88.202,58.679,87.17399999999999,99.265,79.973
2011-01-01,63.404,67.648,81.694,107.885,63.804,78.52933333333333,99.523,84.757,67.094,77.759,66.248,116.499,95.161,82.433,67.14,84.578,50.489,83.265,94.538,66.779
2011-04-01,66.923,73.067,85.943,110.539,70.776,82.01166666666667,102.309,86.718,68.923,82.301,67.786,118.43,98.894,85.758,72.131,86.592,65.815,88.67433333333334,97.409,76.886
2011-07-01,67.782,76.375,86.356,110.371,73.339,82.43599999999999,100.986,87.154,74.465,84.619,68.162,118.984,97.651,85.299,75.217,86.629,66.209,90.80366666666667,95.376,84.214
2011-10-01,75.212,79.346,88.375,108.532,75.339,85.89466666666665,100.68,89.166,73.645,83.581,72.755,115.458,98.321,91.903,78.812,89.168,61.526,88.51966666666665,96.016,87.445
2012-01-01,67.35,77.74,86.212,106.858,72.203,81.81666666666666,97.484,87.289,76.974,80.737,69.721,113.994,96.335,83.363,76.219,86.04,56.034,85.85200000000002,91.883,83.365
2012-04-01,70.955,84.069,89.589,107.103,79.389,84.82933333333334,99.553,88.633,77.963,85.136,71.347,113.496,97.691,85.8,81.11,87.701,73.012,90.60166666666667,95.064,90.544
2012-07-01,71.661,81.544,88.655,110.107,78.998,84.339,99.772,89.265,83.438,86.075,71.053,116.193,101.151,85.397,80.174,87.545,74.896,91.675,93.586,92.045
2012-10-01,79.696,85.607,91.669,104.935,81.257,87.53766666666667,98.342,90.568,77.142,84.349,76.446,109.715,97.92,92.308,83.737,90.424,71.709,90.81133333333332,94.432,91.398
2013-01-01,70.255,82.198,87.167,102.116,76.014,81.94033333333333,95.202,88.114,79.713,79.772,74.123,107.075,94.827,83.365,79.133,86.67,63.762,86.214,91.098,80.319
2013-04-01,75.618,87.951,91.807,102.389,83.63,86.72066666666667,97.569,90.131,82.547,85.943,74.513,106.85,95.838,86.702,83.571,88.936,84.391,90.85766666666666,94.704,88.678
2013-07-01,76.73,85.523,91.685,103.618,84.766,87.19533333333334,97.282,91.504,91.088,87.659,76.454,106.967,98.711,87.872,84.602,89.229,85.942,92.129,93.521,95.776
2013-10-01,84.726,91.408,96.187,97.52,86.536,92.113,95.635,93.541,85.631,87.002,81.652,102.671,89.962,96.621,89.181,93.01,76.616,91.62066666666665,94.526,96.478
2014-01-01,73.099,86.244,90.423,98.537,80.238,85.23433333333334,93.607,89.805,84.437,83.396,76.754,101.408,94.329,85.498,84.057,88.592,65.71,88.47466666666666,90.687,91.041
2014-04-01,81.27,94.584,96.16,98.151,89.828,91.16333333333334,95.913,92.44,89.08,90.465,79.404,101.292,93.548,89.664,90.683,91.299,86.79,93.55900000000001,94.574,100.474
2014-07-01,83.204,95.168,95.814,102.245,91.522,91.57766666666667,96.891,94.158,96.464,91.483,81.647,104.779,98.535,90.227,92.392,91.944,88.41,94.11033333333334,93.716,103.606
2014-10-01,92.437,98.51,98.765,96.607,93.884,96.66633333333334,95.941,96.055,90.952,92.598,88.398,98.992,93.116,99.711,96.784,96.138,83.064,94.27166666666666,95.545,106.441
2015-01-01,79.91,91.955,92.104,98.45,85.958,89.32433333333334,94.887,93.052,92.675,88.801,81.791,98.866,97.841,88.658,89.304,91.884,73.414,90.36966666666666,92.765,95.672
2015-04-01,87.856,98.402,97.299,97.507,94.694,94.754,97.665,95.794,96.605,95.135,83.301,99.552,94.516,92.815,94.521,94.688,95.445,95.54199999999999,97.757,104.222
2015-07-01,89.429,97.851,95.895,101.83,95.443,94.64633333333335,99.143,96.697,100.845,96.585,84.853,100.876,103.221,93.854,94.711,95.109,98.256,96.641,97.545,103.73
2015-10-01,98.119,100.501,97.081,98.004,95.8,98.24233333333332,98.465,97.886,93.232,96.001,91.698,98.879,96.728,103.222,97.08,98.701,91.159,96.16733333333333,98.736,98.573
2016-01-01,84.294,92.664,91.734,98.158,88.513,91.27633333333334,97.141,94.673,92.498,90.84,88.238,98.747,97.3,92.053,90.156,94.3,82.509,91.55533333333334,96.527,88.101
2016-04-01,91.725,97.95,96.526,98.27,97.307,95.36866666666667,99.705,97.252,95.563,95.748,91.884,97.799,98.955,95.407,95.663,96.869,103.211,97.14066666666668,100.558,96.958
2016-07-01,94.401,95.867,97.304,102.426,97.987,96.12033333333333,100.728,98.29,99.457,97.531,93.947,101.25,104.133,96.011,96.668,97.372,102.692,99.11633333333333,99.72,102.464
2016-10-01,104.044,98.871,98.63,99.223,98.949,100.925,100.232,100.19,95.477,97.887,100.066,98.385,100.438,105.6,100.029,101.178,95.19,97.22133333333333,100.839,102.275
2017-01-01,88.645,92.707,95.303,98.935,91.798,94.247,97.938,95.826,91.166,94.095,95.167,97.752,100.647,92.796,93.536,96.216,85.704,94.33633333333334,97.346,92.659
2017-04-01,98.261,100.726,100.14,99.503,101.533,99.653,100.54,99.8,100.4,100.476,97.828,100.001,98.781,98.713,99.912,99.543,107.123,100.533,101.154,101.526
2017-07-01,100.88,100.394,100.178,100.947,102.017,99.62966666666667,100.403,100.976,106.421,101.711,99.74,101.772,99.754,98.996,100.625,100.009,106.803,103.15933333333334,100.079,102.402
2017-10-01,112.214,106.173,104.379,100.615,104.651,106.47033333333333,101.119,103.398,102.013,103.718,107.264,100.475,100.819,109.495,105.928,104.232,100.37,101.97166666666668,101.421,103.412
2018-01-01,98.151,99.819,99.778,101.824,97.616,99.46033333333332,99.36,99.751,100.365,98.309,102.083,100.485,103.766,96.674,100.737,99.363,87.159,96.52,97.909,100.43
2018-04-01,106.691,106.924,104.528,101.692,107.32,104.83933333333333,102.139,102.793,104.38,104.056,106.933,102.274,100.86,100.851,107.211,102.512,107.55,101.26133333333333,102.393,108.164
2018-07-01,106.293,105.882,102.467,105.421,107.366,104.29066666666667,103.212,103.865,112.018,106.383,108.563,106.144,104.377,101.309,107.662,102.728,106.252,102.47166666666668,101.912,109.683
2018-10-01,115.294,111.042,104.643,104.93,108.278,109.16966666666667,103.279,105.457,106.356,107.403,117.835,105.16,104.58,111.684,111.931,106.362,96.278,102.283,102.306,104.817
2019-01-01,97.669,102.87,100.357,102.598,99.839,100.85933333333332,101.209,101.428,105.325,100.407,111.021,107.088,96.189,97.97,104.497,100.439,84.566,97.74766666666666,100.39,97.894
2019-04-01,109.646,110.358,104.025,106.777,110.077,106.06366666666668,106.325,105.227,109.364,106.968,115.445,107.843,105.229,104.598,111.76,104.456,104.4,104.258,106.054,108.966
2019-07-01,111.186,107.219,103.359,110.045,111.046,106.35266666666666,107.718,106.715,114.785,108.395,117.401,111.765,107.545,105.092,112.491,105.326,106.102,105.10066666666667,106.348,115.0
2019-10-01,122.133,107.545,105.871,110.358,111.165,109.73599999999999,108.679,109.137,107.014,105.279,127.101,109.661,111.354,114.982,115.001,109.567,98.593,104.73,107.686,111.143
2020-01-01,99.075,94.539,97.189,107.654,101.968,100.14866666666667,106.309,102.997,102.944,96.276,120.266,109.783,104.57,102.424,105.219,101.767,91.279,94.288,105.506,102.935
2020-04-01,108.172,87.818,78.571,118.467,101.184,89.97433333333333,112.186,97.569,92.362,82.64,119.674,111.45,128.582,103.778,100.832,95.294,101.944,79.76866666666668,108.524,97.187
2020-07-01,126.517,97.144,87.374,113.984,108.111,104.20633333333335,109.319,104.73,111.476,98.386,121.731,113.735,114.345,110.373,105.521,103.468,115.825,83.81966666666666,106.59,97.273
2020-10-01,138.015,105.207,96.179,116.604,112.496,113.03833333333334,110.408,108.073,109.878,105.939,130.527,114.33,119.883,120.471,111.635,108.624,114.82,90.62466666666667,106.809,95.943
2021-01-01,128.071,97.21,91.479,116.293,105.783,106.49433333333333,108.014,104.698,106.374,101.032,126.775,111.4,123.361,108.882,105.937,104.935,104.978,86.89333333333333,103.24,91.566
2021-04-01,144.841,104.613,94.936,118.186,115.979,113.856,110.751,109.34,108.174,108.408,133.114,111.661,127.628,118.487,112.743,111.612,125.012,92.48733333333332,106.459,98.04
2021-07-01,132.522,102.494,93.817,114.788,116.085,112.35933333333332,109.066,110.309,118.911,112.718,135.878,112.691,117.794,118.377,112.965,111.883,124.705,97.7,105.737,98.784
2021-10-01,144.715,106.142,102.354,115.799,116.639,120.44,109.176,114.051,119.781,117.309,146.65,108.947,125.722,128.759,117.073,116.612,115.327,102.54566666666666,105.351,94.598
2022-01-01,126.181,101.124,96.541,110.596,110.166,111.94166666666666,105.457,108.857,119.064,114.14,142.066,105.101,118.553,112.444,112.471,110.423,103.688,98.79966666666667,102.454,90.823
2022-04-01,136.995,106.342,102.442,112.381,119.069,118.456,108.301,111.855,118.585,121.709,148.717,106.918,120.298,118.677,118.946,114.799,118.992,106.06166666666667,105.869,99.071
2022-07-01,133.793,109.097,105.004,111.854,119.12,118.84500000000001,108.357,113.081,124.289,122.536,151.008,108.08,117.265,117.334,121.91,114.82,111.227,108.12666666666667,106.239,103.15
2022-10-01,142.562,111.793,107.342,115.16,118.319,121.07866666666666,109.998,115.62,118.423,118.845,161.612,107.142,126.807,126.615,126.612,118.512,95.912,108.51633333333332,106.962,103.84
2023-01-01,129.571,103.758,102.945,112.848,110.993,114.038,108.172,111.547,114.867,112.781,153.8,108.047,119.774,112.146,119.846,113.36,87.042,102.322,105.409,100.555
2023-04-01,140.801,112.515,105.131,114.231,121.039,117.85000000000001,112.129,115.159,118.846,117.818,157.801,109.414,121.173,118.555,127.672,117.343,103.004,108.66666666666667,110.81,111.135
2023-07-01,139.981,111.617,105.477,118.183,122.235,118.64166666666667,114.01,116.745,126.658,120.609,158.574,113.159,125.42,118.835,128.274,117.713,105.74,110.14633333333335,111.512,113.888
2023-10-01,150.208,115.305,109.147,117.94,123.628,123.16233333333332,114.509,118.938,120.555,120.429,167.996,110.508,128.753,129.265,132.951,121.742,98.417,111.85433333333333,112.435,114.34
2024-01-01,132.838,108.233,104.964,114.781,117.242,116.16333333333334,111.454,114.999,120.771,116.334,161.64,109.313,122.672,115.226,126.478,116.514,92.289,107.18233333333335,109.442,108.972
2024-04-01,144.658,116.229,108.791,117.145,126.087,121.93933333333332,115.553,118.644,125.862,124.635,164.583,112.044,124.484,120.057,132.433,120.571,108.809,113.79199999999999,114.534,115.032
2024-07-01,144.656,118.046,110.519,121.997,126.615,124.08233333333334,117.483,119.658,130.315,129.588,165.648,117.822,127.948,121.344,133.635,121.122,107.548,116.62066666666665,114.791,115.353
2024-10-01,161.032,119.361,112.729,121.286,126.636,127.903,117.796,122.407,123.609,127.299,172.399,116.495,128.151,133.129,136.101,126.027,101.123,118.15833333333335,115.691,114.43
