Date,Consumption expenditures,Equipment,Federal,Government consumption expenditures and gross investment,Gross investment,Intellectual property products,National defense,Nondefense,Research and development,Software,State and local,Structures
1947-04-01,36.14,-25.8,-3.2,-0.3,84.98,4.9399999999999995,-25.1,224.5,4.9,,5.7,9444.7
1947-07-01,-14.059999999999999,436.4,-4.9,0.0,90.84,14.1,11.3,-48.5,14.1,,9.4,826.82
1947-10-01,-16.360000000000003,-14.280000000000001,-8.5,-3.1,37.14,19.2,9.0,-58.5,19.08,,6.4,187.22
1948-01-01,12.620000000000001,2827.32,10.5,6.1,101.8,23.279999999999998,-4.4,113.2,23.439999999999998,,-0.9,28.880000000000003
1948-04-01,62.2,0.6599999999999995,17.0,14.9,26.080000000000002,20.66,-8.6,200.5,20.74,,11.4,33.04
1948-07-01,16.06,16.22,9.6,8.7,17.580000000000002,10.760000000000002,-2.9,61.3,10.7,,7.0,32.17999999999999
1948-10-01,16.0,75.78,19.3,15.6,28.720000000000006,13.14,16.0,29.8,13.16,,9.8,-5.700000000000001
1949-01-01,2.84,64.94,7.4,11.1,45.82,9.419999999999998,8.8,3.2,9.4,,17.4,55.0
1949-04-01,14.680000000000001,60.52,15.2,18.6,51.660000000000004,10.16,6.5,43.5,10.080000000000002,,24.4,46.760000000000005
1949-07-01,-9.72,13.52,-6.5,2.2,45.84,19.4,-1.4,-18.9,19.5,,17.5,84.96000000000001
1949-10-01,-8.8,-19.7,-15.4,-6.8,3.2600000000000002,18.96,-21.1,2.7,18.759999999999998,,7.8,50.120000000000005
1950-01-01,-2.68,-56.3,-17.7,-7.2,-35.72,21.36,-13.7,-26.9,21.54,,10.2,-32.760000000000005
1950-04-01,5.0,57.98,10.4,7.5,37.18,11.4,3.4,31.5,11.32,,3.4,58.71999999999999
1950-07-01,-18.419999999999998,59.8,-11.0,-6.3,17.9,5.12,26.4,-70.9,5.12,,0.3,16.640000000000004
1950-10-01,56.11999999999999,-18.04,59.6,31.4,-1.4199999999999995,3.3,71.4,18.2,3.3200000000000003,,0.1,106.19999999999997
1951-01-01,35.36,474.3,97.3,49.8,139.78000000000003,-2.2399999999999998,145.7,-33.1,-2.32,,-3.9,162.44
1951-04-01,56.52,238.08,107.1,64.9,123.1,2.42,122.5,38.1,2.42,,6.9,123.94000000000001
1951-07-01,39.42,151.66,82.2,51.7,74.44,5.4799999999999995,101.7,-8.6,5.5,,2.0,28.46
1951-10-01,8.879999999999999,151.56,34.2,22.9,63.54,7.540000000000001,37.9,9.3,7.62,,-0.6,25.56
1952-01-01,25.46,32.3,17.5,12.4,7.32,9.24,13.2,54.6,9.16,,1.1,28.04
1952-04-01,13.5,1.0399999999999998,16.7,14.3,-3.3200000000000003,7.360000000000001,22.5,-19.6,7.44,,8.8,6.18
1952-07-01,9.180000000000001,4.58,10.3,4.1,1.3199999999999998,7.5200000000000005,9.1,20.0,7.5,,-10.4,6.139999999999999
1952-10-01,5.64,-1.0,5.9,6.8,6.220000000000001,5.119999999999999,6.6,0.4,5.08,,9.5,7.8199999999999985
1953-01-01,19.3,18.279999999999998,15.0,13.3,18.06,5.4,11.8,42.2,5.44,,8.9,15.74
1953-04-01,30.82,17.1,12.0,8.5,6.32,5.779999999999999,3.2,95.2,5.859999999999999,,-0.7,-13.34
1953-07-01,-10.32,34.42,-9.3,-4.2,0.23999999999999985,8.38,-4.2,-36.5,8.32,,11.0,-8.86
1953-10-01,3.6,-20.880000000000003,-5.0,-1.0,-3.3599999999999994,11.24,-6.9,8.7,11.180000000000001,,9.9,11.1
1954-01-01,-7.919999999999999,-4.94,-18.6,-10.0,3.12,14.180000000000001,-22.5,11.8,14.3,,15.0,10.04
1954-04-01,-17.58,-19.04,-18.5,-12.9,-9.04,10.16,-15.1,-36.9,10.08,,1.6,-13.7
1954-07-01,-4.94,-38.8,-16.4,-8.4,-18.3,10.0,-16.8,-13.9,10.0,,11.5,-4.68
1954-10-01,14.940000000000001,-5.5,-4.3,-2.4,-11.1,11.739999999999998,-12.2,60.8,11.74,,1.8,-15.14
1955-01-01,-5.92,-10.52,-7.5,0.2,-4.12,10.879999999999999,-0.9,-38.6,10.94,,17.7,-13.940000000000001
1955-04-01,-2.2399999999999998,104.74000000000001,-8.2,-3.9,10.98,22.16,-12.7,24.1,22.119999999999997,,5.3,-11.479999999999999
1955-07-01,11.459999999999999,-38.18,4.3,2.6,-22.84,22.36,4.4,3.6,22.4,,-0.6,-21.82
1955-10-01,-10.620000000000001,31.880000000000003,-12.7,-7.7,-3.5200000000000005,27.660000000000004,-11.2,-20.8,27.68,,2.4,-14.38
1956-01-01,-6.2,121.9,-2.4,-0.1,23.340000000000003,29.139999999999997,-1.5,-8.2,29.080000000000002,,4.3,15.0
1956-04-01,6.32,12.1,10.1,8.3,24.919999999999998,29.6,10.3,9.3,29.68,,5.1,46.86
1956-07-01,-14.9,-0.13999999999999915,-6.4,-3.5,21.0,28.04,-1.1,-35.2,28.0,,2.0,38.56
1956-10-01,15.14,7.279999999999999,14.4,10.6,9.78,18.1,12.7,26.3,18.14,,4.1,0.9199999999999999
1957-01-01,16.3,12.180000000000001,8.1,8.9,9.4,18.46,3.7,43.0,18.44,,10.3,7.339999999999999
1957-04-01,-10.540000000000001,37.5,-4.9,-2.1,4.5200000000000005,22.6,3.3,-47.0,22.580000000000002,,3.3,-2.9000000000000004
1957-07-01,-2.7399999999999998,8.1,2.1,3.5,13.74,16.16,3.7,-9.3,16.16,,5.8,14.0
1957-10-01,39.06,-15.4,4.8,6.7,0.4599999999999994,14.1,-4.5,104.0,14.080000000000002,,10.2,-4.4399999999999995
1958-01-01,-18.639999999999997,-17.22,-11.3,-3.4,21.32,11.419999999999998,-3.0,-52.9,11.44,,11.8,54.14
1958-04-01,38.54,48.6,13.2,10.4,8.32,6.06,4.5,98.6,6.08,,5.7,-1.22
1958-07-01,-1.8,-18.02,-1.4,2.3,4.76,5.86,0.0,-9.8,5.859999999999999,,8.8,18.96
1958-10-01,18.54,41.9,9.0,8.3,15.16,4.08,3.0,56.3,4.0600000000000005,,7.1,26.8
1959-01-01,-7.0200000000000005,58.879999999999995,-7.7,-4.0,21.58,4.92,-11.9,19.7,4.9399999999999995,,2.4,-0.6800000000000004
1959-04-01,30.919999999999998,-0.18000000000000008,7.6,5.0,2.3600000000000003,5.0200000000000005,-5.2,102.5,5.0600000000000005,0.0,0.9,1.0799999999999994
1959-07-01,4.68,1.9999999999999996,5.5,3.5,-0.4800000000000001,10.46,6.7,0.2,10.42,46.4,0.2,-19.56
1959-10-01,-1.6200000000000003,58.580000000000005,-3.9,-3.2,-5.58,12.419999999999998,-3.2,-7.1,12.34,41.6,-2.0,-26.5
1960-01-01,-18.06,-12.9,-14.2,-6.6,6.519999999999999,22.94,-5.5,-47.5,20.72,30495.300000000003,6.9,6.44
1960-04-01,6.0200000000000005,-5.079999999999999,1.0,4.6,12.52,29.860000000000003,-2.7,22.8,26.139999999999997,2497.7,10.4,23.220000000000002
1960-07-01,7.62,34.959999999999994,12.9,10.2,18.72,13.88,13.1,11.9,12.8,128.75,6.1,19.96
1960-10-01,8.82,15.039999999999997,1.6,2.8,5.18,11.26,-3.9,33.5,10.139999999999999,103.80000000000001,4.7,16.259999999999998
1961-01-01,-12.1,43.040000000000006,1.4,6.1,31.919999999999998,11.0,11.1,-36.0,11.459999999999999,-24.950000000000003,13.5,36.62
1961-04-01,16.259999999999998,13.319999999999999,3.6,1.0,-9.78,13.4,-1.5,34.0,13.559999999999999,19.78,-2.7,-28.439999999999998
1961-07-01,8.16,4.360000000000001,12.6,8.8,13.580000000000002,13.86,13.0,10.8,13.62,19.38,3.4,-0.8799999999999997
1961-10-01,5.1,10.22,7.7,9.1,17.42,13.180000000000001,7.7,7.2,12.320000000000002,54.96,11.2,21.720000000000002
1962-01-01,12.48,31.559999999999995,15.7,7.9,7.220000000000001,12.580000000000002,15.2,18.2,12.8,55.14000000000001,-2.9,-10.24
1962-04-01,8.42,-19.9,1.6,2.0,3.14,16.740000000000002,-3.8,31.3,16.979999999999997,38.64,2.7,12.16
1962-07-01,16.14,12.760000000000002,12.6,9.6,12.9,21.06,7.0,40.6,20.66,13.0,5.1,-16.44
1962-10-01,1.9600000000000002,-15.2,1.9,2.8,8.040000000000001,24.72,0.3,8.8,23.54,29.28,4.2,18.119999999999997
1963-01-01,-10.92,21.32,-12.9,-5.3,2.999999999999999,27.2,-13.7,-9.6,25.9,31.080000000000002,7.6,-8.9
1963-04-01,-3.0399999999999996,-12.86,-1.8,0.3,5.699999999999999,22.2,-2.3,0.6,20.619999999999997,32.86,3.4,7.9799999999999995
1963-07-01,29.0,30.580000000000002,24.6,19.0,24.220000000000002,22.02,17.0,59.3,16.46,10401.619999999999,11.0,47.24
1963-10-01,-6.3,2.84,-10.0,-4.1,-5.0200000000000005,9.459999999999999,-10.5,-8.3,11.92,-69.34,5.4,-33.38
1964-01-01,0.2799999999999997,21.880000000000003,-1.9,1.3,7.76,10.080000000000002,-5.9,14.2,8.959999999999999,411.64,6.1,59.279999999999994
1964-04-01,5.38,-3.7,-0.2,3.6,4.84,8.02,-4.8,17.5,8.120000000000001,0.5799999999999998,9.4,-0.3400000000000006
1964-07-01,-2.5399999999999996,-4.62,-2.2,0.5,1.0,6.480000000000001,-0.9,-6.6,6.9,28.46,4.4,5.4
1964-10-01,-2.04,7.820000000000002,-3.3,-0.2,3.1800000000000006,6.220000000000001,-5.5,4.8,6.7,38.76,4.2,4.5600000000000005
1965-01-01,2.32,-15.9,-3.4,-0.5,-4.5,6.8,-6.8,8.4,6.9,-46.779999999999994,3.6,-16.3
1965-04-01,4.4399999999999995,-13.34,0.7,4.8,3.22,10.92,-1.8,8.9,8.78,576.2,10.5,15.2
1965-07-01,17.18,9.14,15.7,13.9,15.180000000000001,11.76,12.8,25.2,10.3,37.5,11.7,19.28
1965-10-01,7.4,-7.8,9.2,7.8,3.7,12.98,11.9,1.4,11.8,20.839999999999996,5.9,5.08
1966-01-01,-1.0600000000000003,57.120000000000005,9.8,7.7,24.94,14.080000000000002,14.6,-4.1,13.16,33.620000000000005,4.8,10.52
1966-04-01,17.720000000000002,9.18,11.4,7.8,-5.000000000000001,11.82,9.0,19.7,10.440000000000001,49.28,3.1,-11.4
1966-07-01,5.880000000000001,55.06,16.5,11.4,19.92,9.86,26.2,-10.7,8.7,84.52000000000001,4.7,-1.4600000000000002
1966-10-01,0.76,6.539999999999999,4.6,7.1,9.719999999999999,8.180000000000001,10.7,-14.9,7.0200000000000005,41.4,10.6,-4.74
1967-01-01,40.82,37.88,28.5,18.0,8.86,5.140000000000001,24.7,43.3,5.460000000000001,13.039999999999997,5.0,-6.56
1967-04-01,-2.04,-25.98,-4.3,-1.6,-12.28,3.9,0.6,-20.5,4.58,-1.6600000000000001,2.1,-26.940000000000005
1967-07-01,1.3000000000000003,33.38,6.8,4.5,11.02,2.8600000000000003,9.5,-3.4,3.7,14.180000000000001,1.5,18.439999999999998
1967-10-01,7.4399999999999995,-1.7399999999999998,0.2,3.1,-1.2600000000000002,4.359999999999999,-3.6,16.5,4.4,9.120000000000001,7.1,-3.4799999999999995
1968-01-01,10.16,-27.76,7.2,7.3,-5.2,3.5200000000000005,9.2,-0.3,3.62,8.379999999999999,7.5,-3.56
1968-04-01,-2.2399999999999998,-8.0,-2.2,2.1,2.5800000000000005,3.7600000000000002,-0.4,-8.9,3.06,28.6,8.1,-5.84
1968-07-01,7.06,-9.42,-2.3,1.2,-2.68,3.12,-6.6,16.5,2.4200000000000004,36.6,5.9,8.82
1968-10-01,3.02,-7.220000000000001,-1.9,0.3,-7.06,2.56,-3.3,3.5,1.94,22.740000000000002,3.4,5.44
1969-01-01,0.4200000000000001,54.279999999999994,-1.3,0.9,11.52,2.8600000000000003,-3.3,6.4,1.3000000000000003,43.239999999999995,3.7,-13.719999999999999
1969-04-01,5.86,-25.840000000000003,-4.9,-1.3,-19.18,1.12,-7.4,4.3,-0.6199999999999999,43.5,3.4,2.34
1969-07-01,3.1399999999999997,13.6,0.7,0.8,0.4600000000000005,-0.16000000000000014,0.0,3.5,-2.5599999999999996,46.32,0.9,-8.48
1969-10-01,-2.16,-20.979999999999997,-8.8,-5.3,-22.9,-2.42,-7.4,-13.5,-4.5600000000000005,42.36,-0.9,-25.04
1970-01-01,-3.2,64.66,-6.6,-1.9,9.36,-4.58,-9.7,4.8,-6.279999999999999,44.64,3.9,-15.539999999999997
1970-04-01,-1.5599999999999998,10.659999999999998,-10.1,-4.6,-8.48,-4.3,-15.9,11.2,-5.48,23.759999999999998,2.2,4.8999999999999995
1970-07-01,-0.020000000000000108,-20.0,-4.8,1.7,-1.4799999999999998,-4.12,-5.5,-2.7,-4.1,18.419999999999998,9.4,17.36
1970-10-01,0.41999999999999993,17.3,-1.5,0.2,0.22000000000000028,-3.3600000000000003,-2.8,2.6,-2.42,6.459999999999999,2.0,1.0599999999999994
1971-01-01,-0.5200000000000001,-53.7,-12.3,-5.7,-25.28,-2.2199999999999998,-15.5,-1.7,-1.7200000000000002,-1.3599999999999999,1.7,12.680000000000001
1971-04-01,4.660000000000001,-9.9,-4.6,-0.9,-5.18,0.6399999999999999,-12.9,23.3,-0.020000000000000108,10.059999999999999,3.0,11.040000000000001
1971-07-01,0.9599999999999991,42.28,-1.7,-0.2,7.56,2.3600000000000003,-7.4,14.9,1.64,7.279999999999999,1.4,23.14
1971-10-01,-3.84,-42.22,-10.2,-2.8,-13.98,5.1,-9.9,-10.9,3.7,17.56,5.1,-4.26
1972-01-01,8.64,2.4999999999999964,3.3,2.2,-4.76,4.88,-4.0,24.5,4.68,8.26,1.1,-8.82
1972-04-01,1.0399999999999998,111.9,3.9,1.6,14.459999999999999,4.8,3.4,5.2,3.9,18.919999999999998,-0.7,-10.76
1972-07-01,-6.640000000000001,-50.019999999999996,-17.1,-7.4,-18.520000000000003,2.66,-22.4,-2.5,2.04,15.459999999999999,3.3,-4.9799999999999995
1972-10-01,-1.04,89.08,1.0,3.4,17.46,1.5,1.8,-0.8,1.4,13.12,5.6,0.4400000000000002
1973-01-01,-0.74,138.22,5.3,3.5,26.340000000000003,1.3000000000000003,5.7,4.3,-0.2800000000000001,26.660000000000004,1.8,19.84
1973-04-01,-1.54,-11.780000000000001,-6.3,-2.8,-11.120000000000001,-0.41999999999999993,-7.9,-2.4,-1.7200000000000002,16.06,0.6,-10.8
1973-07-01,-3.7599999999999993,-49.480000000000004,-13.4,-4.6,-15.020000000000001,-1.4,-18.7,0.4,-3.08,19.68,4.3,11.08
1973-10-01,2.08,3.5599999999999996,0.9,3.0,-0.5,-2.5799999999999996,2.9,-3.5,-4.62,22.56,5.0,2.56
1974-01-01,9.1,169.28,10.0,7.4,18.240000000000002,-4.6,6.8,17.6,-5.58,14.979999999999999,5.1,-11.98
1974-04-01,-5.319999999999999,72.67999999999999,-1.4,2.0,14.48,-3.12,4.3,-13.4,-3.96,11.84,5.0,22.880000000000003
