Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
1977-01-01,89.592,21.2765,20.965,25.296,18.8275,317.547,80.82033333333332,46.866,26.985,34.6,24.5965,18.984499999999997,20.709,67.995,20.109,137.087,42.44,21.768,20.61133333333333,59.32175,19.5205,22.986,35.603,23.451500000000003,20.9185,32.965333333333334,19.182000000000002,23.239,30.034,80.82833333333333,42.879,22.197000000000003,19.999499999999998,34.825,23.215
1978-01-01,93.724,23.005499999999998,23.031,26.8285,20.636499999999998,312.848,85.86200000000001,49.7976,28.912,36.687,26.5955,19.1265,21.815,69.66966666666667,20.832,147.443,45.31275,24.386,21.778000000000002,60.5805,21.381500000000003,24.6955,39.618,24.683999999999997,22.918,35.004333333333335,21.225,25.512,33.614,82.132,45.622,23.748666666666665,19.481,37.702,25.513
1979-01-01,98.158,25.5365,25.6345,29.3005,22.872500000000002,329.514,90.40633333333334,52.8528,31.72,39.586,29.584000000000003,20.6545,23.957,73.67966666666666,23.574,120.601,48.129,27.225,24.46966666666667,64.05325,23.686500000000002,27.217,41.704,27.3315,25.493000000000002,37.702333333333335,26.591,28.089,36.112,86.508,49.3754,26.075,21.006,38.855,28.13
1980-01-01,103.726,28.3205,28.4565,32.39149999999999,25.4655,333.845,97.36766666666666,57.1226,35.288,43.564,32.9055,24.045,27.094,78.474,25.767,107.118,51.6575,30.292,27.138666666666666,68.28325,26.391,30.515,45.977,29.966,28.311,41.37166666666667,28.3125,31.215,39.784,91.63833333333332,53.962199999999996,29.126666666666665,24.477,45.283,31.155
1981-01-01,109.143,30.919,31.003,35.6155,27.811,346.786,105.34899999999999,61.8668,38.423,47.765,35.8605,28.191499999999998,30.456,83.91366666666666,27.292,112.439,55.7525,32.826,29.655333333333335,73.34475,28.742,33.741,49.583,32.491,30.9065,45.19533333333334,29.8025,33.304,43.201,97.51100000000001,58.787800000000004,31.97866666666667,29.0895,61.657,33.276
1982-01-01,122.457,32.846000000000004,33.0125,38.1435,29.5345,345.998,109.942,65.79679999999999,40.244,50.897,38.056,30.8755,32.632,88.13466666666666,27.256,108.857,59.525,34.428,31.442666666666668,76.6665,30.502499999999998,35.8755,53.687,34.208,32.8085,48.42466666666667,32.4395,34.165,44.956,101.92399999999999,61.9918,33.917,31.685499999999998,76.41,34.144
1983-01-01,129.04,33.864,33.9825,38.911,30.464,334.509,111.03399999999999,67.7418,41.049,52.245,39.238,30.329,32.926,90.44,27.289,114.414,61.85525,35.03,31.94633333333333,76.97225,31.4595,36.087999999999994,58.674,35.241,33.808499999999995,50.68333333333334,33.3395,35.327,46.434,103.803,63.2658,34.559666666666665,30.8165,74.217,35.298
1984-01-01,129.805,35.188,35.314,39.384,31.664,319.359,111.13499999999999,69.316,41.726,53.313,40.766999999999996,29.207,33.201,92.42766666666667,28.427,119.247,63.8775,36.14,32.909333333333336,77.5725,32.676,36.4105,62.56,36.1275,35.1345,53.001000000000005,36.721999999999994,36.504,49.413,105.50066666666667,64.1504,35.089333333333336,29.259999999999998,67.087,36.536
1985-01-01,116.948,36.319,36.456999999999994,40.064499999999995,32.6795,306.156,110.94733333333333,69.4758,42.436,53.76,42.076499999999996,29.425,33.831,93.517,30.077,120.562,63.7415,36.614,33.70433333333333,78.1705,33.749,36.986000000000004,63.623,36.528000000000006,36.2615,54.416333333333334,36.632000000000005,37.381,50.227,106.25666666666666,65.0558,35.736,29.079,66.578,37.35
1986-01-01,102.617,37.5475,37.6635,40.619,33.8175,289.492,110.20766666666667,68.5812,43.369,53.858,43.501000000000005,30.7965,34.882,93.47066666666667,31.72,113.565,62.06375,38.035,34.42733333333333,78.8015,34.932,38.141999999999996,61.932,36.9245,37.521,55.137,34.8885,38.117,51.444,105.67233333333333,66.1108,36.63766666666667,29.875500000000002,62.757,38.084
1987-01-01,87.829,38.966499999999996,39.081,41.1305,35.0685,276.347,109.41033333333333,68.3914,44.353,54.416,45.1555,32.695499999999996,36.285,94.70866666666666,33.108,110.509,61.48375,39.54,35.77733333333334,79.07000000000001,36.224999999999994,39.548500000000004,63.731,37.3255,38.914500000000004,56.197,36.7575,38.687,52.498,106.82233333333333,67.4876,37.67333333333333,31.4985,68.105,38.672
1988-01-01,82.225,40.424,40.4865,42.126999999999995,36.388999999999996,271.98,110.11933333333333,69.7716,45.783,55.799,46.826,33.2535,37.701,96.867,33.39,109.014,62.73125,41.006,36.97366666666667,80.9965,37.56,40.8535,68.92,39.716,40.369,58.577,39.6635,39.914,54.189,108.63966666666666,69.07300000000001,38.84366666666667,32.6495,68.441,39.879
1989-01-01,80.946,41.849000000000004,41.9885,43.823,37.653000000000006,271.451,113.42199999999998,71.705,47.249,57.202,48.491,33.4855,39.101,97.272,34.751,107.201,64.4525,42.5,38.62133333333333,83.28575,38.929500000000004,42.096500000000006,71.645,41.303,41.782,60.827333333333335,43.987,41.122,56.552,108.123,70.7686,40.165666666666674,33.946,70.138,41.065
