Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
2001-07-01,102.84,69.012,55.285,55.91,67.108,79.809,88.433,117.4415,93.81,84.978,67.416,67.991,80.195,72.874,76.931,66.697,56.467,85.7035,70.58,59.935,84.823,84.569,76.24,73.07,47.116,76.566,71.449,78.4705,110.764,56.868,71.071,69.842,64.56,81.143,73.999
2001-10-01,98.884,68.763,56.161,57.056,67.491,79.542,88.415,116.15350000000001,92.17,84.357,67.803,68.286,80.217,72.726,77.374,67.339,57.778,85.681,70.785,55.036,84.93,85.095,75.595,73.851,38.476,76.553,71.977,77.7415,111.146,57.433,71.057,70.911,65.195,80.70500000000001,74.395
2002-01-01,98.8275,69.124,58.869,58.551,68.176,79.688,88.667,115.29050000000001,92.213,84.484,68.488,68.248,80.422,72.743,78.0,68.381,58.588,85.7815,71.373,54.838,85.461,85.342,75.754,74.017,37.868,76.728,71.97,77.892,111.681,57.498,70.609,71.652,66.208,81.75450000000001,73.926
2002-04-01,98.7935,69.092,58.945,59.781,69.006,79.856,88.564,114.61850000000001,92.065,84.415,69.305,68.946,80.334,73.486,78.44,68.823,60.48,85.68299999999999,72.043,57.484,84.924,84.871,76.413,74.682,42.481,76.752,72.591,78.0485,110.438,57.931,71.45,71.951,67.062,82.60499999999999,74.289
2002-07-01,100.1525,69.059,60.15,60.923,69.784,80.118,88.588,113.51650000000001,92.478,84.729,70.072,69.968,80.555,74.13,78.96,69.264,61.586,86.12899999999999,72.736,58.986,84.96,84.9,76.834,75.214,45.243,77.013,73.231,78.4645,110.229,58.268,72.655,71.809,67.894,80.95,74.49
2002-10-01,100.286,69.163,62.66,65.552,72.176,80.449,88.996,112.812,92.852,84.853,72.389,70.546,80.415,74.944,79.549,69.569,67.433,86.533,74.695,61.136,85.695,85.862,77.433,75.754,49.08,76.896,73.934,78.87950000000001,109.864,58.677,75.933,73.772,71.004,81.945,74.775
2003-01-01,100.668,69.237,62.962,66.468,72.994,80.415,89.377,111.5915,92.955,85.054,73.195,71.609,80.572,76.166,79.815,70.976,68.684,87.265,75.401,67.255,85.915,86.249,77.484,76.347,61.42,77.079,74.644,79.26050000000001,109.724,59.557,76.152,73.885,71.588,81.91550000000001,75.385
2003-04-01,100.679,69.559,63.959,67.834,73.569,80.684,89.538,110.751,93.038,85.425,73.765,72.419,81.201,76.025,80.234,71.42,70.243,87.9795,75.943,61.535,85.943,86.294,76.722,76.872,50.158,77.765,75.197,79.423,109.589,59.768,76.54,73.907,72.574,82.1945,75.765
2003-07-01,101.0155,70.092,65.6,68.872,74.29,81.214,89.579,110.2025,93.265,85.881,74.477,72.738,81.872,76.491,80.739,71.645,70.958,87.527,76.617,61.122,85.972,86.349,77.233,77.409,48.902,78.549,75.864,79.672,108.832,59.986,79.291,74.247,73.438,82.63900000000001,76.333
2003-10-01,100.5235,70.673,66.656,69.823,75.073,81.869,89.732,109.4185,93.297,86.165,75.248,73.672,82.35,77.146,81.214,72.128,71.853,88.05799999999999,77.307,61.522,86.044,86.397,77.239,77.978,49.564,79.167,76.648,80.23150000000001,107.611,60.283,82.11,74.462,74.288,83.47149999999999,76.806
2004-01-01,99.975,72.093,67.473,70.446,75.769,82.501,90.044,108.91499999999999,93.336,86.38,75.938,74.837,82.629,77.942,81.585,73.406,72.377,88.47999999999999,77.912,64.231,86.189,86.663,78.264,78.511,54.015,79.436,77.283,81.025,107.945,60.904,80.969,76.311,74.916,83.6155,77.156
2004-04-01,100.2245,73.654,67.792,71.081,76.415,82.903,90.47,108.89,93.68,86.742,76.578,75.263,82.829,78.726,82.033,74.055,73.187,89.12,78.504,68.42,86.505,87.085,79.0,78.847,61.593,79.63,77.658,81.9425,108.172,62.248,80.441,78.023,75.469,83.8615,77.527
2004-07-01,99.70400000000001,74.203,69.433,72.368,77.341,83.106,90.875,108.2505,93.535,86.911,77.489,76.108,82.978,79.656,82.561,74.64,74.285,89.248,79.285,72.246,86.863,87.585,79.25,79.281,69.337,79.789,78.27,82.3215,108.16,64.166,81.467,78.124,76.375,83.5665,78.246
2004-10-01,100.34049999999999,75.661,69.451,73.17,78.284,83.807,91.35,107.971,93.861,87.491,78.414,77.473,83.593,80.837,82.99,75.01,75.527,89.787,80.157,78.899,87.148,87.886,80.351,79.754,83.811,80.507,78.838,82.8125,107.411,65.914,81.3,76.827,77.142,85.01650000000001,78.699
2005-01-01,100.2655,77.193,70.356,75.249,79.57,84.451,91.987,107.6325,94.551,88.018,79.68,78.991,83.936,81.615,83.479,76.773,78.268,90.604,81.295,80.545,88.299,89.366,80.868,80.327,86.625,80.833,79.528,83.55099999999999,107.917,66.682,81.147,75.973,78.716,85.042,79.318
2005-04-01,99.457,77.478,71.614,76.658,80.456,84.827,92.257,107.06049999999999,94.443,88.393,80.55,78.942,84.562,82.22,83.917,77.331,79.767,91.357,82.081,83.04,88.749,89.791,81.441,80.691,92.061,81.49,79.942,83.99799999999999,108.037,68.209,80.968,78.178,79.758,84.9885,80.0
2005-07-01,99.09649999999999,77.38,73.08,78.125,81.64,85.288,92.386,106.339,94.352,88.68,81.706,79.583,84.947,83.461,84.365,77.759,81.24,91.2535,83.084,89.298,88.963,90.14,81.909,81.094,106.269,81.893,80.686,84.42099999999999,108.143,70.138,83.673,80.702,80.864,84.5125,80.571
2005-10-01,99.065,77.936,73.158,78.921,82.385,86.012,92.414,105.9165,94.541,89.235,82.437,80.424,85.67,84.133,84.749,78.096,82.449,91.507,83.79,91.689,89.153,90.448,82.407,81.524,111.333,82.675,81.244,85.1045,108.039,71.786,84.81,82.15,81.635,84.37700000000001,80.726
2006-01-01,99.26499999999999,80.242,73.303,79.923,83.147,86.51,92.988,105.652,94.496,89.539,83.189,81.344,86.163,84.785,85.084,79.265,83.946,91.79400000000001,84.459,92.942,89.438,90.784,83.002,82.008,112.667,83.19,81.836,85.6445,108.182,73.01,84.531,82.87,82.454,84.1325,81.332
2006-04-01,99.958,83.316,73.982,80.808,83.97,86.882,94.04,106.094,94.565,89.69,83.995,82.294,86.138,85.765,85.464,79.721,84.953,91.6105,85.143,95.785,89.908,91.224,83.785,82.73,117.212,83.134,82.571,86.195,108.543,75.022,85.008,83.092,83.15,84.286,82.012
2006-07-01,101.33850000000001,84.955,74.515,81.699,84.778,87.354,94.936,106.013,95.178,90.098,84.786,83.111,86.24,86.652,85.827,80.299,86.054,94.2645,85.868,96.615,90.225,91.402,84.425,83.558,117.732,83.232,83.457,87.02850000000001,108.673,76.293,87.569,85.842,83.886,83.59700000000001,82.28
2006-10-01,100.48400000000001,85.188,76.108,82.998,85.332,87.607,95.382,105.8175,94.897,90.258,85.334,83.651,86.616,86.63,86.198,80.778,87.183,93.7315,86.339,91.003,90.162,91.192,84.546,84.216,104.547,83.63,84.092,88.3805,108.713,77.777,88.408,86.921,84.794,85.444,82.848
2007-01-01,99.66550000000001,85.151,76.378,83.731,85.987,88.349,95.188,105.07900000000001,95.212,90.863,85.985,84.416,87.374,87.157,86.462,82.644,88.19,94.243,86.985,93.358,90.229,91.35,85.206,85.235,109.283,84.448,84.503,89.445,108.643,79.114,85.784,83.15,85.531,86.894,83.324
2007-04-01,99.41,86.087,77.297,84.733,86.705,88.796,94.569,104.317,94.844,91.115,86.694,85.466,88.077,87.745,86.908,83.343,89.241,92.62899999999999,87.603,95.661,90.004,91.201,85.882,85.945,113.603,85.207,85.092,89.31700000000001,108.578,80.149,85.691,83.23,86.322,86.039,83.422
2007-07-01,99.75800000000001,86.397,78.231,85.776,87.543,89.358,94.401,103.304,95.336,91.724,87.517,86.161,88.74,88.519,87.404,83.63,90.35,93.7715,88.391,98.344,89.833,90.996,86.435,86.401,119.448,85.926,85.803,90.109,108.508,81.041,86.919,85.334,87.182,87.4715,84.124
2007-10-01,100.4685,88.178,78.918,86.717,88.638,89.802,94.526,102.84299999999999,95.454,91.989,88.59,86.991,89.069,90.091,87.953,84.065,91.443,95.2655,89.308,109.739,89.822,90.966,87.24,86.858,145.779,86.278,86.446,90.188,108.527,81.846,88.1,86.244,87.933,87.2165,84.612
2008-01-01,101.25450000000001,89.535,78.746,86.761,89.355,90.571,94.795,102.5225,95.836,92.69,89.302,87.803,90.002,91.385,88.524,84.67,91.614,94.452,90.02,119.968,90.35,91.466,87.932,86.887,169.552,87.233,86.877,90.906,109.11,83.099,88.416,88.39,88.255,87.42599999999999,85.088
2008-04-01,101.584,91.956,79.142,87.274,90.431,91.238,95.25,102.461,96.398,93.321,90.362,89.145,90.622,93.169,89.089,85.771,92.196,96.3145,90.999,131.552,90.865,91.961,88.805,87.381,195.818,87.854,87.744,92.0535,109.655,84.171,90.025,90.942,88.827,87.619,85.561
2008-07-01,101.87700000000001,94.349,79.948,87.767,91.356,91.764,95.983,102.69800000000001,97.086,93.923,91.268,89.735,91.121,94.666,89.559,86.106,92.506,97.009,91.852,137.287,92.315,92.975,89.687,87.86,207.875,88.372,88.909,93.4945,109.892,84.761,96.69,96.359,89.332,87.76400000000001,86.276
2008-10-01,102.749,93.224,79.854,87.679,90.363,92.02,96.563,102.37549999999999,97.712,94.156,90.322,88.412,90.9,92.29,89.798,86.33,92.418,97.499,91.125,103.78,92.895,93.389,88.656,88.181,126.556,88.15,89.583,94.11449999999999,109.705,84.964,102.876,102.515,89.374,90.0,87.442
2009-01-01,102.84649999999999,90.584,80.729,87.138,89.18,91.539,96.506,101.54599999999999,97.529,93.791,89.195,86.926,90.31,90.277,90.048,87.235,91.072,97.161,90.117,88.732,92.869,93.248,89.131,88.552,89.254,87.548,88.702,94.499,109.296,84.629,95.185,95.179,88.854,89.8665,87.784
2009-04-01,102.509,90.676,80.682,87.062,88.926,91.307,96.322,101.072,97.507,93.511,88.954,87.446,90.046,89.882,90.182,87.141,90.975,97.0815,89.858,89.674,93.046,93.384,89.098,88.8,91.447,87.286,88.126,94.436,109.038,83.125,86.704,90.348,88.718,90.125,87.575
2009-07-01,102.66050000000001,89.766,82.585,87.902,89.529,91.169,96.19,100.94550000000001,97.448,93.373,89.544,88.66,90.005,90.641,90.45,87.245,91.225,96.215,90.302,96.645,93.126,93.419,89.608,88.96,109.54,87.296,88.328,94.166,108.465,82.268,84.736,89.777,89.192,90.102,87.671
2009-10-01,102.2895,89.816,84.751,89.029,90.457,91.693,96.403,100.856,97.661,93.826,90.448,89.425,90.907,91.554,90.704,87.502,91.77,97.3475,91.129,101.975,93.425,93.749,90.393,89.218,122.059,88.336,88.886,94.5575,107.889,82.08,86.355,92.385,90.093,90.5535,87.815
2010-01-01,102.4,90.872,84.298,89.823,90.959,91.933,96.41,100.69,97.679,93.997,90.957,90.285,91.218,91.954,91.212,89.0,93.274,96.57900000000001,91.563,103.977,93.466,93.866,90.735,89.393,126.093,88.808,89.209,94.714,106.624,82.403,87.833,89.161,90.68,90.65350000000001,88.379
2010-04-01,102.576,91.59,84.851,90.268,91.503,92.421,96.558,100.564,98.024,94.452,91.509,90.617,91.958,92.64,92.099,89.321,93.657,97.6,92.089,105.342,93.776,94.231,91.153,89.699,128.582,89.65,89.934,95.2005,106.352,82.247,92.173,92.361,91.142,90.4685,88.681
2010-07-01,103.0435,91.526,85.949,90.698,91.816,92.454,96.555,99.95400000000001,98.237,94.585,91.832,90.465,91.954,93.026,92.717,89.749,93.696,98.14750000000001,92.365,106.618,94.022,94.456,91.794,90.137,130.926,89.673,90.294,95.32249999999999,106.103,82.511,93.902,92.421,91.423,90.26249999999999,89.044
2010-10-01,104.00049999999999,93.005,86.624,91.229,92.516,93.235,96.456,99.493,98.822,95.344,92.537,91.75,92.988,93.85,93.631,90.061,94.141,99.0975,93.076,111.49,94.268,94.719,92.375,90.528,141.369,90.81,90.859,95.58850000000001,106.148,82.946,93.891,92.424,92.048,90.4605,89.558
2011-01-01,106.25450000000001,94.841,86.38,91.447,93.566,94.31,96.806,99.735,100.24,96.518,93.575,93.328,93.94,95.624,94.399,90.57,94.636,99.78049999999999,94.151,122.048,94.592,94.984,93.796,90.913,164.976,91.841,91.952,97.34450000000001,106.379,83.765,97.332,97.681,92.588,90.78200000000001,89.982
2011-04-01,104.451,96.568,87.011,91.913,94.629,94.776,97.162,100.00399999999999,100.043,96.758,94.623,95.543,94.529,97.538,95.098,90.935,95.002,100.759,95.047,133.081,95.117,95.543,95.134,91.322,189.513,92.491,93.139,97.969,106.433,84.631,100.752,99.708,93.055,91.4495,90.978
2011-07-01,104.73849999999999,97.775,87.842,92.516,95.024,95.264,97.325,100.011,100.409,97.157,95.018,95.745,94.878,97.69,95.527,91.217,95.466,100.263,95.442,132.513,95.461,95.861,95.861,91.681,186.924,92.882,93.36,98.51400000000001,106.418,85.415,98.376,101.044,93.616,91.8005,91.555
2011-10-01,103.6125,96.731,87.857,92.561,94.857,95.219,97.622,99.8255,99.988,96.99,94.865,94.998,94.859,97.283,95.718,91.487,95.529,101.161,95.275,128.413,95.675,95.989,95.65,92.002,177.614,92.887,93.24,98.6815,106.218,86.07,96.228,99.934,93.627,92.3595,91.996
2012-01-01,103.93950000000001,97.219,86.363,92.27,95.159,95.89,98.012,100.144,100.564,97.586,95.157,95.245,95.523,97.915,95.639,92.225,95.977,103.57,95.636,131.153,96.106,96.327,96.231,92.206,183.444,93.671,93.669,98.739,105.896,86.375,98.126,101.374,93.701,93.0925,92.466
2012-04-01,104.38050000000001,96.839,86.381,92.661,95.402,96.147,98.029,100.21549999999999,100.624,97.797,95.39,95.474,95.86,97.979,95.579,92.458,96.601,100.52250000000001,95.872,128.292,96.267,96.49,96.567,92.517,176.412,94.137,94.1,98.97300000000001,105.214,86.932,99.85,102.523,94.042,93.7675,92.887
2012-07-01,103.9705,96.414,87.179,93.168,95.675,96.347,98.054,99.975,100.524,97.941,95.653,95.319,96.233,98.049,95.546,92.663,96.925,100.24199999999999,96.12,127.684,96.462,96.654,97.341,92.858,174.461,94.587,94.259,98.98949999999999,104.974,87.577,99.458,101.555,94.432,94.275,93.303
2012-10-01,102.545,97.205,87.814,93.482,96.036,96.23,98.089,99.7705,99.92,97.543,96.002,95.724,95.955,98.727,95.601,92.819,97.04,100.0335,96.332,132.264,96.683,96.932,98.097,93.271,184.599,94.323,94.611,98.77199999999999,104.591,88.17,99.281,102.34,94.58,95.137,93.433
2013-01-01,102.3075,99.02,87.457,92.379,95.645,95.759,98.453,100.525,100.072,97.563,95.635,96.577,95.739,99.2,95.783,93.026,95.474,100.94999999999999,96.022,133.307,97.176,97.44,98.565,93.486,185.911,94.074,95.035,98.96549999999999,104.607,88.951,99.735,103.962,93.721,95.00450000000001,93.71
2013-04-01,102.46600000000001,99.337,87.87,92.475,95.619,96.172,98.556,100.6665,99.858,97.76,95.621,96.684,96.321,98.786,96.042,93.462,95.369,98.645,96.04,126.564,97.382,97.688,98.448,93.879,168.936,94.742,95.28,99.005,104.57,89.648,99.222,103.499,93.94,94.70500000000001,94.011
2013-07-01,102.4385,99.731,87.791,92.482,95.874,96.6,98.849,100.702,100.213,98.159,95.876,97.018,96.74,99.185,96.325,93.628,95.419,101.48400000000001,96.323,127.861,97.61,97.924,98.265,94.143,172.336,95.264,95.592,99.279,104.276,90.281,99.674,104.17,94.113,94.0695,94.351
2013-10-01,103.3305,99.676,93.471,94.705,97.069,97.338,99.127,100.7575,101.002,99.022,97.045,97.576,97.665,99.505,96.949,93.904,95.604,102.624,97.452,128.171,97.885,98.153,98.345,94.352,173.108,96.4,95.924,99.811,103.801,91.331,100.174,104.037,95.748,94.7475,94.86
2014-01-01,103.6645,99.852,90.506,93.652,96.986,97.846,99.204,100.592,101.17,99.388,96.982,98.418,98.177,100.127,97.372,94.103,95.685,102.35249999999999,97.456,130.138,97.974,98.227,98.965,94.737,177.399,97.004,96.503,99.9445,103.747,92.374,102.052,104.686,95.313,94.74950000000001,95.313
2014-04-01,102.9795,99.43,91.617,94.376,97.373,97.747,99.208,100.54499999999999,100.7,99.161,97.375,99.09,98.157,100.503,97.925,94.505,96.161,101.6165,97.724,129.594,98.015,98.134,99.485,95.147,175.549,97.04,97.085,100.19800000000001,103.418,92.707,102.52,107.079,95.714,94.314,95.845
2014-07-01,102.662,99.959,92.795,95.24,97.814,98.044,99.413,100.549,100.602,99.238,97.81,99.28,98.32,100.558,98.201,94.98,96.823,101.93100000000001,98.094,127.506,98.225,98.286,99.768,95.515,169.449,97.26,97.363,100.27600000000001,103.262,93.815,102.189,106.607,96.354,95.029,96.282
2014-10-01,101.9625,99.536,93.841,96.029,97.86,98.154,99.526,100.58,100.51,99.212,97.855,98.584,98.354,99.72,98.129,95.428,97.45,101.3395,98.126,118.585,98.548,98.619,100.254,95.798,145.853,97.327,97.306,100.135,103.115,93.935,101.203,104.982,96.874,98.569,96.665
2015-01-01,102.144,99.812,93.75,96.204,97.512,98.697,99.842,100.426,100.833,99.664,97.499,96.786,99.016,98.076,97.482,95.642,97.796,102.2975,97.934,103.074,98.893,99.033,99.632,96.035,107.42,98.183,97.023,100.468,102.67,93.768,99.885,104.75,97.194,99.07300000000001,97.181
2015-04-01,100.19550000000001,100.103,94.317,96.732,97.854,98.531,99.786,100.0395,99.746,99.246,97.814,97.28,99.222,98.516,97.064,96.071,98.3,101.976,98.127,105.219,99.009,99.15,99.627,96.381,112.606,98.512,97.354,100.3035,102.172,94.233,101.295,104.596,97.446,98.37950000000001,97.151
2015-07-01,100.4205,99.226,94.98,97.205,97.87,98.566,99.759,99.8425,100.074,99.356,97.831,97.362,99.055,98.0,97.034,96.528,98.653,101.41900000000001,98.162,99.727,99.368,99.657,99.592,96.703,98.719,98.269,97.381,100.263,102.417,94.7,97.962,102.925,97.745,98.529,97.427
2015-10-01,99.925,98.189,95.49,97.651,97.736,98.202,99.799,99.71350000000001,99.971,99.02,97.722,96.833,98.411,97.45,97.443,97.172,99.057,101.803,97.988,94.485,99.563,99.87,99.019,96.964,86.245,97.575,97.334,100.0745,102.017,94.824,97.663,100.996,97.868,98.68100000000001,97.699
2016-01-01,100.3675,98.194,95.81,97.921,97.519,97.853,99.619,99.489,99.867,98.706,97.53,96.893,97.816,96.846,97.815,97.544,99.295,100.4685,97.753,87.409,99.378,99.644,98.799,97.331,68.36,96.922,97.543,99.48400000000001,101.683,94.911,96.288,100.946,97.894,98.7635,98.119
2016-04-01,100.3095,98.2,96.506,98.363,98.093,98.393,99.654,99.3575,99.958,99.043,98.102,97.37,98.328,97.594,98.395,97.969,99.573,101.3255,98.28,91.614,99.458,99.662,99.312,97.924,78.415,97.61,97.965,99.23,101.312,96.125,95.904,100.638,98.375,99.09700000000001,98.46
2016-07-01,101.055,98.207,97.268,98.706,98.46,98.693,99.677,99.26050000000001,100.326,99.319,98.473,97.893,98.422,98.048,98.858,98.341,99.643,100.759,98.629,93.346,99.605,99.792,99.394,98.38,82.826,97.805,98.337,99.373,100.926,97.075,96.193,99.941,98.701,99.5505,98.764
2016-10-01,100.974,98.215,98.133,99.022,98.86,99.171,99.648,99.0325,100.267,99.655,98.867,98.449,99.147,98.47,99.104,98.715,99.6,100.744,99.016,95.231,99.698,99.88,99.126,98.561,88.305,98.757,98.656,99.32650000000001,100.665,97.886,97.552,99.68,99.081,99.094,99.05
2017-01-01,100.452,99.49,98.831,99.419,99.435,99.373,99.963,99.5075,100.145,99.688,99.432,98.832,99.25,99.492,99.4,99.219,99.802,100.2055,99.486,99.919,99.939,100.017,99.501,99.464,100.44,98.972,99.312,99.7995,100.306,98.817,98.992,100.679,99.401,99.7595,99.278
2017-04-01,99.902,99.809,99.358,99.669,99.66,99.76,100.241,100.13749999999999,99.845,99.813,99.662,99.607,99.792,99.583,99.719,99.735,99.872,100.1705,99.69,97.149,100.011,100.016,100.015,99.711,91.794,99.587,99.771,99.9985,100.559,99.617,99.332,101.306,99.705,99.917,99.783
2017-07-01,99.6995,100.17,100.283,100.086,100.066,100.18,99.891,100.0895,99.887,100.055,100.07,100.42,100.211,99.971,100.143,100.248,99.958,99.92099999999999,100.064,99.242,99.947,99.927,100.242,100.036,97.453,100.304,100.097,100.04249999999999,99.846,100.4,100.246,98.38,100.123,99.739,100.236
2017-10-01,99.9465,100.531,101.529,100.825,100.839,100.687,99.905,100.2655,100.124,100.444,100.836,101.141,100.747,100.954,100.738,100.799,100.368,99.703,100.76,103.69,100.103,100.04,100.242,100.789,110.313,101.137,100.82,100.15950000000001,99.289,101.167,101.431,99.634,100.771,100.58449999999999,100.703
2018-01-01,99.328,102.878,102.967,102.361,101.954,101.289,100.349,100.914,99.941,100.741,101.931,102.093,101.514,101.911,101.334,101.608,101.968,99.3835,101.709,108.121,100.425,100.358,100.604,101.101,121.424,102.304,101.406,100.76599999999999,98.666,102.52,103.274,100.619,101.94,100.8575,101.13
2018-04-01,99.7685,103.274,103.537,103.144,102.752,101.955,100.733,101.402,100.267,101.187,102.718,102.558,101.951,102.79,101.843,102.326,102.889,99.3625,102.435,111.776,100.891,100.724,101.239,101.498,130.886,102.945,102.016,101.287,98.433,104.256,105.342,102.815,102.677,101.1395,101.699
2018-07-01,99.97800000000001,102.699,104.29,103.996,103.353,102.392,100.954,102.038,100.728,101.54,103.317,102.86,102.089,103.228,102.36,102.926,103.805,98.9675,102.986,112.522,101.471,101.185,101.274,102.099,133.362,103.26,102.471,101.8955,97.998,105.249,107.277,101.807,103.367,101.23400000000001,102.148
2018-10-01,100.6885,102.995,104.942,104.762,103.862,102.607,101.233,102.062,101.154,101.775,103.829,103.562,102.02,103.674,102.932,103.555,104.645,99.045,103.438,112.149,101.905,101.48,101.519,102.437,131.761,103.465,103.065,102.2685,97.071,105.821,108.429,104.354,103.918,101.3715,102.624
2019-01-01,100.673,103.941,104.789,104.573,103.878,102.823,101.537,102.23599999999999,101.334,102.123,103.844,104.249,102.559,103.767,102.895,103.884,104.433,98.7235,103.523,107.738,102.601,102.169,102.04,103.076,117.121,104.161,103.681,102.4885,97.128,106.416,107.522,105.475,103.887,101.3725,103.219
2019-04-01,99.93299999999999,103.859,105.365,105.307,104.433,102.799,101.784,101.977,100.927,101.977,104.371,104.586,102.668,104.436,102.616,104.36,105.269,99.119,103.931,110.583,102.93,102.523,102.344,103.624,125.52,104.284,104.184,102.3595,97.194,106.998,108.911,107.183,104.326,101.0445,103.395
2019-07-01,99.3315,103.27,106.288,106.046,104.765,102.815,102.001,101.912,100.862,101.938,104.69,105.05,102.624,104.538,102.55,104.758,105.889,101.055,104.186,108.959,103.156,102.646,102.503,103.894,120.701,104.271,104.463,102.999,97.061,107.445,108.811,105.597,104.784,100.142,103.996
2019-10-01,101.688,103.102,106.953,106.48,105.206,103.031,102.169,101.80199999999999,101.933,102.388,105.126,105.595,102.257,105.109,102.829,105.107,106.171,100.635,104.628,110.347,103.384,102.858,102.964,104.349,124.494,104.225,105.041,103.0595,95.738,107.803,110.001,108.009,105.133,99.21199999999999,104.467
2020-01-01,100.68950000000001,103.265,107.798,107.133,105.497,103.402,102.448,102.107,101.674,102.468,105.423,106.194,102.749,105.014,103.265,105.605,106.701,101.71600000000001,104.875,105.333,103.821,103.117,103.209,105.216,108.492,105.111,105.441,103.096,95.03,108.288,109.143,103.769,105.677,99.20949999999999,104.793
2020-04-01,100.507,102.607,108.749,107.719,105.127,103.937,102.28,101.673,101.612,102.872,105.075,106.252,103.937,103.197,103.42,105.906,107.05,101.2935,104.671,87.999,103.809,103.158,103.903,104.797,53.381,106.692,105.059,103.1785,94.984,107.271,105.601,97.574,106.242,99.78450000000001,105.391
2020-07-01,99.5455,104.141,109.875,108.955,106.036,104.078,102.477,101.6525,101.316,103.025,105.942,106.848,104.353,104.156,103.21,106.479,108.358,100.6015,105.415,94.932,104.297,103.727,103.196,105.368,75.34,107.371,105.486,103.2385,94.571,109.557,106.683,93.328,107.054,99.90549999999999,105.93
2020-10-01,100.3135,105.056,110.588,109.892,106.83,105.033,102.397,101.587,101.671,103.718,106.69,107.584,105.366,104.594,102.791,106.82,109.442,99.821,106.187,95.845,104.559,103.934,103.782,105.888,76.51,108.7,105.988,103.224,94.613,111.079,105.152,94.132,107.997,99.993,106.478
2021-01-01,101.00450000000001,108.126,110.918,111.311,108.174,105.609,102.866,101.621,102.322,104.039,107.977,108.313,104.884,106.197,102.612,107.939,111.564,99.62700000000001,107.31,103.795,105.164,104.588,104.636,107.628,98.619,108.716,107.117,104.3315,92.722,114.269,108.041,90.638,109.086,100.4865,107.222
2021-04-01,100.97200000000001,111.526,111.974,112.786,109.513,106.502,103.863,103.232,103.37,104.961,109.297,110.108,105.214,107.634,103.553,108.614,113.308,100.275,108.561,108.886,107.047,106.514,107.532,108.105,108.106,109.15,108.233,105.6225,92.768,118.593,112.294,97.726,110.333,101.012,107.579
2021-07-01,100.3485,114.031,112.88,114.025,110.806,107.765,105.032,104.65,104.339,106.052,110.626,112.518,106.211,109.09,105.87,109.595,114.763,101.6375,109.811,112.528,108.959,108.325,108.755,108.846,116.245,110.62,109.514,107.6555,92.516,121.546,115.789,99.685,111.582,102.59049999999999,108.649
2021-10-01,100.44,116.262,113.729,115.345,112.216,109.215,106.522,106.63050000000001,105.718,107.469,112.113,114.506,107.565,110.76,109.37,110.738,116.392,102.931,111.223,117.388,111.243,110.418,109.427,109.688,129.346,112.514,110.867,110.12100000000001,92.442,123.846,122.499,100.703,112.955,104.1255,109.823
2022-01-01,102.0875,121.209,115.104,117.485,114.638,111.385,108.834,110.1305,107.988,109.561,114.595,117.166,109.229,113.821,113.457,112.637,119.028,103.976,113.574,128.055,113.679,112.8,110.622,112.24,158.273,115.174,113.185,113.43549999999999,91.507,127.881,124.044,103.48,115.11,105.9745,111.358
2022-04-01,103.5275,125.141,116.524,119.636,117.463,113.351,110.631,112.1865,109.805,111.371,117.438,119.749,110.739,118.074,117.004,114.196,121.655,105.441,116.175,150.262,115.886,114.69,113.376,113.469,221.496,117.141,115.783,115.453,91.805,132.259,133.873,116.723,117.191,108.513,113.154
2022-07-01,104.65,125.318,118.004,121.755,118.617,114.432,111.928,114.2655,110.949,112.367,118.647,120.337,111.617,118.369,119.299,116.288,124.194,106.3015,117.295,142.642,117.345,116.038,114.283,114.464,196.091,118.238,116.828,116.7415,92.092,133.037,138.668,116.607,118.894,108.035,114.441
2022-10-01,105.7485,126.445,119.707,124.099,119.934,114.828,113.15,115.363,111.477,112.744,119.94,122.045,111.692,119.181,120.249,116.859,126.963,106.7755,118.4,137.816,118.447,116.968,114.466,116.1,180.131,118.96,118.233,117.937,90.51,134.84,136.809,118.058,120.448,107.23949999999999,115.597
2023-01-01,104.118,128.554,121.701,126.493,121.221,115.118,114.053,116.4075,111.307,112.965,121.172,123.556,112.187,119.87,120.208,117.785,129.624,107.05250000000001,119.444,134.637,119.453,117.759,115.399,116.996,167.556,119.023,119.322,119.3475,92.105,135.929,134.435,119.284,121.986,108.05,117.099
2023-04-01,104.3715,127.955,124.014,129.554,122.791,115.596,114.326,116.614,111.783,113.284,122.655,124.309,112.355,120.457,119.866,118.558,133.186,106.41300000000001,120.725,133.424,119.881,118.239,115.523,118.073,163.722,119.427,120.191,120.1395,91.66,136.195,129.564,120.457,123.988,108.96100000000001,118.382
2023-07-01,105.097,127.504,126.013,132.247,124.274,116.476,115.079,117.5095,113.03,114.084,124.054,125.252,112.729,120.932,119.775,118.515,136.35,107.03399999999999,122.051,132.462,120.937,119.545,115.847,118.284,160.307,119.983,120.756,121.686,91.555,136.918,132.15,117.439,125.935,109.536,119.719
