Date,Change in private inventories,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1996-04-01,30521.0,676332.0,556858.0,859042.0,582142.0,1387867.0,1111819.0,1487662.0,8032840.0,1418388.0,952751.0,249817.0,380806.0,-93709.0,201336.0,1239541.0,1026468.0,5220499.0,361399.0,1232278.3333333333,905521.0,219793.0
1996-07-01,51070.0,679382.0,577000.0,859577.0,577756.0,1423280.0,1122254.6666666667,1496733.0,8131408.0,1474350.0,973757.0,256663.0,376132.0,-114180.0,201624.0,1246505.0,1058965.0,5274505.0,364315.0,1247025.0,918978.0,225302.0
1996-10-01,34725.0,689641.0,581359.0,903798.0,576913.0,1445403.0,1146907.3333333333,1515702.0,8259771.0,1480128.0,992620.0,263310.0,373556.0,-88822.0,203356.0,1268285.0,1083597.0,5352763.0,361806.0,1269486.6666666667,938789.0,238928.0
1997-01-01,49745.0,705591.0,587506.0,918374.0,570705.0,1472659.0,1172310.0,1515985.0,8362655.0,1522404.0,1027213.0,277134.0,362792.0,-108839.0,207913.0,1281017.0,1107299.0,5433105.0,365359.0,1287254.0,945281.0,242660.0
1997-04-01,88374.0,696587.0,602318.0,954450.0,587181.0,1501843.0,1182413.6666666667,1542541.0,8518825.0,1590218.0,1039651.0,284625.0,375804.0,-85201.0,211377.0,1277720.0,1129567.0,5471267.0,372277.0,1306042.6666666667,955361.0,242624.0
1997-07-01,67935.0,722779.0,630464.0,974057.0,586047.0,1557316.0,1212009.3333333333,1555224.0,8662823.0,1625251.0,1070888.0,292246.0,372335.0,-96831.0,213712.0,1297345.0,1178364.0,5579179.0,378952.0,1329365.3333333333,969177.0,255654.0
1997-10-01,77652.0,737161.0,623149.0,968330.0,589224.0,1566877.0,1222663.0,1574782.0,8765907.0,1644529.0,1085344.0,297850.0,377030.0,-117014.0,212194.0,1307821.0,1181123.0,5663610.0,385754.0,1349765.0,985558.0,260124.0
1998-01-01,105100.0,737702.0,645754.0,963021.0,572164.0,1607224.0,1224449.3333333333,1568029.0,8866480.0,1712324.0,1098236.0,304884.0,356631.0,-135215.0,215533.0,1306679.0,1212378.0,5721342.0,394846.0,1369750.6666666667,995865.0,261740.0
1998-04-01,37340.0,769238.0,655875.0,947295.0,587065.0,1658434.0,1233248.0,1603691.0,8969699.0,1695773.0,1109626.0,312308.0,369316.0,-162331.0,217749.0,1319925.0,1247103.0,5832566.0,411330.0,1396581.0,1016626.0,278920.0
1998-07-01,52420.0,785044.0,658429.0,935263.0,588630.0,1689202.0,1239646.0,1627262.0,9121097.0,1741623.0,1109897.0,322424.0,376634.0,-174634.0,211996.0,1334820.0,1261652.0,5926846.0,427550.0,1417689.6666666667,1038633.0,280799.0
1998-10-01,60017.0,825189.0,680000.0,966337.0,594203.0,1736947.0,1278330.6666666667,1647452.0,9293991.0,1796964.0,1145000.0,332888.0,372430.0,-178663.0,221772.0,1355160.0,1295444.0,6028238.0,441503.0,1434861.0,1053249.0,282556.0
1999-01-01,83394.0,819948.0,695097.0,960764.0,595141.0,1769668.0,1290592.0,1669139.0,9411682.0,1853063.0,1173324.0,343185.0,372226.0,-212559.0,222915.0,1384945.0,1322305.0,6102040.0,447363.0,1454783.3333333333,1073998.0,284024.0
1999-04-01,35111.0,854805.0,712119.0,974597.0,599246.0,1813230.0,1331470.0,1694757.0,9526210.0,1848341.0,1222126.0,358762.0,374897.0,-247530.0,224349.0,1418268.0,1353960.0,6230641.0,459270.0,1477651.6666666667,1095511.0,283078.0
1999-07-01,40516.0,871191.0,728141.0,1005309.0,614158.0,1853219.0,1368825.0,1733984.0,9686626.0,1893735.0,1281712.0,373368.0,386565.0,-276403.0,227593.0,1440071.0,1386594.0,6335310.0,466625.0,1505285.0,1119826.0,285085.0
1999-10-01,84241.0,876329.0,719148.0,1030971.0,634344.0,1868855.0,1409106.0,1781740.0,9900169.0,1953097.0,1332679.0,385194.0,399328.0,-301708.0,235016.0,1482690.0,1395049.0,6467039.0,473806.0,1534457.0,1147396.0,290707.0
2000-01-01,16157.0,920875.0,749400.0,1052904.0,619368.0,1934493.0,1456016.0,1789895.0,10002179.0,1950650.0,1409487.0,400258.0,383028.0,-356583.0,236340.0,1492211.0,1450250.0,6618217.0,484243.0,1570853.3333333333,1170527.0,300591.0
2000-04-01,90444.0,901931.0,773952.0,1093360.0,641178.0,1985342.0,1486140.3333333333,1822524.0,10247720.0,2075786.0,1455860.0,408567.0,399592.0,-362501.0,241587.0,1535118.0,1498729.0,6711911.0,486613.0,1600903.0,1181346.0,316209.0
2000-07-01,57233.0,911658.0,774005.0,1125002.0,633550.0,2002736.0,1524974.0,1832078.0,10318165.0,2059969.0,1518869.0,414719.0,391017.0,-393867.0,242533.0,1557492.0,1519657.0,6819984.0,483080.0,1629644.6666666667,1198528.0,330932.0
2000-10-01,54344.0,915823.0,766993.0,1113177.0,638180.0,2012884.0,1532067.6666666667,1861253.0,10435744.0,2067227.0,1524520.0,421810.0,396642.0,-411343.0,241538.0,1577579.0,1525091.0,6918606.0,487792.0,1653366.0,1223073.0,336288.0
2001-01-01,-30631.0,926811.0,751676.0,1096812.0,653277.0,2001963.0,1520449.0,1906253.0,10470231.0,1971333.0,1499464.0,421815.0,404456.0,-402653.0,248821.0,1572434.0,1505248.0,6995298.0,496716.0,1676742.0,1252976.0,331757.0
2001-04-01,-11560.0,919479.0,716017.0,1058013.0,666231.0,1984593.0,1486127.3333333333,1947731.0,10599000.0,1973033.0,1422028.0,418696.0,410022.0,-364015.0,256209.0,1590627.0,1473585.0,7042250.0,511008.0,1687970.0,1281501.0,338872.0
2001-07-01,-30116.0,923888.0,692401.0,998902.0,674447.0,1975026.0,1457583.3333333333,1953408.0,10598020.0,1944909.0,1369536.0,413087.0,415419.0,-370634.0,259028.0,1591359.0,1452580.0,7070337.0,522446.0,1688674.6666666667,1278961.0,347091.0
2001-10-01,-80829.0,995882.0,685974.0,953520.0,686892.0,1930920.0,1457639.6666666667,1992742.0,10660465.0,1850091.0,1323208.0,406561.0,422750.0,-369688.0,264142.0,1581892.0,1408856.0,7187320.0,522064.0,1697043.0,1305850.0,316321.0
2002-01-01,293.0,976249.0,667253.0,969157.0,714032.0,1912366.0,1456318.6666666667,2040010.0,10783500.0,1912659.0,1356041.0,404110.0,440905.0,-386884.0,273128.0,1585634.0,1374027.0,7217715.0,538339.0,1724652.0,1325978.0,302665.0
2002-04-01,21169.0,977397.0,661929.0,1004154.0,734758.0,1912113.0,1498806.0,2074482.0,10887460.0,1933282.0,1432413.0,405991.0,452478.0,-428259.0,282281.0,1609535.0,1357267.0,7307955.0,554846.0,1749368.3333333333,1339723.0,289347.0
2002-07-01,25433.0,1001720.0,661341.0,1015560.0,748351.0,1907764.0,1522406.6666666667,2101256.0,10984040.0,1933197.0,1463107.0,409328.0,460190.0,-447548.0,288161.0,1616722.0,1348884.0,7397135.0,558880.0,1769527.0,1352905.0,278214.0
2002-10-01,33004.0,986105.0,648036.0,1003046.0,775246.0,1909528.0,1528120.0,2142232.0,11061433.0,1942531.0,1499335.0,405460.0,482157.0,-496289.0,293089.0,1641855.0,1331215.0,7472958.0,578313.0,1796993.3333333333,1366986.0,277719.0
2003-01-01,26081.0,974533.0,644287.0,1004201.0,792724.0,1934140.0,1550999.0,2172010.0,11174129.0,1960221.0,1529463.0,409186.0,494975.0,-525262.0,297749.0,1682801.0,1332696.0,7567160.0,601444.0,1815942.3333333333,1379285.0,279223.0
2003-04-01,-6488.0,1007819.0,665224.0,1007465.0,825970.0,1978873.0,1558818.6666666667,2198793.0,11312766.0,1972386.0,1527336.0,414712.0,521930.0,-519870.0,304041.0,1670079.0,1366842.0,7661458.0,612032.0,1839934.0,1372822.0,286906.0
2003-07-01,438.0,1041776.0,680669.0,1037310.0,833257.0,2043866.0,1597022.3333333333,2220432.0,11566669.0,2044304.0,1556304.0,423514.0,524011.0,-518994.0,309245.0,1724470.0,1392121.0,7820927.0,651745.0,1874491.3333333333,1387175.0,287938.0
2003-10-01,36345.0,1047074.0,692293.0,1091682.0,855125.0,2094966.0,1633836.6666666667,2251164.0,11772234.0,2131311.0,1615376.0,427212.0,543967.0,-523694.0,311159.0,1741837.0,1411859.0,7913453.0,683107.0,1906333.0,1396039.0,292354.0
2004-01-01,46025.0,1064229.0,681801.0,1133669.0,871800.0,2108027.0,1684906.3333333333,2286594.0,11923447.0,2154052.0,1699644.0,427726.0,556149.0,-565975.0,315651.0,1779005.0,1401830.0,8048777.0,706197.0,1942457.0,1414794.0,292302.0
2004-04-01,73989.0,1065972.0,713497.0,1170152.0,884561.0,2188618.0,1729032.3333333333,2320682.0,12112815.0,2262607.0,1787734.0,431184.0,562839.0,-617581.0,321722.0,1803006.0,1445457.0,8147108.0,743160.0,1972632.3333333333,1436121.0,300777.0
2004-07-01,64166.0,1085046.0,734204.0,1180185.0,902509.0,2254106.0,1759766.3333333333,2356371.0,12305307.0,2318272.0,1832856.0,442307.0,580699.0,-652672.0,321810.0,1826294.0,1490495.0,8283335.0,763611.0,2005692.6666666667,1453862.0,313984.0
2004-10-01,72089.0,1107050.0,758084.0,1221444.0,909622.0,2317993.0,1817783.3333333333,2388847.0,12527214.0,2390082.0,1921780.0,450058.0,579825.0,-700336.0,329797.0,1877483.0,1531693.0,8448621.0,786299.0,2046165.3333333333,1479225.0,323550.0
2005-01-01,102477.0,1109964.0,768581.0,1258408.0,931826.0,2383590.0,1842674.0,2426138.0,12767286.0,2486068.0,1955063.0,462200.0,598417.0,-696655.0,333409.0,1891983.0,1568306.0,8551735.0,815285.0,2079061.6666666667,1494312.0,337524.0
2005-04-01,28835.0,1137918.0,786904.0,1294853.0,939279.0,2447639.0,1887382.3333333333,2452246.0,12922656.0,2476474.0,2002063.0,471979.0,605982.0,-707210.0,333297.0,1919496.0,1603838.0,8701145.0,843801.0,2111971.3333333335,1512967.0,344955.0
2005-07-01,12353.0,1151814.0,808296.0,1302315.0,956393.0,2518722.0,1930775.6666666667,2494438.0,13142642.0,2531076.0,2053275.0,479083.0,616390.0,-750961.0,340004.0,1986031.0,1643130.0,8868089.0,875593.0,2143783.6666666665,1538045.0,355751.0
2005-10-01,86388.0,1114745.0,815793.0,1350743.0,963650.0,2558875.0,1972524.6666666667,2528432.0,13324204.0,2645263.0,2155529.0,479272.0,616960.0,-804786.0,346690.0,2019741.0,1668669.0,8955295.0,890206.0,2181331.0,1564782.0,373603.0
2006-01-01,78214.0,1154128.0,850152.0,1413966.0,997067.0,2631526.0,2019094.3333333333,2580086.0,13599160.0,2709740.0,2204784.0,487552.0,635719.0,-790818.0,361348.0,2042714.0,1735308.0,9100153.0,896218.0,2220540.6666666665,1583019.0,397604.0
2006-04-01,75513.0,1149249.0,857640.0,1459767.0,997164.0,2633739.0,2053489.3333333333,2610565.0,13753424.0,2709252.0,2253809.0,496662.0,639956.0,-794042.0,357209.0,2076844.0,1774400.0,9227649.0,859339.0,2260252.3333333335,1613401.0,420098.0
2006-07-01,78754.0,1160532.0,867410.0,1475417.0,995447.0,2630666.0,2089790.6666666667,2630280.0,13870188.0,2709420.0,2298702.0,512716.0,632375.0,-823284.0,363072.0,2112905.0,1815947.0,9353772.0,814718.0,2286173.0,1634833.0,435822.0
2006-10-01,43476.0,1169422.0,873929.0,1531531.0,1015078.0,2631930.0,2082132.0,2674454.0,14039560.0,2675406.0,2269198.0,528399.0,655208.0,-737668.0,359871.0,2092827.0,1849549.0,9427368.0,782381.0,2327233.6666666665,1659375.0,447221.0
2007-01-01,21372.0,1179022.0,886253.0,1577991.0,1017545.0,2642923.0,2117259.3333333335,2718491.0,14215651.0,2664295.0,2317264.0,536152.0,654605.0,-739273.0,362940.0,2129103.0,1892034.0,9572138.0,750889.0,2371871.6666666665,1700946.0,469629.0
2007-04-01,42225.0,1185692.0,897845.0,1622764.0,1042453.0,2656992.0,2156127.3333333335,2769958.0,14402082.0,2699217.0,2368569.0,541758.0,674082.0,-745806.0,368371.0,2166108.0,1937718.0,9678713.0,719274.0,2400554.6666666665,1727505.0,498116.0
2007-07-01,44922.0,1191859.0,896020.0,1685710.0,1058838.0,2641047.0,2190359.3333333335,2808718.0,14564117.0,2685969.0,2414664.0,544679.0,684421.0,-728954.0,374417.0,2188151.0,1967377.0,9798383.0,673671.0,2442559.6666666665,1749881.0,526678.0
2007-10-01,27281.0,1195599.0,893612.0,1750714.0,1085263.0,2615279.0,2242234.0,2865057.0,14715058.0,2642560.0,2480413.0,556724.0,703947.0,-729699.0,381316.0,2232589.0,1997123.0,9937140.0,618156.0,2480521.3333333335,1779794.0,546786.0
2008-01-01,-16673.0,1153509.0,885403.0,1813321.0,1111183.0,2580374.0,2281835.0,2909640.0,14706538.0,2563701.0,2584568.0,571436.0,721214.0,-771248.0,389969.0,2252859.0,2013699.0,10004445.0,566675.0,2518943.0,1798456.0,556860.0
2008-04-01,-22252.0,1137729.0,871824.0,1905282.0,1146640.0,2562847.0,2351259.3333333335,2971642.0,14865701.0,2540595.0,2681686.0,580278.0,742246.0,-776404.0,404394.0,2305803.0,2024039.0,10129869.0,538808.0,2554352.6666666665,1825002.0,571937.0
2008-07-01,-15825.0,1095819.0,852110.0,1922215.0,1170238.0,2514067.0,2357927.6666666665,3029032.0,14898999.0,2498242.0,2709569.0,576058.0,766263.0,-787354.0,403975.0,2332089.0,2007007.0,10159078.0,507060.0,2572359.6666666665,1858795.0,578839.0
2008-10-01,-62215.0,1007986.0,772186.0,1700304.0,1179781.0,2370130.0,2079544.0,3021826.0,14608209.0,2307915.0,2328779.0,569762.0,771619.0,-628474.0,408161.0,2167090.0,1918738.0,9906942.0,451391.0,2565797.6666666665,1842046.0,576791.0
2009-01-01,-150996.0,1004480.0,683537.0,1511768.0,1185230.0,2165874.0,1882570.0,3022047.0,14430902.0,2014878.0,1932761.0,550136.0,765428.0,-420992.0,419802.0,2115548.0,1761401.0,9814969.0,404473.0,2537263.0,1836817.0,527728.0
2009-04-01,-196001.0,994700.0,652184.0,1521093.0,1213488.0,2059651.0,1870859.6666666667,3070452.0,14381236.0,1863650.0,1879461.0,559711.0,782914.0,-358368.0,430574.0,2139774.0,1684966.0,9805502.0,374685.0,2531159.3333333335,1856964.0,473070.0
2009-07-01,-204006.0,1035104.0,662038.0,1594725.0,1228253.0,2045422.0,1967377.0,3092058.0,14448882.0,1841416.0,2018722.0,564471.0,792801.0,-423998.0,435452.0,2193373.0,1656037.0,9939406.0,389385.0,2550240.3333333335,1863804.0,429528.0
2009-10-01,-52084.0,1014201.0,683287.0,1703508.0,1256168.0,2050795.0,2046564.0,3120796.0,14651249.0,1998710.0,2176763.0,583096.0,809117.0,-473254.0,447051.0,2222909.0,1659323.0,10004996.0,391472.0,2581858.3333333335,1864628.0,392940.0
2010-01-01,-1237.0,1021085.0,719807.0,1759877.0,1278359.0,2039398.0,2101454.6666666665,3133819.0,14764610.0,2038161.0,2269069.0,571363.0,817507.0,-509192.0,460851.0,2245069.0,1659963.0,10101822.0,379435.0,2608801.3333333335,1855460.0,368793.0
2010-04-01,36708.0,1043901.0,763672.0,1819741.0,1305049.0,2112087.0,2155807.3333333335,3165768.0,14980193.0,2148795.0,2362255.0,569998.0,828047.0,-542514.0,477003.0,2247333.0,1715746.0,10208145.0,396341.0,2640906.0,1860719.0,382076.0
2010-07-01,112897.0,1052423.0,804497.0,1877253.0,1304343.0,2123598.0,2193490.0,3158301.0,15141607.0,2236495.0,2431195.0,578778.0,828900.0,-553943.0,475444.0,2262696.0,1762364.0,10300754.0,361234.0,2676244.3333333335,1853957.0,379089.0
2010-10-01,67301.0,1078441.0,820133.0,1972116.0,1312878.0,2171138.0,2266299.0,3164317.0,15309474.0,2238440.0,2495702.0,592540.0,837429.0,-523586.0,475449.0,2320351.0,1801850.0,10430304.0,369289.0,2699741.0,1851438.0,389176.0
2011-01-01,32078.0,1087927.0,839817.0,2040407.0,1305974.0,2173885.0,2348031.0,3155768.0,15351448.0,2205962.0,2608884.0,603092.0,831587.0,-568476.0,474387.0,2381108.0,1805118.0,10558195.0,368767.0,2721130.6666666665,1849794.0,362208.0
2011-04-01,61047.0,1082903.0,854272.0,2116132.0,1312725.0,2236305.0,2404909.6666666665,3168261.0,15557539.0,2297352.0,2697224.0,615066.0,843030.0,-581092.0,469696.0,2431554.0,1862009.0,10673018.0,374296.0,2757215.3333333335,1855536.0,392671.0
2011-07-01,-12033.0,1090755.0,904533.0,2156793.0,1288651.0,2334873.0,2422451.0,3136922.0,15647680.0,2322840.0,2723903.0,628060.0,834975.0,-567111.0,453676.0,2437019.0,1953756.0,10755029.0,381117.0,2789457.3333333335,1848272.0,421163.0
2011-10-01,103956.0,1112409.0,926474.0,2150123.0,1291701.0,2400138.0,2448219.3333333335,3130765.0,15842259.0,2504095.0,2751911.0,640716.0,826319.0,-601788.0,465382.0,2448807.0,2008976.0,10809186.0,391162.0,2788854.0,1839065.0,441786.0
2012-01-01,80278.0,1138093.0,957835.0,2189981.0,1296091.0,2487473.0,2487860.0,3144024.0,16068805.0,2567750.0,2792253.0,645438.0,824076.0,-602271.0,472015.0,2490624.0,2073366.0,10959301.0,414107.0,2825985.3333333335,1847934.0,470093.0
2012-04-01,91406.0,1133557.0,984355.0,2215586.0,1288592.0,2545458.0,2484688.6666666665,3130438.0,16207115.0,2636863.0,2780827.0,653729.0,816010.0,-565241.0,472582.0,2482819.0,2126171.0,11005055.0,419287.0,2849134.3333333335,1841846.0,488086.0
2012-07-01,84429.0,1141673.0,984294.0,2227734.0,1293789.0,2559690.0,2482099.6666666665,3139112.0,16319541.0,2644119.0,2750817.0,656953.0,820214.0,-523083.0,473575.0,2490133.0,2125950.0,11059393.0,433740.0,2863881.3333333335,1845323.0,484703.0
2012-10-01,28734.0,1163561.0,1007118.0,2237498.0,1269569.0,2609548.0,2492819.6666666665,3132308.0,16420419.0,2638282.0,2753373.0,666645.0,796401.0,-515874.0,473169.0,2510497.0,2148622.0,11165703.0,460926.0,2892704.6666666665,1862739.0,474859.0
2013-01-01,85223.0,1189742.0,1026153.0,2255929.0,1240079.0,2661196.0,2522337.0,3123454.0,16648189.0,2746420.0,2755277.0,685536.0,774681.0,-499348.0,465399.0,2546973.0,2175318.0,11277664.0,485878.0,2907286.3333333335,1883375.0,463630.0
2013-04-01,82693.0,1187617.0,1025121.0,2261403.0,1232561.0,2697549.0,2516108.0,3131143.0,16728687.0,2780242.0,2759783.0,684351.0,770584.0,-498380.0,461978.0,2522891.0,2188629.0,11315681.0,508920.0,2929514.3333333335,1898582.0,479157.0
2013-07-01,136649.0,1191933.0,1026188.0,2285116.0,1219640.0,2755705.0,2532505.0,3135192.0,16953838.0,2892354.0,2767183.0,699087.0,757661.0,-482067.0,461980.0,2553343.0,2230759.0,11408359.0,524946.0,2954381.0,1915551.0,505483.0
2013-10-01,117343.0,1197851.0,1063537.0,2349240.0,1217254.0,2816948.0,2562295.6666666665,3140517.0,17192019.0,2934291.0,2783259.0,709421.0,754351.0,-434019.0,462904.0,2578384.0,2290541.0,11551229.0,526407.0,2998947.0,1923263.0,517584.0
2014-01-01,51995.0,1207539.0,1072304.0,2343602.0,1212935.0,2870770.0,2588297.6666666665,3139060.0,17197738.0,2922765.0,2853690.0,718207.0,744986.0,-510088.0,467950.0,2602782.0,2335499.0,11646001.0,535270.0,3026133.3333333335,1926125.0,544989.0
2014-04-01,97753.0,1244233.0,1101386.0,2395168.0,1210985.0,2961343.0,2640558.6666666665,3154366.0,17518508.0,3059096.0,2900572.0,733586.0,742420.0,-505404.0,468566.0,2641621.0,2407208.0,11810451.0,554134.0,3061505.6666666665,1943380.0,572236.0
2014-07-01,103934.0,1261260.0,1134139.0,2399191.0,1230648.0,3038113.0,2650136.3333333335,3191749.0,17804228.0,3142047.0,2888549.0,749048.0,755041.0,-489357.0,475607.0,2660652.0,2465578.0,11959790.0,572535.0,3099040.0,1961101.0,582391.0
2014-10-01,85485.0,1276009.0,1128514.0,2376218.0,1213721.0,3086530.0,2644799.6666666665,3189253.0,17912079.0,3172016.0,2906969.0,765004.0,733767.0,-530751.0,479954.0,2652212.0,2492333.0,12081561.0,594197.0,3143449.6666666665,1975532.0,598815.0
2015-01-01,175242.0,1291044.0,1139214.0,2299045.0,1216238.0,3107041.0,2583755.0,3187915.0,18063529.0,3282283.0,2825476.0,765453.0,730203.0,-526432.0,486035.0,2605746.0,2497171.0,12119763.0,609870.0,3164339.6666666665,1971677.0,592503.0
2015-04-01,151248.0,1317766.0,1141608.0,2300441.0,1222387.0,3139856.0,2598148.6666666665,3234067.0,18279784.0,3291104.0,2809968.0,770986.0,733548.0,-509527.0,488839.0,2641163.0,2510545.0,12264140.0,629311.0,3193367.6666666665,2011680.0,597951.0
2015-07-01,126851.0,1326900.0,1155625.0,2260724.0,1222398.0,3176809.0,2590787.0,3253554.0,18401626.0,3303660.0,2798806.0,782181.0,726729.0,-538082.0,495669.0,2666696.0,2521879.0,12382494.0,654930.0,3223221.0,2031156.0,584073.0
2015-10-01,107150.0,1327463.0,1139957.0,2222279.0,1230084.0,3169729.0,2549184.6666666665,3258142.0,18435137.0,3276879.0,2745517.0,796896.0,731007.0,-523238.0,499077.0,2643739.0,2500420.0,12423353.0,669310.0,3247865.0,2028059.0,563567.0
2016-01-01,62318.0,1338655.0,1132464.0,2181957.0,1229649.0,3181999.0,2521851.6666666665,3270141.0,18525933.0,3244317.0,2693639.0,814945.0,726546.0,-511682.0,503103.0,2632874.0,2488836.0,12523156.0,693163.0,3277732.6666666665,2040492.0,541427.0
2016-04-01,30484.0,1345902.0,1116870.0,2221936.0,1229983.0,3215897.0,2550487.0,3289566.0,18711702.0,3246381.0,2711306.0,837761.0,723171.0,-489370.0,506813.0,2677922.0,2511643.0,12665124.0,704254.0,3315635.3333333335,2059583.0,557013.0
2016-07-01,5324.0,1366320.0,1112963.0,2270000.0,1241299.0,3256247.0,2580714.0,3315171.0,18892639.0,3261571.0,2751229.0,852193.0,733097.0,-481229.0,508202.0,2684449.0,2543679.0,12797126.0,712569.0,3358737.6666666665,2073872.0,578523.0
2016-10-01,58147.0,1375105.0,1116828.0,2268339.0,1248481.0,3302805.0,2612707.6666666665,3337245.0,19089379.0,3360952.0,2799145.0,867130.0,734923.0,-530806.0,513558.0,2710918.0,2571821.0,12921989.0,730983.0,3383783.3333333335,2088764.0,587862.0
2017-01-01,6311.0,1385090.0,1126307.0,2339728.0,1249090.0,3356791.0,2665832.0,3353096.0,19280084.0,3363101.0,2873148.0,884582.0,735242.0,-533420.0,513848.0,2759784.0,2603148.0,13097306.0,753643.0,3437562.0,2104006.0,592260.0
2017-04-01,25528.0,1394392.0,1147226.0,2349681.0,1259855.0,3407440.0,2674638.6666666665,3370444.0,19438643.0,3432968.0,2903180.0,894391.0,747500.0,-553499.0,512355.0,2768626.0,2640229.0,13188730.0,767212.0,3472558.3333333335,2110589.0,598612.0
2017-07-01,54859.0,1417806.0,1165640.0,2384524.0,1264582.0,3445283.0,2697370.6666666665,3398886.0,19692595.0,3500142.0,2916022.0,913386.0,747231.0,-531498.0,517351.0,2798223.0,2668855.0,13325065.0,776428.0,3511166.0,2134304.0,589829.0
2017-10-01,43998.0,1466355.0,1200639.0,2479107.0,1290690.0,3530448.0,2800520.6666666665,3466137.0,20037088.0,3574446.0,3034004.0,932628.0,763200.0,-554897.0,527489.0,2858582.0,2732168.0,13551401.0,798280.0,3554317.0,2175447.0,598902.0
2018-01-01,35045.0,1483333.0,1220546.0,2517268.0,1316193.0,3610589.0,2851265.3333333335,3513876.0,20328553.0,3645635.0,3093299.0,956773.0,773144.0,-576031.0,543048.0,2904590.0,2810324.0,13745074.0,800265.0,3600615.0,2197683.0,633005.0
2018-04-01,-3402.0,1488127.0,1222023.0,2562172.0,1334726.0,3666129.0,2882372.0,3570715.0,20580912.0,3662727.0,3105995.0,986128.0,785757.0,-543823.0,548969.0,2921762.0,2846516.0,13891294.0,819613.0,3637448.6666666665,2235988.0,638366.0
2018-07-01,98664.0,1491615.0,1227106.0,2535501.0,1358909.0,3690028.0,2891628.3333333335,3626086.0,20798730.0,3788692.0,3153747.0,1001274.0,802455.0,-618246.0,556455.0,2930836.0,2870365.0,14002199.0,819662.0,3672187.6666666665,2267176.0,641986.0
2018-10-01,95324.0,1492248.0,1240806.0,2537415.0,1375352.0,3706704.0,2898137.3333333335,3650847.0,20917867.0,3802028.0,3171622.0,1024695.0,818904.0,-634207.0,556448.0,2944320.0,2898677.0,14099199.0,808027.0,3704608.3333333335,2275495.0,633176.0
2019-01-01,114925.0,1482601.0,1249844.0,2540244.0,1403184.0,3735845.0,2875704.0,3702934.0,21111600.0,3850770.0,3132539.0,1040352.0,838831.0,-592294.0,564353.0,2947448.0,2932410.0,14150191.0,803435.0,3731954.0,2299750.0,642215.0
2019-04-01,83207.0,1517861.0,1263133.0,2547448.0,1408036.0,3820789.0,2910142.6666666665,3761243.0,21397938.0,3903996.0,3165410.0,1067006.0,840280.0,-617962.0,567755.0,3010158.0,3000782.0,14350662.0,820007.0,3777697.3333333335,2353207.0,670644.0
2019-07-01,70234.0,1544227.0,1241745.0,2532405.0,1426884.0,3869365.0,2910643.6666666665,3814837.0,21717171.0,3939599.0,3117952.0,1086881.0,855028.0,-585547.0,571857.0,3031968.0,3031120.0,14548282.0,838245.0,3822236.0,2387952.0,702495.0
2019-10-01,23455.0,1549885.0,1208882.0,2537466.0,1439895.0,3857115.0,2895853.3333333335,3864968.0,21933217.0,3880570.0,3050824.0,1105309.0,863886.0,-513359.0,576008.0,3047119.0,3010301.0,14701038.0,846813.0,3867255.6666666665,2425073.0,696110.0
2020-01-01,-39039.0,1475010.0,1143583.0,2416181.0,1459279.0,3841036.0,2843437.3333333335,3943012.0,21727657.0,3801997.0,2929759.0,1124989.0,871343.0,-513578.0,587936.0,3081354.0,2961131.0,14496227.0,879905.0,3770618.0,2483733.0,692559.0
2020-04-01,-282276.0,1455744.0,1015143.0,1814401.0,1567725.0,3552634.0,2488154.3333333335,4025974.0,19935444.0,3270358.0,2350926.0,1110023.0,874262.0,-536525.0,693463.0,2929710.0,2734481.0,13175637.0,818153.0,3292167.0,2458248.0,609315.0
2020-07-01,98975.0,1751739.0,1120484.0,2105083.0,1526503.0,3802372.0,2897120.0,4001570.0,21684551.0,3901347.0,2801482.0,1133639.0,880236.0,-696399.0,646267.0,3163528.0,2852216.0,14478033.0,950156.0,3564412.6666666665,2475067.0,598092.0
2020-10-01,78055.0,1785224.0,1158835.0,2268891.0,1538559.0,3968294.0,3015877.6666666665,4027995.0,22068767.0,4046349.0,3027199.0,1176382.0,913977.0,-758308.0,624582.0,3184497.0,2934089.0,14752732.0,1034205.0,3667062.6666666665,2489436.0,598872.0
2021-01-01,-41219.0,1917391.0,1180757.0,2381224.0,1613433.0,4086717.0,3182198.0,4147626.0,22656793.0,4045497.0,3176982.0,1206869.0,905020.0,-795758.0,708413.0,3331555.0,3000219.0,15259427.0,1086498.0,3757013.0,2534194.0,612592.0
2021-04-01,-164611.0,2050319.0,1196735.0,2505032.0,1597407.0,4182192.0,3353302.6666666665,4170015.0,23368861.0,4017581.0,3340114.0,1247913.0,909145.0,-835082.0,688262.0,3493328.0,3067327.0,16016346.0,1114865.0,3933861.6666666665,2572609.0,622679.0
2021-07-01,1807.0,1953274.0,1178645.0,2570103.0,1584959.0,4231018.0,3366258.6666666665,4213970.0,23921991.0,4232825.0,3458783.0,1277154.0,908805.0,-888680.0,676154.0,3548573.0,3085885.0,16363876.0,1145132.0,4097995.3333333335,2629011.0,630086.0
