Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Personal consumption expenditures (PCE),Recreation services,Recreational goods and vehicles,Services,Transportation services
1949-10-01,16.6,16.9,,,,-0.2,,37.0,4.8,9.3,,,,,,,,,1.5,6.7,8.2,16.3,,,,,6.0,,20.8,1.2,
1950-01-01,-0.7,16.2,,,,9.3,,-7.0,2.1,8.0,,,,,,,,,32.5,5.2,1.6,3.8,,,,,6.9,,65.7,5.1,
1950-04-01,7.1,3.4,,,,1.7,,-12.8,16.0,4.4,,,,,,,,,20.2,4.7,6.9,3.9,,,,,6.7,,-1.3,10.5,
1950-07-01,15.5,134.2,,,,0.8,,184.4,8.0,33.5,,,,,,,,,127.3,7.1,26.9,14.2,,,,,22.2,,127.3,6.3,
1950-10-01,-16.6,-41.1,,,,-4.0,,-57.9,-9.3,-19.5,,,,,,,,,-26.1,-8.6,-13.8,-9.9,,,,,-11.5,,-42.0,2.6,
1951-01-01,8.7,13.2,,,,2.2,,57.9,16.8,9.1,,,,,,,,,-14.5,7.5,9.4,16.3,,,,,10.0,,13.3,11.4,
1951-04-01,-13.9,-46.2,,,,-1.0,,-52.5,-2.9,-18.8,,,,,,,,,-50.3,-5.7,-6.2,-9.6,,,,,-10.8,,-33.9,2.8,
1951-07-01,8.7,-7.1,,,,7.3,,8.2,10.7,4.5,,,,,,,,,-28.7,8.7,6.7,11.3,,,,,4.7,,14.4,5.1,
1951-10-01,5.7,-1.2,,,,-2.6,,13.8,8.8,3.3,,,,,,,,,-24.1,4.8,13.1,23.6,,,,,2.3,,18.3,1.0,
1952-01-01,-3.0,2.3,,,,-2.1,,-3.0,-1.6,-1.9,,,,,,,,,5.0,-3.3,2.8,-7.5,,,,,0.9,,13.3,5.2,
1952-04-01,15.0,8.0,,,,11.4,,-0.2,4.6,9.2,,,,,,,,,18.0,9.6,9.9,1.8,,,,,8.1,,6.3,6.3,
1952-07-01,12.7,-21.7,,,,5.6,,4.6,6.2,-0.4,,,,,,,,,-55.2,7.2,8.7,6.1,,,,,1.9,,6.2,5.4,
1952-10-01,9.0,89.0,,,,3.1,,23.2,4.9,21.8,,,,,,,,,319.9,6.0,14.7,11.0,,,,,14.9,,23.2,5.8,
1953-01-01,-13.2,14.1,,,,8.7,,-8.8,1.4,5.4,,,,,,,,,41.7,2.5,0.5,7.2,,,,,4.8,,20.6,4.0,
1953-04-01,10.1,-2.3,,,,0.5,,4.8,-1.3,0.7,,,,,,,,,-8.6,1.8,-4.0,-1.8,,,,,2.4,,0.0,4.8,
1953-07-01,-7.4,-2.5,,,,-2.8,,-0.7,4.5,-3.3,,,,,,,,,-4.0,-3.6,-4.7,-5.9,,,,,-0.9,,-1.1,2.4,
1953-10-01,-5.5,-10.7,,,,0.1,,1.0,-0.9,-2.4,,,,,,,,,-26.0,0.6,-2.8,10.4,,,,,-2.7,,1.1,-3.0,
1954-01-01,4.8,-11.8,,,,7.1,,-7.9,2.2,-0.3,,,,,,,,,-23.1,3.9,-5.6,-4.0,,,,,1.5,,7.8,3.8,
1954-04-01,0.0,20.7,,,,-1.3,,-0.8,1.2,4.0,,,,,,,,,51.6,-1.1,19.5,-3.0,,,,,5.3,,12.2,7.1,
1954-07-01,-1.5,1.8,,,,9.0,,6.0,8.5,4.3,,,,,,,,,-12.9,5.1,23.8,0.9,,,,,5.5,,18.7,7.1,
1954-10-01,9.2,27.0,,,,6.7,,18.5,11.0,11.6,,,,,,,,,46.7,6.9,8.4,2.7,,,,,8.6,,16.7,4.9,
1955-01-01,4.7,41.1,,,,2.4,,23.9,6.6,12.9,,,,,,,,,92.9,4.2,-10.4,7.1,,,,,9.3,,9.8,4.7,
1955-04-01,11.4,23.5,,,,6.3,,5.2,10.1,11.7,,,,,,,,,45.9,7.6,16.2,5.2,,,,,7.9,,12.6,3.0,
1955-07-01,-3.3,13.6,,,,3.2,,15.7,4.2,5.7,,,,,,,,,15.0,2.7,1.8,7.5,,,,,5.0,,11.2,4.1,
1955-10-01,8.8,-10.2,,,,6.1,,-0.4,11.4,2.9,,,,,,,,,-25.3,8.4,15.3,11.9,,,,,5.1,,7.2,8.2,
1956-01-01,0.2,-17.0,,,,6.2,,5.2,4.0,-1.8,,,,,,,,,-38.0,4.6,-7.0,5.8,,,,,0.7,,0.0,3.9,
1956-04-01,1.5,0.5,,,,-1.8,,13.1,0.8,-0.6,,,,,,,,,-13.9,-1.0,5.7,-2.7,,,,,1.4,,9.8,3.9,
1956-07-01,3.8,-6.8,,,,0.1,,-7.2,-4.8,-1.7,,,,,,,,,-12.6,0.3,8.7,0.1,,,,,0.9,,0.0,4.3,
1956-10-01,-0.5,13.5,,,,3.3,,1.1,9.1,5.9,,,,,,,,,32.3,3.2,8.1,3.9,,,,,5.6,,3.4,5.3,
1957-01-01,-4.9,7.6,,,,3.0,,-3.8,5.6,3.8,,,,,,,,,30.0,2.4,-10.2,7.5,,,,,2.8,,-8.1,1.6,
1957-04-01,-1.7,-9.2,,,,3.9,,-0.7,-4.7,-1.5,,,,,,,,,-15.5,1.5,-9.8,3.1,,,,,0.7,,-8.2,3.5,
1957-07-01,8.8,-2.7,,,,3.8,,-2.2,8.0,3.4,,,,,,,,,-11.5,5.7,25.2,5.6,,,,,3.2,,6.2,2.9,
1957-10-01,-9.8,-4.6,,,,-1.0,,-9.0,-1.0,-3.1,,,,,,,,,1.0,-2.6,-3.1,0.1,,,,,0.2,,-9.9,4.4,
1958-01-01,-3.9,-24.0,,,,-3.0,,0.1,2.3,-9.2,,,,,,,,,-49.4,-3.5,-7.1,-8.1,,,,,-5.4,,1.8,-0.6,
1958-04-01,7.9,-6.0,,,,-0.5,,-6.5,12.5,1.2,,,,,,,,,-5.6,3.7,-2.4,5.2,,,,,3.4,,-8.5,6.0,
1958-07-01,9.3,8.5,,,,3.7,,14.5,7.3,7.8,,,,,,,,,0.3,7.5,11.1,15.8,,,,,6.8,,15.1,5.7,
1958-10-01,7.1,15.5,,,,4.9,,6.2,3.6,7.9,,,,,,,,,28.9,5.6,8.1,7.1,,,,,5.5,,12.7,2.7,
1959-01-01,1.5,23.6,,,,7.5,,7.9,0.7,9.6,,,,,,,,,47.7,5.3,-5.8,6.7,,,,,7.5,,26.6,5.1,
1959-04-01,10.7,15.9,-1.1,-1.9,14.3,2.4,5.4,9.0,0.8,6.5,-9.4,3.1,6.3,5.2,4.0,-13.2,,,27.1,3.4,7.8,0.1,9.2,8.6,9.4,8.9,6.3,10.0,7.3,6.1,6.1
1959-07-01,-2.7,8.0,2.1,-1.9,8.2,2.4,8.9,2.0,-1.4,3.2,-8.1,1.5,5.7,6.6,7.4,-11.3,,,16.8,1.5,1.7,5.7,0.7,5.2,4.8,5.4,4.2,2.7,0.8,5.5,8.6
1959-10-01,3.9,-17.8,1.1,11.5,7.9,2.7,4.6,2.1,0.0,-3.2,0.1,-1.1,4.7,5.9,5.8,-5.5,,,-39.9,2.5,7.0,2.3,4.2,-0.2,-1.5,4.7,0.5,4.9,1.6,4.9,5.0
1960-01-01,1.2,13.5,6.0,28.3,-0.4,-1.4,-6.4,-6.5,3.4,4.1,19.4,5.6,3.0,4.6,5.6,15.1,,,48.7,1.0,-6.4,5.2,4.1,5.0,5.0,2.2,3.9,9.6,-5.3,3.7,2.3
1960-04-01,2.8,9.4,7.8,14.2,5.0,2.5,6.2,3.6,9.7,5.7,9.6,2.9,4.2,4.0,4.0,7.4,,,16.1,4.4,7.1,7.7,4.7,5.5,5.8,4.4,5.1,4.6,5.6,4.5,0.8
1960-07-01,-6.3,-3.1,-4.8,5.4,0.8,-2.4,-5.2,-11.5,-6.7,-2.6,-6.8,-10.0,-0.7,5.1,4.1,-12.4,,,7.6,-2.3,-6.2,4.6,-2.8,-1.1,-2.5,-3.1,-1.6,1.5,-11.1,-0.5,1.0
1960-10-01,-1.5,-9.6,3.3,-2.9,-2.5,-0.8,0.5,-1.9,0.1,-2.4,5.7,8.6,4.2,6.4,6.8,10.5,,,-20.5,0.3,-0.5,4.7,3.5,0.6,-0.8,2.2,0.5,3.9,3.2,3.9,0.8
1961-01-01,3.7,-20.2,-4.2,-8.0,19.5,3.4,3.2,-0.5,-4.8,-3.7,-2.0,4.3,4.4,4.4,3.3,1.1,,,-42.5,2.4,-1.0,3.2,2.7,-0.6,-1.8,4.6,-0.1,4.0,2.4,4.0,-0.7
1961-04-01,4.2,8.5,14.7,14.1,10.0,4.5,-3.1,5.5,10.7,6.2,20.1,11.7,5.7,3.5,6.2,23.2,,,11.5,5.5,4.8,6.1,7.4,5.7,6.3,5.9,6.1,4.7,11.4,6.0,2.4
1961-07-01,3.3,10.2,-6.9,4.6,-10.4,-0.8,-0.8,7.4,-8.6,2.6,1.4,3.3,1.1,4.7,3.5,-0.1,,,12.6,0.3,8.3,5.3,1.4,3.6,3.3,0.1,2.0,4.4,12.0,1.2,2.0
1961-10-01,11.3,20.9,4.0,12.1,5.1,2.0,7.0,8.6,1.1,9.2,7.9,6.4,7.2,7.3,7.6,5.8,,,40.0,5.6,14.4,10.9,7.5,10.3,11.1,7.1,8.3,10.2,6.8,7.3,5.9
1962-01-01,2.1,9.0,11.8,5.5,-6.3,-0.3,4.0,1.3,11.8,4.8,6.6,10.1,3.8,4.0,5.2,7.0,,,20.1,3.4,6.9,8.5,3.1,4.8,5.0,3.0,4.3,0.3,-2.2,3.8,3.4
1962-04-01,4.6,11.1,0.9,-4.7,8.6,-0.5,4.0,5.0,0.9,4.0,1.9,11.3,6.5,7.0,6.0,5.4,,,16.5,1.6,14.4,3.9,3.9,6.8,6.7,6.2,5.0,15.7,8.3,6.1,5.2
1962-07-01,1.8,3.0,1.6,-5.3,-3.9,3.4,4.5,10.5,-0.5,3.1,2.8,11.5,3.7,5.1,5.2,6.9,,,-5.5,3.1,2.2,5.9,3.4,3.4,3.0,2.5,3.3,-8.2,13.6,3.5,1.1
1962-10-01,3.3,18.8,10.4,-5.0,1.2,-1.9,4.7,3.0,9.8,6.4,2.6,9.6,5.4,7.2,7.8,6.3,,,38.3,2.3,10.0,6.5,0.6,7.2,7.3,3.6,5.8,6.1,9.4,5.1,4.5
1963-01-01,-1.6,8.2,11.2,1.3,-3.5,0.0,0.6,7.4,10.1,3.8,5.7,5.3,1.8,1.9,3.7,7.7,,,12.5,2.2,-4.2,6.2,-2.7,2.7,2.9,0.8,2.8,5.7,5.6,1.8,4.4
1963-04-01,2.5,8.9,-8.0,13.4,9.1,2.3,1.3,4.1,-4.1,3.4,9.7,3.5,4.1,3.5,0.9,8.1,,,11.2,1.4,6.0,1.6,12.0,5.4,5.9,6.6,3.8,1.7,14.9,4.3,4.6
1963-07-01,7.3,5.0,5.5,16.4,14.2,2.5,0.7,10.9,-1.3,4.1,8.1,2.8,6.9,5.2,7.2,4.6,,,0.6,3.7,6.7,5.6,7.5,6.2,6.5,7.2,5.5,19.8,5.3,7.2,5.6
1963-10-01,-3.6,6.5,0.3,14.9,15.7,0.9,5.4,6.5,3.4,1.4,8.9,6.9,5.3,5.1,3.8,6.2,,,8.2,-0.5,-3.0,-2.6,7.6,4.2,4.0,6.7,3.4,-14.0,7.2,5.6,6.1
1964-01-01,17.6,16.5,10.5,21.1,-3.4,2.4,9.5,20.2,7.2,9.6,14.3,16.7,6.0,4.0,5.7,11.2,,,10.1,7.0,16.1,7.5,0.4,9.2,10.4,6.9,8.1,16.7,30.0,6.5,5.1
1964-04-01,11.0,10.8,6.4,3.3,7.3,7.1,5.2,14.1,10.2,8.7,4.3,16.5,5.8,4.7,3.9,4.8,,,4.4,7.8,9.6,5.4,5.4,7.4,8.0,6.7,7.3,-3.6,25.1,5.8,5.4
1964-07-01,6.0,13.9,10.6,-0.7,11.7,6.0,3.3,4.6,12.8,9.7,2.2,14.3,5.6,5.0,5.2,3.5,,,20.3,8.1,18.7,11.8,-0.2,7.7,8.3,5.5,7.6,3.5,14.1,5.4,6.1
1964-10-01,4.1,-11.7,0.9,0.4,0.8,1.5,3.3,6.2,-1.6,-2.9,0.2,7.9,5.8,6.9,6.6,0.1,,,-31.7,0.8,0.6,-2.3,5.7,1.1,-0.2,5.1,1.2,14.7,12.4,5.6,4.6
1965-01-01,0.4,42.7,-1.2,-1.3,6.5,4.5,9.5,0.2,-1.8,13.7,7.4,6.8,4.9,4.7,4.1,11.6,,,112.8,3.9,15.4,9.0,2.3,11.3,12.9,5.0,9.2,2.1,8.7,4.7,2.8
1965-04-01,-0.7,0.7,11.8,13.4,6.4,3.0,11.8,5.5,10.6,2.9,9.5,-1.2,5.9,4.9,6.3,7.7,,,-7.7,3.9,-3.6,6.4,7.8,4.2,4.0,6.2,4.5,-0.7,22.2,6.2,6.4
1965-07-01,8.6,14.4,6.6,18.3,7.3,5.6,5.9,12.5,9.7,8.4,10.0,-7.1,5.2,6.1,5.3,6.3,,,14.1,6.1,18.0,3.2,13.5,7.4,7.7,5.7,7.1,0.6,17.1,5.6,6.9
1965-10-01,16.1,17.9,3.8,12.8,15.9,19.0,8.1,22.4,4.4,16.3,8.7,-0.3,6.8,5.5,5.0,6.8,,,4.6,15.7,36.4,14.7,10.1,10.9,12.2,8.0,11.7,7.6,41.4,7.0,6.0
1966-01-01,8.8,20.4,1.7,3.2,3.2,-1.8,7.5,6.7,0.3,7.7,7.6,7.1,4.2,3.4,3.5,9.7,,,27.2,2.9,36.3,9.3,2.7,8.3,9.4,4.6,6.0,2.0,21.8,4.2,4.1
1966-04-01,1.5,-15.1,11.0,-6.6,-2.1,0.9,0.7,-0.9,10.5,-2.0,5.3,14.9,4.8,3.5,4.4,11.3,,,-34.0,3.8,-7.0,8.8,2.8,0.2,-0.5,4.3,1.0,11.6,15.1,4.4,9.0
1966-07-01,4.6,13.8,4.9,-7.1,-4.1,1.1,2.4,13.1,5.5,5.9,0.9,11.4,3.7,5.2,4.8,4.7,,,12.5,2.9,3.4,3.6,1.0,5.4,5.4,2.5,4.7,9.6,25.0,3.3,-0.3
1966-10-01,-3.5,-0.2,3.1,-6.7,-6.3,-1.9,-3.6,-3.2,2.0,-0.8,2.2,11.0,4.8,4.4,4.3,6.2,,,-2.1,-1.1,-5.5,1.1,9.8,2.4,1.9,4.4,1.7,12.2,13.8,4.4,12.2
1967-01-01,0.2,-7.4,-0.7,7.9,16.8,8.2,-3.3,1.4,-0.7,1.0,5.4,1.3,3.6,3.4,2.8,4.3,,,-18.5,4.6,-0.6,4.3,5.4,1.4,0.9,4.2,2.3,2.8,0.7,3.7,4.9
1967-04-01,3.1,18.3,9.0,12.6,7.5,2.2,-3.4,4.1,3.9,7.2,10.3,0.6,3.7,4.2,6.1,9.3,,,40.7,3.0,11.8,4.0,8.6,6.0,6.4,2.8,5.6,-9.2,4.0,4.0,1.5
1967-07-01,1.8,-3.1,-2.1,18.5,14.7,-2.2,4.4,0.4,-0.9,-1.2,10.6,-0.5,5.2,5.9,4.3,7.5,,,-11.1,-0.4,-3.6,1.5,3.8,3.3,2.8,6.2,2.1,17.6,10.8,5.6,6.3
1967-10-01,-2.3,1.0,9.7,14.3,-1.5,5.4,4.1,3.9,7.5,1.6,8.6,1.0,3.0,5.7,6.8,6.2,,,-10.8,1.8,8.1,-3.8,5.1,1.3,0.3,1.7,2.5,-22.1,21.4,3.4,5.0
1968-01-01,11.7,27.3,7.8,2.1,-4.4,4.9,16.1,6.9,8.6,13.3,4.9,11.1,6.6,5.1,5.2,6.2,,,62.6,8.1,10.1,11.1,1.5,11.2,12.6,7.1,9.9,25.4,7.9,6.5,7.7
1968-04-01,2.8,8.8,-1.7,-3.1,25.2,7.4,3.5,9.6,0.6,6.1,7.9,16.2,6.7,3.2,1.8,12.9,,,6.8,5.0,25.3,4.8,1.4,6.7,7.5,8.7,6.2,14.0,4.3,6.4,6.7
1968-07-01,7.1,19.2,7.0,-1.0,2.7,7.3,4.4,13.8,4.3,10.2,1.9,9.8,5.4,5.5,6.3,3.1,,,26.6,6.5,6.1,5.7,1.6,7.9,8.4,4.6,7.7,5.3,19.7,5.2,8.0
1968-10-01,-2.8,-2.3,1.6,0.1,2.0,1.4,0.4,-3.0,-0.8,-0.6,6.2,10.6,4.6,6.2,6.2,8.7,,,-4.9,0.1,3.4,0.7,-0.4,1.9,1.0,3.7,1.8,9.9,2.2,4.5,6.3
1969-01-01,4.1,7.8,10.0,-1.4,-10.3,5.1,-0.4,3.0,9.1,5.5,5.2,7.0,3.7,5.4,6.2,7.9,,,10.7,4.5,7.2,1.6,5.5,3.9,3.6,2.2,4.5,6.4,9.9,3.5,6.8
1969-04-01,1.5,-1.1,0.4,2.2,5.6,-1.7,9.0,4.1,5.2,0.3,5.7,5.1,5.1,6.0,4.0,7.1,,,-7.5,0.9,-0.6,3.2,3.4,3.7,3.2,5.6,2.6,7.2,5.2,5.1,6.3
1969-07-01,2.2,-1.1,5.9,6.0,2.6,-0.3,-2.8,-7.3,1.3,0.7,3.9,2.5,3.2,5.1,6.5,3.1,,,4.7,1.5,-5.0,4.6,3.0,2.1,1.5,1.7,2.0,-4.3,-1.5,3.3,6.2
1969-10-01,-2.0,-1.5,7.9,8.2,7.7,4.5,2.3,-0.8,8.8,1.5,6.5,4.4,5.0,4.6,4.9,5.8,,,-6.8,2.7,1.8,0.7,5.4,2.6,2.2,5.2,3.2,4.4,7.6,5.1,7.2
1970-01-01,-4.6,-6.0,5.7,6.8,-1.1,5.5,9.1,-0.3,6.7,0.6,6.0,7.3,4.3,2.0,2.4,5.7,,,-24.0,3.5,11.6,5.5,5.5,1.7,1.6,5.4,2.5,9.5,21.4,4.4,0.0
1970-04-01,-1.2,4.7,-2.1,5.8,4.0,0.4,4.5,1.6,-3.7,1.1,1.4,2.2,2.4,2.6,2.4,-0.1,,,13.0,-0.3,-0.2,1.0,0.8,2.4,2.4,2.6,1.8,0.7,-3.3,2.5,1.6
1970-07-01,-1.1,1.4,7.0,11.3,6.1,3.1,0.6,0.8,6.3,2.5,8.0,7.9,4.4,4.1,4.7,6.8,,,-3.9,2.9,17.0,4.3,2.7,3.4,3.2,4.6,3.6,2.7,6.6,4.6,6.0
1970-10-01,6.7,-24.0,-1.4,-4.6,6.1,4.7,-4.5,6.4,0.1,-4.3,4.5,11.2,2.3,4.9,3.6,8.2,,,-56.0,4.8,6.1,5.6,-3.3,-2.2,-3.7,1.3,-1.1,0.9,3.4,2.1,-0.1
1971-01-01,2.7,50.4,7.7,5.1,7.2,2.0,-4.1,2.1,7.9,13.5,7.3,4.1,2.7,4.2,4.5,8.1,,,195.3,1.6,-4.3,-2.7,0.8,9.2,10.3,1.9,7.9,2.2,-3.5,2.8,3.5
1971-04-01,10.2,9.4,5.7,8.1,-0.5,-1.3,2.9,4.7,6.5,3.3,10.1,7.8,4.0,4.8,4.6,10.8,,,13.6,0.9,7.8,-5.0,1.0,4.6,4.5,3.8,3.7,5.5,9.4,4.1,7.5
1971-07-01,2.2,11.1,-2.8,10.3,-0.7,-3.6,4.0,7.3,-1.7,2.6,8.4,8.8,3.6,5.7,4.2,7.7,,,18.4,-0.8,7.9,2.6,-0.6,5.1,5.0,3.7,3.2,3.5,3.8,3.8,5.8
1971-10-01,5.6,18.2,2.3,15.6,-0.2,2.2,6.7,12.4,0.3,7.2,7.0,6.9,6.1,6.5,6.4,3.9,,,27.8,2.7,3.0,2.5,5.8,8.1,8.4,6.4,6.8,13.7,15.2,6.4,6.8
1972-01-01,3.3,9.5,6.0,-4.1,15.1,-3.6,13.6,14.7,8.9,3.8,5.3,6.3,7.3,5.1,4.7,9.1,,,2.6,1.3,-0.3,5.8,6.8,7.1,7.6,8.1,5.4,-0.5,23.2,6.9,7.3
1972-04-01,10.5,10.4,7.1,4.1,2.9,14.4,6.0,5.5,3.4,11.0,4.3,7.0,4.9,4.5,5.9,4.4,,,11.7,11.3,9.7,10.0,2.2,6.7,7.2,4.6,7.8,4.7,15.5,4.9,3.6
1972-07-01,13.1,10.7,5.6,-3.9,10.5,2.0,7.6,12.7,7.6,7.1,1.6,5.7,5.9,4.5,4.3,3.7,,,7.5,5.6,6.7,5.4,5.6,7.2,7.8,6.1,6.3,6.2,16.8,5.5,4.4
1972-10-01,11.9,22.9,20.2,25.0,5.2,4.0,4.6,10.0,17.4,12.3,6.6,6.2,6.8,5.5,8.1,0.5,,,35.6,7.8,14.2,6.9,7.9,10.0,11.0,7.0,9.7,8.7,21.3,7.3,3.9
1973-01-01,11.5,28.0,-1.2,-8.9,8.1,-6.2,12.4,23.5,9.1,9.9,3.4,11.5,5.7,4.8,1.5,8.4,,,35.4,2.4,23.2,8.5,2.5,11.0,12.4,7.0,7.5,14.3,21.5,5.2,1.3
1973-04-01,-1.3,-4.6,0.3,5.0,3.2,-8.3,-3.6,4.1,-2.8,-3.8,4.7,7.4,3.4,5.1,5.1,4.7,,,-11.5,-3.3,10.6,4.7,2.0,1.4,0.6,2.7,-0.2,8.4,-7.8,3.4,0.0
1973-07-01,0.7,-3.5,5.7,-13.5,2.0,0.1,4.9,1.8,1.8,0.1,-6.5,3.9,3.2,5.0,6.0,-3.9,,,-13.1,1.9,8.3,6.8,-1.9,1.4,0.6,1.1,1.4,2.3,5.6,2.7,-0.2
1973-10-01,2.8,-9.0,-6.5,2.4,3.9,-5.5,-0.8,4.5,-6.0,-3.9,4.8,2.7,1.4,4.9,3.0,5.7,,,-23.5,-1.6,13.1,5.5,-3.1,0.2,-0.8,0.8,-1.2,7.1,-6.1,1.5,-0.7
1974-01-01,1.4,-9.0,-30.7,0.2,-10.7,-1.8,-6.1,5.3,-37.1,-6.4,-0.1,3.6,-0.8,6.7,2.9,-0.3,,,-25.4,-5.3,2.2,5.0,-5.6,-1.0,-2.7,-2.4,-3.5,4.8,-0.6,-0.7,4.7
1974-04-01,-4.7,2.2,17.5,-0.8,7.1,-3.3,2.2,-0.8,14.0,-1.3,5.3,3.9,4.2,5.4,7.8,7.7,,,-2.3,-2.6,9.0,-7.8,-1.8,1.1,0.2,2.3,1.4,8.0,11.9,4.1,-0.3
1974-07-01,-6.6,2.4,8.3,-4.6,15.5,9.2,-1.2,-9.0,8.2,1.3,-1.2,1.4,2.4,4.6,5.2,0.1,,,12.2,0.9,-3.2,-11.5,-6.9,-0.3,-1.3,0.7,1.7,10.2,6.5,2.1,-1.8
1974-10-01,-15.8,-33.0,11.1,2.7,12.9,-7.1,3.1,-23.9,13.1,-15.3,2.8,3.0,4.2,3.8,4.3,2.8,,,-50.0,-6.9,-12.7,-10.0,1.9,-6.9,-9.1,4.1,-5.7,10.2,-18.9,4.2,-2.2
1975-01-01,14.4,8.8,-7.1,-5.2,17.3,0.5,3.9,-4.3,-7.4,2.9,5.2,10.7,4.1,1.2,0.0,9.0,,,17.7,0.8,14.7,-4.3,0.8,5.0,5.9,5.7,3.4,2.6,11.6,3.8,0.2
1975-04-01,14.3,8.0,11.0,3.6,1.8,11.7,9.8,4.2,3.7,8.8,6.4,6.4,4.9,2.1,5.4,7.4,,,0.6,9.2,8.7,3.1,3.0,5.4,6.1,4.6,6.7,-2.1,27.6,4.9,4.0
1975-07-01,6.9,27.4,-1.9,6.1,0.8,3.0,-0.4,7.9,-3.2,10.2,-1.2,-1.8,1.8,3.0,2.5,-3.6,,,61.4,4.0,21.1,8.1,3.3,7.1,8.1,1.6,5.8,6.7,10.3,1.9,7.3
1975-10-01,2.7,12.1,-6.5,9.9,8.1,-4.8,14.6,7.0,-2.0,2.8,13.4,9.7,5.8,3.1,0.0,14.6,,,16.9,-1.0,10.2,4.6,5.2,7.4,8.3,8.7,4.4,7.8,12.1,5.9,5.2
1976-01-01,5.1,21.6,9.9,11.6,6.5,10.7,6.8,7.2,12.8,12.2,7.4,3.9,4.5,2.6,2.8,6.0,,,44.4,8.3,12.0,4.1,4.9,7.6,8.7,5.6,8.2,4.3,8.6,4.7,6.8
1976-04-01,0.9,1.8,4.7,1.2,4.6,9.3,2.5,1.8,7.8,4.9,0.7,4.1,2.7,3.3,2.6,0.6,,,0.5,6.3,7.7,4.2,-1.0,2.6,2.5,2.7,3.7,7.7,1.1,2.7,3.3
1976-07-01,5.6,4.6,9.4,0.7,5.7,2.0,6.5,6.2,5.6,3.6,4.3,3.8,5.1,2.8,4.7,5.6,,,2.6,3.1,5.8,1.8,4.7,4.2,4.6,4.9,4.3,14.0,5.9,4.9,1.3
1976-10-01,4.5,6.5,18.4,1.9,7.5,3.3,-1.6,11.0,11.0,5.0,3.3,3.8,5.7,2.2,6.6,3.7,,,3.2,4.3,0.7,2.0,10.5,4.5,4.9,5.0,5.3,8.0,10.5,5.6,6.4
1977-01-01,0.7,16.0,-6.2,-1.2,7.1,1.1,17.8,12.8,-7.3,4.5,4.3,4.3,5.2,2.0,0.8,6.1,,,40.7,-0.3,-23.8,0.9,3.5,6.6,7.6,7.0,4.8,-1.8,1.0,5.0,13.1
