Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
2003-04-01,10513.5,2528.0,52263.0,160940.0,413355.0,102704.0,26130.0,4112.0,49143.0,108575.0,430519.0,35057.0,52291.0,166875.0,14588.0,2577.0,108677.0,2576.0,521930.0,14646.0,6331.0,19652.0,5713.0,47950.0,6405.0,46680.0,126099.0,5450.0,5611.0,7140.0,14273.0,6486.0,263645.0,1994.0,22333.0
2003-07-01,9975.0,2740.0,53783.0,163000.0,413411.0,103928.0,26093.0,4492.0,49749.0,110600.0,430517.0,36481.0,53567.0,163589.0,14613.0,2492.0,109218.0,2900.0,524011.0,13418.0,6579.0,20202.0,5481.0,48376.0,5197.0,47936.0,124077.0,5375.5,5631.0,7284.0,9225.0,6674.0,266928.0,1788.5,23321.0
2003-10-01,10852.5,3048.0,54926.0,164375.0,429437.0,105378.0,27463.0,4552.0,52559.0,114530.0,446610.0,38364.0,55055.0,176856.0,14719.0,2454.0,109449.0,3734.0,543967.0,13572.0,6864.0,20606.0,5856.0,57637.0,4668.0,49252.0,135820.0,5328.0,5803.0,6916.0,8763.0,6795.0,269754.0,1810.0,24261.0
2004-01-01,10358.0,3312.0,56115.0,167611.0,440971.0,106862.0,27852.0,4454.0,51759.0,115178.0,457895.0,38295.0,56314.0,183422.0,14512.0,2412.0,111496.0,3198.5,556149.0,16103.0,7226.0,21650.0,5963.0,59980.0,6827.0,50612.0,139468.0,5601.5,5702.0,7104.0,9357.0,6953.0,274473.0,1755.0,24882.0
2004-04-01,10846.5,3532.0,57408.0,169923.0,444281.0,108120.0,28056.0,5234.0,54102.0,118558.0,461507.0,36367.0,57628.0,183464.0,14668.0,2557.0,112515.0,3013.0,562839.0,16725.0,7482.0,22476.0,6473.0,62772.0,6720.0,51924.0,138683.0,5134.0,5704.0,6828.0,9531.0,7362.0,278043.0,1872.5,22650.0
2004-07-01,12149.0,3696.0,59593.0,173842.0,456362.0,109188.0,29386.0,5016.0,57997.0,124337.0,473910.0,36808.0,59060.0,190881.0,14836.0,2713.0,114248.0,3539.5,580699.0,18908.0,7564.0,22565.0,6600.0,64758.0,8612.0,53180.0,142587.0,6244.0,5880.0,7280.0,9043.0,7686.0,283030.0,1679.0,24291.0
2004-10-01,12708.0,3812.0,60028.0,177438.0,454076.0,110984.0,28840.0,5314.0,58908.0,125749.0,472079.0,35596.0,60297.0,183657.0,15056.0,2947.0,117410.0,3507.0,579825.0,16496.0,7555.0,22506.0,6700.0,62268.0,5984.0,54380.0,138322.0,5449.0,5917.0,6544.0,8640.0,8543.0,288421.0,1865.5,23275.0
2005-01-01,11954.5,3904.0,61051.0,182629.0,470940.0,112782.0,29774.0,5734.0,58887.0,127476.0,489199.0,34300.0,61465.0,193788.0,15265.0,2994.0,121578.0,3089.0,598417.0,18405.0,7886.0,23896.0,6990.0,65629.0,7511.0,55528.0,145608.0,5598.0,5937.0,7124.0,9930.0,9879.0,295411.0,2064.5,25870.0
2005-04-01,12123.0,3984.0,62336.0,184725.0,474664.0,114259.0,29554.0,5816.0,61738.0,131318.0,493517.0,35229.0,62568.0,194533.0,15555.0,3298.0,122389.0,3931.0,605982.0,21198.0,7824.0,23713.0,6695.0,64755.0,10519.0,56488.0,143781.0,5351.0,6080.0,7012.0,9348.0,8534.0,298984.0,2656.5,25914.0
2005-07-01,12253.5,4040.0,63579.0,187124.0,483243.0,115882.0,29251.0,5992.0,62237.0,133146.0,502757.0,36904.0,63469.0,199751.0,15858.0,3655.0,123545.0,3218.5,616390.0,22102.0,7809.0,23654.0,6945.0,68245.0,11117.0,57268.0,148398.0,5812.5,6201.0,7440.0,7513.0,8033.0,303006.0,2737.0,27703.0
2005-10-01,12219.0,4076.0,63660.0,189487.0,483039.0,117897.0,30431.0,6278.0,62798.0,133921.0,503162.0,37594.0,64064.0,195777.0,16118.0,4006.0,125827.0,4343.5,616960.0,22127.0,7903.0,24094.0,6690.0,68927.0,11361.0,57864.0,143219.0,5217.0,6200.0,7060.0,4029.0,6325.0,307385.0,2558.0,26344.0
2006-01-01,12116.0,4104.0,63869.0,190188.0,499847.0,119639.0,32033.0,6780.0,64102.0,135872.0,520530.0,38794.0,64566.0,210702.0,16330.0,4353.0,126319.0,4394.5,635719.0,21745.0,7944.0,24300.0,6696.0,73168.0,10945.0,58280.0,156925.0,5567.0,6286.0,7204.0,8232.0,8201.0,309827.0,3088.0,28530.0
2006-04-01,12850.0,4128.0,64353.0,191214.0,499046.0,121237.0,32014.0,7010.0,67943.0,140909.0,520226.0,39190.0,65194.0,207775.0,16657.0,4522.0,126861.0,4555.0,639956.0,21930.0,7981.0,24200.0,6655.0,75268.0,11147.0,58844.0,153832.0,6238.5,6350.0,7772.0,5054.0,5283.0,312451.0,3234.0,29036.0
2006-07-01,11344.0,4140.0,64930.0,194241.0,495156.0,122999.0,32363.0,7354.0,63621.0,137219.0,516723.0,36056.0,66026.0,199484.0,17063.0,4504.0,129311.0,3620.5,632375.0,23562.0,8075.0,24421.0,6777.0,65944.0,12645.0,59564.0,143559.0,6010.5,6462.0,7572.0,9821.0,8268.0,317240.0,3415.0,23470.0
2006-10-01,13165.0,4152.0,66370.0,196292.0,511021.0,124479.0,34738.0,7720.0,68527.0,144187.0,532795.0,39354.0,67044.0,212023.0,17542.0,4232.0,129923.0,4698.0,655208.0,21792.0,8256.0,24914.0,6748.0,71197.0,10892.0,60444.0,155494.0,6068.5,6600.0,8616.0,7481.0,7420.0,320772.0,3395.0,30042.0
2007-01-01,11526.0,4172.0,66806.0,197204.0,510041.0,126687.0,34459.0,8236.0,67514.0,144565.0,531698.0,37631.0,68258.0,207807.0,18055.0,3603.0,130398.0,4926.5,654605.0,22890.0,8503.0,25608.0,7360.0,67481.0,11358.0,61484.0,150459.0,5746.0,6774.0,8792.0,9370.0,7705.0,323891.0,3496.5,28272.0
2007-04-01,12588.0,4192.0,67629.0,199572.0,521666.0,128531.0,36013.0,8978.0,71969.0,152417.0,543395.0,38244.0,69096.0,215292.0,18420.0,3309.0,131943.0,4411.5,674082.0,23643.0,8839.0,26644.0,7743.0,69441.0,11708.0,62304.0,155636.0,5807.5,6792.0,11352.0,10786.0,7886.0,328103.0,4464.0,29278.0
2007-07-01,12487.0,4220.0,68382.0,203158.0,532293.0,130595.0,37584.0,9610.0,71984.0,152128.0,554168.0,38033.0,69800.0,220415.0,18702.0,3173.0,134776.0,4008.5,684421.0,23735.0,9076.0,27117.0,7796.0,70713.0,11718.0,62940.0,159097.0,5786.5,6860.0,10344.0,13027.0,8772.0,333753.0,4795.0,28552.0
2007-10-01,12200.0,4252.0,69432.0,206109.0,548475.0,132545.0,39925.0,10510.0,75624.0,155471.0,570649.0,39716.0,70291.0,231995.0,18843.0,3331.0,136677.0,4161.5,703947.0,25612.0,9787.0,29578.0,7345.0,75262.0,14015.0,63364.0,166458.0,6216.0,6927.0,9556.0,13349.0,8144.0,338654.0,5004.5,29987.0
2008-01-01,10617.5,4268.0,69686.0,208037.0,563706.0,135038.0,41435.0,11280.0,76044.0,157509.0,586294.0,40200.0,70925.0,243218.0,19023.0,3565.0,138351.0,4517.5,721214.0,28856.0,10230.0,31132.0,7692.0,80944.0,16896.0,63588.0,172927.0,5797.5,7337.0,10540.0,12758.0,7772.0,343075.0,5846.0,31253.0
2008-04-01,13599.0,4268.0,70776.0,212008.0,574889.0,137380.0,42599.0,11590.0,83072.0,167357.0,597746.0,40208.0,71041.0,248357.0,19078.0,3778.0,141232.0,4692.0,742246.0,32970.0,10458.0,31809.0,8448.0,82683.0,20254.0,63612.0,172789.0,6277.5,7429.0,13244.0,12007.0,8616.0,349388.0,5543.0,29274.0
2008-07-01,13997.5,4260.0,72139.0,216727.0,595613.0,139510.0,44006.0,11872.0,85013.0,170650.0,618600.0,42782.0,70921.0,262363.0,19099.0,3889.0,144588.0,4680.5,766263.0,33227.0,10655.0,32404.0,8512.0,89483.0,20454.0,63440.0,185131.0,6626.5,7481.0,14716.0,11669.0,8563.0,356237.0,5803.5,32633.0
2008-10-01,14547.0,4224.0,72527.0,220509.0,598595.0,141234.0,44604.0,11910.0,86434.0,173024.0,621667.0,43123.0,70422.0,259924.0,19132.0,3940.0,147983.0,4285.5,771619.0,26096.0,10769.0,32551.0,9004.0,92854.0,12867.0,63072.0,189224.0,6572.5,7350.0,16168.0,11894.0,9248.0,361743.0,6543.5,32105.0
2009-01-01,13366.0,4220.0,73714.0,222700.0,595713.0,141817.0,44992.0,12168.0,83341.0,169715.0,618794.0,43420.0,69794.0,254276.0,19169.0,3912.0,148987.0,4255.5,765428.0,21602.0,10925.0,33227.0,8843.0,90711.0,8539.0,62508.0,187682.0,6314.0,7286.0,16580.0,12424.0,9175.0,364517.0,5986.5,31953.0
2009-04-01,14957.5,4224.0,74618.0,226322.0,608989.0,142715.0,47128.0,12554.0,87476.0,173925.0,631944.0,43785.0,69525.0,262907.0,19190.0,3766.0,151704.0,4526.5,782914.0,23841.0,11100.0,33872.0,10502.0,93819.0,9115.0,62104.0,191938.0,6313.0,7421.0,16924.0,12947.0,9254.0,369037.0,6464.5,32134.0
2009-07-01,13923.0,4240.0,77637.0,231400.0,618197.0,143694.0,48792.0,12646.0,87471.0,174603.0,641284.0,43705.0,69413.0,266191.0,19247.0,3840.0,153763.0,5808.5,792801.0,27096.0,11200.0,34485.0,11194.0,92099.0,11661.0,61876.0,190303.0,6300.5,7537.0,17720.0,13282.0,9411.0,375094.0,6611.5,31806.0
2009-10-01,15132.5,4284.0,81083.0,236541.0,634338.0,145661.0,47664.0,12290.0,87934.0,174779.0,657290.0,45811.0,69557.0,275088.0,19282.0,3670.0,155459.0,4527.5,809117.0,25501.0,10975.0,33675.0,8709.0,97024.0,12508.0,61804.0,201924.0,6854.5,7753.0,17288.0,13887.0,9809.0,382202.0,6669.0,35393.0
2010-01-01,14884.5,4292.0,82054.0,240990.0,642877.0,147123.0,46903.0,12310.0,88847.0,174630.0,666029.0,45781.0,69808.0,277915.0,19540.0,3612.0,158936.0,4829.0,817507.0,25982.0,10986.0,33860.0,9039.0,99795.0,12651.0,61916.0,205031.0,6438.5,7892.0,15976.0,14287.0,9867.0,388114.0,6989.5,35300.0
2010-04-01,16412.5,4272.0,83794.0,243311.0,650975.0,148908.0,47792.0,11856.0,90384.0,177072.0,674401.0,46504.0,69964.0,282182.0,19833.0,3593.0,159517.0,5209.5,828047.0,27525.0,10977.0,34031.0,9014.0,98745.0,14239.0,62044.0,206865.0,6468.5,7920.0,16724.0,14661.0,9836.0,392218.0,6637.5,37119.0
2010-07-01,16066.5,4232.0,86111.0,244919.0,653542.0,149880.0,46954.0,11388.0,87718.0,175357.0,677531.0,47079.0,70391.0,282732.0,20335.0,3654.0,158808.0,5006.0,828900.0,27123.0,10893.0,33444.0,8767.0,98176.0,14124.0,62208.0,208654.0,6759.0,8183.0,17248.0,14870.0,9841.0,394799.0,5948.0,38689.0
2010-10-01,18288.0,4160.0,87830.0,246804.0,659670.0,151991.0,48131.0,10724.0,90305.0,177759.0,684391.0,46768.0,70786.0,285596.0,20956.0,3765.0,158974.0,4955.5,837429.0,26734.0,10814.0,33035.0,8944.0,100499.0,13630.0,62404.0,210731.0,7247.5,8382.0,16668.0,15197.0,9944.0,398796.0,6078.5,38322.0
2011-01-01,17654.5,4132.0,88664.0,248876.0,657910.0,154514.0,45602.0,10180.0,87140.0,173677.0,683447.0,45399.0,71153.0,280057.0,21696.0,3841.0,160212.0,4601.5,831587.0,30388.0,10849.0,32922.0,9414.0,97312.0,16842.0,62636.0,204067.0,6399.5,8517.0,15384.0,15646.0,9851.0,403390.0,5650.0,35860.0
2011-04-01,18932.5,4160.0,89442.0,250232.0,669658.0,155924.0,46380.0,9768.0,87532.0,173372.0,695777.0,45352.0,71407.0,289621.0,22210.0,3909.0,160790.0,4666.0,843030.0,33955.0,10890.0,32905.0,9618.0,101964.0,20177.0,62700.0,209286.0,6557.5,8707.0,14432.0,15488.0,9672.0,406156.0,5135.0,36809.0
2011-07-01,20099.0,4236.0,90334.0,251553.0,663256.0,157248.0,46277.0,9474.0,87659.0,171719.0,689668.0,44138.0,71413.0,280866.0,22454.0,3959.0,161220.0,4349.5,834975.0,35862.0,10899.0,32655.0,9843.0,94816.0,21783.0,62600.0,198728.0,6466.5,8813.0,12648.0,14770.0,9570.0,408802.0,4801.0,35434.0
2011-10-01,19718.5,4360.0,91132.0,252565.0,657110.0,157568.0,46426.0,9312.0,87063.0,169208.0,683542.0,43297.0,71217.0,273409.0,22483.0,3948.0,161433.0,4060.5,826319.0,31992.0,10943.0,32689.0,9793.0,94251.0,17838.0,62340.0,194991.0,7203.0,8877.0,10928.0,13684.0,9594.0,410133.0,4634.0,34163.0
2012-01-01,19316.0,4408.0,89300.0,249470.0,658331.0,158944.0,46386.0,9070.0,85422.0,165744.0,684278.0,43470.0,70734.0,275864.0,22297.0,3650.0,160170.0,5280.0,824076.0,32761.0,10861.0,32242.0,9348.0,96259.0,19005.0,61916.0,196718.0,6447.0,8818.0,9588.0,11393.0,9493.0,408414.0,4239.5,36103.0
2012-04-01,19552.5,4356.0,88956.0,248452.0,649853.0,159568.0,45309.0,8772.0,87418.0,166157.0,675722.0,41974.0,70464.0,267702.0,22251.0,3618.0,159496.0,5201.0,816010.0,32863.0,10741.0,32082.0,9342.0,94328.0,19165.0,61568.0,189530.0,7018.5,8896.0,8276.0,10188.0,9195.0,408019.0,4407.5,33846.0
2012-07-01,21017.5,4228.0,88944.0,247792.0,656094.0,160027.0,45443.0,8394.0,86867.0,164119.0,682017.0,42280.0,70292.0,274197.0,22305.0,3617.0,158849.0,5112.5,820214.0,32910.0,10448.0,31318.0,9123.0,101314.0,19559.0,61292.0,195845.0,6533.5,9000.0,6960.0,9274.0,8726.0,407820.0,4214.5,34251.0
2012-10-01,18994.5,4016.0,88363.0,246301.0,637072.0,159887.0,43659.0,7858.0,81205.0,159329.0,663189.0,39943.0,70536.0,257001.0,22467.0,3651.0,157938.0,5202.5,796401.0,29050.0,9692.0,29015.0,9667.0,97158.0,15368.0,61104.0,184292.0,7123.5,9432.0,7588.0,8741.0,8175.0,406188.0,3900.5,30274.0
2013-01-01,20003.5,3824.0,87975.0,242238.0,619372.0,159476.0,40714.0,7302.0,78458.0,155309.0,645546.0,36341.0,69364.0,243833.0,22673.0,3501.0,154262.0,4191.5,774681.0,30193.0,9345.0,27909.0,9537.0,92732.0,16833.0,59822.0,172925.0,6522.0,9542.0,7487.0,8361.0,6804.0,401713.0,2939.0,28687.0
2013-04-01,18659.5,3664.0,87374.0,240950.0,617715.0,160296.0,40409.0,6884.5,77148.0,152869.0,643978.0,35412.0,68233.0,242732.0,22810.0,3452.0,153576.0,5210.0,770584.0,28207.0,9087.0,27121.0,9687.0,94462.0,14857.0,59000.0,174116.0,7078.0,9234.0,7488.0,8279.0,6847.0,401246.0,2842.0,29116.0
2013-07-01,19759.0,3528.0,81840.0,234703.0,603501.0,160927.0,40287.0,6522.0,79264.0,154159.0,629872.0,34281.0,67421.0,234242.0,22861.0,3509.0,152863.0,5787.5,757661.0,27147.0,8977.0,26565.0,9656.0,89390.0,13963.0,58056.0,166808.0,7158.5,9365.0,7475.0,8132.0,6921.0,395630.0,2777.5,28084.0
2013-10-01,20792.5,3416.0,88131.0,240362.0,600528.0,161848.0,38158.0,6218.0,80436.0,153822.0,626978.0,35829.0,66488.0,224767.0,22829.0,3620.0,152231.0,4692.0,754351.0,27291.0,9023.0,26429.0,9669.0,79410.0,14206.0,56991.0,159319.0,7362.0,9497.0,6898.0,7888.0,7081.0,402210.0,2507.0,29111.0
2014-01-01,17341.5,3292.0,87645.0,238905.0,600108.0,162164.0,38054.0,6000.5,72314.0,144878.0,626609.0,38317.0,65494.0,225540.0,22721.0,3780.0,151260.0,4498.5,744986.0,28025.0,9100.0,26476.0,9617.0,75091.0,15116.0,55804.0,159462.0,7035.0,9691.0,7069.0,7601.0,7264.0,401069.0,2520.0,31188.0
2014-04-01,18625.0,3156.0,88668.0,239400.0,594002.0,161472.0,36922.0,5778.0,76632.0,148417.0,620534.0,38648.0,65013.0,219662.0,22639.0,3893.0,150732.0,4701.0,742420.0,26186.0,9048.0,26359.0,9587.0,74015.0,13443.0,55126.0,156553.0,7687.0,9888.0,6772.0,7328.0,7333.0,400872.0,2282.5,29230.0
2014-07-01,17333.0,3020.0,89592.0,239165.0,607959.0,161433.0,34804.0,5638.0,74946.0,147082.0,634520.0,40346.0,65155.0,233922.0,22620.0,3942.0,149573.0,4785.0,755041.0,25683.0,8971.0,26252.0,9660.0,86267.0,13003.0,54956.0,173435.0,7561.0,10199.0,6981.0,7068.0,7311.0,400598.0,1947.0,32444.0
2014-10-01,17750.5,2908.0,90638.0,239107.0,586354.0,161080.0,36246.0,5580.0,75069.0,147413.0,612831.0,38749.0,65527.0,212644.0,22540.0,3936.0,148469.0,5395.0,733767.0,24156.0,8915.0,26520.0,9597.0,68827.0,11651.0,55294.0,152241.0,7285.5,10232.0,6817.0,6812.0,7205.0,400187.0,1929.5,30649.0
2015-01-01,15810.5,2824.0,90572.0,238059.0,586342.0,161428.0,35626.0,5501.0,70589.0,143861.0,612776.0,37143.0,66406.0,213289.0,22535.0,3899.0,147487.0,4671.0,730203.0,21582.0,8773.0,26039.0,9660.0,74027.0,9098.0,56141.0,156082.0,7748.5,10265.0,6866.0,6589.0,7066.0,399487.0,1971.0,31256.0
2015-04-01,17222.5,2792.0,90790.0,237986.0,586393.0,160623.0,35225.0,5467.5,73356.0,147155.0,612720.0,36746.0,66648.0,214111.0,22502.0,3825.0,147196.0,4738.5,733548.0,21461.0,8745.0,26315.0,9742.0,74480.0,8928.0,56347.0,157425.0,7330.5,10300.0,7152.0,6404.0,7082.0,398609.0,2001.0,32713.0
2015-07-01,16912.0,2816.0,91369.0,238768.0,581223.0,160158.0,34896.0,5450.5,72224.0,145506.0,607400.0,35105.0,66349.0,208473.0,22434.0,3744.0,147399.0,4134.0,726729.0,20795.0,8719.0,26326.0,9885.0,72688.0,8093.0,55913.0,152783.0,7604.5,10437.0,6933.0,6264.0,7275.0,398927.0,1937.0,31451.0
2015-10-01,16889.0,2876.0,91967.0,239846.0,583753.0,159065.0,36984.0,5461.0,74250.0,147254.0,609726.0,36059.0,65552.0,210815.0,22327.0,3646.0,147879.0,5834.0,731007.0,20337.0,8824.0,26977.0,10130.0,71113.0,7331.0,54837.0,153494.0,7605.5,10715.0,7451.0,6176.0,7685.0,398911.0,1927.0,32462.0
2016-01-01,17461.0,2948.0,92526.0,240761.0,580413.0,158020.0,36147.0,5585.0,74426.0,146133.0,606207.0,36608.0,64310.0,207426.0,22236.0,3557.0,148235.0,4052.0,726546.0,19373.0,8891.0,27481.0,10427.0,68937.0,5998.0,53121.0,151905.0,8110.0,11189.0,7397.0,6129.0,7968.0,398781.0,1892.5,32264.0
2016-04-01,15622.5,3016.0,93467.0,241795.0,580373.0,158443.0,34890.0,5665.5,72190.0,142797.0,605962.0,37255.0,63297.0,205723.0,22059.0,3529.0,148328.0,4459.0,723171.0,20413.0,8899.0,27514.0,10772.0,66406.0,6625.0,51787.0,150420.0,7703.5,11510.0,7310.0,6120.0,8129.0,400239.0,1883.0,32510.0
2016-07-01,15491.0,3104.0,94491.0,242813.0,591534.0,158508.0,36619.0,5766.5,71591.0,141563.0,616900.0,37784.0,62726.0,215579.0,21860.0,3506.0,148322.0,4327.0,733097.0,20969.0,8917.0,27804.0,10880.0,72277.0,6984.0,50835.0,157992.0,8194.0,11892.0,7246.0,6148.0,8167.0,401321.0,1965.5,33616.0
2016-10-01,15821.5,3228.0,95418.0,243271.0,593671.0,158886.0,37014.0,5873.5,71159.0,141252.0,618861.0,38778.0,62594.0,216705.0,21638.0,3552.0,147852.0,3546.0,734923.0,21381.0,9014.0,28484.0,10916.0,71416.0,7237.0,50264.0,158309.0,8181.0,12329.0,7500.0,6228.0,8117.0,402156.0,1916.0,33771.0
2017-01-01,17108.0,3388.0,96134.0,244266.0,591452.0,158847.0,37487.0,5956.5,73178.0,143790.0,616349.0,38554.0,62740.0,213236.0,21303.0,3594.0,148132.0,4202.5,735242.0,22696.0,9219.0,29334.0,11187.0,66029.0,8121.0,50076.0,153053.0,6940.0,12664.0,7872.0,6264.0,8152.0,403114.0,1848.5,34054.0
2017-04-01,18258.5,3520.0,96312.0,244502.0,598861.0,159190.0,39176.0,5976.5,77053.0,148639.0,623684.0,38652.0,63255.0,219993.0,21171.0,3652.0,148190.0,3995.5,747500.0,22013.0,9403.0,29873.0,11304.0,71654.0,7188.0,50170.0,158804.0,8354.0,13085.0,8331.0,6264.0,8229.0,403691.0,1892.0,34005.0
2017-07-01,17442.5,3720.0,97324.0,246472.0,598113.0,159671.0,38387.0,6031.0,77326.0,149118.0,623010.0,39443.0,63937.0,216867.0,21214.0,3683.0,149148.0,4103.0,747231.0,22777.0,9621.0,30527.0,11404.0,65921.0,7653.0,50548.0,155702.0,8113.5,13389.0,7855.0,6212.0,8374.0,406143.0,2092.5,35752.0
2017-10-01,18504.5,3988.0,98471.0,249150.0,609007.0,160377.0,39454.0,6195.0,81501.0,154193.0,634115.0,39768.0,64924.0,224589.0,21435.0,3673.0,150678.0,4108.5,763200.0,24114.0,10030.0,31666.0,11372.0,69800.0,8754.0,51209.0,161021.0,8543.5,13715.0,7768.0,6124.0,8605.0,409526.0,2278.5,36724.0
2018-01-01,16535.5,4264.0,99675.0,252786.0,615781.0,161319.0,38822.0,6360.5,81212.0,157363.0,641157.0,39821.0,68066.0,227052.0,21696.0,3680.0,153110.0,4440.5,773144.0,25569.0,10422.0,32750.0,11296.0,70688.0,10010.0,52979.0,162661.0,8783.0,15087.0,8085.0,6096.0,8730.0,414105.0,2312.0,37326.0
2018-04-01,17404.5,4452.0,101303.0,256070.0,627757.0,162413.0,41525.0,6540.0,80791.0,158000.0,653462.0,40541.0,69020.0,234979.0,21992.0,3712.0,154767.0,4095.5,785757.0,25865.0,10617.0,33304.0,11008.0,73223.0,10405.0,53484.0,167589.0,8802.5,15536.0,8188.0,6132.0,9023.0,418483.0,2355.0,38670.0
2018-07-01,19398.5,4732.0,102427.0,259340.0,641075.0,163198.0,43459.0,6794.5,83597.0,161380.0,667138.0,40425.0,69407.0,244599.0,22292.0,3771.0,156913.0,4053.0,802455.0,26268.0,10828.0,33833.0,11028.0,79439.0,10507.0,53472.0,174873.0,8631.5,15934.0,8376.0,6224.0,9389.0,422538.0,2319.0,39396.0
2018-10-01,19977.0,5100.0,102963.0,261507.0,649858.0,163691.0,41480.0,7102.0,90823.0,169046.0,676244.0,40354.0,69140.0,251046.0,22536.0,3850.0,158545.0,4774.0,818904.0,25868.0,11115.0,34557.0,10776.0,87050.0,9992.0,52944.0,183698.0,9017.5,16196.0,9084.0,6376.0,9398.0,425198.0,2445.0,40520.0
2019-01-01,25931.0,5372.0,103453.0,262637.0,658934.0,164538.0,43141.0,7142.5,102268.0,179897.0,685551.0,39345.0,68081.0,258377.0,22709.0,3909.0,159184.0,4679.0,838831.0,24756.0,11384.0,35157.0,10467.0,93083.0,8917.0,52013.0,190480.0,9112.5,16067.0,9549.0,6484.0,9468.0,427175.0,2568.5,42099.0
2019-04-01,17642.5,5384.0,104655.0,265230.0,676581.0,164995.0,43634.0,7188.5,85486.0,163699.0,703473.0,40168.0,68677.0,273248.0,22953.0,3939.0,160574.0,3949.0,840280.0,24884.0,11515.0,35350.0,10412.0,103937.0,9088.0,52260.0,204730.0,9637.0,16417.0,9536.0,6525.0,9541.0,430225.0,2709.5,44558.0
2019-07-01,21006.0,5404.0,105973.0,268241.0,680337.0,165635.0,44405.0,7275.0,95571.0,174691.0,707573.0,40767.0,70513.0,273696.0,23291.0,3945.0,162269.0,4596.0,855028.0,24575.0,11791.0,36245.0,10401.0,102701.0,8770.0,53732.0,204717.0,10177.0,16781.0,8606.0,6509.0,9564.0,433876.0,2917.0,45176.0
2019-10-01,20780.5,5428.0,107238.0,271122.0,685172.0,166717.0,48381.0,7575.5,95308.0,178715.0,712779.0,41415.0,73547.0,274939.0,23677.0,3930.0,163884.0,5995.5,863886.0,24899.0,11855.0,35848.0,10411.0,98444.0,9059.0,56430.0,201659.0,10312.5,17117.0,9860.0,6441.0,9699.0,437839.0,3329.5,45661.0
2020-01-01,16554.0,5444.0,108895.0,273910.0,692638.0,168164.0,45131.0,7718.0,90320.0,178705.0,720719.0,44052.0,77818.0,278644.0,24138.0,3944.0,165015.0,5185.5,871343.0,24008.0,12217.0,36794.0,10559.0,104093.0,8005.0,60353.0,209505.0,10454.0,17465.0,10567.0,6376.0,8359.0,442075.0,3307.5,46625.0
2020-04-01,19565.5,5440.0,110017.0,279538.0,687088.0,169908.0,50896.0,7852.0,95491.0,187174.0,715672.0,43826.0,80254.0,266227.0,24598.0,3986.0,169521.0,6711.5,874262.0,19914.0,12447.0,37199.0,10704.0,96122.0,3770.0,62818.0,195417.0,10807.0,17436.0,11429.0,6318.0,4316.0,449445.0,3435.0,44835.0
2020-07-01,18465.0,5428.0,111839.0,282210.0,692105.0,171045.0,49955.0,7970.0,94464.0,188131.0,721256.0,44651.0,81540.0,268002.0,25094.0,4057.0,170371.0,6148.5,880236.0,21650.0,12708.0,37862.0,10870.0,94770.0,5352.0,63825.0,196397.0,10738.0,17715.0,12127.0,6274.0,6045.0,453255.0,3603.5,44657.0
2020-10-01,22068.5,5412.0,112829.0,285200.0,716406.0,173556.0,50534.0,7877.5,103814.0,197571.0,746118.0,45470.0,81815.0,287362.0,25586.0,4125.0,172371.0,6855.5,913977.0,22166.0,12683.0,37751.0,11359.0,110122.0,5395.0,63374.0,214661.0,11091.5,18441.0,11942.0,6220.0,6456.0,458756.0,4064.0,46393.0
2021-01-01,18836.5,5348.0,112848.0,290458.0,717745.0,175478.0,51533.0,7935.5,95396.0,187275.0,748063.0,43185.0,80532.0,282127.0,26110.0,4208.0,177610.0,6674.5,905020.0,23835.0,12615.0,37512.0,11511.0,104711.0,6976.0,61466.0,206758.0,10933.0,19067.0,11347.0,6300.0,7497.0,465936.0,4021.0,45065.0
2021-04-01,18970.5,5264.0,114287.0,294149.0,721700.0,177884.0,50245.0,7945.5,95148.0,187445.0,752539.0,42536.0,80766.0,280507.0,26650.0,4189.0,179862.0,5712.0,909145.0,24245.0,12511.0,37324.0,11676.0,103571.0,7305.0,60954.0,206016.0,11185.0,19812.0,11531.0,6478.0,8625.0,472032.0,3966.0,44806.0
2021-07-01,19056.0,5140.0,115194.0,295187.0,719546.0,180870.0,50435.0,7907.5,95415.0,189259.0,750987.0,42335.0,82037.0,274930.0,27262.0,4179.0,179993.0,6084.0,908805.0,24857.0,12352.0,37142.0,11750.0,99923.0,7968.0,61840.0,199637.0,10943.5,20197.0,11808.0,6766.0,6687.0,476057.0,4188.0,43925.0
2021-10-01,22192.5,4996.0,115889.0,296731.0,717593.0,184136.0,51873.0,7899.0,97463.0,194119.0,749998.0,42313.0,84782.0,269131.0,27978.0,4428.0,180842.0,6040.5,911712.0,25627.0,12091.0,36267.0,11703.0,90237.0,8928.0,64123.0,191631.0,10440.0,20660.0,11874.0,7151.0,8403.0,480867.0,3916.5,43527.0
