Date,Consumption expenditures,Equipment,Federal,Government consumption expenditures and gross investment,Gross investment,Intellectual property products,National defense,Nondefense,Research and development,Software,State and local,Structures
1953-01-01,45.2804,27.8368,52.828,33.506,28.3616,6.8915999999999995,81.011,14.471,10.546600000000002,,17.193,276.5378
1953-04-01,46.5302,30.1178,54.347,34.194,29.3296,7.095999999999999,81.644,17.104,10.8528,,17.162,262.1056
1953-07-01,45.404399999999995,29.7306,53.037,33.831,29.059999999999995,7.3462000000000005,80.781,15.266,11.2282,,17.616,246.8514
1953-10-01,45.8152,26.4432,52.368,33.747,27.7688,7.614199999999999,79.359,15.589,11.6344,,18.037,240.6244
1954-01-01,43.441,25.9846,49.747,32.87,28.1466,7.9156,74.45,16.029,12.0946,,18.68,245.7824
1954-04-01,41.3418,24.8958,47.264,31.758,27.239600000000003,8.1586,71.457,14.284,12.464400000000001,,18.752,222.921
1954-07-01,40.6392,21.0394,45.192,31.071,25.3424,8.3768,68.247,13.76,12.7976,,19.27,213.9312
1954-10-01,40.7438,20.2424,44.693,30.885,24.7734,8.5888,66.067,15.494,13.1216,,19.358,206.368
1955-01-01,40.244600000000005,19.6632,43.833,30.903,24.541800000000002,8.7766,65.92,13.716,13.409,,20.165,188.394
1955-04-01,39.306799999999996,20.2234,42.902,30.601,24.9638,9.1834,63.715,14.477,14.0238,,20.426,179.9436
1955-07-01,40.441199999999995,18.308600000000002,43.355,30.797,23.7762,9.7136,64.409,14.607,14.8188,,20.397,165.2312
1955-10-01,39.238,17.226999999999997,41.913,30.186,23.307,10.440999999999999,62.522,13.78,15.905199999999999,,20.519,155.6972
1956-01-01,38.7156,17.2992,41.655,30.179,23.894,11.295399999999999,62.294,13.488,17.179,,20.734,154.9866
1956-04-01,39.481,17.131999999999998,42.671,30.789,24.506,12.1108,63.838,13.79,18.401,,20.994,168.0224
1956-07-01,38.084,17.5704,41.975,30.518,25.386599999999998,12.8898,63.657,12.373,19.571199999999997,,21.096,183.45940000000002
1956-10-01,39.233,18.4136,43.407,31.295,26.158000000000005,13.539600000000002,65.594,13.118,20.5458,,21.31,184.445
1957-01-01,40.2936,18.0466,44.259,31.966,26.583199999999998,14.1006,66.188,14.346,21.394,,21.837,183.901
1957-04-01,39.6836,17.31,43.704,31.8,26.2656,14.584399999999999,66.729,12.243,22.1368,,22.014,179.6574
1957-07-01,39.541399999999996,18.061,43.934,32.071,27.0202,14.919400000000001,67.343,11.949,22.6568,,22.327,186.8526
1957-10-01,40.6552,17.6162,44.452,32.598,27.0416,15.156400000000001,66.566,14.281,23.032400000000003,,22.878,181.2298
1958-01-01,38.9042,17.2462,43.134,32.316,27.766199999999998,15.278799999999999,66.064,11.833,23.238999999999997,,23.526,199.93540000000002
1958-04-01,40.3472,18.1784,44.491,33.122,28.287800000000004,15.3924,66.799,14.047,23.422800000000002,,23.857,198.97
1958-07-01,40.1606,17.889400000000002,44.34,33.312,28.748400000000004,15.637,66.792,13.688,23.794600000000003,,24.365,210.4236
1958-10-01,40.8844,18.644199999999998,45.307,33.983,29.885399999999997,15.9488,67.28,15.306,24.259,,24.789,227.46560000000005
1959-01-01,39.1392,21.552200000000003,44.404,33.636,31.6678,16.3172,65.18,16.011,24.807799999999997,0.0095,24.934,222.9082
1959-04-01,40.269400000000005,21.6296,45.227,34.05,31.766999999999996,16.6298,64.31,19.099,25.274,0.0095,24.991,220.79939999999996
1959-07-01,40.7588,22.5848,45.832,34.34,31.906600000000005,16.916800000000002,65.357,19.108,25.711599999999997,0.009999999999999998,25.005,205.42919999999998
1959-10-01,40.6434,22.2208,45.376,34.06,30.9972,17.1316,64.826,18.759,26.044999999999998,0.010499999999999999,24.876,183.69160000000002
1960-01-01,38.721599999999995,21.7596,43.671,33.48,31.1428,17.5104,63.921,15.971,26.6116,0.0678,25.293,185.118
1960-04-01,39.2222,20.2436,43.775,33.857,31.093,18.0428,63.492,16.811,27.3978,0.11099999999999999,25.924,193.7058
1960-07-01,40.005199999999995,21.4878,45.125,34.686,32.486200000000004,18.4704,65.481,17.29,28.031599999999997,0.1342,26.31,205.07
1960-10-01,40.42,20.7214,45.303,34.927,32.5224,18.8808,64.827,18.584,28.638799999999996,0.157,26.614,214.513
1961-01-01,39.3502,23.1098,45.456,35.446,35.023,19.4356,66.554,16.622,29.4976,0.1422,27.473,234.3902
1961-04-01,40.22,22.7388,45.858,35.535,34.117599999999996,20.0908,66.305,17.883,30.49,0.1486,27.285,214.225
1961-07-01,41.1142,24.093,47.239,36.295,35.272000000000006,20.6072,68.356,18.349,31.2856,0.155,27.514,204.40480000000002
1961-10-01,41.797399999999996,24.2774,48.119,37.092,36.3836,20.9684,69.643,18.672,31.843799999999998,0.1724,28.255,211.1308
1962-01-01,43.1628,25.6406,49.907,37.808,36.930600000000005,21.2864,72.154,19.468,32.349399999999996,0.1868,28.049,205.852
1962-04-01,43.666399999999996,24.4458,50.108,38.0,36.7216,21.784799999999997,71.465,20.839,33.1348,0.20140000000000002,28.239,212.96300000000002
1962-07-01,44.9698,25.839800000000004,51.612,38.879,37.6584,22.468600000000002,72.685,22.691,34.215199999999996,0.20540000000000003,28.589,191.30599999999998
1962-10-01,45.3114,24.4406,51.854,39.149,37.721999999999994,23.3232,72.739,23.173,35.5612,0.209,28.886,200.9058
1963-01-01,44.0012,22.6058,50.099,38.618,37.3734,24.3778,70.118,22.598,37.2084,0.221,29.418,190.38479999999998
1963-04-01,43.736,21.810000000000002,49.876,38.647,37.546800000000005,25.314999999999998,69.703,22.632,38.668,0.23579999999999995,29.667,195.49960000000002
1963-07-01,46.035399999999996,22.7908,52.697,40.363,39.5666,26.343400000000003,72.497,25.425,39.912400000000005,0.6244,30.453,218.91199999999998
1963-10-01,45.35039999999999,22.438,51.326,39.946,38.5838,26.663999999999998,70.521,24.879,40.771,0.2766,30.859,160.5712
1964-01-01,45.0532,22.197200000000002,51.077,40.071,39.1526,27.1284,69.455,25.717,41.415800000000004,0.388,31.316,180.0636
1964-04-01,45.3464,21.663,51.049,40.431,39.426,27.4694,68.599,26.776,41.979,0.3886,32.029,176.33499999999998
1964-07-01,45.153,21.238,50.764,40.48,39.430600000000005,27.7158,68.45,26.321,42.3936,0.40120000000000006,32.374,178.7962
1964-10-01,44.7954,21.1518,50.346,40.463,39.5764,27.9488,67.481,26.634,42.7786,0.42960000000000004,32.712,182.0036
1965-01-01,44.869600000000005,20.1582,49.914,40.417,38.97240000000001,28.1556,66.308,27.179,43.2276,0.3422,33.005,170.1034
1965-04-01,45.3432,18.7798,49.996,40.895,39.0788,28.6792,66.005,27.766,43.9142,0.513,33.841,176.0054
1965-07-01,47.022000000000006,19.4132,51.849,42.252,40.4874,29.2682,68.016,29.369,44.8214,0.5548,34.794,182.3792
1965-10-01,48.1956,18.716,53.008,43.052,40.733799999999995,29.994799999999998,69.959,29.471,45.9566,0.5791999999999999,35.297,184.86679999999998
1966-01-01,48.3378,21.4852,54.266,43.854,42.999399999999994,30.875400000000003,72.383,29.165,47.3104,0.6222,35.715,190.5982
1966-04-01,50.306799999999996,20.136400000000002,55.754,44.682,42.339,31.6334,73.96,30.504,48.431400000000004,0.6881999999999999,35.986,183.3548
1966-07-01,51.4698,23.2984,57.925,45.9,44.2864,32.312,78.386,29.651,49.3758,0.794,36.403,180.8328
1966-10-01,51.901599999999995,24.2958,58.577,46.692,45.407799999999995,32.8644,80.404,28.478,50.1368,0.8661999999999999,37.333,174.1488
1967-01-01,55.5202,25.821999999999996,62.369,48.665,46.518,33.266000000000005,84.971,31.158,50.7062,0.8864000000000001,37.789,165.4762
1967-04-01,55.5496,24.0252,61.687,48.464,45.052,33.5778,85.101,29.417,51.182599999999994,0.8827999999999999,37.99,148.8062
1967-07-01,55.866600000000005,26.310200000000002,62.707,49.002,46.221799999999995,33.772800000000004,87.063,29.162,51.4784,0.9124000000000001,38.131,157.3248
1967-10-01,56.502199999999995,25.0058,62.742,49.374,45.8752,33.9814,86.272,30.3,51.821000000000005,0.933,38.793,153.9306
1968-01-01,58.2154,23.2616,63.842,50.256,45.1338,34.066199999999995,88.197,30.281,51.993399999999994,0.9526,39.504,151.4272
1968-04-01,58.090599999999995,22.855200000000004,63.493,50.516,45.3816,34.2014,88.112,29.587,52.18300000000001,1.0134,40.278,146.2416
1968-07-01,58.274800000000006,22.1128,63.13,50.667,45.085,34.3512,86.61,30.741,52.355,1.0976,40.862,148.17360000000002
1968-10-01,58.5698,20.5094,62.823,50.711,44.183,34.4836,85.878,31.004,52.5106,1.155,41.202,151.0174
1969-01-01,57.9788,23.3494,62.62,50.825,45.3908,34.6352,85.159,31.49,52.6228,1.2642,41.58,144.712
1969-04-01,58.72860000000001,18.7642,61.836,50.665,42.7016,34.5542,83.546,31.82,52.383399999999995,1.3842,41.932,146.33679999999998
1969-07-01,58.834799999999994,20.0964,61.949,50.767,42.7254,34.254599999999996,83.536,32.095,51.800200000000004,1.5216,42.024,143.8924
1969-10-01,58.654999999999994,17.15,60.539,50.083,39.825,33.708600000000004,81.944,30.955,50.8514,1.6628,41.933,133.3714
1970-01-01,57.467200000000005,20.014400000000002,59.516,49.841,40.7188,32.9732,79.889,31.319,49.6026,1.826,42.334,125.66900000000001
1970-04-01,56.635400000000004,18.7966,57.947,49.261,39.689800000000005,32.3378,76.506,32.164,48.559799999999996,1.9286,42.565,127.28200000000001
1970-07-01,56.505399999999995,17.7964,57.233,49.469,39.556200000000004,31.871199999999998,75.429,31.945,47.7882,2.02,43.535,132.3116
1970-10-01,56.375800000000005,18.4006,57.018,49.492,39.5274,31.57,74.899,32.147,47.3134,2.0624,43.755,133.42159999999998
1971-01-01,56.170399999999994,13.142199999999999,55.185,48.769,36.4464,31.3384,71.806,32.013,46.977199999999996,2.0591999999999997,43.938,138.7392
1971-04-01,56.0874,12.094800000000001,54.54,48.656,35.9536,31.316399999999998,69.362,33.736,46.9026,2.1076,44.265,143.49380000000002
1971-07-01,55.7402,13.1082,54.303,48.629,36.4544,31.4536,68.036,34.928,47.080799999999996,2.1374,44.414,153.9894
1971-10-01,55.2284,10.263,52.869,48.286,35.0666,31.818599999999996,66.291,33.939,47.553399999999996,2.2192,44.972,151.13479999999998
1972-01-01,56.0474,9.6428,53.302,48.549,34.6048,32.263400000000004,65.624,35.852,48.1828,2.2654,45.096,145.1868
1972-04-01,56.061,11.543000000000001,53.82,48.743,35.4178,32.6516,66.181,36.313,48.6798,2.3692,45.019,141.94400000000002
1972-07-01,54.778600000000004,9.0582,51.352,47.814,33.6358,32.853,62.111,36.083,48.908,2.4594,45.381,139.6358
1972-10-01,54.5826,10.4962,51.485,48.21,34.9692,32.962,62.395,36.007,49.0116,2.5463999999999998,46.005,137.7876
1973-01-01,54.4258,12.925999999999998,52.151,48.625,36.8258,32.9502,63.261,36.39,48.8614,2.7056,46.215,144.7406
1973-04-01,54.13099999999999,12.2046,51.312,48.283,35.751999999999995,32.7884,61.981,36.169,48.533,2.8064,46.289,140.45260000000002
1973-07-01,53.3258,10.075,49.497,47.715,34.3524,32.5302,58.852,36.207,48.0304,2.936,46.774,145.561
1973-10-01,53.65560000000001,10.143,49.609,48.073,34.352199999999996,32.1648,59.269,35.889,47.339,3.0906,47.343,146.2356
1974-01-01,54.5822,12.6776,50.804,48.941,35.666,31.7024,60.257,37.375,46.53680000000001,3.214,47.941,139.0176
1974-04-01,53.964,14.0284,50.63,49.186,36.8404,31.361200000000004,60.895,36.053,45.9438,3.3148000000000004,48.534,147.0354
1974-07-01,54.6444,15.1268,50.955,49.284,36.4128,31.0978,59.77,38.422,45.4422,3.4433999999999996,48.445,130.682
1974-10-01,55.1546,15.581799999999998,51.459,49.52,36.3414,30.9638,60.002,39.31,45.1522,3.558,48.462,133.5272
1975-01-01,55.1484,14.4876,50.917,50.059,36.6454,30.966,59.45,38.779,44.974399999999996,3.7833999999999994,49.896,138.35899999999998
1975-04-01,55.34740000000001,12.9612,50.412,49.636,34.7638,31.058600000000002,58.283,39.197,45.0422,3.905,49.537,133.8342
1975-07-01,55.391,17.1926,51.712,50.564,37.8964,31.3068,60.444,39.292,45.3766,3.9948,50.17,140.4622
1975-10-01,55.4024,17.3702,51.884,51.007,39.090999999999994,31.701999999999998,60.324,39.868,45.912600000000005,4.1006,50.841,144.9092
1976-01-01,54.9956,16.6796,51.369,51.087,39.5994,32.185,59.501,39.79,46.6786,4.079,51.413,146.6454
1976-04-01,54.9816,16.044400000000003,51.193,50.518,38.1154,32.501400000000004,59.225,39.756,47.1152,4.1338,50.513,138.72039999999998
1976-07-01,54.717000000000006,17.6328,51.271,50.37,38.3604,32.8642,59.298,39.84,47.605199999999996,4.2162,50.177,132.7394
1976-10-01,54.971199999999996,17.325200000000002,51.382,50.339,37.8822,33.1476,59.087,40.404,47.988800000000005,4.2824,50.027,134.52960000000002
1977-01-01,55.2134,17.57,51.734,50.767,38.608799999999995,33.451800000000006,59.628,40.485,48.5128,4.2414000000000005,50.523,138.4414
1977-04-01,55.7254,17.843600000000002,52.391,51.232,39.3048,33.7312,60.145,41.342,48.9434,4.2716,50.832,142.8794
1977-07-01,56.301,17.789,52.914,51.438,39.0216,34.054,60.469,42.147,49.409800000000004,4.3526,50.779,141.18120000000002
1977-10-01,56.3606,17.2196,52.548,51.315,38.418400000000005,34.366,59.138,43.155,49.8278,4.4765999999999995,50.856,134.703
1978-01-01,56.454600000000006,16.782,52.585,51.328,38.111399999999996,34.824200000000005,59.29,43.03,50.369,4.7136,50.849,136.2566
1978-04-01,56.9308,17.622999999999998,53.602,52.615,41.214999999999996,35.293,60.218,44.18,50.9272,4.9403999999999995,52.375,157.0692
1978-07-01,57.010400000000004,18.329,53.952,53.101,42.3874,35.7626,60.52,44.603,51.4696,5.1754,52.979,162.2646
1978-10-01,57.242000000000004,20.0654,54.408,53.579,43.493399999999994,36.1978,60.862,45.227,51.959199999999996,5.392799999999999,53.481,155.0274
1979-01-01,57.488,19.499000000000002,54.328,53.049,41.562400000000004,36.7078,60.923,44.943,52.515,5.6836,52.572,138.10240000000002
1979-04-01,57.702,19.9244,54.879,53.566,42.9052,37.1492,61.831,44.977,52.989999999999995,5.933,53.067,139.39280000000002
1979-07-01,57.0086,22.1984,55.005,53.722,45.0582,37.5236,61.865,45.239,53.3794,6.1634,53.25,146.0648
1979-10-01,57.5154,20.9222,55.066,54.076,44.642399999999995,37.9076,62.318,44.72,53.7792,6.3915999999999995,53.847,140.6276
1980-01-01,58.35,22.9544,56.536,54.87,46.349000000000004,38.0584,63.791,46.193,53.8514,6.5902,54.099,150.6076
1980-04-01,59.9206,21.8474,57.653,54.978,44.995999999999995,38.4322,63.634,49.205,54.20700000000001,6.8622,53.382,148.4708
1980-07-01,58.949799999999996,21.592000000000002,56.989,54.229,44.327600000000004,38.9442,63.765,47.357,54.733399999999996,7.1732,52.555,152.3056
1980-10-01,58.859,22.6094,57.277,54.217,44.7624,39.5034,64.652,46.758,55.3384,7.4686,52.297,142.20819999999998
1981-01-01,59.705200000000005,22.4616,58.401,54.942,45.8338,40.1618,66.098,47.411,56.1366,7.715999999999999,52.707,147.1054
1981-04-01,60.8432,23.752000000000002,59.898,55.048,45.431,40.626,67.709,48.752,56.63440000000001,7.962999999999999,51.699,146.3544
1981-07-01,60.5936,24.2036,59.653,54.859,44.997,41.1846,68.012,47.687,57.2472,8.2316,51.551,135.3394
1981-10-01,61.2008,25.485,60.723,55.556,46.232600000000005,41.5034,69.784,47.713,57.4736,8.519400000000001,51.954,144.621
1982-01-01,61.446799999999996,25.130000000000003,60.764,55.493,45.331599999999995,41.8994,70.501,46.734,57.916399999999996,8.639,51.808,137.4946
1982-04-01,61.2146,26.995600000000003,61.015,55.704,46.215199999999996,42.3912,71.812,45.383,58.497,8.8126,51.989,132.17419999999998
1982-07-01,62.1872,26.5858,62.019,56.151,46.1728,42.99159999999999,73.318,45.641,59.3146,8.9042,51.99,133.512
1982-10-01,63.2856,28.0186,63.482,57.017,47.5284,43.590199999999996,74.883,46.968,60.126200000000004,9.0176,52.384,137.8116
1983-01-01,64.1208,29.058799999999998,64.482,57.565,48.1168,44.60080000000001,75.603,48.412,61.250800000000005,9.5236,52.573,141.0556
1983-04-01,64.9494,29.74,65.685,58.039,48.754599999999996,45.631600000000006,77.222,48.997,62.4668,9.929,52.469,140.8286
1983-07-01,66.377,30.9788,67.38,59.04,50.3874,46.4976,78.002,52.116,63.339999999999996,10.465,52.927,146.18720000000002
1983-10-01,62.89,33.1934,65.202,58.095,51.58819999999999,47.3836,79.753,43.862,64.303,10.9454,52.958,141.53879999999998
1984-01-01,63.388999999999996,34.0226,65.755,58.711,52.59439999999999,48.0816,80.033,44.845,65.05420000000001,11.3558,53.63,139.5702
1984-04-01,65.3954,34.535000000000004,67.747,59.986,53.8676,49.3428,80.997,48.449,66.58239999999999,11.8496,54.345,145.1714
1984-07-01,65.5838,33.808800000000005,67.685,60.472,54.352,50.7932,80.899,48.44,68.2874,12.488800000000001,55.273,144.8548
1984-10-01,66.253,38.5784,69.854,61.741,58.004000000000005,52.731399999999994,84.205,48.886,70.693,13.1578,55.833,147.3462
1985-01-01,66.929,38.4248,70.493,62.414,58.6238,54.6142,84.758,49.666,73.21799999999999,13.539000000000001,56.538,148.3778
1985-04-01,67.9706,40.6526,72.35,63.799,61.52139999999999,56.13719999999999,87.317,50.478,75.1602,14.0478,57.562,160.8102
1985-07-01,69.40180000000001,43.0946,74.504,65.253,63.6478,57.1066,90.532,51.047,76.4428,14.3854,58.478,168.9492
1985-10-01,69.408,43.825,74.547,65.522,63.8914,57.799800000000005,91.123,50.257,77.2282,14.8572,58.924,164.0536
1986-01-01,69.6516,42.446400000000004,74.337,66.04,64.12960000000001,57.985,90.646,50.451,77.33200000000001,15.2696,60.008,171.7618
1986-04-01,71.4418,44.8738,76.744,67.416,65.753,58.480399999999996,94.252,51.077,77.8844,15.6444,60.595,171.47320000000002
1986-07-01,72.7546,50.3108,79.403,68.885,69.295,59.327999999999996,97.812,52.41,79.0312,15.909199999999998,61.156,176.3814
1986-10-01,72.2604,50.083600000000004,78.474,68.6,68.8984,60.585,95.393,53.696,80.67320000000001,16.3086,61.362,169.2608
1987-01-01,72.4284,48.5048,78.983,69.003,69.6458,62.125800000000005,96.974,52.608,82.7094,16.715200000000003,61.687,180.2964
1987-04-01,72.5482,51.0652,80.058,69.538,71.51700000000001,63.229,99.081,52.143,84.0686,17.162,61.824,187.2164
1987-07-01,71.9516,52.063599999999994,79.948,69.611,72.4452,63.855000000000004,100.2,50.19,84.7668,17.5512,62.034,186.25920000000002
1987-10-01,73.8166,51.8802,81.296,70.654,72.4678,63.8612,100.486,53.138,84.48960000000001,18.0606,62.854,187.6126
1988-01-01,72.89200000000001,48.2858,78.966,70.065,69.396,63.431799999999996,98.98,49.564,83.5288,18.66,63.546,162.236
1988-04-01,72.5728,47.8488,78.376,70.274,69.68039999999999,63.106399999999994,98.43,48.912,82.7076,19.256800000000002,64.346,168.5822
1988-07-01,72.49780000000001,48.3296,78.001,70.282,69.3252,62.970600000000005,97.662,49.119,82.07419999999999,19.9774,64.637,159.1686
1988-10-01,74.8122,49.751400000000004,80.161,71.646,69.86659999999999,62.74400000000001,99.659,51.536,81.33,20.6464,65.415,152.972
1989-01-01,73.89320000000001,50.8386,78.695,71.33,69.61240000000001,62.45120000000001,96.935,51.942,80.38680000000001,21.416400000000003,65.941,144.403
1989-04-01,75.7002,51.031400000000005,80.297,72.427,69.6918,62.447799999999994,98.617,53.427,79.77180000000001,22.376,66.669,142.1642
1989-07-01,75.89939999999999,53.7818,80.958,73.078,71.40459999999999,62.778800000000004,99.605,53.603,79.565,23.474600000000002,67.312,145.55540000000002
1989-10-01,76.3352,51.1162,80.582,73.444,70.7484,63.239599999999996,98.337,54.549,79.5782,24.587600000000002,68.213,146.5718
1990-01-01,77.28920000000001,53.535000000000004,81.922,74.619,72.8776,63.55800000000001,99.495,56.171,79.9096,24.9052,69.267,153.6376
1990-04-01,77.4872,54.51559999999999,82.028,74.737,73.00619999999999,63.4864,98.906,57.315,79.8178,24.929399999999998,69.394,151.9362
1990-07-01,77.3726,55.314,81.668,74.856,73.2938,63.1262,97.782,58.093,79.33059999999999,24.977600000000002,69.854,151.6426
1990-10-01,77.8884,54.589999999999996,81.767,75.356,72.978,62.793000000000006,98.368,57.469,78.75,25.21,70.637,138.8954
1991-01-01,79.15180000000001,53.6256,82.701,75.806,71.6366,61.751,99.825,57.633,77.176,25.347,70.743,133.7886
1991-04-01,79.0684,56.072399999999995,83.04,76.114,73.0376,61.10260000000001,99.869,58.411,75.864,26.013600000000004,71.028,142.9
1991-07-01,78.6254,54.9088,81.942,75.901,72.314,60.4778,97.765,58.79,74.7932,26.3262,71.441,139.5448
1991-10-01,77.7072,50.1888,79.893,75.345,70.8986,60.459799999999994,93.566,59.914,74.3412,27.029000000000003,71.945,153.5408
1992-01-01,78.0698,51.577999999999996,80.188,76.013,72.2714,60.65560000000001,93.053,61.412,74.0452,28.022399999999998,72.872,157.5578
1992-04-01,78.0018,52.42,79.98,75.866,71.7808,60.2328,92.603,61.564,73.3216,28.107799999999997,72.766,157.12619999999998
1992-07-01,79.1554,53.9774,81.105,76.35,71.1984,59.8996,94.181,62.017,72.6122,28.4426,72.797,145.121
1992-10-01,79.44480000000001,53.321600000000004,81.164,76.341,70.779,59.3086,93.188,63.639,71.636,28.565199999999997,72.742,158.4488
1993-01-01,77.8838,49.57000000000001,78.509,75.393,68.6774,58.984,89.526,62.459,71.3606,28.237000000000002,72.996,156.5454
1993-04-01,77.4068,49.3012,77.685,75.4,68.9088,58.5218,88.343,62.158,70.8028,28.127,73.586,154.491
1993-07-01,77.7672,46.251999999999995,77.393,75.508,67.6914,58.309799999999996,87.924,62.051,70.631,27.935200000000002,73.973,160.71859999999998
1993-10-01,77.8592,47.991,77.525,75.774,68.303,57.6472,88.165,62.024,69.856,27.699599999999997,74.333,156.6038
1994-01-01,76.8982,43.4196,74.817,74.837,64.8938,57.6188,83.887,61.603,69.9024,27.557,74.641,142.9998
1994-04-01,76.6832,44.278200000000005,74.5,75.208,65.66499999999999,57.5748,83.856,60.873,69.85040000000001,27.605400000000003,75.493,143.90140000000002
1994-07-01,77.8728,47.1028,76.304,76.476,67.8586,57.6168,86.523,61.417,69.6776,28.101,76.381,150.817
1994-10-01,76.846,43.9808,74.295,75.811,66.619,57.30500000000001,82.264,62.681,69.38539999999999,27.8514,76.66,160.82440000000003
1995-01-01,76.57820000000001,46.381,74.086,76.076,67.426,56.7582,82.1,62.406,68.6024,27.901,77.259,163.3432
1995-04-01,76.7202,46.142,73.839,76.332,67.2326,56.5748,81.955,62.008,68.6362,27.309199999999997,77.868,156.5052
1995-07-01,76.6474,44.5366,73.247,76.132,66.1006,56.450199999999995,80.794,62.238,68.32480000000001,27.5956,77.944,158.453
1995-10-01,74.7486,43.8732,70.752,75.335,65.32560000000001,56.60359999999999,78.13,59.992,68.7482,27.224400000000003,78.351,151.0974
1996-01-01,74.99300000000001,49.293,72.148,75.833,67.91959999999999,56.644600000000004,79.645,61.215,68.4928,27.8906,78.211,156.52460000000002
1996-04-01,76.0134,48.013400000000004,72.831,76.777,68.162,56.8486,80.581,61.531,68.5292,28.473399999999998,79.338,161.9536
1996-07-01,75.5432,47.0464,71.867,76.777,68.0568,57.1336,79.196,61.176,68.7006,29.0406,80.012,156.2384
1996-10-01,76.1458,44.1182,71.519,77.307,67.3916,57.562,78.337,61.564,69.0452,29.633999999999997,81.154,147.7604
1997-01-01,75.7982,42.7146,70.509,76.905,66.135,58.013200000000005,75.897,62.616,68.8646,31.124200000000002,81.176,146.6296
1997-04-01,77.228,44.9956,72.07,77.901,66.732,57.751599999999996,78.065,63.3,68.6588,30.7438,81.777,144.528
1997-07-01,76.821,47.775,71.765,78.262,68.2906,57.6928,77.312,63.64,68.6096,30.541800000000002,82.6,150.506
1997-10-01,77.1624,48.1804,71.652,78.655,67.82180000000001,58.28520000000001,77.737,62.754,68.9842,31.383,83.343,133.3462
1998-01-01,75.9688,47.011199999999995,69.87,78.373,67.9428,59.40400000000001,73.695,64.226,69.25,34.0012,84.104,143.9546
1998-04-01,77.2074,48.5782,71.231,79.745,69.4952,59.9076,75.836,64.462,69.2576,35.499,85.48,146.0856
1998-07-01,76.42999999999999,51.486799999999995,70.959,80.346,71.9054,60.080600000000004,77.137,61.928,69.4164,35.7108,86.683,150.6464
1998-10-01,77.9422,50.173,71.404,80.82,70.0876,59.69780000000001,75.88,64.817,69.2438,35.001400000000004,87.177,139.7824
