Date,Agricultural,Agricultural equipment,"Agricultural foods, feeds, and beverages",Air Transport,"Apparel, footwear, and household goods",Automotive vehicles,"Automotive vehicles, engines, and parts","Building materials, excluding metals and products",Business,"Capital goods and related parts, except automotive",Charges for the use of intellectual property n.e.c.,Chemicals,"Civilian aircraft, engines, and parts",Complete civilian aircraft,"Computer accessories, peripherals, and parts",Computer services,"Computers, peripherals, and parts",Construction services,"Consumer goods, except food and automotive","Dairy, meat products, and poultry",Durable goods,Education related,Electrical equipment and parts n.e.c.,Engines and parts for civilian aircraft,"Engines, parts, bodies, and chassis","Expenditure of seasonal, border, and other short-term workers",Exports of agricultural goods,Exports of capital goods less selected parts,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,Financial intermediation services indirectly measured,Financial services,"Financial services, excluding financial intermediation services indirectly measured","Foods, feeds, and beverages",Freight,"Fuels, fuel materials, and electric energy",Furniture and household items,Government goods and services n.e.c.,"Grains, vegetables, fruits, nuts, and preparations",Health related,Home entertainment and recreational equipment and materials,Household and kitchen appliances,Household goods,Imports of capital goods less selected parts,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial equipment,Industrial supplies and materials,Information services,Insurance services,Laboratory testing and control instruments,Maintenance and repair services,"Medicinal, dental, and pharmaceutical preparations, including vitamins",Metals and products,Net exports of goods under merchanting,Nonagricultural,"Nonagricultural foods, feeds, and beverages",Nondurable goods,"Nondurable goods, excluding petroleum and products","Oil drilling, mining, and construction equipment",Other,"Other agricultural foods, feeds, and beverages",Other business services,Other business travel,Other durable consumer goods,Other durable goods n.e.c.,"Other household goods, including cellular telephones",Other modes of transport,Other nondurable consumer goods,Other nondurable goods,Other nondurable goods n.e.c.,Other nonmetals,Other other business services,Other other nondurable goods n.e.c.,Other personal travel,Passenger,Personal,Personal computers and mainframes,"Personal, cultural, and recreational services",Petroleum and products,Port,"Scientific, hospital, and medical equipment and parts",Sea Transport,Semiconductors and related devices,Telecommunications equipment,Telecommunications services,"Telecommunications, computer, and information services",Transport,Transportation equipment,Travel (for all purposes including education)
2006-10-01,10248.5,6207.0,61641.5,45346.5,62940.5,106944.5,185692.0,21368.0,28014.0,425148.0,50234.0,50163.5,49633.0,22050.0,52412.0,10304.0,75713.5,1933.0,301855.0,9478.0,151627.25,8797.0,32401.5,27582.5,78747.0,5301.5,76096.0,362076.0,740645.0,1083226.0,1531531.0,1007130.0,342581.0,448305.0,10093.5,45796.0,35702.5,74310.0,13457.0,22737.0,14038.5,22870.0,34476.0,607.5,64108.0,12825.0,68849.0,493400.0,1157558.0,1900921.0,2269198.0,743363.0,1614314.0,368277.0,129696.0,434291.0,2523.5,25483.5,5432.5,6345.0,49767.0,83354.0,1527.0,122513.0,12669.0,216446.0,132761.0,24299.5,106550.0,17687.5,164869.5,22712.5,33785.5,35007.5,41985.0,4326.5,22404.0,30350.0,41191.0,31789.0,56107.0,28824.0,51839.0,26567.0,61244.0,23301.5,9101.0,165019.0,8622.25,23484.0,25379.0,38977.0,34902.0,7277.5,20105.0,75051.5,4402.0,89258.5
2007-01-01,10236.0,6036.5,64858.5,47119.5,62823.5,104946.5,184862.0,21213.0,28064.0,431225.5,51766.5,51832.5,50810.5,22247.0,51388.5,10690.0,78489.0,2207.0,312953.0,10036.5,152823.0,9126.5,33265.0,28564.0,79915.0,4914.0,80609.0,369806.0,752003.0,1105493.0,1577991.0,1024884.0,353491.0,472498.0,10611.0,49118.5,38508.5,78081.5,13398.25,23985.5,14571.5,24013.0,36941.0,614.5,65402.0,13386.0,70668.0,494350.0,1165470.0,1938160.0,2317264.0,772689.0,1641337.0,379104.0,130160.0,439968.5,2772.5,27601.0,5516.0,6726.0,55801.0,82304.0,1459.0,125502.0,13224.0,223637.5,135738.0,24018.5,108119.875,17881.0,177244.5,23150.0,35332.0,37003.5,42711.0,3820.0,22926.5,30947.0,44519.0,30727.0,61718.5,29488.0,52949.5,27632.5,62690.5,27099.5,9319.0,169986.5,8819.5,23474.5,24947.5,39332.0,36112.0,7091.5,20554.0,75888.0,4011.5,90755.0
2007-04-01,11462.5,6119.5,66259.5,47356.5,62511.0,107978.0,189996.0,21442.0,28516.0,435339.0,53050.0,54072.0,51658.5,22460.5,47898.0,10925.0,74484.5,2738.0,310174.5,10636.0,154444.25,9367.0,33593.5,29198.0,82018.5,4803.5,84937.0,384594.0,769273.0,1136432.0,1622764.0,1051495.0,367159.0,486332.0,11231.5,54367.5,43135.5,79368.0,13879.5,28670.0,14029.5,21605.0,37785.5,619.5,65525.5,13350.0,68482.0,502806.0,1170858.0,1980150.0,2368569.0,809292.0,1653653.0,388419.0,135857.5,470971.5,2685.0,28091.0,5947.0,6880.0,54487.0,86783.5,1518.0,133755.0,13108.0,236128.75,145217.5,24042.0,109715.375,17838.0,185825.0,23713.0,35881.0,35841.5,41102.5,4190.0,23288.5,29887.0,43314.0,30774.5,62483.5,28369.0,54349.0,28223.5,64335.0,26587.0,9786.5,186754.0,8829.75,24140.0,26286.0,38506.5,36237.0,7868.5,21478.5,77833.0,4752.0,92851.5
2007-07-01,12226.5,6770.5,72625.5,49402.0,62983.0,112481.5,194946.5,21092.5,28632.0,446534.5,56187.5,54763.0,55660.5,25415.5,46990.5,11703.0,74379.0,3210.0,310871.5,11299.0,155760.25,9450.5,34037.5,30245.5,82465.0,4658.0,97203.0,403598.0,789059.0,1176013.0,1685710.0,1078810.0,386953.0,509697.0,11166.0,57170.5,46004.0,85877.0,13821.25,28848.0,14511.0,22507.5,42772.0,616.0,65829.5,13277.0,70922.5,518714.0,1189763.0,2015055.0,2414664.0,825292.0,1670097.0,399609.0,139916.5,483678.5,2785.5,30679.5,5976.0,6647.0,50862.5,86209.0,1615.0,135331.0,13252.0,241514.5,147557.5,24936.0,112019.375,18554.5,194834.5,23973.0,36603.0,36409.0,43134.5,4017.0,23670.5,29302.0,45131.0,30865.0,64273.5,27687.0,56711.5,29375.0,66778.0,27388.5,10535.5,197955.0,9221.25,24737.5,26058.0,37125.5,38155.0,7830.5,22319.0,79477.0,4840.0,95410.0
2007-10-01,11970.0,7284.5,78068.0,51387.5,61238.5,110965.5,189717.5,20161.5,29645.0,451173.5,57220.0,57328.0,56888.0,25523.0,46949.0,12275.0,74682.0,2533.0,317242.0,11848.0,157823.75,9574.0,33366.5,31364.5,78752.5,5084.0,105709.0,411907.0,807972.0,1220998.0,1750714.0,1115289.0,413026.0,529716.0,9969.0,54839.0,44869.5,91150.0,13688.5,27535.5,14554.5,27322.5,47510.0,622.0,68688.0,12923.0,71775.0,511585.0,1177428.0,2077517.0,2480413.0,900089.0,1659040.0,402896.0,140194.5,526854.0,2762.5,29694.0,6170.0,6725.0,52692.5,85403.5,1595.0,137802.0,13081.5,264224.25,149772.0,24388.5,112968.875,18710.5,194849.0,24560.5,38676.0,36161.5,44297.5,4232.5,24172.0,31039.0,42879.0,30943.0,67166.0,29444.0,60190.0,31181.5,70386.5,27733.0,10244.5,240573.5,8939.5,25078.0,25050.5,39403.5,38824.5,8609.5,23647.5,80670.5,4893.5,100031.5
2008-01-01,12567.5,7524.5,84963.5,53630.0,60817.0,111367.5,190054.0,19088.5,30588.0,459658.0,59322.5,61632.0,56375.5,24138.0,47358.5,12875.0,75305.0,3102.0,323918.0,12456.5,161264.75,9848.0,34133.5,32237.5,78686.5,5550.0,116946.0,414421.0,822178.0,1273676.0,1813321.0,1156730.0,451498.0,539645.0,9254.5,57487.5,48233.0,98352.0,14593.75,30920.5,14210.5,22969.0,53208.5,621.0,67955.0,12913.5,72677.0,521913.0,1194497.0,2165461.0,2584568.0,970965.0,1696461.0,419107.0,143451.5,574549.0,2815.5,32472.0,6415.0,6246.0,58563.0,91651.5,1690.0,147088.5,13388.5,287969.25,159655.5,25799.0,115422.25,19298.0,203883.0,25037.5,39341.5,36096.5,45553.0,4196.5,24564.5,30684.0,43199.0,31815.5,70214.5,28994.0,61536.5,32356.5,72005.0,27947.0,10028.5,272338.5,9364.25,25894.5,26643.0,40634.5,39521.0,8642.0,24333.0,84469.5,4604.5,102593.5
2008-04-01,13541.0,8080.5,90369.5,55667.5,61296.0,111752.5,189455.5,18786.0,30044.5,473715.5,58199.5,66540.5,57997.0,23975.5,48531.0,13600.0,77792.0,3639.0,331815.0,13277.0,169792.25,10177.0,34925.0,34021.5,77703.0,5023.5,126557.0,434452.0,858134.0,1351521.0,1905282.0,1224964.0,493387.0,553761.0,8673.5,55312.5,46639.0,103890.0,14542.75,37812.5,14086.0,24276.5,57431.5,628.0,69987.5,13594.5,74572.0,529167.0,1216676.0,2258725.0,2681686.0,1042049.0,1738530.0,422961.0,148038.5,636223.0,2928.5,35235.5,6751.5,6723.0,60486.0,103001.5,1449.0,160335.0,13520.5,314226.5,173877.0,27665.5,117492.125,19660.5,212437.0,25021.0,40517.5,34650.0,46891.5,4054.5,24956.5,28240.0,42509.0,32720.5,75813.5,26791.0,60668.5,33760.5,71473.5,29260.5,10101.5,307838.5,9497.5,27427.0,26173.0,39815.0,40098.5,9084.5,25612.5,85895.5,5124.0,101518.5
2008-07-01,14299.0,8132.5,90087.5,56961.5,61236.5,104831.0,179743.5,18523.0,29131.0,469887.0,61165.5,73018.5,56738.5,22747.0,45627.0,13409.5,74478.5,4382.0,332579.5,13874.0,171175.5,10395.0,33873.5,33991.0,74912.5,4848.0,125872.0,441656.0,863704.0,1371161.0,1922215.0,1245289.0,507457.0,551054.0,8647.5,53425.5,44778.5,104079.5,15001.75,37634.0,14149.0,22557.0,56048.0,629.0,69183.0,13909.5,77255.0,508445.0,1190079.0,2274715.0,2709569.0,1084636.0,1720511.0,434854.0,147744.0,666071.0,2868.5,37100.5,6881.5,8023.0,60968.0,105082.5,1518.0,166451.0,13991.5,328149.5,180750.0,31115.5,117736.75,20165.5,214491.5,24283.5,38868.5,34909.0,49197.0,4460.5,25069.5,27655.0,43681.0,33439.5,75128.0,26137.0,60436.5,34929.5,71460.0,28851.0,10843.5,328275.5,9427.75,27444.0,26827.5,39000.0,39507.5,9311.5,25589.5,88249.5,4972.0,100591.0
2008-10-01,13532.5,8121.0,77645.5,53387.5,59500.0,86343.0,150057.0,16260.0,28626.0,429444.5,56185.5,60088.5,47888.5,16451.5,38019.0,12559.0,62664.5,4074.0,305360.0,12161.5,144859.75,10747.5,31462.5,31437.0,63714.0,5327.5,102496.0,399564.0,757350.0,1167742.0,1700304.0,1065246.0,410393.0,532562.0,8857.0,52606.5,43749.5,91255.0,14239.5,25819.0,13251.0,22893.5,46096.0,633.5,60582.5,12748.0,71971.5,461711.0,1050003.0,1895813.0,2328779.0,845810.0,1534696.0,432966.0,138074.0,486148.0,2938.5,39062.0,6719.0,7988.0,58709.0,79863.0,1205.0,133079.0,13609.5,250894.0,146612.5,32585.5,110327.5,19388.0,216426.0,23299.0,30864.5,34455.5,45972.0,4056.0,23732.0,27344.0,42772.0,30178.5,78144.0,26139.0,57984.0,32716.5,69365.0,24645.5,10028.0,213234.5,9142.25,27057.0,26091.5,33346.5,36887.0,9026.5,24523.5,83535.0,4639.0,97991.5
2009-01-01,10720.5,6914.5,71996.0,48067.5,55316.0,54364.0,99044.5,13076.0,25908.5,383228.0,54169.0,45257.0,54394.0,23191.0,35152.5,12826.0,59266.0,4176.5,284800.5,11441.5,120805.25,10907.0,26069.0,31203.5,44680.5,4418.5,92547.0,349501.0,647232.0,1004707.0,1511768.0,912160.0,357474.0,507062.0,8325.5,48256.5,39931.0,84524.0,11478.5,22466.0,11455.0,23070.5,42219.0,622.0,54878.5,11116.0,67013.5,371609.0,864931.0,1522976.0,1932761.0,658045.0,1300338.0,409785.0,117633.5,347457.5,3272.0,39126.0,6183.0,7871.5,61273.5,57551.0,776.0,106422.0,12528.0,195324.25,117142.5,23588.5,94647.25,18335.0,210728.5,21490.0,24780.0,32199.5,44442.5,3364.0,21539.0,24523.0,40653.0,24311.5,76559.5,23746.0,55185.0,29592.5,66714.0,24113.0,10174.0,135377.0,8192.0,25543.5,20866.0,27779.5,31882.5,8466.5,24564.0,72297.5,3974.0,92623.0
2009-04-01,9798.0,6040.0,76089.5,46368.5,52566.0,53843.5,98561.0,12816.0,25603.5,364679.0,55721.0,44516.0,53417.5,23687.5,35786.0,12618.0,60279.5,4231.0,281785.0,10579.5,116112.75,11125.0,24718.5,29729.5,44718.0,4168.5,101912.0,332035.0,627319.0,1004492.0,1521093.0,902580.0,377173.0,516601.0,8165.5,49703.0,41537.5,88812.5,9753.5,16666.5,10725.5,25183.5,47266.5,618.5,53226.5,11429.0,67465.5,348454.0,824771.0,1473612.0,1879461.0,648842.0,1233852.0,405849.0,107662.0,343533.0,3396.0,39443.0,5935.5,7850.0,62004.0,48820.5,1044.0,100197.5,12723.5,196546.25,109995.5,17424.0,89264.375,18244.0,212608.5,21434.5,25605.0,30579.5,45311.0,3489.5,20919.0,24052.0,38151.0,24293.0,75383.5,23008.0,57067.0,27603.5,68810.5,24493.5,11064.5,147608.5,8658.75,24999.5,18060.5,29279.5,31765.0,8919.0,24933.5,67918.0,3157.5,94414.0
2009-07-01,10709.5,5388.0,75271.0,47360.0,52862.5,72489.0,131360.0,13621.0,26472.0,377418.0,56748.5,48873.5,50191.0,20493.5,41341.0,13181.5,67801.5,3783.0,287882.0,10601.5,122316.25,11409.0,26628.0,29697.0,58871.0,4017.0,101064.0,343566.0,668452.0,1067092.0,1594725.0,966028.0,398640.0,527632.0,8361.5,48798.5,40437.0,87871.0,9516.75,17355.0,10761.0,28060.5,45820.5,642.0,55359.5,11462.0,66445.0,383083.0,897863.0,1606562.0,2018722.0,708699.0,1317518.0,412160.0,110697.0,392413.0,3155.5,39037.0,6129.5,8626.5,63301.5,54744.5,780.0,108837.5,12600.0,217831.0,119547.5,16730.0,91795.875,18850.0,212989.0,22454.5,28098.5,29747.0,44222.0,4225.5,21813.5,22250.0,38024.0,26363.5,75694.0,21470.0,59460.0,28814.0,71510.5,26461.0,11353.0,178136.5,8388.75,25787.0,17265.0,32024.0,33130.0,9359.0,25696.5,68851.0,2912.5,97982.0
2009-10-01,11435.0,5383.5,79435.5,51547.5,54813.5,85724.5,152840.0,14434.5,27140.0,405780.0,63663.0,52549.5,52874.0,22126.5,45128.5,14149.0,76439.5,3663.5,303812.0,10956.5,132639.0,11674.0,29513.0,30748.0,67115.5,3845.5,108395.0,371897.0,728129.0,1153274.0,1703508.0,1044879.0,425145.0,550234.0,8620.5,50730.5,42111.0,92329.0,10521.0,20511.0,11540.0,24702.0,48962.5,636.5,56173.5,12483.0,70313.0,423645.0,983355.0,1749307.0,2176763.0,765952.0,1429907.0,427456.0,118683.0,432548.5,3317.5,39510.5,6566.5,9312.5,68670.5,64654.0,588.0,119046.0,12893.5,235541.0,130481.0,16024.5,97905.875,19516.5,219654.0,23295.0,31275.0,31843.5,46289.5,3949.0,22567.5,25657.0,38618.0,28429.0,78414.0,25069.0,62068.5,31932.0,74379.0,31311.0,11292.5,194550.5,8595.75,26551.5,18619.0,34856.5,35728.5,9264.0,26731.0,74115.0,3158.5,101519.0
2010-01-01,12613.0,5806.0,82794.0,53966.5,57731.5,85639.0,154820.5,15202.5,28197.5,417061.5,63198.0,57291.5,50272.0,18913.0,45860.5,14687.0,77842.5,3088.5,309134.5,11588.0,138571.25,11729.0,31920.0,31359.0,69182.0,3801.5,113560.0,383357.0,751109.0,1200191.0,1759877.0,1086630.0,449081.0,559687.0,8253.0,51137.5,42884.0,96045.0,11628.5,24571.0,12348.5,24595.5,50855.5,637.0,56851.0,12336.0,72655.5,430327.0,1015663.0,1838020.0,2269069.0,822358.0,1484186.0,431048.0,123570.0,473035.0,3381.5,38584.5,6794.5,8445.5,66547.5,70564.5,575.0,131182.0,13251.0,252513.0,143794.5,17564.0,103109.0,20350.5,219202.5,24395.5,32036.0,34361.0,47970.5,3848.0,23313.0,24538.0,44759.0,29833.5,79671.0,23963.0,64682.5,33185.5,77048.5,31981.5,11239.0,213639.5,8837.5,27290.0,20151.0,35837.0,37189.5,8968.0,27036.5,77966.0,2976.5,105246.0
2010-04-01,13787.5,6701.5,80201.5,56228.0,61065.5,94235.0,168241.5,16463.5,28553.0,442542.5,61571.5,59310.0,50657.0,18318.5,46428.5,13837.5,81400.5,2347.5,319555.5,13062.5,149252.75,12065.0,33535.5,32339.0,74006.5,3995.0,107155.0,399243.0,793351.0,1250419.0,1819741.0,1143264.0,457068.0,569321.0,8682.5,53964.5,45281.5,94208.5,12656.25,23901.0,13514.0,24388.5,46099.5,632.0,59654.0,13312.0,77608.5,475113.0,1092867.0,1925769.0,2362255.0,832902.0,1570680.0,436486.0,133205.5,495771.0,3557.0,39238.0,6916.0,9499.0,63607.0,78493.5,270.0,134735.5,14007.0,258410.75,148523.0,21084.0,108731.75,21039.5,223593.0,24558.0,34038.5,33820.5,50783.0,4070.0,23581.5,27334.0,40578.0,32246.5,81275.0,27063.0,64756.5,34704.5,77453.5,34972.0,10724.5,220044.5,9058.25,28082.5,21905.0,38698.0,38665.0,9151.0,26545.0,82202.5,3597.5,106006.5
2010-07-01,14212.5,6905.5,85897.0,56784.5,63537.5,94968.5,173338.0,15998.0,28844.5,460897.5,62723.0,61956.5,52439.5,19989.0,45267.5,15241.0,81740.5,2875.0,333454.5,12836.5,152396.0,12281.0,34168.0,32450.0,78370.0,4091.5,117287.0,413121.0,808679.0,1283042.0,1877253.0,1165755.0,474363.0,594211.0,8784.0,59052.0,50268.0,100335.0,13260.25,23352.0,14220.5,25238.0,52033.5,611.0,60860.0,14133.5,83646.0,494966.0,1140304.0,1982309.0,2431195.0,842005.0,1635939.0,448887.0,140407.0,493564.5,3614.0,40117.5,7568.0,9555.0,66216.5,76781.0,317.0,138224.0,14438.0,261113.25,152436.5,22161.5,113964.125,21026.5,235381.5,24753.0,35153.0,35464.0,55292.5,3732.0,24041.5,28247.0,42998.0,32354.0,83526.5,27930.0,67238.0,35444.0,80129.5,36472.5,11520.5,215995.0,9199.0,28867.0,23578.5,42036.0,40764.0,9880.5,28735.5,84094.5,3840.5,108975.0
2010-10-01,16427.0,7231.0,94820.0,58010.0,65315.5,97807.0,178897.5,15809.0,28976.5,475987.0,64676.0,67419.0,53063.5,19427.0,44582.5,15813.0,81161.5,2747.0,337915.5,13356.0,156753.0,12568.5,35034.5,33637.0,81090.0,4041.0,137888.0,430008.0,839252.0,1358029.0,1972116.0,1220142.0,518778.0,614086.0,9008.5,63299.0,54290.5,109834.0,12898.25,21549.0,13516.5,24217.5,59890.0,610.0,61549.5,13293.5,80695.5,513416.0,1173557.0,2042076.0,2495702.0,868519.0,1682781.0,453626.0,148366.0,521150.0,3827.0,38672.5,7706.0,10436.5,67810.5,83851.0,480.0,143614.5,15014.0,272780.0,160041.5,23895.0,119455.75,21574.5,243841.5,24935.0,38327.5,38014.0,53885.5,4205.0,24216.5,24474.0,52034.0,33272.5,86522.5,23994.0,68582.0,37011.0,81760.0,36579.0,12527.5,228176.0,9113.25,30125.0,23023.5,43086.0,42461.0,9996.5,29636.5,85239.0,3857.0,110736.0
2011-01-01,19433.0,7537.5,99693.0,58645.5,65274.5,102880.0,189722.5,16624.5,28240.5,482811.5,68849.5,70437.5,53599.0,19061.5,44240.0,17050.5,80241.5,2743.5,339646.0,14274.5,162573.25,12988.0,36237.5,34537.5,86842.5,4044.5,145559.0,436694.0,861763.0,1415217.0,2040407.0,1269659.0,553454.0,625190.0,9365.0,65329.5,55964.5,115293.5,12874.25,25729.0,13413.5,25379.5,62536.0,596.5,58379.5,13533.0,83867.5,528839.0,1200987.0,2159841.0,2608884.0,958855.0,1718141.0,449042.0,152763.5,592446.5,3460.5,35722.0,7882.5,10425.0,66880.5,90793.0,442.0,153511.5,15600.5,303472.75,172944.5,24103.5,119773.625,22882.0,243782.0,24196.0,40713.0,33694.5,56921.0,4048.0,24529.5,28143.0,39688.0,34768.5,86407.0,27701.0,66723.0,37052.0,80307.5,36001.5,13087.0,277316.0,9269.75,30382.0,22695.0,43479.0,42561.0,9557.5,30068.5,85388.0,4024.0,108548.0
2011-04-01,18766.0,7908.5,101894.5,61913.5,68420.0,95897.0,180667.5,16740.0,29058.5,500780.0,68660.5,73945.0,56522.0,20432.0,43063.0,17847.5,84405.5,3188.5,347363.0,14961.5,167127.0,13329.5,36835.5,36090.0,84770.5,4040.5,142379.0,462407.0,891657.0,1468785.0,2116132.0,1326406.0,577127.0,647347.0,9575.0,66697.5,57123.0,118218.5,13018.5,26759.5,13825.5,26254.5,63148.5,595.0,56739.5,13715.0,84927.0,527902.0,1208632.0,2231487.0,2697224.0,1022854.0,1750683.0,465738.0,158831.0,633953.0,3584.5,36721.0,8195.5,10625.5,69185.5,96978.5,534.0,159658.0,16324.5,323531.0,178423.5,27000.0,123290.625,23784.5,253203.0,25018.0,43177.5,34443.5,57387.0,4187.5,24912.5,27079.0,42342.0,35691.0,92087.0,26545.0,71615.0,39855.5,85539.5,41342.0,12943.5,306119.5,9272.25,31460.0,22523.5,42571.0,42101.5,9509.0,30940.5,88624.5,4950.0,114598.0
2011-07-01,16795.0,9014.5,100447.5,63836.5,69107.5,108799.5,199614.5,16978.5,29814.0,510270.5,71841.5,76416.0,58352.0,21531.5,43172.5,18064.5,86960.5,3184.0,345871.0,15864.0,167068.75,13667.5,37256.0,36820.5,90814.5,4190.5,136189.0,471077.0,908083.0,1489634.0,2156793.0,1353444.0,581550.0,667159.0,9477.5,68001.0,58523.5,116968.0,12784.25,27114.5,13968.0,25737.5,60823.5,592.0,57833.5,14037.5,83681.5,563005.0,1247979.0,2249944.0,2723903.0,1001965.0,1790098.0,473959.0,161222.5,628808.0,3687.5,37579.0,8073.0,11673.0,67817.5,96847.0,478.0,161834.5,16520.5,320271.0,178629.0,28388.5,124190.5,23759.5,260024.0,25623.5,42316.0,34009.0,55675.5,4436.5,25116.0,27999.0,40497.0,36482.0,94143.0,27521.0,73160.0,41737.0,87419.5,43788.0,13604.0,299872.0,9368.25,31538.0,22206.0,42269.5,42106.5,10089.0,31840.5,90478.5,5089.5,117233.5
2011-10-01,18024.0,9313.5,101849.0,64520.0,67530.5,111630.5,206519.5,16796.5,29592.5,521401.0,70578.0,76024.0,63302.5,25516.0,42334.0,18021.5,84750.0,3309.5,348293.5,15931.5,165137.0,14028.0,38011.0,37786.5,94889.0,4183.0,136005.0,484699.0,917640.0,1500186.0,2150123.0,1364182.0,582546.0,649936.0,9677.5,62749.0,53071.0,118527.5,12662.25,25196.0,14384.5,25054.5,61162.5,586.5,56385.0,14436.5,88494.5,578896.0,1270192.0,2283255.0,2751911.0,1013062.0,1817012.0,468656.0,165124.5,625241.0,3716.5,35879.5,8177.5,11092.0,69789.0,91151.0,589.0,158197.0,16678.5,321630.5,176221.0,30146.0,126839.375,24755.0,249686.0,25409.5,41047.5,35721.5,59673.5,4385.5,25047.0,27790.0,44242.0,36400.0,92374.5,27201.0,73054.0,42799.5,87668.5,42416.0,12716.0,304672.5,9456.75,31727.0,22517.5,42597.0,42116.5,9828.5,31566.0,91422.5,6136.0,117261.0
2012-01-01,18467.5,9786.5,98216.0,66184.0,67514.0,121833.5,222100.5,17259.5,30035.0,539661.0,71225.0,72313.0,65536.5,26414.0,45214.0,18392.0,88900.0,3300.0,345454.0,16515.0,167661.5,14448.0,39687.0,39122.0,100267.0,4100.0,130479.0,503345.0,945846.0,1515399.0,2189981.0,1384919.0,569552.0,674583.0,9254.0,66439.5,57185.0,115052.5,12898.0,21152.0,14586.5,24828.0,56370.5,586.5,58611.5,14279.5,86217.0,607817.0,1322012.0,2319464.0,2792253.0,997452.0,1852904.0,472788.0,170096.0,621194.0,3986.0,36256.5,8329.0,11279.0,66625.0,94793.5,559.0,150897.0,16836.5,315662.5,169365.0,32042.5,130495.25,25330.0,258626.0,25935.0,40997.0,36845.0,57351.0,4453.5,25489.0,29005.0,45244.0,37445.0,96061.0,28446.0,75285.5,44751.5,90320.0,43685.0,12964.0,302331.5,9148.5,32318.0,22660.5,43614.5,43951.5,9948.0,32325.0,93297.5,5401.0,120355.0
2012-04-01,18621.0,9739.0,104104.5,66849.0,68561.0,120527.5,222479.0,17680.5,29990.0,540940.0,71210.5,72806.0,63499.0,24655.5,45556.5,18565.0,87020.5,3982.0,349350.0,16470.0,166931.0,14788.5,40855.0,38844.0,101951.5,4283.0,144402.0,502690.0,942677.0,1533443.0,2215586.0,1389040.0,590765.0,682143.0,9067.5,64736.0,55668.5,121139.5,13160.5,22334.5,15198.5,24103.5,62503.0,600.0,57699.0,14975.5,86711.0,613016.0,1323799.0,2304247.0,2780827.0,980448.0,1857628.0,476581.0,172947.5,612782.0,3911.5,37695.0,8441.5,10999.5,68586.0,92406.5,479.0,151986.0,17034.5,314135.0,170607.0,33284.0,131208.875,25132.0,262101.5,25707.5,41916.0,35957.5,56536.5,4664.0,25876.5,28376.0,44018.0,37448.5,98244.5,27897.0,76391.5,45610.0,91780.0,41463.5,13432.5,294639.0,9083.75,32370.5,23248.0,40927.5,45932.0,10536.5,33012.0,94761.5,5923.0,121770.0
2012-07-01,19467.5,9642.5,114380.5,66774.5,68806.5,121753.0,222098.5,18324.5,29178.0,540550.0,71472.0,72380.5,68614.0,29395.5,43917.0,18933.5,82993.5,3162.5,351768.5,15801.5,165000.75,15358.5,41070.5,39218.5,100346.0,4298.5,163082.0,507220.0,940190.0,1541360.0,2227734.0,1378278.0,601171.0,686373.0,8790.5,66631.0,57840.5,130663.5,13115.5,23355.5,15211.0,24231.0,72652.0,598.0,56487.0,15097.0,90198.0,612937.0,1319659.0,2273133.0,2750817.0,953474.0,1865189.0,477684.0,172531.0,587295.0,4008.5,38159.0,8144.5,10452.0,69445.0,86917.0,646.0,152288.0,16283.0,304530.75,171755.5,32361.0,131461.0,25927.5,264500.5,24879.5,40960.0,37274.0,59889.5,4659.0,25872.0,29182.0,46012.0,37115.0,98470.5,28536.0,76530.0,45434.0,92486.5,39076.5,13917.0,273182.5,9179.0,32860.0,23248.0,40665.5,45924.0,10766.5,33708.0,94682.0,5744.5,121664.5
2012-10-01,16873.5,9627.5,105424.5,64373.0,69154.5,123533.0,222634.5,18738.0,29922.5,537321.0,71953.0,71182.0,71242.0,30530.0,42806.0,19360.5,84026.0,2702.0,353057.5,16227.5,166517.5,15812.0,40834.5,40712.0,99101.5,4319.5,142597.0,506977.0,938039.0,1528184.0,2237498.0,1385588.0,590146.0,709314.0,9022.5,70505.0,61482.0,121498.0,13500.75,22566.5,15645.0,24511.5,63018.0,596.0,57566.0,14865.0,92094.5,612783.0,1323683.0,2276217.0,2753373.0,952534.0,1859972.0,477155.0,167063.0,591688.0,4184.5,37340.5,8183.0,11311.5,66584.0,86670.0,524.0,150091.5,16074.0,305855.0,166965.0,30233.0,129985.125,26178.5,274113.0,25602.5,41227.5,37870.0,61584.5,4658.0,26432.0,31950.0,44314.0,36739.5,101482.5,31426.0,78402.0,42243.5,94810.0,41220.5,16202.5,282576.0,9239.75,32883.5,23351.5,40428.5,46778.5,11024.0,34569.0,92382.5,6021.0,124732.5
