Date,Auto output,Autos,Domestic output of new autos,Exports,Final sales of domestic product,Final sales of motor vehicles to domestic purchasers,Gross government investment,Imports,Light trucks (including utility vehicles),Motor vehicle output,Net purchases of used autos and used light trucks,New motor vehicles,Other,Personal consumption expenditures,Private fixed investment,Private fixed investment in new autos and new light trucks,Sales of imported new autos,Truck output,Trucks,Used autos,Used light trucks (including utility vehicles)
2006-01-01,101.668,93.2784,96.164,89.432,92.86,94.256,80.414,96.206,91.8885,93.183,105.5085,91.9525,78.197,98.207,91.108,93.452,95.691,90.092,86.83675,106.834,104.4005
2006-04-01,100.627,93.20259999999999,96.034,89.563,92.377,93.873,80.859,96.243,91.59,92.708,105.2085,91.846,79.38,97.683,90.919,93.215,95.527,89.92,87.06975,106.167,104.4795
2006-07-01,100.883,93.3408,96.362,89.7,92.192,93.722,80.967,96.281,91.3085,92.569,104.438,91.874,79.872,97.322,91.199,93.195,95.876,89.562,87.156,105.38149999999999,103.719
2006-10-01,101.022,93.62660000000001,96.248,89.972,91.756,93.413,81.851,96.52,90.35300000000001,92.194,103.375,91.35849999999999,80.893,96.705,91.413,92.522,95.592,88.909,87.3835,104.672,102.315
2007-01-01,101.502,93.6216,96.239,90.155,91.658,93.371,82.088,96.725,89.8475,92.176,102.2995,91.06,81.308,96.385,91.996,92.16,95.427,88.62,87.4885,104.098,100.7815
2007-04-01,101.616,93.5184,96.266,90.376,91.809,93.533,82.478,96.948,89.8605,92.289,101.936,91.132,82.514,96.351,92.563,92.133,95.349,88.737,87.87975,103.98349999999999,100.201
2007-07-01,101.277,93.7966,96.231,90.605,91.712,93.502,82.738,97.2,89.9375,92.092,102.15950000000001,91.162,82.857,96.35,92.323,92.146,95.276,88.609,88.05175,104.01650000000001,100.583
2007-10-01,99.723,93.8684,95.983,90.683,90.992,93.171,82.638,98.091,89.9085,91.109,102.938,91.06700000000001,82.868,96.27,91.156,92.054,95.097,87.913,88.26275,104.3125,101.77600000000001
2008-01-01,97.7,94.1496,95.876,90.942,89.633,92.228,82.983,98.783,89.45750000000001,89.457,102.4345,90.803,83.624,95.297,89.763,91.727,94.953,86.447,88.46575,103.19300000000001,101.82050000000001
2008-04-01,97.126,94.48179999999999,96.012,91.235,88.804,91.591,83.497,99.057,88.589,88.693,100.35849999999999,90.392,84.543,94.154,90.155,91.222,94.903,85.595,88.65375,100.90950000000001,99.9325
2008-07-01,97.515,94.6488,96.7,91.539,88.223,91.175,83.629,99.465,87.375,88.633,97.5515,90.0955,85.412,92.954,92.05,90.887,95.481,85.241,88.90425,98.149,97.07900000000001
2008-10-01,96.887,94.0892,96.501,91.925,87.162,90.172,83.909,99.417,85.798,88.32,94.7135,89.033,86.512,91.233,93.577,89.66,94.59,85.136,89.17125,95.42949999999999,94.137
2009-01-01,97.569,95.0004,97.575,91.96,87.907,90.772,85.504,99.334,86.60050000000001,87.679,91.893,89.644,86.928,90.748,100.686,90.299,95.002,83.687,89.55625,92.618,91.3065
2009-04-01,97.963,95.6586,97.731,91.827,89.274,91.975,86.484,99.268,88.42150000000001,90.034,90.77,90.8275,87.361,91.248,108.321,91.485,95.522,87.183,89.864,91.6375,90.07400000000001
2009-07-01,98.516,95.9208,97.481,91.875,90.148,92.783,86.892,99.535,89.13499999999999,92.461,92.9885,91.23349999999999,87.816,92.465,106.22,91.902,95.558,90.715,90.15825,94.011,92.1745
2009-10-01,100.932,96.41720000000001,98.361,92.048,91.733,94.144,86.843,99.774,90.9555,92.401,99.833,93.0335,87.94,95.719,95.072,93.819,97.703,89.381,90.778,100.4845,99.301
2010-01-01,100.217,95.60499999999999,97.756,92.395,91.378,93.733,86.169,99.571,90.8995,91.955,104.04849999999999,92.89,88.52,96.757,88.601,93.557,97.31,89.021,90.85249999999999,104.33949999999999,103.8015
2010-04-01,99.614,95.0706,97.375,92.639,91.236,93.652,86.167,99.805,90.727,91.564,103.35,92.5735,89.106,96.419,89.529,93.112,96.62,88.696,91.1695,103.7295,103.0335
2010-07-01,99.151,95.247,97.288,92.779,91.07,93.74,86.776,100.575,91.25,91.308,104.072,92.8895,89.863,96.611,89.34,93.35,96.562,88.511,92.0125,104.155,103.997
2010-10-01,99.66,95.58500000000001,97.466,93.327,91.716,94.202,87.226,100.581,91.845,91.909,105.142,93.3415,89.922,97.256,89.343,93.821,96.871,89.15,92.43725,105.18,105.1065
2011-01-01,100.453,95.681,97.947,93.604,92.678,95.035,87.555,100.813,92.77950000000001,92.943,106.1405,94.1665,90.724,98.175,89.934,94.659,97.504,90.307,92.8885,106.245,106.05250000000001
2011-04-01,101.834,97.45700000000001,99.46,94.168,93.817,96.459,88.28,102.643,93.684,94.119,106.9975,95.49799999999999,91.396,99.529,91.55,96.097,99.606,91.412,93.583,107.2795,106.74600000000001
2011-07-01,102.736,98.05699999999999,100.26,94.904,94.778,96.833,88.208,101.508,93.9,95.14,109.39150000000001,96.1185,91.875,100.373,90.925,96.783,100.872,92.496,93.021,109.387,109.40549999999999
2011-10-01,103.155,98.2538,100.718,95.83,95.1,96.94,88.836,101.46,94.1275,95.475,110.0005,96.276,92.489,100.549,90.837,96.887,100.814,92.795,93.5135,109.9135,110.0865
2012-01-01,102.742,97.994,100.739,96.185,95.671,97.407,89.648,101.622,95.1335,95.964,108.49950000000001,96.8385,93.332,100.542,92.279,97.371,100.699,93.691,94.2435,108.3965,108.59700000000001
2012-04-01,102.338,98.4804,100.943,96.466,95.533,97.561,90.02,102.59,95.201,95.861,109.1545,97.0465,94.081,100.741,92.352,97.531,100.987,93.723,94.71549999999999,108.9345,109.35249999999999
2012-07-01,102.109,98.5756,100.924,96.23,95.579,97.678,90.347,102.743,95.48349999999999,95.915,108.615,97.27799999999999,94.217,100.697,92.776,97.768,101.181,93.909,94.938,108.31299999999999,108.8805
2012-10-01,102.637,99.1306,101.099,96.356,96.208,98.319,91.112,103.2,95.969,96.49,107.98400000000001,97.709,94.312,101.108,93.845,98.229,101.622,94.512,95.44025,107.981,107.994
2013-01-01,103.005,100.13340000000001,101.26,97.005,96.752,98.686,92.039,103.232,96.4045,97.024,108.483,97.963,94.541,101.524,94.065,98.465,101.626,95.137,95.8515,108.5455,108.434
2013-04-01,103.253,99.2474,101.238,97.011,97.146,98.807,91.987,102.556,96.7465,97.389,107.88,98.1275,94.631,101.495,94.462,98.622,101.549,95.559,95.86975000000001,107.96950000000001,107.8075
2013-07-01,103.772,98.9906,101.231,97.21,97.876,99.266,92.153,102.216,97.32749999999999,98.108,108.666,98.57,94.94,102.058,94.752,99.061,101.816,96.367,96.05925,108.7705,108.5795
2013-10-01,103.729,98.951,101.302,97.759,98.165,99.448,92.397,102.291,97.55250000000001,98.434,110.268,98.664,95.612,102.542,94.386,99.084,101.585,96.846,96.3015,110.37,110.18299999999999
2014-01-01,102.514,99.93299999999999,100.945,97.884,97.845,99.245,93.485,102.538,97.521,98.118,109.254,98.493,96.032,102.096,94.531,98.837,101.05,96.905,96.49175,109.2935,109.2265
2014-04-01,102.822,99.87440000000001,101.248,98.454,98.122,99.419,93.711,102.611,97.769,98.341,108.13650000000001,98.738,96.123,101.977,95.226,99.097,101.324,97.091,96.90025,108.18799999999999,108.0975
2014-07-01,103.744,98.9558,101.311,98.649,98.89,99.771,93.557,101.752,98.3255,99.095,108.512,99.09,96.28,102.373,95.539,99.448,101.384,97.787,97.0495,108.6,108.4405
2014-10-01,103.981,100.01859999999999,101.545,98.94,99.291,99.994,94.81,101.52,98.813,99.449,106.9465,99.441,96.518,102.154,96.464,99.799,101.54,98.197,97.428,106.99549999999999,106.909
2015-01-01,103.768,100.1696,101.166,98.819,99.314,99.807,95.581,100.783,98.5835,99.462,106.39150000000001,99.261,97.187,101.794,96.507,99.537,101.2,98.309,97.455,106.4295,106.364
2015-04-01,104.609,99.6492,101.492,98.95,100.214,100.49,95.592,100.675,99.342,100.375,108.18350000000001,99.856,97.704,102.79,96.692,100.12,101.258,99.259,97.7515,108.2515,108.12950000000001
2015-07-01,103.896,99.863,100.884,99.115,100.25,100.557,96.186,100.864,99.5855,100.405,107.632,99.9675,98.062,102.686,97.017,100.185,101.61,99.524,98.02725000000001,107.702,107.5755
2015-10-01,102.768,98.7996,100.78,99.104,100.105,100.378,96.434,100.655,99.755,100.206,105.28299999999999,99.9695,98.059,101.944,97.738,100.164,101.128,99.587,98.16275,105.38,105.20249999999999
2016-01-01,102.697,99.7284,100.73,99.107,100.146,100.291,97.235,100.261,99.6725,100.23,104.52350000000001,99.9305,98.565,101.626,97.977,100.075,100.906,99.634,98.279,104.596,104.46549999999999
2016-04-01,102.664,100.85979999999999,100.566,99.558,100.274,100.391,97.47,100.409,99.7945,100.396,105.55850000000001,99.9495,98.567,101.991,97.626,100.083,100.704,99.851,98.5645,105.5975,105.52799999999999
2016-07-01,102.603,100.2406,100.269,99.361,100.412,100.385,97.82,99.951,99.9925,100.49,104.145,100.066,98.728,101.591,98.295,100.182,100.623,99.984,98.847,104.19,104.1095
2016-10-01,101.596,100.4154,100.416,99.664,100.383,100.443,98.65,100.333,100.287,100.395,101.8885,100.33850000000001,98.933,100.973,99.552,100.456,100.857,100.127,99.51275,101.92150000000001,101.863
2017-01-01,101.867,100.422,100.714,100.068,100.796,100.634,99.683,100.038,100.546,100.77,100.72999999999999,100.64599999999999,99.775,100.72,100.533,100.729,101.154,100.527,99.977,100.75399999999999,100.71199999999999
2017-04-01,100.462,100.4744,100.214,99.662,100.241,100.341,100.088,100.358,100.2735,100.239,100.295,100.3515,99.989,100.343,100.352,100.391,100.658,100.192,99.99625,100.29849999999999,100.292
2017-07-01,98.36,100.5004,99.587,100.027,99.359,99.458,100.747,99.907,99.5865,99.353,98.7855,99.503,100.078,99.206,99.872,99.444,99.122,99.57,100.03875,98.737,98.82050000000001
2017-10-01,99.311,98.5984,99.485,100.243,99.604,99.567,99.483,99.697,99.59299999999999,99.639,100.19,99.4995,100.158,99.73,99.243,99.436,99.066,99.711,99.98225,100.21000000000001,100.1755
2018-01-01,98.944,99.5026,99.982,100.924,99.75,99.815,100.334,100.379,99.735,99.8,100.5,99.735,101.229,99.94,99.542,99.61,99.276,99.954,100.44575,100.50550000000001,100.494
2018-04-01,99.591,99.125,99.982,101.107,99.756,99.696,100.599,100.031,99.443,99.795,100.24799999999999,99.6075,101.947,99.724,99.588,99.418,99.358,99.827,100.5975,100.26599999999999,100.23400000000001
2018-07-01,100.239,99.5292,100.258,101.316,100.148,99.945,101.77,99.866,99.5815,100.151,99.7835,99.89,103.039,99.686,100.312,99.633,99.798,100.129,101.17099999999999,99.80000000000001,99.77199999999999
2018-10-01,101.036,100.2526,100.066,101.591,100.22,99.976,102.09,99.85,99.273,100.262,101.057,99.731,103.797,100.036,99.691,99.394,99.784,100.137,101.2815,101.064,101.055
2019-01-01,102.608,99.663,99.976,101.527,101.161,100.637,102.007,99.547,99.91,101.192,102.7995,100.2465,104.206,101.071,99.739,99.912,99.939,100.983,101.422,102.893,102.7505
2019-04-01,103.37,99.8216,100.348,101.713,101.434,100.72,103.019,99.178,100.16,101.386,100.64949999999999,100.55600000000001,104.433,100.438,101.009,100.234,100.5,101.108,101.82025,100.73849999999999,100.604
2019-07-01,102.925,99.977,100.203,101.432,100.974,100.345,103.542,99.044,99.67750000000001,100.972,100.497,100.19149999999999,104.972,100.052,100.645,99.797,100.213,100.707,101.69575,100.53649999999999,100.4735
2019-10-01,102.902,100.5736,99.928,101.128,100.699,100.164,103.506,99.06,99.4855,100.81,101.66550000000001,100.0035,104.998,100.267,99.814,99.592,99.955,100.541,101.41525,101.624,101.675
2020-01-01,103.072,100.8972,99.946,101.3,101.02,100.588,103.566,99.644,100.0855,101.215,102.519,100.5455,104.993,100.847,100.104,100.194,100.493,100.983,101.714,102.398,102.5615
2020-04-01,99.215,96.0734,100.696,101.368,100.458,100.302,101.747,100.429,100.0575,100.494,99.86850000000001,100.53999999999999,104.99,99.91,101.858,100.182,100.575,100.605,102.08324999999999,100.086,99.79050000000001
2020-07-01,103.652,100.48179999999999,100.169,101.515,101.564,101.209,102.227,100.319,100.43950000000001,101.823,105.49799999999999,100.976,105.265,102.173,98.939,100.619,101.363,101.524,101.9065,105.4145,105.5255
2020-10-01,108.296,102.1808,99.956,101.631,102.963,102.331,101.149,100.389,101.105,103.442,112.634,101.55099999999999,105.619,105.248,94.835,101.166,101.586,102.859,101.62725,112.44800000000001,112.6995
2021-01-01,106.873,104.4372,100.205,101.955,103.264,102.595,102.818,100.648,101.0975,103.459,111.08250000000001,101.5435,105.901,105.007,96.683,101.084,101.425,102.938,102.0525,110.7245,111.20949999999999
2021-04-01,120.439,111.3144,99.359,102.203,107.143,105.903,101.967,100.995,103.2025,108.238,128.86599999999999,103.572,107.828,112.687,87.498,103.104,103.161,106.921,101.9075,128.302,129.058
2021-07-01,134.311,112.3368,100.545,102.449,112.603,110.616,103.469,101.493,107.7655,114.291,137.1775,107.931,109.82,118.619,89.128,107.649,107.777,112.283,103.71375,136.7095,137.34550000000002
2021-10-01,150.669,112.51399999999998,102.32,103.11,118.149,115.264,105.732,101.806,111.8775,119.922,146.5365,112.064,113.728,124.605,90.215,111.84,112.098,117.142,105.9785,146.37,146.6095
2022-01-01,164.157,112.19239999999999,103.021,103.859,121.638,118.239,107.784,102.604,114.507,123.37,154.6345,114.748,117.678,128.74,89.908,114.501,114.324,120.201,107.90875,154.657,154.6455
2022-04-01,165.109,115.766,104.339,104.117,122.638,119.274,113.178,103.532,115.9765,124.321,150.465,116.44900000000001,120.427,128.218,95.364,116.138,116.579,121.256,109.95525,150.37900000000002,150.507
2022-07-01,166.911,114.7734,105.323,104.805,124.545,121.012,115.302,104.466,118.267,126.206,149.1005,118.6425,121.784,129.165,99.278,118.451,118.877,123.183,111.82000000000001,149.155,149.09750000000003
2022-10-01,161.755,117.44000000000001,106.044,105.178,125.829,122.236,118.923,105.214,120.488,127.515,143.2395,120.62100000000001,122.128,128.595,104.869,120.613,120.714,124.742,113.67125,143.195,143.2655
2023-01-01,163.036,120.3246,108.118,106.364,126.366,122.737,121.672,105.864,121.657,127.997,136.661,121.70849999999999,122.331,127.266,109.584,121.754,121.911,125.16,115.1695,136.5445,136.7095
2023-04-01,162.64,115.1126,106.32,105.204,126.966,123.373,119.38,105.936,121.7235,128.602,142.401,121.799,122.756,129.337,106.883,121.771,121.866,125.777,115.227,142.3795,142.4195
2023-07-01,153.366,116.0164,107.663,106.611,126.492,123.258,120.386,107.173,121.92349999999999,128.096,138.5805,121.95,123.012,128.214,108.712,121.89,121.634,125.6,116.02550000000001,138.527,138.61
2023-10-01,156.013,116.0712,109.861,108.921,126.689,123.368,120.84,107.839,122.1755,128.267,136.9755,122.18299999999999,123.252,127.87,109.681,122.11,121.735,125.674,116.7955,136.9865,136.987
2024-01-01,145.536,116.8412,109.975,109.474,126.026,123.076,122.173,108.579,122.0755,127.56,133.44850000000002,122.144,123.957,126.628,111.224,122.005,121.614,125.261,117.53875,133.4,133.47699999999998
2024-04-01,130.553,115.417,110.539,110.033,124.337,121.925,121.815,109.088,121.0,125.887,130.7335,121.1055,124.013,124.959,111.096,120.879,120.135,123.997,117.5995,130.7265,130.749
2024-07-01,123.846,115.8916,110.271,110.311,123.127,121.265,123.229,109.921,120.5975,124.838,125.95400000000001,120.7485,124.72,123.052,112.905,120.427,119.432,123.196,118.2195,125.8725,125.9905
2024-10-01,135.267,115.54740000000001,111.881,111.688,124.493,122.102,123.103,109.677,121.242,126.25,128.79500000000002,121.4085,125.411,124.48,112.487,121.079,120.182,124.09,118.54125,128.786,128.8115
