Date,Agricultural,Agricultural equipment,"Agricultural foods, feeds, and beverages",Air Transport,"Apparel, footwear, and household goods",Automotive vehicles,"Automotive vehicles, engines, and parts","Building materials, excluding metals and products",Business,"Capital goods and related parts, except automotive",Charges for the use of intellectual property n.e.c.,Chemicals,"Civilian aircraft, engines, and parts",Complete civilian aircraft,"Computer accessories, peripherals, and parts",Computer services,"Computers, peripherals, and parts",Construction services,"Consumer goods, except food and automotive","Dairy, meat products, and poultry",Durable goods,Education related,Electrical equipment and parts n.e.c.,Engines and parts for civilian aircraft,"Engines, parts, bodies, and chassis","Expenditure of seasonal, border, and other short-term workers",Exports of agricultural goods,Exports of capital goods less selected parts,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,Financial intermediation services indirectly measured,Financial services,"Financial services, excluding financial intermediation services indirectly measured","Foods, feeds, and beverages",Freight,"Fuels, fuel materials, and electric energy",Furniture and household items,Government goods and services n.e.c.,"Grains, vegetables, fruits, nuts, and preparations",Health related,Home entertainment and recreational equipment and materials,Household and kitchen appliances,Household goods,Imports of capital goods less selected parts,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial equipment,Industrial supplies and materials,Information services,Insurance services,Laboratory testing and control instruments,Maintenance and repair services,"Medicinal, dental, and pharmaceutical preparations, including vitamins",Metals and products,Net exports of goods under merchanting,Nonagricultural,"Nonagricultural foods, feeds, and beverages",Nondurable goods,"Nondurable goods, excluding petroleum and products","Oil drilling, mining, and construction equipment",Other,"Other agricultural foods, feeds, and beverages",Other business services,Other business travel,Other durable consumer goods,Other durable goods n.e.c.,"Other household goods, including cellular telephones",Other modes of transport,Other nondurable consumer goods,Other nondurable goods,Other nondurable goods n.e.c.,Other nonmetals,Other other business services,Other other nondurable goods n.e.c.,Other personal travel,Passenger,Personal,Personal computers and mainframes,"Personal, cultural, and recreational services",Petroleum and products,Port,"Scientific, hospital, and medical equipment and parts",Sea Transport,Semiconductors and related devices,Telecommunications equipment,Telecommunications services,"Telecommunications, computer, and information services",Transport,Transportation equipment,Travel (for all purposes including education)
2014-10-01,105.6395,102.88050000000001,106.5135,108.8925,103.85900000000001,100.84700000000001,101.82650000000001,98.3725,101.62450000000001,104.5325,97.381,111.4165,95.6705,97.138,108.236,99.70750000000001,110.2525,95.589,105.386,113.756,106.58,98.5555,102.1515,94.105,103.05199999999999,101.633,111.761,108.366,102.755,106.709,103.007,106.189,113.917,96.221,72.9235,82.37899999999999,84.22399999999999,105.807,99.137,114.721,95.55250000000001,97.8185,104.2005,89.368,103.512,102.9975,112.13499999999999,116.369,106.365,110.058,107.962,116.461,104.898,98.937,100.716,122.08349999999999,99.7045,95.6465,100.87700000000001,97.03450000000001,101.5455,107.381,105.299,110.6515,97.0675,116.60974999999999,110.179,104.8615,103.418375,106.97800000000001,93.8115,101.625,104.3715,101.78049999999999,118.7855,101.14699999999999,101.178,105.259,98.342,102.981,97.376,105.367,101.62950000000001,116.116,100.80199999999999,114.543,95.1705,150.3905,95.64999999999999,103.7865,97.678,104.0455,136.974,102.3415,100.239,105.702,98.67699999999999,100.9795
2015-01-01,103.6505,102.4445,103.22749999999999,106.2425,102.701,100.3675,101.155,96.854,99.49199999999999,103.981,97.066,107.894,96.0395,97.66499999999999,106.924,99.56450000000001,109.393,96.12299999999999,104.39150000000001,106.15899999999999,104.70025,97.81,101.574,94.4085,102.1055,99.501,107.665,107.096,102.212,103.124,100.461,102.659,104.834,95.59,72.675,82.8785,84.882,102.837,99.97025,101.912,95.60050000000001,94.174,101.7405,89.991,102.714,103.35050000000001,111.0855,113.233,104.98,104.643,103.4,103.844,103.482,98.03,100.543,106.4445,99.56049999999999,95.79650000000001,101.48150000000001,97.2855,99.8485,103.214,101.674,106.054,98.6255,105.0035,105.839,103.91749999999999,101.665625,104.666,93.869,99.493,103.7325,99.635,117.03450000000001,100.5985,100.9925,101.645,97.674,102.4125,97.061,101.739,99.4975,111.2175,99.01050000000001,114.1075,95.9945,111.15,95.856,103.49350000000001,98.18950000000001,104.3035,131.35199999999998,101.836,100.003,103.971,99.239,99.1125
2015-04-01,102.38499999999999,101.8395,100.0065,104.2515,102.337,100.3545,100.9145,94.247,99.36850000000001,103.26249999999999,97.457,107.0695,96.2635,97.527,103.9885,99.08099999999999,107.174,96.2175,103.9905,99.946,103.05199999999999,97.9705,100.5655,94.912,101.561,99.378,102.843,104.885,101.674,102.617,100.257,102.592,104.388,95.932,73.7225,84.679,86.8355,99.48750000000001,100.41575,93.23750000000001,95.67099999999999,94.988,98.832,91.628,102.45949999999999,102.953,110.30000000000001,112.003,103.831,102.922,102.037,101.121,102.374,98.222,100.3535,104.00899999999999,99.0775,96.194,101.1885,97.7305,99.61,99.78399999999999,101.352,104.0065,95.743,103.7255,103.86500000000001,103.38749999999999,101.11087500000001,102.895,94.5615,99.37,103.016,99.3455,115.8725,100.8425,100.929,101.338,97.416,101.38,97.452,101.417,99.37450000000001,107.718,98.963,113.071,96.80799999999999,109.5335,96.088,103.18700000000001,98.663,103.386,128.2,101.9375,99.6645,102.74600000000001,99.19200000000001,99.0475
2015-07-01,99.29,101.5075,99.16749999999999,103.322,101.99799999999999,100.5385,100.84100000000001,92.777,99.2895,102.5865,97.649,105.13050000000001,96.7015,97.6935,102.064,99.322,105.666,96.8455,103.544,96.929,101.2175,98.07400000000001,100.089,95.599,101.168,99.3005,101.42,104.997,101.081,101.038,99.33,100.998,101.076,96.196,75.003,85.561,87.62450000000001,98.425,97.26775,94.2815,95.541,95.8115,98.554,91.467,102.23,102.33250000000001,109.352,109.792,102.712,101.607,100.947,99.458,101.52,98.111,100.2885,99.94800000000001,99.3185,96.54650000000001,100.953,97.7865,99.647,95.405,99.806,102.5865,91.7095,101.365,102.281,101.229,100.266625,101.8025,94.92699999999999,99.2925,102.4095,98.613,114.489,101.066,100.6125,99.81,97.496,100.644,97.644,99.87,99.297,106.726,98.92750000000001,112.35650000000001,96.7945,101.80850000000001,96.55825,102.6455,97.3505,102.867,123.4385,101.56649999999999,99.75800000000001,101.681,100.1525,99.003
2015-10-01,96.9525,101.0145,96.559,101.6255,101.66499999999999,100.419,100.59700000000001,92.2995,98.7835,101.90299999999999,97.518,101.18549999999999,96.9135,97.707,100.8695,99.50550000000001,104.631,97.7565,102.924,92.04400000000001,99.52825,98.1865,99.434,95.9985,100.777,98.7955,98.766,103.122,100.398,98.912,97.773,98.921,96.427,95.678,76.965,83.83500000000001,85.126,96.26400000000001,95.964,85.5915,95.672,95.2825,95.91050000000001,93.26,101.9675,102.9785,107.706,107.898,101.64,99.04,98.75,94.187,100.391,97.501,99.98599999999999,92.566,99.5015,97.06450000000001,100.9605,97.7865,99.58500000000001,91.807,97.708,98.569,92.57300000000001,96.3405,98.42500000000001,100.145,99.041125,100.38,94.561,98.7875,101.87549999999999,97.325,111.75200000000001,99.4545,100.5495,97.735,97.016,99.9795,97.5125,97.771,98.792,104.0875,98.5925,111.2515,97.30250000000001,86.3615,96.88550000000001,102.07650000000001,95.8955,101.924,119.6045,101.33,99.8425,99.9445,100.6335,98.63149999999999
2016-01-01,94.85249999999999,100.43799999999999,95.4135,100.77799999999999,100.5815,100.1565,100.1075,92.55000000000001,98.062,101.021,97.412,98.24600000000001,97.078,97.839,99.267,99.62049999999999,102.6935,97.3165,101.947,91.243,97.944,98.00999999999999,99.10650000000001,96.2205,100.0275,98.0755,97.26,102.495,99.549,96.113,96.274,95.989,90.319,96.565,80.584,89.871,91.64500000000001,95.4255,92.373,71.94200000000001,96.6505,95.586,94.67949999999999,94.0935,101.42,101.928,105.923,105.357,100.553,96.895,97.004,90.133,99.45,97.463,99.7645,84.978,99.6175,97.4505,101.39150000000001,98.2325,98.9415,88.6275,95.633,94.47300000000001,93.3485,90.83025,94.5155,98.0995,98.09275,98.9285,96.107,98.0675,101.55799999999999,96.412,109.1625,99.005,100.4155,95.684,97.264,99.205,97.4065,95.694,98.07249999999999,103.2415,98.0255,108.1555,97.98349999999999,69.6825,97.35375,102.2405,94.01499999999999,101.0025,114.09450000000001,101.4985,99.973,98.7485,100.5505,98.0325
2016-04-01,95.67699999999999,100.23849999999999,96.6545,99.3555,100.7005,100.34899999999999,100.18799999999999,93.9325,98.44149999999999,100.788,97.991,98.2735,97.4435,98.1815,98.325,99.5935,101.819,98.165,101.5945,94.786,98.2195,98.5395,99.0355,96.607,100.059,98.4575,100.015,101.256,99.594,97.455,97.285,97.188,93.883,96.975,84.31899999999999,91.292,92.58449999999999,96.913,91.2195,73.96549999999999,97.894,97.4355,95.49600000000001,94.8045,100.8365,101.0025,104.531,104.206,100.493,97.442,97.52,91.765,99.378,97.847,99.7025,88.58000000000001,99.59,97.72999999999999,101.268,98.3715,99.27199999999999,90.521,97.172,94.8835,94.9045,93.21525,94.9605,97.81200000000001,98.43575,99.2935,96.789,98.4495,101.52199999999999,97.4015,107.0625,97.58250000000001,100.4795,97.246,97.705,99.575,97.986,97.234,98.45400000000001,101.17099999999999,98.451,107.065,99.2255,78.3825,97.6335,101.9485,93.4185,100.31549999999999,113.06049999999999,101.4985,99.95400000000001,97.44999999999999,100.205,98.44800000000001
2016-07-01,97.566,99.94399999999999,99.45150000000001,98.7,101.00800000000001,99.85,99.9325,94.44399999999999,98.324,100.168,98.324,98.238,97.595,98.446,97.0255,99.47649999999999,100.4665,97.5055,101.3395,95.17099999999999,98.563,98.33000000000001,99.005,96.721,100.0955,98.344,99.825,100.214,99.323,97.906,97.803,97.702,95.566,97.615,88.07849999999999,93.976,95.04599999999999,99.2465,91.48725,84.9375,99.72149999999999,97.866,100.5235,96.328,100.697,100.42949999999999,102.994,101.565,100.191,98.319,98.242,94.781,99.649,97.918,99.65950000000001,91.9165,99.4725,98.084,101.2295,98.3715,99.6985,93.2365,97.865,96.805,96.60650000000001,95.485,96.89150000000001,97.6235,98.705375,99.29849999999999,97.5355,98.3355,101.9145,98.14949999999999,104.5345,99.3,100.35650000000001,97.957,98.508,98.986,98.319,97.928,98.3405,100.03450000000001,98.322,105.512,98.4605,84.9075,98.18575,101.261,93.912,99.8475,108.7005,101.39750000000001,99.84049999999999,97.2365,100.4435,98.32249999999999
2016-10-01,98.32849999999999,99.67099999999999,98.971,100.83000000000001,100.5955,100.066,100.08500000000001,94.59700000000001,98.753,99.8155,98.797,98.123,98.0205,98.612,97.17750000000001,99.64150000000001,99.53,98.2595,100.669,94.30799999999999,98.27575,98.4665,98.8545,97.381,100.17099999999999,98.777,98.348,99.278,99.229,98.394,98.468,98.408,97.031,98.607,91.013,95.501,96.2855,98.8865,95.667,90.009,99.8215,96.3895,100.11699999999999,97.128,100.5675,100.41,101.57,100.457,99.868,98.586,98.535,96.152,99.489,98.325,99.6095,94.231,99.6385,98.7995,100.675,98.7055,99.6215,93.94200000000001,98.38,97.2355,97.66999999999999,96.91675,97.3445,97.979,99.032,98.9735,98.2045,98.769,100.8215,98.509,102.44749999999999,100.2045,99.64,98.486,98.712,98.936,98.802,98.443,98.7735,102.4485,98.674,103.49549999999999,98.533,90.93100000000001,98.938,100.6035,96.29,99.73949999999999,106.128,101.1275,99.9205,99.4985,99.2885,98.69
2017-01-01,99.767,99.5565,98.414,99.74350000000001,99.44300000000001,100.1,99.94,96.168,99.3625,99.7535,99.381,99.53450000000001,99.314,99.124,98.39349999999999,99.8125,99.3735,98.745,99.76150000000001,96.16149999999999,99.11275,99.036,99.3305,99.3785,99.76400000000001,99.3925,99.693,100.135,99.621,99.177,99.156,99.127,98.451,99.117,94.953,96.775,97.056,98.6925,96.87775,100.89,99.7715,96.857,98.72800000000001,98.052,100.1665,99.9545,100.3315,99.986,99.694,99.789,99.598,99.94,99.547,98.786,99.39,98.946,99.80850000000001,98.92699999999999,100.0655,99.6255,99.0985,97.6885,99.051,99.3785,98.7515,99.3885,99.41550000000001,98.4565,99.214125,98.446,98.8,99.384,99.53999999999999,98.9975,100.65,100.175,99.6385,99.167,99.02,99.9775,99.38550000000001,99.114,99.389,100.68549999999999,99.27000000000001,100.842,99.157,98.836,99.11075,100.475,98.027,99.327,103.214,99.87950000000001,99.82149999999999,99.32,99.6055,99.289
2017-04-01,100.126,99.7715,99.483,99.15450000000001,99.8365,100.05199999999999,100.10149999999999,99.2325,100.4255,99.8325,99.689,99.13749999999999,99.7015,99.78,99.8235,100.566,100.1595,99.1855,99.951,100.843,99.53225,100.5255,99.4525,99.66399999999999,100.08600000000001,100.449,99.423,100.652,99.736,99.033,99.245,98.993,97.873,99.632,98.513,99.309,99.4045,99.5875,98.66199999999999,103.0,99.862,98.502,98.9865,99.6,99.789,99.962,100.10499999999999,99.764,99.897,99.642,99.691,99.151,100.024,99.906,99.7515,97.8125,100.5625,99.905,100.03,99.7365,100.00550000000001,98.6155,98.85,99.814,100.033,98.59475,99.8515,99.31,99.54475,100.00200000000001,99.7535,100.441,99.85249999999999,99.332,100.2235,100.23949999999999,99.9835,98.969,99.889,99.863,99.694,98.913,100.4455,99.2525,100.4525,100.715,99.891,94.9485,99.557,99.932,99.48949999999999,99.519,100.66149999999999,99.947,100.4505,99.2945,100.00399999999999,100.44749999999999
2017-07-01,99.239,100.186,100.852,99.504,100.294,99.936,100.02,100.9015,100.2215,100.09100000000001,100.122,99.30850000000001,100.18549999999999,100.3655,100.67500000000001,99.8895,100.25,100.776,100.202,102.1905,100.149,100.61349999999999,99.75,100.1275,100.114,100.229,99.95,98.908,100.034,100.2,100.128,100.225,100.472,99.999,102.1005,100.672,100.381,100.67699999999999,101.4075,99.612,100.04150000000001,102.1685,100.6695,100.694,100.095,99.99549999999999,99.9685,101.079,100.11,99.57,99.75,98.531,100.116,100.505,100.2935,98.916,99.88550000000001,100.2935,99.989,99.7925,100.5375,100.18799999999999,100.108,99.583,100.2245,99.26425,99.5495,100.5135,100.021125,100.789,100.249,100.221,100.31899999999999,100.1335,99.89949999999999,98.714,100.03450000000001,100.225,100.235,99.9435,100.127,100.172,100.2255,98.9405,100.33500000000001,99.644,100.553,97.3355,100.22475,99.8825,100.535,99.9625,99.23400000000001,99.74449999999999,99.8575,99.7055,100.15100000000001,100.3125
2017-10-01,100.856,100.4125,101.251,101.5975,100.4165,99.912,99.9385,103.69800000000001,99.9905,100.32300000000001,100.7615,102.0195,100.799,100.793,101.108,99.76050000000001,100.2175,101.1745,100.0855,100.80449999999999,101.20575,99.8065,101.4535,100.83000000000001,100.036,99.97,100.934,100.338,100.608,101.59,101.471,101.655,103.204,101.252,104.43350000000001,103.24449999999999,103.01150000000001,101.043,103.25125,96.4975,100.3185,102.47200000000001,101.6165,101.59,99.95,100.08,99.594,99.203,100.298,100.999,100.961,102.378,100.312,100.803,100.565,104.3255,99.7575,100.8115,99.943,100.87899999999999,100.4745,103.50800000000001,101.529,101.224,100.815,102.7525,101.18299999999999,101.299,101.22025,100.7635,101.19749999999999,99.96199999999999,100.2885,101.419,99.2315,101.145,100.3435,101.639,100.857,100.2165,100.76650000000001,101.594,99.966,101.1805,99.94300000000001,98.799,100.4235,108.5325,101.13275,99.7305,101.9485,101.107,97.0505,100.453,99.87049999999999,101.68,100.239,99.951
2018-01-01,104.17850000000001,100.5775,101.1905,102.0055,100.9315,100.6745,100.4195,103.6745,100.59,100.20599999999999,101.512,104.7875,101.45400000000001,101.5145,101.3885,99.8595,100.1,102.299,100.4345,102.0315,102.5145,100.6165,100.807,101.392,100.1665,100.53,101.92,99.909,100.897,102.571,102.368,102.634,105.307,101.994,105.2175,106.01599999999999,106.168,101.29150000000001,102.96775,104.13,100.86250000000001,103.8295,100.848,103.4065,99.955,99.548,99.8995,99.167,100.802,102.655,102.508,106.26,100.913,101.872,100.79650000000001,109.333,99.856,101.0755,101.65950000000001,101.5755,101.584,107.20750000000001,102.645,104.076,103.709,106.175,104.0865,101.2745,101.78625,101.1485,102.263,100.52250000000001,100.4915,102.2515,99.7155,100.5325,99.62100000000001,102.74,101.401,101.0135,101.517,102.711,100.5265,102.402,100.607,98.13499999999999,100.952,117.498,101.53325,99.7595,103.438,101.2165,94.1905,100.95849999999999,100.0385,102.349,100.5075,100.601
2018-04-01,105.5295,100.785,100.53399999999999,103.0895,101.231,100.5315,100.493,107.1215,100.6695,100.315,102.062,105.66550000000001,101.716,101.9685,101.6645,100.255,100.2225,103.4505,100.439,101.0275,103.46775,100.03200000000001,101.55250000000001,101.6505,100.48949999999999,100.624,103.334,101.829,101.501,104.034,103.626,104.099,108.167,102.859,107.435,107.5185,107.55799999999999,100.902,107.82475,104.715,101.1885,104.85249999999999,100.019,104.1225,99.7595,100.56,99.249,98.552,100.82,102.896,102.793,106.921,100.886,102.345,101.3365,112.2695,100.2515,101.3605,101.80350000000001,101.826,102.26599999999999,109.5325,104.341,105.2765,104.3665,107.97200000000001,105.306,101.419,102.722875,99.998,102.97,100.6155,100.55199999999999,103.1825,98.4145,101.59700000000001,100.0415,104.417,101.56,102.3605,102.067,104.408,100.62,102.68299999999999,100.49799999999999,98.10900000000001,101.45,122.4525,101.944,99.1225,105.689,101.83,91.79650000000001,101.56649999999999,100.4705,103.761,100.593,100.5285
2018-07-01,100.85849999999999,100.6885,96.5425,101.2705,101.1725,100.44149999999999,100.351,104.5335,100.82300000000001,100.2155,102.459,106.5035,102.0435,102.57749999999999,101.5015,100.19800000000001,100.006,104.28999999999999,100.41499999999999,99.2315,102.482,100.8765,101.52199999999999,101.9185,100.304,100.844,97.999,99.887,101.386,104.179,103.834,104.802,108.73,103.182,109.338,109.201,109.2115,97.2725,109.78275,108.19550000000001,101.292,104.71950000000001,94.0925,104.5125,99.7075,100.7045,98.95400000000001,98.295,100.287,102.958,102.921,108.151,100.48,102.762,101.531,113.9585,100.1945,101.6645,101.5135,102.411,102.649,106.763,104.399,106.3655,103.65299999999999,109.7005,105.8455,101.1405,102.82075,99.313,103.608,100.836,100.167,103.141,97.90549999999999,101.35,100.6405,104.45,101.418,103.53,102.4645,104.466,100.84049999999999,100.01050000000001,100.86,97.814,101.783,128.229,102.16975,98.595,108.685,101.6965,90.4435,102.3415,100.544,103.22200000000001,100.79650000000001,100.854
2018-10-01,99.459,100.6585,99.257,100.725,101.311,100.53649999999999,100.3295,99.035,100.7905,99.99199999999999,102.8555,107.0255,102.503,103.3055,100.8495,99.92349999999999,99.2185,106.628,99.854,99.0715,101.34100000000001,101.247,101.46000000000001,102.30449999999999,100.205,100.9325,99.271,100.168,101.145,103.397,103.469,103.817,107.1,103.606,112.291,110.518,110.226,99.5575,111.6185,117.584,101.3825,104.167,98.236,104.84649999999999,99.57849999999999,100.88999999999999,97.231,101.0,99.65,102.327,102.428,107.556,100.366,102.876,101.65299999999999,111.4195,99.9195,101.72749999999999,101.5015,102.634,102.1805,106.09049999999999,103.675,107.9705,104.049,108.12125,107.1655,101.3195,103.08275,101.104,104.0255,100.92500000000001,100.3075,102.9825,95.2705,102.333,100.6485,103.697,101.828,103.5305,102.8605,103.742,100.929,98.9525,100.957,96.798,101.179,121.49549999999999,102.344,98.321,110.2945,101.2775,88.527,102.51050000000001,100.338,103.2525,100.82849999999999,100.9315
2019-01-01,98.5835,100.5395,99.01400000000001,101.084,101.6255,100.3385,100.399,98.99950000000001,101.3495,99.94200000000001,103.09,105.164,103.98949999999999,104.22749999999999,99.114,100.1765,97.7285,107.77850000000001,99.46600000000001,101.5075,100.83699999999999,102.08099999999999,101.535,103.9655,100.51050000000001,101.67,99.588,99.818,101.257,101.989,102.606,102.244,103.304,103.782,114.554,109.2705,108.3285,99.42,110.32125,114.2645,101.423,105.116,97.26249999999999,105.6465,98.8995,101.8755,95.23949999999999,102.402,99.156,100.767,101.221,103.922,99.874,103.206,102.06700000000001,105.9205,100.1725,101.87450000000001,102.01650000000001,103.91550000000001,102.5235,105.94200000000001,102.692,105.6755,104.739,104.289,105.005,102.677,102.51474999999999,101.12700000000001,103.9855,101.662,101.294,102.418,92.202,103.4925,100.93549999999999,102.678,101.687,103.7705,103.095,102.758,101.6665,100.0815,101.612,95.81450000000001,101.579,108.46199999999999,103.1225,98.0405,111.23599999999999,100.45400000000001,87.0565,103.0505,100.6325,103.7165,100.91900000000001,101.5755
2019-04-01,98.137,99.8095,100.16399999999999,100.07300000000001,101.918,100.187,100.4295,97.69749999999999,101.97049999999999,99.50999999999999,103.57849999999999,104.077,105.12299999999999,104.81649999999999,96.071,100.9545,94.93299999999999,109.20400000000001,99.551,103.89150000000001,100.587,102.27250000000001,101.7595,105.3225,100.7355,102.2405,98.984,98.175,101.381,102.608,103.427,102.975,104.692,104.984,114.2075,113.065,112.875,100.248,110.76775,101.89,101.7015,105.10249999999999,98.4875,105.44749999999999,98.512,102.2065,95.2105,101.635,98.466,101.365,101.725,107.053,99.265,103.307,102.303,109.0875,100.9505,102.22550000000001,101.8485,103.97149999999999,103.1695,105.79249999999999,103.439,103.06649999999999,103.5075,106.944,102.59700000000001,102.666,102.166625,102.1425,105.2515,102.2325,101.356,102.61500000000001,92.0155,103.594,100.8725,103.431,101.331,103.628,103.5835,103.505,102.2365,98.5995,102.1,93.394,102.5385,119.43299999999999,103.4145,97.793,111.9275,99.19,85.4105,103.6575,101.3885,103.2005,101.028,102.0865
2019-07-01,95.13900000000001,99.517,98.4595,98.2515,102.1395,99.9975,100.1725,96.288,101.9865,99.2635,103.826,102.67150000000001,106.105,105.0635,94.582,101.7345,93.60300000000001,110.19800000000001,99.6575,103.633,100.23425,102.11500000000001,101.53649999999999,106.542,100.4185,101.96799999999999,98.913,99.542,101.128,101.555,102.824,101.817,102.396,105.233,113.543,113.768,113.8515,99.05850000000001,109.55075,94.1865,101.2885,104.963,95.504,106.3875,98.32300000000001,102.481,94.41300000000001,100.209,98.12,100.094,100.654,103.94,98.743,103.115,102.80799999999999,104.951,101.731,102.63550000000001,101.96549999999999,103.97149999999999,104.303,105.533,102.351,100.73750000000001,104.19800000000001,104.267,100.2025,101.186,101.46925,101.6285,105.66149999999999,101.9605,101.9625,102.015,90.9415,105.651,100.86099999999999,102.391,101.223,103.4605,103.8315,102.417,101.9645,95.539,102.0545,91.79499999999999,102.539,110.219,104.94925,97.7815,112.462,97.952,84.039,103.7585,102.0835,102.1965,101.4185,102.042
2019-10-01,95.203,99.102,98.0385,98.8885,102.1275,99.87700000000001,99.971,95.2045,102.6695,98.77199999999999,104.1725,101.634,105.8295,105.4505,92.6245,101.73949999999999,91.83449999999999,110.88650000000001,98.98949999999999,104.8215,99.78399999999999,102.58449999999999,101.8305,106.047,100.1345,102.12950000000001,100.105,99.324,100.817,101.247,102.459,101.353,102.035,104.777,112.06700000000001,109.8175,109.5305,98.91499999999999,110.96775,105.583,100.8785,104.9785,94.307,108.1665,98.3785,101.987,92.3315,99.306,97.491,99.669,100.395,103.83,98.282,103.598,102.76050000000001,104.8625,101.7355,102.82300000000001,103.26849999999999,104.19399999999999,104.12049999999999,106.24950000000001,101.961,101.04849999999999,105.3085,104.098,100.493,99.74799999999999,100.825875,101.86099999999999,104.995,102.122,101.834,101.7995,88.19999999999999,105.3845,100.756,102.088,101.184,103.541,104.17750000000001,102.027,102.1265,95.586,102.65100000000001,90.44800000000001,102.748,109.209,105.1925,97.50399999999999,113.30250000000001,97.4765,82.74000000000001,104.09649999999999,102.13,103.02850000000001,101.4375,102.6335
2020-01-01,95.44800000000001,99.396,99.089,98.509,102.28800000000001,100.2565,100.3345,96.12450000000001,102.83850000000001,98.944,104.6075,101.0575,105.452,105.9065,92.2765,101.64500000000001,91.4495,111.9025,98.819,104.52199999999999,100.422,102.868,103.263,105.3755,100.43549999999999,101.5535,100.415,99.604,101.15,100.197,101.999,100.163,98.905,105.512,109.561,112.471,113.1005,99.9555,111.19825,95.931,101.168,104.864,96.0605,109.8565,98.225,102.19200000000001,91.5385,100.209,97.646,99.207,100.075,102.082,98.433,103.945,103.05799999999999,101.463,101.64150000000001,103.2005,104.25450000000001,106.061,104.28649999999999,109.00800000000001,100.72,99.148,106.128,101.30575,98.806,100.2195,100.875875,101.863,105.9535,101.54599999999999,102.4915,101.328,86.9865,103.3555,100.447,100.971,101.488,103.37299999999999,104.6125,100.784,101.55000000000001,93.81649999999999,102.861,90.18700000000001,103.29650000000001,99.6685,105.0885,97.79499999999999,112.8635,97.97200000000001,82.52850000000001,105.04050000000001,102.1695,102.9195,101.566,102.8095
2020-04-01,91.245,99.601,97.416,99.03049999999999,102.026,100.7155,100.572,96.34700000000001,96.4615,99.181,104.3905,98.11500000000001,105.768,106.4545,94.3195,102.29150000000001,92.332,112.0575,98.358,102.538,98.66875,99.90549999999999,103.638,105.61,100.399,94.8715,96.435,89.788,100.636,94.169,97.144,93.907,85.899,102.966,110.6325,102.9195,101.715,97.803,123.8495,87.1495,101.38,104.6055,94.3845,110.5755,97.9325,102.12,91.2425,92.196,97.251,95.63,96.884,92.885,98.03,102.674,103.09,84.5,102.2875,103.2055,104.0755,106.39500000000001,103.5275,103.759,93.808,94.91499999999999,101.3195,89.58675,94.5685,100.242,102.151375,100.9115,103.7475,94.864,101.6335,97.786,86.55799999999999,104.749,100.1885,94.099,101.347,102.83349999999999,104.3955,93.868,94.868,81.872,98.92949999999999,89.801,104.747,59.4915,102.3125,97.51849999999999,108.99350000000001,98.396,82.1015,105.108,102.741,101.17150000000001,101.569,98.5295
2020-07-01,91.3245,99.77850000000001,99.265,98.905,102.8655,100.6725,100.439,106.751,101.36349999999999,99.325,105.2045,99.094,106.348,106.73949999999999,94.7085,102.99600000000001,91.93199999999999,112.38300000000001,98.7815,102.86,101.962,104.6015,103.7885,106.28649999999999,100.2205,99.6315,98.84,94.974,101.504,97.716,100.19,97.61,92.598,105.058,110.404,110.121,110.1695,99.203,119.8895,99.816,101.237,108.58,97.21549999999999,111.0325,97.84,102.4085,90.773,97.867,98.257,97.789,98.909,96.952,98.984,104.001,103.273,93.9945,102.9925,103.2715,105.888,106.56200000000001,104.673,112.14850000000001,97.646,97.9435,97.737,95.28225,97.3065,100.58500000000001,102.626125,101.5125,105.8185,99.6235,102.8895,100.2315,85.8665,99.049,100.7155,97.949,102.383,102.828,105.20949999999999,97.708,99.628,86.631,103.662,88.44149999999999,103.113,77.338,103.236,98.9685,108.3765,97.52600000000001,81.7085,105.00649999999999,103.3455,100.757,101.5805,103.2665
2020-10-01,93.7385,99.6445,102.0205,102.09,103.1575,100.78049999999999,100.641,113.3715,101.5025,99.043,105.8295,101.7825,106.9385,107.227,92.975,103.988,89.911,112.316,98.539,104.723,103.94149999999999,104.5675,103.789,106.87950000000001,100.5155,99.969,106.028,94.033,101.773,99.403,101.749,98.656,96.102,106.384,114.752,114.5655,114.58449999999999,102.235,122.436,101.217,102.1765,110.0685,100.73400000000001,111.4555,98.452,102.16499999999999,89.3375,99.22,98.605,98.453,99.657,98.115,99.233,105.26,103.328,98.0025,103.98400000000001,103.29849999999999,104.89949999999999,106.7295,104.856,118.946,99.624,100.3565,100.62950000000001,97.16325,99.729,100.8125,103.2465,101.778,107.26050000000001,99.961,103.32499999999999,101.34899999999999,83.723,104.06450000000001,100.34549999999999,99.872,102.63,102.35499999999999,105.83449999999999,99.688,99.96600000000001,92.21350000000001,103.49000000000001,85.84899999999999,103.633,81.814,105.883,100.23349999999999,108.2385,97.14099999999999,80.5235,105.00649999999999,104.2175,102.447,101.78049999999999,103.1305
