Date,Change in private inventories,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross private domestic investment,Imports,Intellectual property products,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1991-10-01,-0.01,0.07,0.06,0.07,0.37,-0.17,0.09333333333333334,0.78,-0.18,-0.17,-0.06,0.34,-0.1,0.03,0.33,-0.11,1.85,-0.06,0.49333333333333335,0.4,-0.11
1992-01-01,-0.04,0.0,0.13,-0.06,0.04,-0.06,-0.04,0.37,-0.1,-0.18,-0.13,0.08,-0.25,-0.03,0.11,0.0,1.59,-0.05,0.48333333333333334,0.33,0.0
1992-04-01,-0.01,0.09,-0.05,0.04,0.13,0.15,0.09333333333333332,0.68,0.13,-0.15,0.0,0.07,-0.11,0.05,0.32,-0.01,1.71,0.15,0.44,0.55,0.04
1992-07-01,-0.01,0.03,-0.01,0.0,0.31,0.17,0.023333333333333334,0.65,0.16,-0.52,0.01,0.24,-0.52,0.08,0.46,0.06,1.64,0.11,0.3499999999999999,0.34,0.05
1992-10-01,-0.02,0.05,-0.12,-0.07,0.23,0.23,0.12,0.55,0.22,0.33,0.07,0.09,0.26,0.14,0.19,0.03,1.82,0.21,0.5733333333333334,0.32,0.08
1993-01-01,-0.04,-0.01,-0.02,0.05,0.09,0.22,0.14,0.36,0.18,0.24,-0.01,0.0,0.29,0.1,0.19,0.05,1.56,0.17,0.4766666666666666,0.27,0.08
1993-04-01,0.0,0.17,-0.06,0.11,0.15,0.23,0.02,0.43,0.24,-0.14,0.03,0.07,-0.04,0.08,-0.08,0.05,1.76,0.18,0.5533333333333333,0.27,0.09
1993-07-01,0.01,0.16,-0.06,-0.03,0.25,0.14,0.06333333333333334,0.38,0.15,0.38,-0.03,0.13,0.36,0.11,-0.26,0.0,1.14,0.15,0.4366666666666667,0.13,0.08
1993-10-01,-0.07,0.22,-0.03,-0.02,0.3,0.23,0.22666666666666668,0.53,0.16,0.19,0.11,0.23,0.17,0.07,0.3,0.17,1.51,0.06,0.33,0.23,0.09
1994-01-01,0.0,0.08,0.12,0.17,0.15,0.39,0.04,0.52,0.4,0.05,-0.04,0.05,0.22,0.1,-0.18,0.16,0.93,0.23,0.3433333333333333,0.37,0.08
1994-04-01,-0.04,0.2,0.08,0.16,0.26,0.25,0.023333333333333334,0.51,0.21,-0.4,-0.01,0.2,-0.24,0.06,0.14,0.13,1.44,0.12,0.37333333333333335,0.25,0.06
1994-07-01,-0.05,0.23,-0.03,0.19,0.18,0.31,0.14333333333333334,0.58,0.27,-0.75,0.03,0.12,-0.56,0.06,0.65,0.13,1.86,0.19,0.29333333333333333,0.4,0.13
1994-10-01,0.02,0.06,-0.15,0.27,0.26,0.29,0.07666666666666666,0.65,0.31,-0.19,0.07,0.17,0.07,0.1,0.06,0.07,1.22,0.22,0.3566666666666667,0.39,0.14
1995-01-01,0.03,0.14,-0.09,0.46,0.27,0.44,0.0,0.52,0.47,-0.42,0.2,0.17,0.04,0.1,-0.02,0.24,1.27,0.2,0.42999999999999994,0.26,0.13
1995-04-01,0.0,-0.03,0.08,0.34,0.21,0.28,-0.01666666666666668,0.55,0.27,-0.7,0.04,0.13,-0.36,0.08,0.23,0.19,1.51,0.09,0.39666666666666667,0.35,0.07
1995-07-01,-0.02,-0.11,-0.05,-0.1,0.15,0.23,0.07666666666666667,0.34,0.21,0.29,0.1,0.09,0.19,0.06,0.13,0.16,1.06,0.07,0.34,0.19,0.12
1995-10-01,-0.05,-0.07,-0.11,-0.2,0.4,0.01,0.07666666666666666,0.57,-0.04,0.43,-0.06,0.13,0.23,0.27,0.1,-0.09,1.14,0.1,0.3766666666666667,0.17,0.09
1996-01-01,-0.06,0.03,-0.2,-0.09,0.06,-0.06,0.19999999999999998,0.51,-0.12,0.13,0.05,0.14,0.03,-0.08,0.6,-0.13,1.44,0.07,0.29000000000000004,0.45,0.01
1996-04-01,-0.01,-0.22,-0.23,-0.14,-0.17,-0.09,0.17666666666666667,-0.11,-0.1,0.26,0.02,-0.12,0.12,-0.05,0.64,-0.17,1.74,0.08,0.4366666666666667,0.06,0.04
1996-07-01,0.01,-0.08,-0.08,-0.32,0.16,0.22,-0.006666666666666672,0.45,0.23,0.48,-0.02,0.09,0.16,0.07,-0.09,0.04,1.11,0.18,0.43333333333333335,0.29,0.14
1996-10-01,-0.06,-0.14,-0.11,-0.44,0.1,0.0,-0.010000000000000009,0.42,-0.06,0.01,-0.05,0.08,-0.44,0.02,0.57,-0.08,1.78,0.08,0.45,0.33,0.08
1997-01-01,-0.03,-0.12,-0.23,-0.12,0.1,0.04,0.12,0.4,0.01,0.34,0.07,0.05,0.23,0.05,0.25,-0.04,1.17,0.08,0.35000000000000003,0.3,0.11
1997-04-01,-0.05,-0.32,-0.19,-0.03,0.18,0.09,0.14333333333333334,0.33,0.03,1.01,0.08,0.13,0.98,0.06,-0.18,0.0,0.66,0.09,0.4033333333333333,0.15,0.11
1997-07-01,-0.07,-0.22,-0.15,-0.12,0.06,0.14,-0.05333333333333334,0.26,0.07,0.31,0.02,0.01,0.19,0.05,-0.04,0.0,0.67,0.14,0.34,0.19,0.13
1997-10-01,-0.02,-0.19,-0.22,-0.21,0.19,-0.04,-0.006666666666666672,0.53,-0.07,0.38,-0.09,0.12,0.18,0.07,0.06,-0.17,0.8,0.13,0.33,0.35,0.14
1998-01-01,-0.09,-0.25,-0.39,-0.45,-0.11,-0.21,-0.02333333333333328,-0.06,-0.3,1.23,-0.04,-0.04,0.78,-0.07,-0.49,-0.26,-0.01,0.05,0.27999999999999997,0.05,0.16
1998-04-01,-0.03,-0.26,-0.33,-0.23,0.16,-0.1,0.020000000000000018,0.36,-0.13,0.6,-0.02,0.1,0.37,0.06,-0.13,-0.22,0.44,0.12,0.25,0.19,0.13
1998-07-01,-0.04,-0.27,-0.27,-0.34,0.17,0.01,0.09333333333333334,0.5,-0.03,0.64,0.0,0.04,0.3,0.12,0.23,-0.17,0.79,0.18,0.26666666666666666,0.33,0.1
1998-10-01,-0.01,-0.26,-0.27,-0.15,0.08,0.1,-0.06999999999999999,0.45,0.08,0.02,0.1,0.08,-0.12,-0.01,0.08,-0.07,0.67,0.17,0.25666666666666665,0.37,0.1
1999-01-01,-0.03,-0.3,-0.15,-0.11,0.08,0.16,-0.02,0.42,0.13,0.16,0.05,0.08,0.05,0.0,0.19,-0.02,0.5,0.18,0.19999999999999998,0.34,0.09
1999-04-01,-0.04,-0.18,-0.28,0.09,0.21,0.11,0.04666666666666667,0.83,0.07,-0.64,0.1,0.15,-0.55,0.06,0.85,-0.1,1.47,0.21,0.26333333333333336,0.62,0.08
1999-07-01,-0.02,-0.17,-0.31,0.06,0.23,-0.06,-0.013333333333333345,0.78,-0.09,-0.63,0.0,0.11,-0.57,0.12,0.63,-0.23,1.42,0.16,0.29666666666666663,0.55,0.08
1999-10-01,0.0,-0.21,-0.17,0.17,0.31,0.26,-0.08333333333333333,0.85,0.25,-0.72,0.17,0.17,-0.55,0.14,0.54,0.1,1.57,0.15,0.42333333333333334,0.53,0.1
2000-01-01,-0.01,-0.17,-0.1,0.28,0.25,0.48,-0.043333333333333335,0.85,0.47,-1.02,0.11,0.18,-0.74,0.07,0.92,0.15,2.12,0.33,0.5033333333333333,0.6,0.14
2000-04-01,-0.02,-0.07,-0.12,0.32,0.1,0.32,0.18000000000000002,0.59,0.3,-0.04,0.14,0.09,0.28,0.0,0.53,0.13,1.25,0.19,0.33,0.5,0.11
2000-07-01,0.0,-0.22,-0.08,0.2,0.18,0.36,0.0,0.67,0.35,-0.4,0.15,0.07,-0.19,0.11,0.48,0.2,1.7,0.16,0.5033333333333333,0.5,0.13
2000-10-01,-0.03,-0.08,-0.19,-0.03,0.11,0.18,-0.03,0.69,0.15,-0.13,0.04,0.07,-0.16,0.04,0.2,0.02,1.51,0.16,0.4766666666666666,0.58,0.16
2001-01-01,0.0,-0.16,-0.32,-0.1,0.04,0.07,0.06333333333333334,0.6,0.06,0.2,-0.06,0.09,0.11,-0.05,0.16,-0.19,1.99,0.26,0.6333333333333333,0.56,0.18
2001-04-01,-0.06,-0.25,-0.15,-0.26,0.13,0.25,0.36000000000000004,0.32,0.2,1.15,-0.04,0.04,0.89,0.09,0.41,0.0,1.28,0.25,0.3666666666666667,0.19,0.19
2001-07-01,-0.02,-0.23,-0.2,-0.19,0.16,0.18,0.06333333333333335,0.29,0.15,0.79,-0.15,0.1,0.6,0.06,-0.24,-0.14,0.17,0.31,0.19333333333333333,0.13,0.21
2001-10-01,0.0,-0.17,-0.16,-0.4,0.17,0.02,-0.04666666666666671,0.27,0.01,1.25,-0.01,0.05,0.85,0.12,-0.84,-0.1,0.16,0.12,0.3833333333333333,0.1,0.08
2002-01-01,0.04,-0.31,-0.14,-0.18,0.18,-0.1,-0.12666666666666668,0.48,-0.06,0.2,-0.04,0.14,0.03,0.04,-0.09,-0.07,0.61,-0.03,0.3433333333333333,0.3,0.11
2002-04-01,-0.34,-0.17,-0.1,0.24,0.26,0.05,-0.03666666666666666,0.71,-0.29,-1.1,-0.08,0.16,-0.86,0.1,0.86,-0.07,2.04,0.12,0.43,0.45,0.12
2002-07-01,-0.04,-0.17,-0.26,0.31,0.23,-0.06,0.0,0.6,-0.1,-0.45,0.02,0.16,-0.13,0.07,0.17,-0.15,1.44,0.09,0.4366666666666667,0.37,0.09
2002-10-01,0.02,-0.23,-0.02,0.1,0.51,0.36,-0.08333333333333333,0.93,0.38,-0.36,-0.07,0.46,-0.26,0.06,0.22,0.03,1.29,0.34,0.4266666666666667,0.42,0.12
2003-01-01,-0.02,-0.45,-0.2,0.16,0.3,0.28,-0.18333333333333326,1.01,0.26,-1.35,-0.08,0.16,-1.18,0.14,1.0,-0.16,2.09,0.44,0.48666666666666664,0.71,0.12
2003-04-01,-0.01,-0.38,-0.14,0.06,0.2,-0.05,-0.07333333333333332,0.24,-0.06,0.85,0.06,0.13,0.91,0.07,-0.93,-0.08,0.28,0.04,0.4733333333333334,0.04,0.01
2003-07-01,-0.02,-0.36,-0.21,0.09,0.26,0.03,0.11333333333333334,0.59,0.02,-0.17,0.02,0.16,-0.09,0.1,0.82,-0.12,1.79,0.16,0.45333333333333337,0.32,0.07
2003-10-01,-0.02,-0.33,-0.02,0.27,0.22,0.48,-0.020000000000000007,0.6,0.46,-0.32,-0.04,0.17,-0.05,0.05,0.26,0.07,1.33,0.41,0.44999999999999996,0.38,0.13
2004-01-01,0.02,-0.04,-0.07,0.59,0.25,0.64,0.02333333333333328,0.86,0.65,-1.28,-0.01,0.15,-0.69,0.1,0.81,0.12,2.08,0.52,0.44,0.61,0.2
2004-04-01,0.0,-0.03,0.08,0.43,0.26,0.76,0.05666666666666668,0.94,0.76,-0.67,-0.02,0.15,-0.24,0.11,0.56,0.28,1.82,0.48,0.47000000000000003,0.68,0.22
2004-07-01,0.02,-0.27,-0.13,0.21,0.27,0.62,-0.12000000000000001,1.03,0.64,-0.65,-0.02,0.19,-0.44,0.08,0.34,0.12,1.32,0.5,0.4166666666666667,0.76,0.27
2004-10-01,0.02,0.05,0.05,0.43,0.29,0.74,0.04666666666666671,1.1,0.76,-1.47,-0.01,0.21,-1.04,0.08,1.05,0.35,2.31,0.39,0.3833333333333333,0.81,0.3
2005-01-01,0.01,-0.07,0.12,0.45,0.38,0.79,-0.09000000000000001,0.81,0.8,-0.52,0.04,0.26,-0.07,0.12,-0.1,0.47,1.57,0.33,0.5866666666666667,0.42,0.3
2005-04-01,0.01,-0.04,-0.02,0.26,0.26,0.74,-0.04666666666666671,0.87,0.75,-0.65,0.06,0.18,-0.38,0.08,0.39,0.33,1.71,0.42,0.4933333333333334,0.6,0.28
2005-07-01,-0.06,-0.25,-0.21,0.24,0.31,0.88,0.16666666666666674,1.06,0.82,-1.23,0.01,0.23,-0.99,0.08,1.84,0.19,2.95,0.7,0.48666666666666675,0.76,0.38
2005-10-01,0.0,-0.08,-0.11,0.25,0.21,0.89,-0.26333333333333336,0.99,0.89,-1.09,0.07,0.16,-0.85,0.05,0.18,0.39,2.19,0.5,0.71,0.78,0.43
2006-01-01,-0.05,-0.14,-0.06,0.25,0.25,0.75,0.003333333333333332,0.6,0.7,-0.17,0.07,0.15,0.08,0.1,0.07,0.31,1.45,0.44,0.5033333333333333,0.35,0.3
2006-04-01,-0.02,-0.15,-0.07,0.57,0.21,0.5,0.17333333333333334,0.94,0.47,-0.8,0.02,0.15,-0.23,0.05,0.89,0.25,2.4,0.24,0.5499999999999999,0.73,0.3
2006-07-01,0.03,-0.15,0.08,0.51,0.21,0.41,0.13333333333333333,0.7,0.44,-0.65,0.01,0.16,-0.14,0.06,0.71,0.32,1.96,0.09,0.4766666666666666,0.49,0.23
2006-10-01,-0.02,-0.21,0.06,0.0,0.15,0.58,-0.26999999999999996,0.65,0.56,0.77,0.03,0.1,0.77,0.05,-1.41,0.41,-0.45,0.17,0.37666666666666665,0.5,0.32
2007-01-01,0.0,-0.17,0.01,0.46,0.24,0.38,0.21666666666666667,1.16,0.38,-0.4,0.09,0.14,0.06,0.11,0.83,0.27,2.47,0.11,0.6233333333333334,0.91,0.16
2007-04-01,-0.01,-0.16,-0.02,0.59,0.23,0.04,0.17,0.75,0.03,-1.07,0.06,0.13,-0.49,0.1,1.17,0.1,2.28,-0.06,0.42333333333333334,0.52,0.07
2007-07-01,0.05,-0.23,-0.19,0.34,0.2,-0.03,-0.10666666666666667,0.72,0.02,-0.9,0.03,0.17,-0.56,0.03,0.43,-0.03,1.53,0.0,0.43,0.52,0.13
2007-10-01,-0.03,-0.14,-0.23,0.73,0.24,-0.02,-0.18999999999999995,0.93,-0.05,-2.44,0.01,0.2,-1.7,0.04,1.28,-0.03,2.76,0.01,0.54,0.69,0.18
2008-01-01,-0.05,-0.09,-0.11,0.96,0.26,0.15,-0.22000000000000006,1.04,0.1,-2.58,0.12,0.16,-1.62,0.1,1.04,0.21,2.23,-0.07,0.42333333333333334,0.78,0.21
2008-04-01,0.03,-0.21,-0.08,1.05,0.32,0.09,-0.32666666666666666,0.99,0.13,-3.32,0.09,0.21,-2.28,0.11,1.34,0.16,2.62,-0.06,0.44,0.68,0.15
2008-07-01,-0.04,-0.1,0.22,0.69,0.24,0.44,0.14666666666666664,0.9,0.4,-1.67,0.07,0.19,-0.98,0.05,1.61,0.56,2.83,-0.12,0.47000000000000003,0.65,0.27
2008-10-01,0.59,-0.21,0.57,-3.07,-0.14,0.63,0.19000000000000009,-0.77,1.22,7.81,-0.06,-0.17,4.73,0.03,-3.96,0.8,-4.5,-0.18,-0.11666666666666668,-0.63,0.3
2009-01-01,0.06,-0.16,-0.04,-1.55,-0.27,-0.44,0.6133333333333333,-0.95,-0.38,5.0,-0.12,-0.25,3.45,-0.03,-1.46,-0.35,-2.02,-0.09,-0.13333333333333333,-0.68,-0.2
2009-04-01,-0.02,-0.08,-0.1,-0.04,0.01,-0.8,0.0666666666666667,0.11,-0.82,-0.74,-0.12,-0.07,-0.77,0.08,0.98,-0.65,0.95,-0.14,-0.013333333333333336,0.1,-0.43
2009-07-01,-0.08,-0.22,-0.17,0.46,0.11,-0.61,-0.07999999999999992,0.36,-0.69,-1.69,-0.03,0.11,-1.22,0.0,1.27,-0.54,1.81,-0.07,0.27,0.26,-0.34
2009-10-01,-0.07,0.1,-0.26,0.55,0.26,-0.15,-0.11000000000000003,0.63,-0.22,-1.6,0.04,0.2,-1.05,0.06,0.62,-0.22,2.1,0.08,0.4633333333333333,0.37,-0.01
2010-01-01,-0.03,-0.14,-0.32,0.49,0.22,-0.3,-0.14666666666666664,0.73,-0.33,-1.0,-0.05,0.11,-0.51,0.11,0.29,-0.32,1.11,0.01,0.3466666666666667,0.51,0.06
2010-04-01,0.01,-0.24,-0.09,0.57,0.27,-0.06,0.09333333333333332,0.61,-0.05,0.28,0.04,0.13,0.85,0.14,-0.26,0.02,0.46,-0.07,0.3433333333333333,0.34,0.07
2010-07-01,0.02,-0.2,-0.02,0.15,0.14,-0.01,0.16333333333333333,0.4,0.01,0.37,-0.06,0.06,0.52,0.07,0.19,-0.01,0.53,0.0,0.18666666666666668,0.26,0.07
2010-10-01,0.03,-0.09,-0.02,1.14,0.28,0.18,0.2233333333333333,0.68,0.2,-1.45,0.08,0.16,-0.31,0.11,1.07,0.12,1.74,0.05,0.25,0.41,0.07
2011-01-01,0.03,0.0,-0.02,1.35,0.3,0.16,-0.013333333333333345,0.79,0.19,-2.63,0.12,0.24,-1.28,0.06,1.38,0.14,2.27,0.02,0.3433333333333333,0.48,0.03
2011-04-01,0.02,0.07,0.07,1.07,0.3,0.29,0.16,0.88,0.3,-2.03,0.06,0.2,-0.97,0.1,1.44,0.25,2.69,0.04,0.4166666666666667,0.58,0.12
2011-07-01,0.01,-0.04,-0.03,0.3,0.11,0.11,0.19666666666666666,0.35,0.12,0.08,0.01,0.09,0.37,0.03,0.35,0.11,1.26,0.0,0.3466666666666667,0.24,0.12
2011-10-01,-0.03,-0.11,0.03,-0.59,-0.05,0.13,-0.08000000000000002,-0.11,0.1,0.18,-0.04,-0.04,-0.41,-0.01,0.31,0.13,0.9,0.0,0.24333333333333332,-0.06,0.15
2012-01-01,-0.05,-0.04,0.06,0.33,0.11,0.31,0.040000000000000036,0.67,0.25,-0.7,0.08,0.08,-0.37,0.03,0.6,0.32,1.83,-0.02,0.44333333333333336,0.56,0.18
2012-04-01,0.12,-0.17,-0.01,0.1,0.07,0.19,0.08666666666666668,0.08,0.31,0.53,0.0,0.05,0.62,0.02,-0.12,0.15,0.67,0.04,0.3466666666666667,0.01,0.16
2012-07-01,0.03,-0.16,0.07,-0.03,0.06,0.26,0.36333333333333334,0.34,0.29,1.11,0.05,0.05,1.08,0.01,0.15,0.17,0.8,0.09,0.26666666666666666,0.27,0.05
2012-10-01,0.02,-0.1,0.08,0.2,0.04,0.11,-0.03999999999999998,0.6,0.12,-0.68,-0.08,0.04,-0.48,0.0,0.5,-0.01,1.53,0.11,0.38999999999999996,0.56,-0.01
2013-01-01,-0.17,-0.07,-0.05,0.19,-0.02,0.03,-0.013333333333333336,0.5,-0.14,-0.08,-0.08,-0.06,0.11,0.04,-0.04,-0.15,0.96,0.18,0.37000000000000005,0.52,-0.03
2013-04-01,-0.01,-0.19,-0.07,-0.34,0.05,0.21,-0.10999999999999999,0.29,0.2,0.86,0.04,0.0,0.52,0.05,-0.63,0.05,0.15,0.16,0.3333333333333333,0.23,0.08
2013-07-01,-0.03,-0.15,-0.04,0.12,0.1,0.21,0.16333333333333333,0.47,0.18,0.3,0.01,0.05,0.42,0.05,0.27,0.04,1.13,0.16,0.3566666666666667,0.36,0.07
2013-10-01,-0.12,-0.14,-0.11,-0.03,0.44,0.38,-0.006666666666666672,0.7,0.26,0.13,0.09,0.21,0.1,0.23,0.01,0.14,1.01,0.23,0.3833333333333333,0.26,0.16
2014-01-01,-0.04,-0.24,-0.04,0.4,-0.07,0.44,-0.10333333333333335,0.28,0.4,-0.82,0.04,0.0,-0.41,-0.08,0.38,0.18,1.26,0.26,0.39000000000000007,0.36,0.18
2014-04-01,0.06,-0.19,0.01,0.03,0.12,0.14,0.15,0.26,0.2,0.4,-0.06,0.05,0.43,0.07,0.29,0.11,1.23,0.03,0.4033333333333333,0.14,0.17
2014-07-01,0.0,-0.1,-0.03,-0.13,0.13,0.37,0.003333333333333336,0.37,0.38,0.39,-0.01,0.06,0.26,0.07,-0.07,0.15,0.75,0.23,0.3333333333333333,0.24,0.19
2014-10-01,0.06,-0.21,0.0,-0.96,0.04,0.15,-0.27333333333333343,0.0,0.21,1.27,-0.02,0.01,0.31,0.03,-0.89,0.13,-0.36,0.03,0.25333333333333335,-0.04,0.15
2015-01-01,-0.2,-0.21,-0.02,-1.31,-0.05,0.19,-0.11999999999999995,-0.45,-0.02,2.76,0.11,-0.03,1.45,-0.02,-1.61,0.1,-1.21,0.09,0.19666666666666666,-0.4,0.01
2015-04-01,-0.06,0.02,-0.05,-0.11,0.05,0.0,0.37666666666666665,0.33,-0.06,0.83,0.03,0.03,0.72,0.02,0.44,-0.07,1.35,0.07,0.31,0.28,-0.05
2015-07-01,-0.02,-0.18,-0.11,-0.46,0.02,0.04,-0.02999999999999999,0.05,0.02,0.66,-0.02,0.0,0.19,0.02,-0.05,-0.08,0.69,0.12,0.3266666666666667,0.03,0.05
2015-10-01,-0.04,-0.17,-0.07,-0.76,-0.03,-0.13,-0.10333333333333335,-0.21,-0.18,1.32,-0.14,-0.03,0.56,0.0,-0.72,-0.22,-0.21,0.09,0.22,-0.17,-0.02
2016-01-01,-0.05,-0.14,-0.1,-0.72,-0.03,-0.24,-0.25,-0.39,-0.29,1.04,-0.14,-0.04,0.31,0.01,-0.77,-0.3,0.12,0.06,0.39666666666666667,-0.36,-0.06
2016-04-01,0.04,-0.09,-0.08,0.51,0.14,0.23,0.18333333333333335,0.47,0.27,-0.32,0.05,0.08,0.19,0.06,0.47,0.04,1.73,0.19,0.4566666666666667,0.33,0.07
2016-07-01,0.0,-0.3,-0.06,0.25,0.1,0.1,-0.21,0.24,0.09,-0.44,-0.05,0.05,-0.19,0.05,-0.04,-0.12,0.93,0.22,0.4566666666666667,0.14,-0.01
2016-10-01,0.01,-0.26,-0.03,0.32,0.13,0.36,0.06999999999999999,0.34,0.37,-0.18,0.11,0.06,0.13,0.07,0.47,0.17,1.25,0.19,0.39000000000000007,0.21,0.08
2017-01-01,0.03,-0.02,0.05,0.32,0.12,0.24,0.03333333333333336,0.53,0.26,-0.64,-0.03,0.07,-0.32,0.05,0.48,0.12,1.59,0.11,0.38999999999999996,0.4,0.1
2017-04-01,0.04,-0.17,-0.01,0.03,0.08,0.36,-0.17333333333333334,0.16,0.4,-0.06,0.07,0.03,-0.03,0.05,-0.36,0.16,0.55,0.19,0.3466666666666667,0.08,0.1
2017-07-01,0.01,-0.25,-0.02,0.42,0.11,0.24,0.14333333333333334,0.5,0.25,-0.03,-0.01,0.06,0.39,0.06,0.28,0.07,0.96,0.18,0.3066666666666667,0.38,0.09
2017-10-01,0.04,-0.08,-0.02,0.65,0.18,0.11,0.04999999999999997,0.74,0.15,-0.72,0.02,0.11,-0.07,0.08,0.48,-0.01,1.62,0.12,0.47,0.56,-0.02
2018-01-01,0.01,-0.04,-0.03,0.43,0.25,0.38,-0.010000000000000009,0.8,0.38,-0.91,0.08,0.14,-0.48,0.1,0.5,0.03,1.89,0.34,0.48,0.56,-0.02
2018-04-01,-0.02,-0.07,-0.01,0.61,0.18,0.36,0.19666666666666666,0.62,0.33,-0.16,0.04,0.11,0.45,0.07,0.3,0.08,1.43,0.27,0.43333333333333335,0.44,0.06
2018-07-01,0.01,-0.14,0.1,0.11,0.14,0.27,-0.043333333333333335,0.53,0.28,-0.08,-0.03,0.08,0.03,0.05,-0.01,0.12,0.92,0.15,0.3566666666666667,0.39,0.05
2018-10-01,-0.05,-0.03,-0.05,-0.15,0.2,0.14,-0.03000000000000001,0.39,0.08,0.28,-0.09,0.07,0.13,0.13,-0.13,0.04,1.04,0.09,0.4166666666666667,0.19,0.18
2019-01-01,-0.04,0.07,0.04,-0.38,0.25,0.35,-0.003333333333333336,0.04,0.32,0.7,0.1,0.02,0.32,0.24,-0.42,0.27,0.58,0.09,0.3066666666666667,-0.21,0.13
2019-04-01,-0.03,-0.14,0.01,0.38,-0.17,0.29,0.10666666666666665,0.16,0.26,-0.29,0.08,0.06,0.09,-0.24,0.56,0.24,1.53,0.06,0.43,0.33,0.14
2019-07-01,-0.01,-0.17,-0.04,-0.31,0.03,0.15,-0.006666666666666672,0.2,0.14,0.64,-0.02,0.04,0.33,-0.01,-0.12,0.03,0.66,0.12,0.33666666666666667,0.17,0.09
2019-10-01,0.0,-0.13,-0.08,-0.23,0.09,-0.02,0.06,0.35,-0.01,0.18,-0.14,0.07,-0.05,0.03,0.25,-0.13,1.05,0.11,0.27,0.26,0.1
2020-01-01,0.12,-0.07,0.02,-0.3,0.08,0.25,-0.13333333333333333,0.65,0.37,0.23,0.06,0.04,-0.08,0.04,-0.17,0.16,0.82,0.08,0.38000000000000006,0.57,0.08
2020-04-01,-0.13,-0.26,0.04,-2.02,0.02,0.26,-0.44999999999999996,-0.05,0.12,1.67,0.25,-0.03,-0.35,0.05,-0.97,0.23,-1.06,0.02,-0.016666666666666653,-0.07,-0.05
2020-07-01,0.14,0.33,-0.08,1.15,0.16,0.35,0.2966666666666667,0.73,0.49,-0.99,0.06,0.12,0.17,0.04,0.55,-0.03,2.18,0.39,0.48666666666666664,0.57,-0.01
2020-10-01,-0.01,0.25,-0.15,0.64,0.21,0.4,0.17333333333333334,0.77,0.39,-0.37,0.26,0.12,0.27,0.09,0.06,0.09,1.32,0.31,0.3566666666666667,0.55,-0.02
2021-01-01,-0.13,0.14,0.09,2.04,0.22,0.5,0.51,1.22,0.38,-1.54,-0.17,0.17,0.5,0.05,1.12,-0.04,3.09,0.55,0.6866666666666666,1.0,0.03
2021-04-01,-0.22,1.15,-0.17,1.87,0.31,0.72,0.7133333333333334,1.19,0.5,-1.68,0.02,0.19,0.19,0.12,0.85,0.03,4.32,0.68,0.7933333333333333,0.88,0.18
2021-07-01,-0.21,0.8,0.25,1.04,0.33,1.24,0.6266666666666666,1.05,1.03,-0.8,0.06,0.18,0.23,0.15,0.9,0.55,3.88,0.69,0.7466666666666667,0.72,0.24
2021-10-01,-0.01,0.77,0.25,0.73,0.34,1.44,0.7100000000000001,1.21,1.42,-0.95,0.03,0.2,-0.22,0.14,1.63,0.85,4.63,0.59,0.7600000000000001,0.87,0.57
2022-01-01,0.08,0.73,0.38,1.89,0.43,1.71,0.85,1.46,1.79,-1.92,0.07,0.31,-0.02,0.12,1.99,0.88,5.27,0.84,0.8966666666666666,1.02,0.43
2022-04-01,-0.04,0.1,0.44,2.16,0.48,1.74,0.9566666666666667,1.99,1.7,-1.7,0.13,0.34,0.45,0.15,2.32,1.04,5.2,0.7,0.9266666666666666,1.51,0.47
2022-07-01,0.01,0.23,0.32,-1.14,0.34,1.24,0.09333333333333334,0.41,1.25,0.76,0.07,0.14,-0.37,0.2,0.36,0.85,3.25,0.39,0.8666666666666667,0.07,0.46
2022-10-01,-0.09,-0.11,0.3,-0.71,0.27,0.69,0.010000000000000045,0.4,0.59,0.71,-0.08,0.14,0.0,0.13,0.17,0.46,2.76,0.23,0.9066666666666666,0.13,0.24
2023-01-01,-0.03,-0.03,0.35,-0.01,0.28,0.63,0.09666666666666668,0.06,0.6,0.25,0.21,0.13,0.24,0.15,0.22,0.76,2.72,-0.13,0.89,-0.22,0.19
2023-04-01,-0.22,-0.02,0.01,-0.41,0.23,-0.02,0.11000000000000003,-0.17,-0.24,0.67,0.06,0.16,0.26,0.07,0.15,0.04,2.01,-0.06,0.6466666666666667,-0.39,-0.03
2023-07-01,0.0,-0.33,0.13,0.45,0.25,0.26,0.14666666666666667,0.67,0.26,0.0,0.06,0.16,0.45,0.08,0.46,0.07,1.86,0.19,0.6233333333333334,0.43,-0.12
2023-10-01,-0.03,-0.25,0.06,-0.23,0.24,0.41,-0.20666666666666667,0.23,0.38,0.01,0.07,0.17,-0.23,0.07,-0.09,0.23,1.13,0.17,0.5033333333333333,-0.01,0.11
2024-01-01,0.0,-0.03,0.19,0.27,0.22,0.17,-0.08333333333333333,0.63,0.16,-0.36,0.06,0.14,-0.09,0.09,-0.07,0.19,2.31,-0.02,0.8233333333333333,0.41,-0.07
2024-04-01,-0.01,-0.19,0.09,0.29,0.18,0.46,0.02,0.35,0.45,-0.29,0.22,0.1,0.0,0.08,0.34,0.32,1.71,0.14,0.55,0.18,0.01
