Date,Compensation of general government employees,Consumption of general government fixed capital,Defense consumption expenditures,Durable goods,Federal consumption expenditures,Government consumption expenditures,Gross output of general government,Health and hospital charges,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Nondefense consumption expenditures,Nondurable goods,Other nondurable goods,Other sales,Services,State and local consumption expenditures,Tuition and related educational charges,Value added
1991-01-01,100.9332,65.16319999999999,101.336,66.40360000000001,85.766,76.927,78.6036,48.928,60.1668,75.09819999999999,114.9662,60.231,69.22625,44.407,50.86,57.1404,71.499,102.58,87.8446
1991-04-01,100.3194,65.5254,100.606,67.663,85.401,77.001,78.194,49.547,59.273,75.4182,94.4538,60.49,61.67075,39.916,51.145,57.367599999999996,71.844,102.944,87.6884
1991-07-01,99.613,65.8514,98.959,66.1308,84.47,76.816,78.131,50.276,59.52719999999999,75.2612,118.3344,60.758,61.35775,44.676,51.631,58.7024,72.124,102.814,87.4526
1991-10-01,98.9462,66.13879999999999,95.783,62.5828,82.677,76.329,77.07539999999999,51.074,57.06420000000001,75.4298,94.3576,61.292,58.794250000000005,46.072,52.225,57.0326,72.455,102.799,87.22540000000001
1992-01-01,98.5602,66.3866,94.702,62.5384,82.715,76.687,77.6134,51.72,58.706399999999995,76.2166,111.6242,63.235,58.492,51.199,52.722,58.9486,73.01,104.223,87.1592
1992-04-01,98.4318,66.6084,93.828,60.532,82.325,76.785,77.412,52.484,58.0828,75.164,110.7372,63.66,65.053,54.356,53.247,57.028800000000004,73.411,104.623,87.1938
1992-07-01,98.07660000000001,66.8032,95.961,62.4716,83.889,77.714,78.5612,53.244,61.3042,74.37039999999999,113.16579999999999,64.266,64.05475,56.406,53.847,61.2654,73.947,105.062,87.10940000000001
1992-10-01,98.0992,66.9702,95.274,62.41459999999999,84.058,77.885,78.43339999999999,53.959,60.87519999999999,73.3544,78.9114,65.888,61.10275,55.686,54.557,60.8044,74.119,104.996,87.1636
1993-01-01,97.8418,67.11120000000001,92.6,58.5062,81.533,77.169,77.3108,54.973,57.91080000000001,73.9178,102.57539999999999,63.595,61.8665,61.587,55.938,57.075199999999995,74.522,104.175,87.091
1993-04-01,97.25699999999999,67.2258,91.258,64.7992,80.668,76.927,76.898,55.695,57.213,74.4078,102.72560000000001,63.516,62.01725,59.297,56.417,54.428399999999996,74.665,103.464,86.83099999999999
1993-07-01,96.489,67.3118,91.835,55.08879999999999,81.045,77.321,77.21520000000001,56.256,58.6506,74.3938,107.227,63.565,63.667,58.843,57.322,59.04260000000001,75.07,103.112,86.476
1993-10-01,95.6802,67.3732,91.28,54.85,80.938,77.483,77.0658,56.982,58.968399999999995,73.72319999999999,79.7876,64.198,60.123,57.601,57.936,60.2792,75.397,102.999,86.076
1994-01-01,95.30260000000001,67.4088,87.822,53.0322,78.89,77.167,76.52239999999999,57.393,57.8972,72.696,121.87359999999998,64.461,57.9695,51.085,58.649,59.7264,76.151,103.365,85.8962
1994-04-01,94.82759999999999,67.4402,87.272,52.523,78.269,77.339,76.644,57.837,58.5982,72.5654,150.3076,63.723,58.0315,51.239,58.999,60.758399999999995,76.813,103.255,85.6878
1994-07-01,94.2526,67.4664,89.728,55.1158,79.931,78.292,77.25460000000001,58.379,60.657399999999996,73.4462,101.5626,64.085,57.96825,46.421,59.598,63.676,77.328,103.609,85.4078
1994-10-01,93.4664,67.4858,85.767,51.8316,77.908,77.702,76.5112,59.146,59.51559999999999,72.9134,130.1868,65.23,62.2645,50.268,60.109,61.8312,77.623,103.935,84.9906
1995-01-01,93.0252,67.4964,85.072,52.3866,77.211,77.828,76.1582,60.229,58.87239999999999,73.1774,102.3898,64.52,57.730000000000004,57.89,60.663,60.5304,78.26,104.118,84.8038
1995-04-01,92.77860000000001,67.5214,85.151,49.288599999999995,77.245,78.08,76.0746,60.736,58.7894,72.4928,83.5694,64.478,57.07525,56.601,61.114,61.9218,78.647,103.906,84.679
1995-07-01,92.13579999999999,67.56039999999999,84.522,54.935199999999995,76.921,78.163,75.9974,61.102,59.1598,72.45660000000001,81.1452,64.65,57.73625,56.086,61.782,60.53040000000001,78.981,103.676,84.3514
1995-10-01,89.6846,67.6126,81.736,47.8426,73.95,77.276,74.44120000000001,61.125,57.2024,71.3348,103.49759999999999,61.387,55.469500000000004,54.144,62.683,60.0544,79.394,103.96,83.1008
1996-01-01,89.9786,67.67920000000001,81.642,50.492000000000004,74.245,77.387,74.5016,60.604,57.034000000000006,71.08160000000001,90.10940000000001,62.303,57.68025,48.484,64.131,59.1366,79.388,103.84,83.2314
1996-04-01,90.7056,67.7518,83.486,53.596799999999995,75.441,78.399,75.4648,60.421,58.724599999999995,71.28059999999999,94.2618,62.457,59.3455,47.492,64.966,60.7404,80.284,103.812,83.70320000000001
1996-07-01,90.0912,67.8284,82.429,53.5822,74.588,78.229,75.228,60.469,58.6452,71.539,109.6224,61.932,59.57975,48.152,65.665,60.62519999999999,80.538,104.25,83.3904
1996-10-01,89.6246,67.9158,82.699,51.0426,75.205,78.737,75.60940000000001,60.678,60.0634,71.15119999999999,96.7296,63.109,58.019,49.724,66.55,63.482000000000006,80.979,104.989,83.18440000000001
1997-01-01,89.75,68.0146,80.351,52.569,74.231,78.641,75.1782,61.118,58.801,72.9854,79.3026,64.343,61.45975,56.861,67.508,60.28339999999999,81.425,105.563,83.28659999999999
1997-04-01,89.53819999999999,68.1232,82.863,55.395399999999995,76.16,79.752,76.48479999999999,61.498,62.451800000000006,72.0986,82.8524,65.332,60.49975,59.366,68.157,64.89200000000001,82.033,106.258,83.2168
1997-07-01,89.018,68.23920000000001,80.741,53.3578,75.031,79.773,75.9476,62.222,61.420399999999994,70.779,73.7784,65.796,62.59625,60.302,69.071,63.661,82.764,106.845,82.9966
1997-10-01,88.7686,68.3622,81.321,54.297000000000004,75.227,80.334,76.31800000000001,63.243,62.556799999999996,69.9828,77.1344,65.381,63.17025,59.969,69.766,64.90360000000001,83.549,107.718,82.918
1998-01-01,89.0676,68.4914,77.121,54.48479999999999,72.702,79.966,75.2852,63.489,59.346399999999996,71.7196,81.569,65.545,64.148,65.069,70.094,59.7848,84.51,108.28,83.125
1998-04-01,89.0352,68.6498,79.692,55.13099999999999,74.266,81.141,76.2842,63.695,61.955799999999996,73.6024,56.751999999999995,65.492,64.29175000000001,64.139,70.696,63.3784,85.446,109.064,83.17139999999999
1998-07-01,89.09580000000001,68.8356,79.832,58.205999999999996,72.973,81.164,76.7578,63.94,63.053,73.3546,148.26100000000002,61.903,67.9765,63.244,71.322,63.7054,86.278,109.916,83.2686
1998-10-01,89.21979999999999,69.04839999999999,79.807,56.69200000000001,74.601,82.194,76.8582,64.188,63.0736,71.2024,60.98780000000001,66.166,67.3495,64.856,71.671,64.1566,86.943,110.9,83.3924
1999-01-01,89.155,69.2448,79.042,57.797799999999995,74.028,82.55,76.7304,64.211,63.4172,69.1434,62.619600000000005,65.9,63.98,47.823,72.381,64.6726,87.866,111.509,83.413
1999-04-01,88.8224,69.4942,78.677,60.94680000000001,73.437,82.718,76.9044,64.609,64.084,73.9682,76.7188,64.952,67.09575,47.86,73.246,64.43679999999999,88.495,112.182,83.3194
1999-07-01,88.5962,69.749,80.505,63.1494,74.618,83.577,77.7818,65.064,66.5564,73.8498,84.503,65.103,72.9895,47.739,73.912,66.8084,89.16,113.208,83.3018
1999-10-01,88.6172,70.0072,82.885,60.7694,76.191,84.552,78.7864,65.671,69.12339999999999,73.78920000000001,71.887,65.399,68.3005,48.159,74.862,71.7426,89.775,114.334,83.4236
2000-01-01,89.37960000000001,70.2706,77.479,62.9658,73.421,83.654,77.6328,66.407,65.0118,72.6948,96.2832,66.819,73.79050000000001,51.218,76.34,64.1162,90.008,115.59,83.94120000000001
2000-04-01,90.93679999999999,70.5246,81.09,62.6572,76.537,85.086,79.6232,67.506,68.78020000000001,73.50739999999999,76.7628,69.146,73.19225,51.828,77.41,69.709,90.429,116.155,84.87960000000001
2000-07-01,89.66159999999999,70.7714,78.858,62.13720000000001,74.836,84.741,78.8826,68.437,68.0604,74.9914,83.72619999999999,68.297,71.00525,56.052,78.44,68.7396,90.895,117.298,84.2674
2000-10-01,89.7938,71.0116,79.051,62.9114,74.727,85.04,79.364,69.904,69.2414,76.7596,95.225,67.705,72.14625,58.717,79.51,69.799,91.436,117.781,84.42
2001-01-01,90.5692,71.24260000000001,80.497,63.2864,76.782,86.393,80.8444,72.18,72.4706,80.03020000000001,86.2356,70.728,74.02275,66.149,80.125,73.6794,92.379,117.667,84.9414
2001-04-01,90.7582,71.5016,80.935,65.5736,77.661,87.293,81.70700000000001,73.492,74.6996,82.2828,69.8838,72.312,80.205,69.111,80.843,74.5762,93.293,117.65,85.1732
2001-07-01,90.9816,71.7896,81.402,67.1122,78.079,88.091,82.29260000000001,74.443,75.85740000000001,82.20779999999999,72.69460000000001,72.648,77.839,74.493,81.704,76.8946,94.317,117.239,85.4362
2001-10-01,91.0452,72.107,82.09,64.83160000000001,78.682,88.793,83.075,75.005,77.9444,83.26259999999999,82.7102,73.114,82.541,79.578,82.752,79.4888,95.082,116.909,85.608
2002-01-01,92.025,72.45439999999999,85.091,68.29639999999999,81.257,90.252,84.8594,74.665,81.8916,84.3354,78.13340000000001,75.007,82.931,75.547,83.988,84.51820000000001,95.879,116.95,86.2828
2002-04-01,92.4656,72.8246,85.541,68.576,82.369,90.989,85.6218,74.406,83.4856,84.58,65.5188,77.174,86.1905,79.781,85.071,85.76939999999999,96.395,117.097,86.6786
2002-07-01,93.0006,73.2164,85.191,70.14939999999999,82.573,91.173,86.11420000000001,73.913,84.07939999999999,86.09400000000001,92.4242,78.262,82.9925,79.417,86.17,86.8154,96.57,117.585,87.126
2002-10-01,93.25800000000001,73.6302,87.04,70.1348,84.113,91.653,86.8572,73.668,85.6704,85.436,70.662,79.311,86.83025,81.065,87.141,88.6386,96.41,118.175,87.40220000000001
2003-01-01,94.35640000000001,74.0602,88.827,69.9812,85.317,91.754,87.5166,73.059,85.9752,87.02680000000001,79.0754,79.576,82.00225,83.791,87.715,89.6318,95.841,118.53,88.2092
2003-04-01,94.9926,74.5044,93.769,72.4432,88.661,92.813,89.4862,72.783,90.8044,86.8548,85.5802,80.333,92.982,92.81,88.489,93.69919999999999,95.506,118.421,88.72139999999999
2003-07-01,94.6386,74.967,92.869,72.93620000000001,88.457,92.573,89.2756,72.868,90.4448,86.1948,80.1802,81.262,90.5055,100.841,89.31,93.1128,95.244,116.808,88.6558
2003-10-01,94.37960000000001,75.4476,95.457,74.7738,90.23,93.177,90.3032,73.156,93.4952,86.8686,78.7812,81.714,91.1275,101.866,89.891,96.71220000000001,95.132,115.852,88.654
2004-01-01,94.7438,75.9442,97.111,75.704,91.424,93.738,91.0188,73.428,94.8788,86.2456,76.9764,82.157,96.3555,107.257,90.995,97.8914,95.308,114.593,89.03
2004-04-01,94.8998,76.46119999999999,97.006,77.0364,91.538,93.897,91.19460000000001,73.534,94.92819999999999,86.5926,78.3516,82.623,95.6155,104.692,91.523,97.8194,95.496,114.053,89.3022
2004-07-01,94.8444,76.9982,98.447,78.922,92.158,94.179,91.6416,73.221,95.9364,86.71079999999999,86.7822,81.911,97.54975,103.6,92.496,99.0608,95.572,113.291,89.4464
2004-10-01,95.49000000000001,77.5544,96.772,78.5334,91.807,94.157,91.7072,72.796,95.21459999999999,87.5414,92.5082,83.711,90.5955,109.007,93.332,98.2156,95.749,112.955,90.02860000000001
2005-01-01,95.5074,78.1294,98.745,79.6006,93.044,94.705,92.5842,71.887,97.40639999999999,87.7322,99.598,83.746,95.71425,110.637,95.461,99.6712,95.879,113.339,90.2436
2005-04-01,95.1944,78.7284,98.431,79.8106,92.511,94.518,92.0962,71.413,95.7144,88.89059999999999,90.205,82.855,96.57675,107.054,96.253,98.9522,95.902,113.324,90.257
2005-07-01,94.98400000000001,79.3484,98.756,80.045,92.988,94.913,92.76,71.297,97.6538,89.9766,106.4304,83.581,96.68425,105.027,96.288,101.0832,96.248,113.772,90.3662
2005-10-01,95.27619999999999,79.98859999999999,97.82,82.2376,92.983,94.94,93.023,71.592,97.857,90.5976,115.8656,85.115,96.78375,107.114,95.677,100.3846,96.296,114.56,90.7456
2006-01-01,94.7976,80.649,100.293,86.11240000000001,95.509,95.845,94.4686,72.441,102.44479999999999,91.1174,102.80819999999999,87.73,96.291,112.793,98.467,106.1048,96.225,113.476,90.6832
2006-04-01,94.785,81.32000000000001,99.151,84.9516,94.239,95.573,93.76219999999999,73.13,99.6608,91.8374,103.98899999999999,86.247,94.67975,105.836,97.686,103.0066,96.554,112.578,90.90979999999999
2006-07-01,95.1812,81.9988,97.444,85.6326,93.555,95.709,93.6264,73.706,98.3954,92.58099999999999,103.3856,87.258,97.8125,105.671,97.125,100.41839999999999,97.182,111.662,91.4094
2006-10-01,95.071,82.6848,99.92,88.0914,94.462,96.522,94.091,74.145,99.0948,93.3068,96.0864,85.56,96.362,100.047,94.652,101.58779999999999,97.938,110.548,91.5904
2007-01-01,95.07300000000001,83.37899999999999,98.978,88.1828,93.826,96.562,93.822,74.607,97.7418,94.28659999999999,87.67699999999999,85.433,97.69375,97.955,95.982,99.4982,98.379,109.813,91.8336
2007-04-01,95.0346,84.0836,100.401,91.2906,94.832,97.18,94.57039999999999,75.042,99.5754,94.7618,89.6368,85.75,98.6995,101.997,95.657,101.12280000000001,98.765,108.922,92.063
2007-07-01,95.5974,84.7954,101.469,94.311,95.946,97.667,95.26599999999999,75.419,100.5078,94.807,86.7382,86.943,97.8295,103.827,95.094,101.9616,98.88,108.055,92.64320000000001
2007-10-01,96.062,85.5164,103.259,97.845,97.651,98.34,96.3194,75.605,102.6534,94.821,87.4202,88.508,96.93125,108.189,93.979,104.10239999999999,98.945,107.245,93.1916
2008-01-01,96.7312,86.2482,105.27,100.1404,99.464,98.702,97.3308,76.339,104.42760000000001,95.26599999999999,89.6072,89.997,97.725,110.92,92.605,106.0308,98.456,106.213,93.8586
2008-04-01,97.46220000000001,86.9656,106.076,101.8562,101.021,99.284,98.4042,77.042,106.527,95.14200000000001,91.3706,92.814,102.42925,118.54,91.326,106.17080000000001,98.473,105.361,94.5556
2008-07-01,98.54780000000001,87.6708,108.785,103.4766,102.329,100.129,99.43260000000001,77.95,107.561,95.172,106.178,91.777,98.1985,112.751,90.176,109.8018,99.051,104.795,95.4736
2008-10-01,99.6936,88.3664,110.531,105.00140000000002,103.721,101.155,100.2908,78.688,108.1088,95.6116,93.1858,92.582,97.71000000000001,115.931,89.181,111.87339999999999,99.867,103.915,96.4016
2009-01-01,100.6148,89.0522,111.461,106.57740000000001,105.821,102.725,102.16220000000001,79.413,112.50320000000002,96.1686,96.568,96.63,103.1095,129.649,89.305,114.1662,101.132,103.157,97.2014
2009-04-01,101.8766,89.707,114.271,109.9866,108.469,104.17,104.0376,80.128,116.2308,95.2136,98.5096,99.02,108.4485,136.426,89.493,117.4396,101.873,102.391,98.18679999999999
2009-07-01,102.136,90.3308,115.217,113.1404,109.294,104.425,104.549,80.678,117.1624,94.8016,99.91040000000001,99.652,110.0975,129.959,89.794,118.3176,101.796,101.409,98.52459999999999
2009-10-01,102.696,90.9236,117.011,111.9132,111.126,104.914,105.6516,80.763,119.54,94.7806,99.8768,101.546,105.07475,134.989,90.188,122.425,101.5,100.885,99.06179999999999
2010-01-01,103.4354,91.4854,117.928,111.21459999999999,112.42,104.718,106.27739999999999,81.067,120.2942,94.8894,100.3426,103.457,104.31524999999999,138.598,90.487,123.82239999999999,100.433,100.501,99.6708
2010-04-01,104.72639999999998,92.027,118.701,112.66019999999999,113.787,104.637,107.1088,81.375,120.87519999999999,95.3562,107.3176,105.793,106.07125,142.209,91.043,123.98479999999999,99.508,99.775,100.62440000000001
2010-07-01,103.8418,92.5482,118.76,111.2734,113.343,103.746,106.55080000000001,81.63,120.0682,96.00019999999999,110.24940000000001,104.525,104.2205,142.245,91.382,123.4414,98.354,99.238,100.212
2010-10-01,103.36500000000001,93.0496,118.965,112.29180000000001,113.048,103.151,105.91659999999999,81.897,118.29220000000001,96.5544,96.634,103.416,100.14675,136.389,91.549,121.83519999999999,97.584,98.883,100.0752
2011-01-01,103.947,93.5308,117.315,107.6046,111.525,102.083,104.694,82.398,113.3264,96.9656,90.46459999999999,102.102,98.995,119.334,91.63,116.94980000000001,96.779,98.216,100.5744
2011-04-01,103.6002,93.9718,118.068,107.5316,111.166,101.506,104.2962,82.609,112.1096,97.4934,97.97720000000001,99.922,99.14675,114.844,91.902,115.5038,96.076,97.893,100.4866
2011-07-01,103.00519999999999,94.374,116.453,106.798,108.377,99.93,103.24859999999998,82.944,109.5406,97.306,166.37060000000002,95.205,101.3865,113.024,92.157,111.67080000000001,95.2,97.115,100.1948
2011-10-01,102.8656,94.737,115.577,106.7046,109.201,99.933,102.78099999999999,83.112,108.17760000000001,97.143,100.0556,98.822,97.39275,113.586,91.934,110.38799999999999,94.728,96.441,100.19680000000001
2012-01-01,102.75520000000002,95.06,115.424,106.7384,109.662,99.912,102.94200000000001,83.278,108.649,96.6986,91.786,100.291,96.7085,106.7,91.507,111.5824,94.429,96.274,100.1996
2012-04-01,102.33619999999999,95.3622,113.647,105.6578,108.523,99.375,102.342,83.37,107.26579999999998,96.5736,97.276,100.2,98.10249999999999,109.242,91.342,109.44380000000001,94.239,96.277,100.0144
2012-07-01,101.954,95.643,114.409,105.7904,109.176,99.582,102.58420000000001,83.62,108.225,96.6174,87.9626,100.668,98.25999999999999,107.331,91.002,110.875,94.192,96.119,99.8574
2012-10-01,101.602,95.902,110.672,103.2328,106.82,98.698,101.2294,84.185,104.5134,96.474,86.6612,100.584,91.4845,107.85,90.376,107.1702,94.149,95.83,99.7102
2013-01-01,101.23440000000001,96.236,108.033,98.39500000000001,104.728,98.056,100.0942,85.009,101.321,96.6338,87.0632,99.384,92.991,103.642,91.431,103.2434,94.326,96.309,99.5968
2013-04-01,100.63640000000001,96.5178,107.772,97.7226,104.2,97.983,99.79740000000001,85.789,100.92139999999999,96.54400000000001,86.75840000000001,98.416,92.179,100.138,91.686,103.13899999999998,94.509,95.724,99.31960000000001
2013-07-01,99.4938,96.75160000000001,105.013,97.5008,102.287,97.308,98.6964,86.256,98.8844,96.2534,86.9298,97.878,90.30275,99.166,91.688,100.63419999999999,94.524,95.306,98.68440000000001
2013-10-01,98.0212,96.934,103.211,94.995,100.314,96.568,97.428,86.925,96.9396,95.82719999999999,87.26259999999999,95.63,90.1075,95.93,91.747,98.5582,94.471,95.104,97.8254
2014-01-01,99.5574,97.0658,103.232,94.91499999999999,101.138,96.642,97.98499999999999,88.079,96.55940000000001,95.3972,88.9496,97.755,90.3175,96.388,91.815,98.0758,94.128,94.836,98.7914
2014-04-01,99.27000000000001,97.1982,101.778,93.8284,99.893,96.315,97.50019999999999,89.237,95.3954,95.1036,101.8736,96.849,87.8235,95.233,91.841,97.22200000000001,94.31,94.845,98.6556
2014-07-01,98.8644,97.33099999999999,103.702,91.4822,101.429,97.027,98.44680000000001,90.237,98.6238,95.293,96.3368,97.76,88.95325,99.12,92.204,101.7384,94.563,95.236,98.4296
2014-10-01,98.5232,97.4638,99.969,93.9288,99.234,96.695,97.54220000000001,91.534,96.4048,95.5962,99.9096,98.042,90.21225,99.451,92.664,97.78659999999999,95.267,95.409,98.2612
2015-01-01,98.7366,97.5956,100.324,93.8674,100.084,97.581,98.3962,92.464,98.6652,96.965,95.0688,99.689,92.80675,102.593,93.943,100.3214,96.173,95.879,98.4362
2015-04-01,98.6874,97.7436,99.981,94.1994,99.901,98.066,98.7456,93.308,99.7268,97.80019999999999,103.49000000000001,99.764,92.88625,102.413,94.938,101.6892,97.032,96.515,98.4534
2015-07-01,98.732,97.90979999999999,99.084,94.55640000000001,99.815,98.561,98.8896,94.155,100.071,98.687,91.3616,100.977,95.08725,104.822,95.819,101.541,97.852,97.125,98.5368
2015-10-01,98.9034,98.09580000000001,99.653,97.8508,100.393,99.195,99.4672,94.949,101.51559999999999,99.30019999999999,89.2618,101.569,97.09625,104.96,96.503,102.6256,98.518,97.636,98.6982
2016-01-01,99.4166,98.3028,99.304,97.2762,100.279,99.699,99.8056,95.615,101.729,99.3342,95.7874,101.826,99.18775,106.224,97.078,102.6328,99.371,98.433,99.0942
2016-04-01,99.6218,98.5406,98.718,96.036,99.875,99.835,99.7982,96.311,101.2576,100.02560000000001,98.9752,101.713,99.735,104.185,97.735,102.227,99.813,98.924,99.2968
2016-07-01,99.94,98.80760000000001,100.241,98.29639999999999,100.624,100.395,100.4432,96.957,102.48800000000001,100.128,104.85900000000001,101.228,100.12125,103.167,98.3,103.5278,100.266,99.594,99.60060000000001
2016-10-01,99.8916,99.104,100.196,98.69980000000001,100.674,100.37,100.329,97.764,101.9378,99.9778,93.7216,101.43,99.8665,102.111,98.899,102.81679999999999,100.199,99.73,99.6562
2017-01-01,99.9728,99.4286,99.243,98.5018,99.765,99.867,99.7164,98.884,99.60979999999999,99.79400000000001,93.17580000000001,100.592,99.76225,100.119,99.087,99.73740000000001,99.925,99.779,99.8036
2017-04-01,99.8586,99.78779999999999,100.26,100.1512,99.876,99.894,99.86019999999999,99.743,99.8168,99.6686,102.1258,99.268,99.26174999999999,98.118,99.68,99.9094,99.904,99.808,99.8444
2017-07-01,100.0236,100.1798,99.729,99.62559999999999,99.687,99.892,99.84259999999999,100.493,99.3246,99.9232,101.48519999999999,99.621,99.90075,99.015,100.266,99.2058,100.007,99.954,100.0732
2017-10-01,100.1452,100.6038,100.769,101.7214,100.672,100.347,100.58099999999999,100.881,101.2488,100.6144,103.21279999999999,100.519,101.07525,102.748,100.968,101.14739999999999,100.165,100.459,100.27860000000001
2018-01-01,100.07939999999999,101.059,100.78,101.50460000000001,101.406,100.522,100.963,101.569,102.3706,101.648,90.19980000000001,102.394,102.02,105.576,102.287,102.5456,100.025,100.581,100.3666
2018-04-01,100.45660000000001,101.5162,101.943,104.8324,102.121,100.988,101.61420000000001,102.46,103.526,102.4202,96.3592,102.4,101.4015,104.712,102.775,103.6208,100.353,100.626,100.751
2018-07-01,100.7118,101.9766,103.501,107.48119999999999,103.345,101.807,102.47999999999999,103.684,105.51939999999999,103.1902,90.7702,103.096,102.48474999999999,105.242,103.133,105.672,100.946,100.016,101.0562
2018-10-01,100.1984,102.4408,104.403,104.86480000000002,103.15,102.25,102.7182,105.043,106.5922,103.4644,104.58959999999999,101.174,102.90375,105.32,103.185,107.5308,101.747,99.634,100.86420000000001
2019-01-01,99.1384,103.0198,105.841,107.23440000000001,103.692,103.229,103.06700000000001,104.777,108.81859999999999,103.9912,89.38199999999999,100.328,104.318,107.535,103.731,109.76700000000001,102.974,99.395,100.3548
2019-04-01,101.46220000000001,103.60440000000001,108.097,108.68980000000002,106.357,105.022,105.3846,105.361,112.27180000000001,106.97460000000001,97.8098,103.621,105.14325,110.714,104.139,113.97080000000001,104.276,99.037,102.0386
2019-07-01,102.0668,104.2258,108.352,110.253,106.759,106.115,106.1102,106.519,113.22640000000001,109.572,94.6256,104.253,106.2775,110.616,103.798,114.84580000000001,105.753,98.819,102.65339999999999
2019-10-01,102.4278,104.88220000000001,108.666,115.6636,106.806,107.118,106.7954,108.083,114.42160000000001,112.5962,104.36779999999999,103.875,106.91499999999999,106.921,102.382,115.542,107.283,98.603,103.1316
2020-01-01,102.58219999999999,105.5708,109.552,112.3154,107.553,107.833,107.2834,107.494,115.34079999999999,115.97160000000001,91.5562,104.4,107.685,102.349,100.148,117.61100000000002,107.975,97.635,103.38399999999999
2020-04-01,101.3768,106.293,109.056,150.8026,116.571,110.44,113.03099999999999,92.205,138.31459999999998,119.27939999999998,81.4374,128.401,108.9045,107.864,93.44,144.69559999999998,107.052,97.431,102.43019999999999
2020-07-01,103.22200000000001,107.0504,108.907,130.22340000000003,111.309,108.389,109.94500000000001,106.829,123.3914,125.41480000000001,85.1326,115.088,110.49525,111.703,95.383,125.5474,106.763,97.606,103.96
2020-10-01,102.09639999999999,107.84020000000001,111.885,126.417,110.88,107.576,109.499,109.468,122.6516,132.23899999999998,88.054,109.289,111.96225,115.458,96.821,124.32660000000001,105.747,97.933,103.40540000000001
2021-01-01,102.23140000000001,108.65979999999999,110.687,141.3968,117.526,109.885,114.8744,109.833,141.184,139.0078,90.704,128.33,120.031,172.739,99.143,143.6214,105.722,98.247,103.7434
2021-04-01,102.48440000000001,109.47760000000001,109.929,132.6746,114.191,108.868,113.06200000000001,111.305,133.7712,143.3884,106.13319999999999,120.909,119.71700000000001,178.721,100.672,134.0684,105.953,98.175,104.19120000000001
2021-07-01,102.81199999999998,110.29459999999999,108.32,137.3158,111.02,108.609,111.1762,112.284,125.94980000000001,144.6518,94.98060000000001,115.264,116.34174999999999,157.965,102.111,125.0406,107.249,97.953,104.7722
2021-10-01,102.4348,111.10979999999999,106.673,150.359,111.796,108.64,112.26520000000001,114.589,130.0086,143.72240000000002,121.80799999999999,119.891,118.55624999999999,175.16,103.522,128.1642,106.887,97.584,104.7622
2022-01-01,102.3114,111.91900000000001,103.459,139.5426,108.958,107.582,110.65820000000001,117.056,124.5308,140.1612,139.62439999999998,117.669,115.36,156.239,104.527,123.58520000000001,106.768,98.06,104.94500000000001
2022-04-01,101.72080000000001,112.7346,103.459,136.1842,107.314,107.155,110.694,118.631,124.75,138.4644,206.75639999999999,113.362,112.7855,146.878,105.368,125.478,106.974,97.81,104.84639999999999
2022-07-01,101.9606,113.5598,103.271,139.3944,107.528,107.759,111.5336,119.464,126.3406,139.001,252.8512,114.231,115.14425,163.798,106.087,125.6398,107.782,97.648,105.32440000000001
2022-10-01,102.3214,114.39379999999998,103.504,141.2808,108.882,108.807,112.05239999999999,120.21,126.75840000000001,141.2158,201.56480000000002,117.395,116.54075,174.418,106.374,124.85340000000001,108.666,97.154,105.88900000000001
2023-01-01,103.46279999999999,115.23859999999999,105.144,136.7938,110.135,110.137,112.3566,120.549,124.95320000000001,147.172,132.97039999999998,118.02,112.7055,147.28,106.961,125.42660000000001,110.038,96.453,107.002
2023-04-01,103.81739999999999,116.0892,104.727,137.189,109.118,110.344,112.62899999999999,121.172,124.5272,151.01,174.79180000000002,116.035,112.16499999999999,144.37,108.03,124.94680000000001,110.919,96.257,107.56700000000001
2023-07-01,104.4648,116.94200000000001,106.811,137.2836,111.01,111.6,113.46379999999999,121.661,125.35140000000001,154.6954,118.69919999999999,117.613,112.2915,139.906,108.292,126.31880000000001,111.822,96.073,108.32339999999999
2023-10-01,104.59380000000002,117.7986,106.327,137.1926,110.655,111.915,113.4846,122.711,124.51020000000001,157.1498,107.55019999999999,117.468,113.368,138.326,108.424,125.0868,112.511,96.519,108.731
2024-01-01,105.27060000000002,118.63820000000001,106.251,131.74560000000002,111.12,112.454,114.09559999999999,123.947,124.8074,158.3614,106.43900000000001,118.813,114.72325000000001,144.007,110.238,125.8452,113.091,97.387,109.48060000000001
2024-04-01,105.63199999999999,119.48620000000001,107.19,133.84359999999998,111.874,113.05,114.7144,124.523,125.56800000000001,159.294,103.36480000000002,119.262,115.1115,143.963,110.673,126.4416,113.598,98.264,109.9958
2024-07-01,105.9366,120.34859999999999,110.238,141.1728,114.108,114.311,116.3454,124.407,129.61939999999998,159.84120000000001,109.19200000000001,120.168,124.9995,148.197,111.342,129.0864,114.308,99.148,110.48240000000001
2024-10-01,106.4308,121.2216,111.641,146.7972,115.335,115.129,117.27159999999999,125.232,131.1888,159.4992,108.81980000000001,121.109,126.0435,149.712,112.141,129.954,114.895,100.041,111.0944
