Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
1942-01-01,,18.1645,31.378,77.33399999999999,683.6235,,68.01266666666668,363.9602,28.467,39.926,6.87,47.283,8790.85,2.073,3462.442,,1102.6022500000001,21.629,1475.2483333333332,40.32675,24.5215,16.348,,12.716,62.4335,3.693,813.167,11.317,,,5.4218,69.32066666666667,39.8235,,14.566
1943-01-01,,15.195,15.612,73.01750000000001,521.1055,,128.02466666666666,257.4766,38.454,54.412,7.7475,37.929,4469.017,3.37,1611.167,,646.629,16.097,791.6636666666667,29.078500000000002,24.0465,8.885,,6.509,60.8595,5.7443333333333335,1414.147,5.289,,,2.8246,45.048,32.821000000000005,,10.53
1944-01-01,,10.2595,13.993,35.764,253.203,,111.66566666666667,156.89360000000002,28.582,55.271,9.121,20.3265,3067.462,4.81,545.483,,348.6695,13.557,351.166,23.987000000000002,10.272,4.437,,6.134,27.087500000000002,8.212,406.8125,3.087,,,2.1948,28.073333333333334,18.1945,,6.627
1945-01-01,,7.8095,13.58,31.331,235.49300000000002,,31.71766666666667,85.8216,3.557,39.421,11.193,20.3955,1839.053,4.788,437.567,,234.93925000000002,20.481,238.22400000000002,9.782,9.514,5.871499999999999,,6.349,24.857499999999998,8.272666666666668,165.77,4.153,,,2.6336,23.203666666666667,17.121499999999997,,7.095
1946-01-01,,7.598,17.54,41.4085,318.7875,,2.584,11.526,6.501,6.732,11.1415,32.203,223.443,4.318,102.46,,33.17825,16.59,87.36966666666667,0.891,11.6425,7.7219999999999995,,10.16,31.521,7.532666666666667,478.908,12.064,,,4.663200000000001,28.269666666666666,26.217000000000002,,12.712
1947-01-01,,37.9225,41.373,48.421499999999995,192.63750000000002,,2.372666666666667,13.382200000000001,10.069,7.094,23.0265,42.178,184.647,3.897,88.404,,18.0195,17.347,59.62233333333333,13.59375,19.9295,29.432499999999997,,20.158,85.162,6.743333333333333,40.165,18.406,,,7.0986,32.83466666666667,84.346,,18.633
1948-01-01,,54.5945,30.889000000000003,64.56700000000001,211.48250000000002,,3.546333333333333,24.294,11.591,9.787,59.321,53.9735,290.9,4.334,79.516,,32.0855,20.619,74.53733333333334,25.790000000000003,25.1925,15.275500000000001,,14.664000000000001,42.3375,7.353999999999999,63.962500000000006,26.047,,,8.653400000000001,47.65366666666667,111.77250000000001,,23.439
1949-01-01,,85.5495,61.17999999999999,65.8625,278.0995,,5.109333333333333,33.9948,15.351,13.069,122.52900000000001,76.7855,258.289,4.662,66.913,,34.143499999999996,35.307,85.02566666666667,40.943749999999994,56.151,33.795,,41.5935,56.527,7.8,84.65700000000001,29.809,,,11.4636,79.603,133.4765,,25.7
1950-01-01,,81.629,65.546,71.213,307.79499999999996,,5.891666666666667,37.098,16.502,13.351,121.3305,87.3825,348.759,4.971,81.931,,38.9785,47.147,94.73,43.35575,61.7035,31.994999999999997,,38.011,75.24249999999999,8.064,60.44,30.705,,,12.6658,87.43599999999999,157.3495,,25.411
1951-01-01,,88.083,49.698499999999996,87.55950000000001,278.947,,11.421,64.6502,18.496,20.49,81.056,69.44800000000001,1317.991,5.133,294.882,,135.1,43.522,197.26433333333333,38.75175,43.6005,35.8705,,26.9,47.2385,8.412333333333333,81.815,31.975,,,13.494400000000002,74.21133333333334,143.79999999999998,,30.214
1952-01-01,,90.533,38.992000000000004,86.6795,282.3145,,17.064333333333334,87.78659999999999,19.047,25.216,68.493,69.6745,2221.67,5.68,436.908,,208.9545,39.152,282.79333333333335,37.411500000000004,42.8225,30.221,,15.914,41.7845,9.487,96.2255,31.586,,,13.6784,67.329,155.605,,29.768
1953-01-01,,96.9645,49.475,84.9345,285.2505,,15.83,88.41380000000001,18.626,27.661,47.697,72.854,2321.102,6.334,428.206,,216.488,50.662,285.7246666666667,35.1025,49.311,32.286500000000004,,17.348,43.423500000000004,10.835666666666667,97.521,36.022,,,14.641399999999999,71.49933333333334,167.109,,28.831
1954-01-01,,84.399,57.891,76.092,303.0415,,12.202,75.04440000000001,18.498,26.477,43.7175,75.5435,2025.744,7.185,354.169,,183.78950000000003,56.658,247.10833333333335,30.688000000000002,48.785,24.171999999999997,,19.35,45.577,12.407333333333334,56.6265,38.539,,,16.8042,70.374,154.4315,,32.205
1955-01-01,,66.7125,58.3005,71.958,260.1275,,10.078333333333333,57.9338,18.93,24.956,39.516,69.824,956.119,8.302,442.775,,145.1375,93.497,205.77966666666669,21.41075,38.701499999999996,29.113,,17.5225,43.579,14.254333333333333,45.208,40.285,,,18.0816,59.48066666666667,134.98,,35.289
1956-01-01,,71.056,61.801,82.7185,237.381,,9.949,59.907799999999995,20.979,25.747,41.681,72.569,553.019,10.855,440.141,,138.45175,98.181,187.15366666666668,28.710500000000003,43.209999999999994,31.320999999999998,,25.095,34.778000000000006,18.451333333333334,74.38,42.791,,,18.8374,71.028,131.715,,40.177
1957-01-01,,82.37750000000001,64.06400000000001,89.756,219.136,,10.927333333333332,64.6338,22.381,27.528,46.068,79.757,533.303,12.869,406.229,,142.75300000000001,99.675,189.80533333333335,34.16125,47.19,34.917,,24.752000000000002,51.8035,21.641000000000002,226.362,44.836,,,20.087,86.73500000000001,146.542,,37.051
1958-01-01,,107.05,79.9675,96.3465,228.18900000000002,,11.626666666666667,73.51180000000001,24.906,29.632,48.974000000000004,94.261,427.221,13.743,419.744,,156.71599999999998,111.036,205.708,42.2085,66.4715,39.228500000000004,,31.762,37.836,22.87933333333333,450.03099999999995,46.649,,,22.0726,104.15733333333334,170.44299999999998,,35.245
1959-01-01,,128.2865,90.848,99.489,266.099,,13.344333333333333,76.0186,28.567,32.3,58.926,107.38550000000001,364.448,7.3685,413.687,,157.29125,132.553,216.39866666666668,44.6625,87.285,66.6065,,40.582499999999996,93.5525,24.646333333333335,583.1755,59.403,,0.009,23.424799999999998,119.67833333333334,178.6705,,36.633
1960-01-01,,148.4575,66.311,109.164,306.656,,14.509333333333332,75.6538,29.518,32.514,55.1975,118.14000000000001,396.27,9.115,377.603,,142.35525,123.784,201.6303333333333,51.08675,108.78450000000001,72.84100000000001,,42.652,129.779,26.54133333333333,357.70799999999997,57.299,,0.124,23.7474,135.667,187.939,,39.144
1961-01-01,,168.7855,64.586,121.399,339.3775,,15.963000000000001,83.0066,33.289,35.821,54.2025,131.0355,439.581,7.089333333333333,374.737,,152.91,139.679,210.33433333333335,57.50000000000001,115.97250000000001,82.0175,,50.426500000000004,166.67399999999998,29.429333333333336,369.361,59.049,,0.15266666666666664,25.931,152.68300000000002,225.584,,42.923
1962-01-01,,189.17600000000002,76.662,133.59,373.451,,14.707,81.569,34.536,37.737,56.838,141.986,286.313,6.878666666666668,331.787,,134.66625,152.698,192.096,65.0205,140.15300000000002,105.3955,,41.108,173.13000000000002,31.983,286.802,67.084,,0.20033333333333334,26.972,181.731,233.36350000000002,,44.168
1963-01-01,,206.03300000000002,112.723,150.7105,426.32349999999997,,13.688666666666668,79.1988,35.016,38.988,60.427499999999995,152.0215,239.781,8.164333333333333,304.512,,115.02325,162.67,184.48733333333334,72.4525,167.15200000000002,87.2635,,49.0155,173.3225,36.39,187.93650000000002,57.83,,0.34299999999999997,28.78,201.67100000000002,244.225,,57.288
1964-01-01,,218.85500000000002,143.2495,153.832,445.8025,,12.626333333333335,77.6418,40.407,40.323,63.586,161.407,172.762,8.902333333333333,244.178,,95.20949999999999,194.972,169.90766666666667,79.72325000000001,195.6615,104.6095,,60.816,154.63,38.763666666666666,160.768,79.561,,0.409,31.463600000000003,243.64666666666665,244.4795,,62.714
1965-01-01,,225.6,161.0245,176.12599999999998,474.40450000000004,,11.689666666666668,77.23519999999999,42.051,41.099,73.0085,166.8845,164.473,10.502666666666666,230.208,,85.6155,229.832,173.30666666666664,85.21625,205.7995,105.767,,65.925,148.9885,40.522,205.137,70.898,,0.505,33.47,250.37033333333332,259.6785,,80.735
1966-01-01,,224.3395,155.26549999999997,181.749,451.5955,,14.405999999999999,80.69820000000001,41.619,44.901,66.51050000000001,167.1605,144.481,10.628333333333332,252.281,,91.69675,232.051,175.23333333333335,86.86925,188.75199999999998,112.255,,54.3295,203.906,44.24366666666666,154.154,74.58,,0.7556666666666666,34.9534,248.86499999999998,261.434,,66.327
