Date,"Automotive vehicles, engines, and parts","Capital goods, except automotive",Charges for the use of intellectual property n.e.c.,"Civilian aircraft, engines, and parts","Computers, peripherals, and parts","Consumer goods, except food and automotive",Durable goods,Exports of agricultural goods,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,"Foods, feeds, and beverages",Government goods and services n.e.c.,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial supplies and materials,Nondurable goods,"Nondurable goods, excluding petroleum and products",Other,Other business services,Petroleum and products,Transport,Travel (for all purposes including education)
1991-04-01,80.6555,190.013,60.205,42.951499999999996,665.143,100.708,92.9615,60.722,114.412,95.76,84.103,100.138,65.52,62.235,55.620000000000005,53.0835,134.711,94.629,87.773,53.272,110.591,61.589,55.4375,67.40975,66.20849999999999,99.06416666666667,79.0395,34.493,53.2385,55.684
1991-07-01,80.837,185.51350000000002,60.6305,43.441,629.251,100.2755,92.3515,59.359,113.398,94.598,83.527,99.025,64.287,62.671,54.810500000000005,53.457,132.686,92.782,86.456,51.82,109.064,61.816,53.900999999999996,66.30475,64.479,97.68233333333335,78.781,32.852500000000006,53.565,56.309
1991-10-01,81.57300000000001,184.507,61.071,43.456999999999994,611.3365,101.184,92.632,60.509,112.963,94.6,83.679,98.829,64.795,63.078,55.6435,54.802499999999995,133.242,93.168,86.86,52.025,109.542,62.242,53.69,66.6475,64.17,97.969,78.46,33.313,53.644,56.967
1992-01-01,81.91399999999999,184.065,61.572500000000005,43.64149999999999,600.5,102.74350000000001,93.73225,59.714,112.98,94.214,83.546,98.521,63.98,63.388,56.498999999999995,54.715999999999994,133.787,93.489,87.271,52.137,110.357,62.886,52.8715,66.64150000000001,63.768,98.37566666666667,79.6085,30.5355,53.0835,58.1005
1992-04-01,81.9975,181.262,62.0305,43.861999999999995,577.6765,102.786,93.88374999999999,59.641,112.408,94.083,83.628,98.384,64.364,63.84,55.2845,54.8005,132.988,93.76,87.615,53.11,109.554,63.422,54.0925,67.60650000000001,63.563,98.10933333333332,79.607,32.936,53.926500000000004,58.5315
1992-07-01,82.539,180.8335,62.382000000000005,44.238,555.621,103.50399999999999,94.65575,58.32,111.999,93.71,83.621,98.188,64.069,64.476,54.1125,57.71,133.894,94.623,88.73,53.823,110.34,65.237,54.857,68.31524999999999,63.914500000000004,98.791,79.92,33.97,55.042,59.6255
1992-10-01,82.8415,179.32299999999998,62.769999999999996,44.411,540.233,104.253,94.91175,58.388,111.636,93.356,83.468,97.763,63.763,64.682,54.1905,56.387,133.573,93.998,88.014,53.084,110.49,64.282,53.965,68.06325,64.025,98.86149999999999,80.57,32.4825,54.7095,58.8995
1993-01-01,82.654,177.4755,63.254999999999995,44.8405,528.142,103.952,95.47800000000001,58.968,111.744,93.39,83.566,97.697,63.712,64.888,54.0275,55.3735,132.674,93.343,87.481,52.707,109.37,64.159,54.0895,67.7285,62.8575,98.57383333333333,81.5265,32.7025,54.376999999999995,59.131
1993-04-01,83.209,176.8145,63.616,45.2515,510.5505,104.344,96.00425,58.631,111.941,93.515,83.796,97.897,63.739,65.297,54.4165,56.4285,133.006,93.529,87.785,52.768,109.796,64.824,54.176500000000004,67.8725,62.5695,99.20766666666667,81.6445,33.046499999999995,54.992999999999995,59.575
1993-07-01,83.41399999999999,176.4225,63.84,45.3985,496.429,104.4585,95.806,60.635,111.442,93.376,83.741,97.398,64.037,65.388,55.921,56.332,133.149,92.669,87.008,51.287,109.973,64.354,52.711,67.02275,62.068,99.8005,81.7105,30.866500000000002,54.85850000000001,59.1045
1993-10-01,83.961,175.26999999999998,64.18799999999999,45.687,480.5325,104.638,95.93025,61.639,111.024,93.195,83.712,97.03,64.144,65.627,56.813,56.233999999999995,133.463,92.13,86.662,50.165,110.246,64.659,51.7585,66.47975,61.85,100.10183333333333,82.0835,28.6535,54.614000000000004,59.769000000000005
1994-01-01,84.35400000000001,174.2785,64.561,46.289,473.101,104.6895,96.59075,63.762,111.145,93.748,84.095,97.338,65.189,65.706,57.702,55.1695,133.52,92.043,86.62,49.947,110.29,64.772,52.26,66.5625,62.554,100.22800000000001,82.05,28.4055,54.3565,60.345
1994-04-01,84.755,173.9005,64.916,46.547,466.98,104.8195,96.89975,62.8,111.124,94.163,84.429,97.96,66.136,65.894,58.075500000000005,56.311,133.873,93.049,87.438,51.323,110.811,64.933,53.837,67.62825000000001,63.8855,100.70183333333334,82.19749999999999,30.3445,54.4825,60.1015
1994-07-01,85.1875,173.0635,65.40100000000001,46.765,456.0285,104.9335,97.33625,61.369,110.816,94.553,84.824,98.633,67.414,66.297,58.75,58.161,134.283,94.507,88.908,53.446,111.727,66.395,56.322500000000005,69.30475,66.6255,100.98733333333332,82.5,33.014,55.476,61.157000000000004
1994-10-01,85.9055,171.57549999999998,65.737,46.980000000000004,443.071,105.25800000000001,98.52275,62.694,110.387,95.279,85.356,99.255,69.616,66.47,59.773,58.681,135.154,94.78,89.247,53.217,112.771,66.959,57.913,70.22475,70.0695,100.93983333333334,82.6625,31.445999999999998,55.684,61.799
1995-01-01,86.0895,170.3895,66.20849999999999,47.5315,431.5435,105.67099999999999,99.88250000000001,64.408,110.457,96.51,86.267,100.39,72.346,66.783,60.5045,58.6205,135.462,95.94,89.985,55.003,113.303,66.127,61.163,72.291,73.735,100.88566666666667,82.84450000000001,33.232,56.3935,60.317
1995-04-01,86.7035,169.93,66.606,47.900499999999994,422.345,106.51150000000001,100.558,66.046,109.923,97.178,86.949,100.897,74.652,67.489,61.169,61.022,136.458,97.001,91.279,56.045,114.288,68.246,62.8655,73.8655,76.36500000000001,101.29583333333333,83.1765,34.453,57.688500000000005,62.3815
1995-07-01,87.035,167.10899999999998,66.916,48.108000000000004,411.674,106.74549999999999,101.0,69.736,109.06,96.824,86.731,99.915,75.046,67.528,63.512,60.8995,135.858,96.207,90.707,55.151,114.051,68.513,61.663,72.95975,75.5325,100.415,84.1095,32.8155,57.2385,62.5985
1995-10-01,87.53800000000001,163.1455,67.251,48.491,397.2085,106.769,100.59625,72.99,108.221,96.197,86.328,98.721,74.761,67.545,64.59450000000001,61.166,133.964,95.211,89.892,54.986,112.866,68.384,60.5545,72.34725,74.0935,99.28216666666667,84.0545,33.0195,57.215,62.26
1996-01-01,87.509,158.7385,67.70400000000001,49.1695,379.08050000000003,107.2445,100.34075,74.429,107.197,95.622,86.159,97.872,74.861,68.137,64.772,60.615,131.643,94.861,89.699,56.346,111.314,68.789,60.866,72.95150000000001,72.97800000000001,98.31333333333333,84.78550000000001,36.328,57.8705,62.756
1996-04-01,87.50450000000001,152.882,67.98349999999999,49.809,358.4995,107.31049999999999,100.13125,79.17,105.609,95.069,85.886,96.578,75.859,68.398,68.28200000000001,60.69,128.871,94.165,89.234,57.506,109.513,69.205,61.0655,73.22175,71.286,96.379,85.2515,39.079,57.8965,63.3495
1996-07-01,87.682,147.9225,68.387,50.428,343.4785,107.253,99.61625000000001,76.6,104.189,93.885,85.251,95.598,75.076,68.822,66.138,61.6395,126.481,92.898,88.331,57.321,107.767,69.717,60.8475,73.287,70.934,94.68833333333333,85.6045,39.3335,58.126000000000005,64.06
1996-10-01,87.68,142.8545,68.79050000000001,50.671,331.43050000000005,107.17,99.4655,70.725,102.757,92.328,84.381,94.637,73.388,69.294,63.2625,61.790000000000006,124.046,92.695,88.294,59.125,106.379,70.329,62.0185,74.1095,71.17,92.94683333333334,86.2755,42.9845,59.015,64.368
1997-01-01,87.88,139.8155,69.18,51.4925,320.29600000000005,107.0205,99.68225,71.235,102.407,92.122,84.152,94.338,73.421,69.031,63.4905,60.2785,122.445,91.957,87.619,59.24,105.481,69.916,62.3095,74.12575,71.6795,92.18266666666666,86.52799999999999,42.2555,57.82,64.242
1997-04-01,87.91,138.0345,69.33699999999999,51.574,309.5505,106.8765,99.63125,71.079,102.043,91.878,84.101,94.084,73.386,69.385,64.052,59.918000000000006,121.417,89.664,85.795,55.926,104.542,69.978,60.159,72.605,70.1165,91.86616666666667,86.6705,37.870000000000005,58.051,64.669
1997-07-01,88.115,136.61950000000002,69.5075,52.0035,299.94899999999996,106.872,99.5325,69.393,101.681,91.532,83.889,93.898,73.08,69.454,62.94500000000001,59.0745,120.752,89.136,85.23,55.566,104.129,69.261,60.0765,72.6585,70.4375,91.54283333333335,86.271,37.572500000000005,57.942,64.254
1997-10-01,88.219,134.511,69.733,52.201499999999996,288.2895,106.786,98.7425,68.309,100.996,90.921,83.512,93.347,72.606,69.567,61.959,59.3095,119.393,88.389,84.556,55.43,103.327,68.879,59.599000000000004,72.62925,70.71549999999999,91.14816666666667,86.348,37.11750000000001,57.585,63.896
1998-01-01,88.219,132.1205,69.76750000000001,52.413,275.51800000000003,106.57650000000001,97.872,65.511,100.343,89.864,82.665,92.507,70.885,69.141,60.1895,57.81,117.647,86.18,82.469,52.874,101.887,67.285,57.072,71.10849999999999,68.71600000000001,90.2605,85.68299999999999,32.941,56.524,62.723
1998-04-01,88.114,130.292,69.8835,52.536500000000004,263.19,106.147,97.1465,64.641,99.811,89.185,82.222,91.853,69.967,69.176,59.676,58.6045,116.309,84.765,81.465,51.433,100.935,67.947,55.572500000000005,70.091,67.8045,89.96133333333334,85.6725,30.169,56.7515,63.299499999999995
1998-07-01,87.95,128.53300000000002,70.0745,52.488,253.28300000000002,105.8005,96.208,63.026,98.993,88.205,81.558,90.95,68.72,69.145,58.6285,59.588499999999996,114.927,83.413,80.413,50.148,99.805,68.123,53.92400000000001,69.10025,66.569,89.26166666666667,85.643,26.8105,56.745000000000005,63.207
1998-10-01,88.256,127.9145,70.27950000000001,52.939,245.9405,105.862,95.70949999999999,61.529,98.661,87.646,81.265,90.505,67.771,69.397,58.33,61.259,114.511,83.095,80.374,49.916,99.553,69.24,52.990500000000004,68.67699999999999,65.7125,89.09750000000001,85.596,26.408,57.4045,64.2595
