Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
2016-07-01,178145.0,97466.0,82664.0,563623.5,222136.0,364644.0,852193.0,79373.0,68825.0,72164.0,2543679.0,548923.0,267178.0,231915.0,255793.0,311288.0,127590.0,3256247.0,716368.0,1094031.0,1276807.0,417805.0,712569.0,545108.0,239124.0,351724.0,638404.0,294269.0
2016-10-01,182724.0,98766.0,83675.0,565605.0,224763.0,367493.0,867130.0,75976.0,69625.0,72269.0,2571821.0,557199.0,268727.0,228823.0,260882.0,322048.0,132328.0,3302805.0,728325.0,1119581.0,1304464.0,422623.0,730983.0,562382.0,249779.0,360832.0,652232.0,295749.0
2017-01-01,180372.0,99800.0,84544.0,570560.5,229674.0,371971.0,884582.0,70458.0,89616.0,71832.0,2603148.0,561944.0,272171.0,232556.0,269453.5,328580.0,123155.0,3356791.0,741330.0,1138917.0,1331089.0,430679.0,753643.0,576973.0,256748.0,369359.0,665544.5,292106.0
2017-04-01,182697.0,104172.0,85292.0,581008.0,236405.0,384401.0,894391.0,70946.0,99169.0,73707.0,2640229.0,568007.0,280229.0,236321.0,271341.0,342215.0,113324.0,3407440.0,763208.0,1158226.0,1351033.0,430291.0,767212.0,590219.0,268508.0,378807.0,675517.0,290100.0
2017-07-01,180775.0,109819.0,86238.0,590319.5,238733.0,387867.0,913386.0,68786.0,98746.0,74062.0,2668855.0,559471.0,278047.0,236077.0,272310.0,350163.0,108170.0,3445283.0,775094.0,1162611.0,1351258.0,439920.0,776428.0,603140.0,276101.0,387227.0,675629.0,302963.0
2017-10-01,183181.0,109321.0,87225.0,608067.5,244492.0,399610.0,932628.0,69690.0,102785.0,76444.0,2732168.0,568109.0,290289.0,242166.0,280778.5,355738.0,108735.0,3530448.0,795998.0,1186537.0,1381686.0,449014.0,798280.0,618428.0,279295.0,396389.0,690843.0,314372.0
2018-01-01,190345.0,118369.0,88525.0,618073.0,250136.0,407517.0,956773.0,69756.0,106509.0,75293.0,2810324.0,600403.0,289148.0,242274.0,281523.5,360798.0,127215.0,3610589.0,814355.0,1220967.0,1417670.0,461410.0,800265.0,620563.0,285505.0,406838.0,708835.0,320619.0
2018-04-01,193111.0,122349.0,89764.0,618879.5,249835.0,405529.0,986128.0,70686.0,113589.0,76459.0,2846516.0,606246.0,283180.0,247000.0,286241.0,372298.0,120077.0,3666129.0,825035.0,1246597.0,1442242.0,476858.0,819613.0,640351.0,295838.0,419506.0,721121.5,319658.0
2018-07-01,192683.0,122066.0,90461.0,621400.0,254049.0,408926.0,1001274.0,73002.0,121236.0,77135.0,2870365.0,610357.0,286860.0,246900.0,286079.0,372122.0,114752.0,3690028.0,837832.0,1254371.0,1445954.0,481908.0,819662.0,644014.0,294986.0,428905.0,722977.0,317230.0
2018-10-01,189096.0,118991.0,90815.0,628184.5,260381.0,404532.0,1024695.0,74575.0,118049.0,81288.0,2898677.0,601990.0,285541.0,256268.0,284112.0,363287.0,112409.0,3706704.0,840391.0,1240410.0,1425640.0,498021.0,808027.0,638420.0,281998.0,435859.0,712820.0,319625.0
2019-01-01,192461.0,118754.0,90484.0,632732.5,260216.0,409105.0,1040352.0,79453.0,117990.0,83599.0,2932410.0,609430.0,290351.0,261776.0,288546.0,353633.0,109399.0,3735845.0,842315.0,1240422.0,1430029.0,516657.0,803435.0,630991.0,270034.0,433210.0,715014.5,318747.0
2019-04-01,197738.0,123257.0,91138.0,639455.5,264149.0,413098.0,1067006.0,81446.0,120226.0,82966.0,3000782.0,636826.0,289841.0,270171.0,294563.5,358437.0,127898.0,3820789.0,855735.0,1273753.0,1474872.0,533230.0,820007.0,636927.0,275470.0,442637.0,737436.5,315715.0
2019-07-01,209231.0,115679.0,92283.0,628869.5,267697.0,403601.0,1086881.0,81365.0,123633.0,81565.0,3031120.0,668613.0,287922.0,267431.0,301206.5,365788.0,142315.0,3869365.0,855406.0,1319420.0,1524746.0,542793.0,838245.0,650807.0,284223.0,451805.0,762373.0,303016.0
2019-10-01,213949.0,117920.0,93795.0,612429.0,256503.0,395667.0,1105309.0,79883.0,107909.0,80730.0,3010301.0,663124.0,277747.0,260591.0,301978.5,370851.0,150399.0,3857115.0,857419.0,1322398.0,1526948.0,549762.0,846813.0,659273.0,290121.0,461752.0,763474.0,296122.0
2020-01-01,221534.0,108772.0,93915.0,579712.0,246872.0,371825.0,1124989.0,78535.0,112368.0,85275.0,2961131.0,659270.0,263054.0,253245.0,308197.0,387805.0,139987.0,3841036.0,844704.0,1347911.0,1556622.0,558196.0,879905.0,688641.0,302530.0,472878.0,778311.5,271641.0
2020-04-01,215192.0,126073.0,90168.0,515545.0,228507.0,388185.0,1110023.0,73904.0,54623.0,86122.0,2734481.0,575337.0,262112.0,225610.0,285426.0,363743.0,133207.0,3552634.0,858648.0,1233827.0,1411521.0,549391.0,818153.0,658490.0,277622.0,470464.0,705760.5,172841.0
2020-07-01,211058.0,132652.0,86202.0,569389.5,240195.0,416476.0,1133639.0,74265.0,49740.0,96046.0,2852216.0,562138.0,283824.0,250593.0,332950.5,397114.0,131877.0,3802372.0,892148.0,1280590.0,1529954.0,571766.0,950156.0,718452.0,301067.0,475672.0,764976.5,213220.0
2020-10-01,209355.0,138947.0,86963.0,588578.0,248459.0,425126.0,1176382.0,73567.0,56449.0,99506.0,2934089.0,562043.0,286178.0,257590.0,343632.5,455847.0,132273.0,3968294.0,919765.0,1343502.0,1614757.0,594779.0,1034205.0,781459.0,356341.0,494640.0,807378.5,227660.0
2021-01-01,213006.0,147583.0,86451.0,600317.0,249801.0,437383.0,1206869.0,76952.0,62321.0,104146.0,3000219.0,574001.0,289800.0,259839.0,348568.5,496686.0,133111.0,4086717.0,947535.0,1414481.0,1679213.0,610267.0,1086498.0,840480.0,392541.0,510152.0,839606.5,233734.0
2021-04-01,217286.0,142026.0,88352.0,608703.0,265102.0,436596.0,1247913.0,77435.0,70188.0,106994.0,3067327.0,585037.0,294571.0,260576.0,346284.5,524244.0,135153.0,4182192.0,966340.0,1460291.0,1716873.0,629818.0,1114865.0,875254.0,417251.0,529743.0,858436.5,234460.0
2021-07-01,221509.0,144336.0,91980.0,599371.0,274569.0,432639.0,1277154.0,81648.0,72150.0,106976.0,3085885.0,593167.0,288303.0,264181.0,350284.5,544872.0,134372.0,4231018.0,973202.0,1486485.0,1755121.0,644611.0,1145132.0,893318.0,437896.0,540563.0,877560.5,207257.0
2021-10-01,229077.0,155364.0,95712.0,609501.5,282817.0,461685.0,1316650.0,90502.0,76384.0,106585.0,3162920.0,611202.0,306321.0,270606.0,365411.0,554373.0,129579.0,4346390.0,1016272.0,1524139.0,1810737.0,666350.0,1183470.0,912937.0,447788.0,554588.0,905368.5,183305.0
2022-01-01,243061.0,166977.0,96190.0,644640.5,295118.0,489103.0,1360340.0,101657.0,84226.0,108368.0,3319478.0,653619.0,322127.0,291932.0,371220.5,586532.0,132345.0,4539883.0,1065462.0,1614317.0,1890262.0,687792.0,1220405.0,960698.0,478164.0,576359.0,945131.5,191761.0
2022-04-01,257112.0,158011.0,102002.0,660302.5,297792.0,480695.0,1409589.0,115523.0,90303.0,111052.0,3443770.0,696812.0,322684.0,305191.0,369101.5,602587.0,135650.0,4669571.0,1077501.0,1682758.0,1939377.0,710782.0,1225801.0,985946.0,491534.0,596806.0,969688.5,215151.0
2022-07-01,271002.0,167156.0,106097.0,681026.0,297522.0,490016.0,1441793.0,131976.0,99608.0,113841.0,3563950.0,742351.0,322860.0,312620.0,364224.0,555991.0,136932.0,4727803.0,1103025.0,1687836.0,1923958.0,722687.0,1163853.0,945485.0,442150.0,613009.0,961979.0,240287.0
2022-10-01,281866.0,156263.0,106394.0,692403.0,304751.0,469767.0,1464227.0,148676.0,100556.0,125759.0,3643894.0,775430.0,313504.0,316849.0,353456.5,526782.0,135216.0,4749042.0,1091268.0,1686581.0,1900008.0,736332.0,1105148.0,911151.0,401023.0,621501.0,950004.5,272239.0
2023-01-01,282392.0,149250.0,108441.0,705859.5,310847.0,469935.0,1494649.0,170169.0,108204.0,132873.0,3742299.0,815479.0,320686.0,316776.0,352734.5,511336.0,142380.0,4826317.0,1105742.0,1703829.0,1919949.0,750401.0,1084017.0,888349.0,378463.0,635807.0,959974.0,292511.0
2023-04-01,284629.0,150272.0,111045.0,726618.0,313648.0,465843.0,1512881.0,195627.0,107515.0,137752.0,3833706.0,844916.0,315570.0,322710.0,354683.5,522285.0,140115.0,4925655.0,1105174.0,1742191.0,1959538.0,762505.0,1091949.0,897275.0,384532.0,639332.0,979769.0,329917.0
2023-07-01,282993.0,148491.0,110980.0,729202.5,313281.0,463585.0,1527438.0,197749.0,96658.0,138291.0,3848821.0,839452.0,315094.0,323659.0,358828.0,550126.0,143138.0,4974163.0,1110883.0,1773002.0,1988321.0,769159.0,1125342.0,933550.0,411835.0,647298.0,994160.0,336722.0
2023-10-01,277604.0,156961.0,111455.0,732546.0,314469.0,475339.0,1551742.0,208991.0,101806.0,134196.0,3901469.0,859560.0,318378.0,326561.0,364345.5,561050.0,151151.0,5046126.0,1135908.0,1819111.0,2029293.0,779719.0,1144657.0,959551.0,426854.0,660569.0,1014646.0,327571.0
2024-01-01,274930.0,168113.0,113895.0,739856.5,324028.0,483737.0,1584094.0,223984.0,97637.0,131871.0,3957828.0,867798.0,315624.0,330389.0,376267.0,572123.0,153485.0,5138499.0,1158950.0,1849048.0,2074692.0,794986.0,1180671.0,981250.0,440252.0,675213.0,1037346.0,320648.0
2024-04-01,266052.0,176091.0,113531.0,760488.5,323234.0,495124.0,1602738.0,234277.0,100249.0,129887.0,4018471.0,870563.0,319033.0,331514.0,379510.5,565785.0,151953.0,5201053.0,1185780.0,1855601.0,2077337.0,798551.0,1182582.0,985038.0,435898.0,690656.0,1038669.0,349819.0
2024-07-01,262803.0,191020.0,113842.0,784790.0,329087.0,518351.0,1632753.0,233372.0,96050.0,126439.0,4089446.0,863781.0,327331.0,328182.0,386803.0,549152.0,151879.0,5269195.0,1225626.0,1849592.0,2066862.0,811635.0,1179749.0,985810.0,422713.0,707275.0,1033431.0,372432.0
2024-10-01,265300.0,181640.0,114251.0,769153.5,329167.0,510751.0,1643305.0,233672.0,95293.0,121420.0,4073923.0,868465.0,329111.0,321710.0,397666.5,549379.0,154539.0,5275129.0,1225290.0,1864863.0,2093517.0,814516.0,1201206.0,996398.0,427959.0,714538.0,1046758.5,355248.0
